method,checkpoint,checkpoint_step,seed,scenario,episode_id,episode_seed,success,collision,near_miss,mean_min_distance,episode_min_distance,mean_time,episode_length,progress,planned_cpa,planned_ttc,threat_class,threat_motion_mode,threat_valid_rate,replacement_count,episode_reward,raw_unsafe_action_rate,nan_or_crash
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,32,1032,0,1,1,4.225177714003707,0.41977062821388245,21.200000000000003,106,0.9559077712192947,0.6584878411784113,6.026097494896225,high,sinusoidal_lateral,1.0,42,21.672431940010352,0.25471698113207547,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,33,1033,1,0,1,4.097221412391306,1.2562756538391113,21.400000000000002,107,0.9884179740623905,0.5830092223250318,5.094783304712519,high,crossing_or_sudden_threat,1.0,23,42.89442280135383,0.37383177570093457,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,34,1034,1,0,1,3.5492702665000126,0.8663259744644165,29.0,145,0.9846058283823933,0.842761309472278,0.8,high,ar1_velocity,1.0,46,42.3387386625994,0.4206896551724138,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,35,1035,1,0,1,4.748110419227963,0.7928085327148438,21.0,105,0.9864954594288856,0.9968797676013776,5.558274419582917,high,sinusoidal_lateral,1.0,40,42.893526060087645,0.2571428571428571,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,36,1036,1,0,1,4.868372552750404,0.8353256583213806,22.8,114,0.9844295277315027,0.39733653608165936,2.9380805140683477,high,crossing_or_sudden_threat,1.0,26,42.744074262001725,0.2631578947368421,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,37,1037,1,0,1,4.927425212719861,0.7569646239280701,23.8,119,0.9797244050317062,0.7829502609459147,0.8,high,accel_decel,1.0,30,42.54289784161939,0.31932773109243695,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,38,1038,1,0,1,4.247537253616012,0.9985172152519226,21.400000000000002,107,0.9885937168674767,0.3882354370840526,5.542887166072071,high,accel_decel,1.0,37,42.982062062177015,0.32710280373831774,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,39,1039,1,0,1,6.3711523146045455,1.3827762603759766,19.6,98,0.9836626316723066,0.5022852671319926,5.0760714229951525,high,ar1_velocity,1.0,21,42.86172573026269,0.22448979591836735,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,40,1040,1,0,1,4.502119991862983,0.8052397966384888,22.8,114,0.9891703530800787,0.4340263874322947,4.214828817617072,high,sinusoidal_lateral,1.0,23,42.84340258865379,0.3157894736842105,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,41,1041,1,0,1,3.7801987591737545,1.230216383934021,32.2,161,0.9878225514090144,0.6819140510606542,0.8,high,accel_decel,1.0,41,42.30539937623958,0.37888198757763975,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,42,1042,0,1,1,5.428839868825415,0.6296483874320984,18.400000000000002,92,0.8884528022878979,0.7561900740417633,2.6517761822564356,high,sinusoidal_lateral,1.0,28,18.548644979054835,0.2391304347826087,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,43,1043,0,1,1,5.436729618530164,0.250403493642807,17.400000000000002,87,0.805677312024069,0.39198278375033196,5.609588194105386,high,crossing_or_sudden_threat,1.0,31,15.585187838676505,0.2413793103448276,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,44,1044,1,0,1,5.407611927099987,1.2406023740768433,22.6,113,0.9798011994250512,0.8184884424945107,4.187207582483046,high,sinusoidal_lateral,1.0,27,42.606373084783584,0.24778761061946902,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,45,1045,0,1,1,4.866042214744496,0.6453709006309509,21.200000000000003,106,0.9439406285132256,1.0181947854744824,4.228351844293267,high,crossing_or_sudden_threat,1.0,24,21.270754547806167,0.4056603773584906,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,46,1046,0,1,1,4.863519868429969,0.5493704676628113,3.4000000000000004,17,0.13545367377120798,1.888135099240473,6.41588118949211,medium,sinusoidal_lateral,1.0,6,-5.889643025696277,0.9411764705882353,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,47,1047,1,0,1,4.277821924686432,1.4372183084487915,20.0,100,0.9864011786370686,0.3935493335824007,6.470528743692066,high,crossing_or_sudden_threat,1.0,46,42.9603745575402,0.3,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,48,1048,1,0,0,4.569375187158585,1.6671931743621826,22.400000000000002,112,0.9823743015569261,0.42575100165726676,5.204028924576294,high,sinusoidal_lateral,1.0,29,42.64196346332856,0.2767857142857143,0
attention_full,attention_full_1500k,1500000,0,eval_flow_mixed_ood,49,1049,0,1,1,5.0809778710743325,0.5980749726295471,22.200000000000003,111,0.9684434240867122,0.3611991248276986,0.8,high,ar1_velocity,1.0,30,22.175598107890853,0.34234234234234234,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,0,1000,1,0,1,4.712547437711195,0.7459959387779236,22.0,110,0.9789164233585241,0.363823115690584,5.336008764064575,high,ar1_velocity,1.0,22,42.526762163796654,0.36363636363636365,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,1,1001,1,0,1,4.024651807262784,0.8616668581962585,21.0,105,0.9850655119806156,0.38978442367311517,4.652511877276023,high,crossing_or_sudden_threat,1.0,37,42.81242175934827,0.45714285714285713,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,2,1002,1,0,1,5.214793158284689,0.8061264753341675,23.6,118,0.9855108476805903,0.671807306251564,7.3334575475650485,high,ar1_velocity,1.0,35,42.77052738594833,0.2796610169491525,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,3,1003,1,0,1,4.973975029077616,0.722891092300415,22.200000000000003,111,0.9794256546918083,0.5952977593590346,0.8,high,ar1_velocity,1.0,44,42.610803447221755,0.2702702702702703,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,4,1004,0,1,1,5.833122329867405,0.6482193470001221,18.400000000000002,92,0.8602049420347551,0.38583151114515307,5.084280040748791,high,ar1_velocity,1.0,29,17.763577375250478,0.18478260869565216,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,5,1005,0,1,1,5.069304000013149,0.49570849537849426,20.8,104,0.9704012769708829,0.548662388655185,7.261838123791147,high,sinusoidal_lateral,1.0,28,22.367230099860862,0.36538461538461536,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,6,1006,0,1,1,5.825161009123831,0.642663300037384,19.8,99,0.910646471441268,0.40192279429961725,5.850165482002485,high,ar1_velocity,1.0,26,20.33883166625936,0.3838383838383838,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,7,1007,1,0,1,5.556383419880825,1.1720821857452393,22.6,113,0.9797003571440192,0.5994454116384742,6.202132339084139,high,ar1_velocity,1.0,24,42.56479689957859,0.18584070796460178,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,8,1008,0,1,1,5.229445295201407,0.6213862895965576,21.6,108,0.9796066401118135,0.3912553336247768,4.887461065492801,high,sinusoidal_lateral,1.0,24,22.637013580890002,0.25925925925925924,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,9,1009,0,1,1,5.3344222374500765,0.14311698079109192,18.6,93,0.8781283016413153,0.388755058606974,4.236368952074788,high,crossing_or_sudden_threat,1.0,32,18.630110689159025,0.13978494623655913,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,10,1010,1,0,1,5.321761621257006,0.8402246832847595,23.6,118,0.9833932396591767,0.3501014212621049,0.8,high,ar1_velocity,1.0,36,42.602854271935385,0.288135593220339,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,11,1011,0,1,1,5.799498531891375,0.37874066829681396,19.6,98,0.9543129646394448,0.5145196538011887,3.508941305729864,high,sinusoidal_lateral,1.0,32,21.485139772117208,0.2857142857142857,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,12,1012,1,0,1,5.338822542517273,0.6599595546722412,21.6,108,0.9808959012675749,0.5052906907107977,0.8,high,crossing_or_sudden_threat,1.0,31,42.65642470284693,0.3333333333333333,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,13,1013,1,0,1,3.8941498746871948,0.7188753485679626,25.0,125,0.9814172125515911,0.7048577447001296,4.891956913771498,high,crossing_or_sudden_threat,1.0,47,42.41163450329279,0.368,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,14,1014,1,0,1,5.226614315169198,1.3263078927993774,21.0,105,0.9829842682352593,0.353564518621822,5.173394325404512,high,accel_decel,1.0,23,42.809717854422665,0.34285714285714286,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,15,1015,0,1,1,6.523672816573932,0.648482084274292,18.6,93,0.8863845705764167,0.5120102486274929,4.9218654824177435,high,accel_decel,1.0,29,18.208607628507615,0.24731182795698925,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,16,1016,1,0,1,5.721702047265493,0.7806372046470642,20.8,104,0.9844895664039036,0.589271791413204,0.8,high,sinusoidal_lateral,1.0,41,42.83443384127246,0.22115384615384615,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,17,1017,1,0,1,4.092196692947213,0.979051411151886,26.200000000000003,131,0.9829663273233554,0.36438389082896094,6.490724691550495,high,accel_decel,1.0,28,42.521956966900916,0.3893129770992366,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,18,1018,0,1,1,4.45400584936142,0.6083894371986389,21.0,105,0.9590942211709133,0.48905289089105997,5.268472697299584,high,crossing_or_sudden_threat,1.0,32,21.91731687950662,0.2857142857142857,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,19,1019,1,0,1,4.439059808850288,0.9618948698043823,25.6,128,0.9797849479737993,0.3903653569794384,0.8,high,crossing_or_sudden_threat,1.0,40,42.48759822831376,0.2890625,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,20,1020,1,0,1,3.8344841555851263,1.0484397411346436,24.6,123,0.9814293302849185,0.3929361656977362,5.766037075897554,high,sinusoidal_lateral,1.0,55,42.419056512466426,0.3821138211382114,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,21,1021,1,0,1,5.817432483604976,0.7213742733001709,21.0,105,0.9805392626353933,0.35572592245478374,4.880345311646644,high,linear,1.0,26,42.69812728102693,0.2761904761904762,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,22,1022,1,0,1,6.015422035189508,1.367527961730957,20.6,103,0.9888488974556323,0.5961998654404885,5.356451484004202,high,crossing_or_sudden_threat,1.0,20,42.97888737619438,0.11650485436893204,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,23,1023,0,1,1,6.046011536121369,0.6207195520401001,20.0,100,0.9551976039884771,0.4777573660380783,5.990937163210818,high,accel_decel,1.0,26,21.889664472727357,0.23,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,24,1024,1,0,1,3.9876300202587904,0.9181694984436035,23.6,118,0.9890682928772135,0.5529009159344218,4.578277431999504,high,accel_decel,1.0,40,42.90877296298482,0.3050847457627119,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,25,1025,1,0,1,3.8107416167989507,0.6895195841789246,22.200000000000003,111,0.9884100968113633,0.6498514094548382,6.808733764320314,high,sinusoidal_lateral,1.0,36,42.84354609544447,0.32432432432432434,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,26,1026,1,0,1,4.508631815325539,1.1565412282943726,21.200000000000003,106,0.9831079921394016,0.45405062157851583,5.355292323283991,high,crossing_or_sudden_threat,1.0,43,42.79474779950828,0.4339622641509434,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,27,1027,0,1,1,5.404335852712393,0.19099277257919312,19.200000000000003,96,0.908997974971505,0.7781819725511345,6.133215363421963,high,crossing_or_sudden_threat,1.0,36,19.989618664690674,0.3020833333333333,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,28,1028,1,0,1,4.044796553976608,0.9402908682823181,26.400000000000002,132,0.9795686704355367,0.4900188229894314,0.8,high,crossing_or_sudden_threat,1.0,38,42.296255224782186,0.29545454545454547,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,29,1029,1,0,1,3.819613684153726,1.107085108757019,28.200000000000003,141,0.9814387099907369,0.5531461741351045,0.8,high,sinusoidal_lateral,1.0,58,42.28828430777824,0.3829787234042553,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,30,1030,1,0,1,5.204089762928249,0.9386999607086182,22.200000000000003,111,0.987061391085552,0.48496844167158454,6.803829400285334,high,ar1_velocity,1.0,35,42.85169004603959,0.2882882882882883,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,31,1031,1,0,1,4.729705856906043,0.8067132830619812,19.8,99,0.9823477315140898,0.5180717608136566,6.377675411091314,high,crossing_or_sudden_threat,1.0,34,42.823428754158925,0.31313131313131315,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,32,1032,1,0,1,3.3169119547395147,1.0511342287063599,34.0,170,0.9882678516795907,0.4030557942465153,0.8,high,ar1_velocity,1.0,44,41.9976701386406,0.37058823529411766,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,33,1033,1,0,1,4.462308679635708,0.9757325649261475,26.0,130,0.9820990676480897,1.0013265478568425,5.199305280040939,high,crossing_or_sudden_threat,1.0,22,42.30951142403264,0.3384615384615385,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,34,1034,1,0,1,4.10976274740898,0.9611930847167969,23.6,118,0.981556358164472,0.439703680515843,0.8,high,crossing_or_sudden_threat,1.0,45,42.59672944750719,0.3389830508474576,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,35,1035,0,1,1,5.904431923364218,0.44971033930778503,20.8,104,0.984557200785669,0.612980060656806,5.076415182477193,high,ar1_velocity,1.0,33,22.352785656547333,0.2403846153846154,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,36,1036,1,0,1,5.61308550938316,1.1693185567855835,23.0,115,0.9838956945082721,0.3591211291873555,7.17356858999762,high,sinusoidal_lateral,1.0,27,42.747580137091035,0.25217391304347825,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,37,1037,1,0,1,5.214036627350566,1.1596754789352417,21.400000000000002,107,0.979712400202848,0.41207739686966033,0.8,high,crossing_or_sudden_threat,1.0,35,42.66699243436919,0.21495327102803738,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,38,1038,1,0,1,4.452477886613491,0.670682430267334,22.6,113,0.9858660371791089,0.40210422901661863,0.8,high,ar1_velocity,1.0,46,42.76328890882114,0.21238938053097345,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,39,1039,1,0,0,6.387585481818841,2.2318944931030273,19.6,98,0.9824626910466477,0.6383414588397625,4.727920094976007,high,accel_decel,1.0,28,42.80457844792326,0.17346938775510204,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,40,1040,1,0,1,4.173333831663642,0.9024158120155334,22.400000000000002,112,0.9881995878875699,0.5929530878173219,6.5588036725081444,high,linear,1.0,24,42.84114039812297,0.30357142857142855,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,41,1041,0,1,1,3.907362100680669,0.6126943826675415,30.0,150,0.9767985303249473,0.4356242922341024,3.6077030505054997,high,crossing_or_sudden_threat,1.0,37,22.068572793892912,0.23333333333333334,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,42,1042,1,0,1,4.865786370422159,0.9667481780052185,22.400000000000002,112,0.9844649127088175,0.4020188217685805,3.3579850308649384,high,ar1_velocity,1.0,28,42.77267777314116,0.2857142857142857,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,43,1043,1,0,1,5.982533295567219,1.011537790298462,20.8,104,0.9874719736979102,0.4790714208396377,3.5914626533195726,high,crossing_or_sudden_threat,1.0,25,42.924536723973986,0.27884615384615385,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,44,1044,1,0,1,5.289405622161352,1.2697044610977173,20.8,104,0.9839204097856145,0.3923030595715488,0.8,high,crossing_or_sudden_threat,1.0,24,42.84826871849219,0.34615384615384615,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,45,1045,1,0,1,5.005593462423845,1.1540284156799316,19.8,99,0.9885402583613718,0.49636912441182274,4.850314417788155,high,crossing_or_sudden_threat,1.0,17,43.01393129469263,0.2222222222222222,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,46,1046,0,1,1,5.887038987461883,0.5787398219108582,20.200000000000003,101,0.9170510562570443,0.3584584030191412,7.386999050904931,high,sinusoidal_lateral,1.0,25,19.225967415259404,0.2871287128712871,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,47,1047,1,0,1,3.142335513376054,0.9256239533424377,42.0,210,0.9817535412627312,0.4619283842768032,6.225271511872062,high,ar1_velocity,1.0,74,41.523961360984586,0.40476190476190477,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,48,1048,1,0,1,4.054015256704822,0.9011386036872864,24.8,124,0.986944899125181,0.5399674524979762,0.8,high,sinusoidal_lateral,1.0,24,42.63335601947142,0.3064516129032258,0
attention_full,attention_full_1500k,1500000,0,eval_flow_sudden_threat,49,1049,1,0,1,6.578119052975786,0.9078202843666077,20.400000000000002,102,0.9818676846810412,0.38335658676292467,3.675098062730822,high,crossing_or_sudden_threat,1.0,27,42.78042729597781,0.16666666666666666,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,0,1000,0,1,1,6.92832248678448,0.21379069983959198,21.8,109,0.9799655757732969,0.6028700849034965,3.7081338715229313,high,ar1_velocity,1.0,29,22.61360287238098,0.28440366972477066,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,1,1001,1,0,1,6.377584208589082,0.7125179767608643,21.8,109,0.9825355604415328,0.462433772768293,8.631330516142128,high,sinusoidal_lateral,1.0,39,42.66647192476929,0.23853211009174313,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,2,1002,1,0,1,4.926563902966027,0.8896176218986511,20.6,103,0.9869138343392035,0.3664556314410219,5.508352954454891,high,accel_decel,1.0,39,42.96734542749684,0.27184466019417475,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,3,1003,0,1,1,5.830791874308336,0.6313024759292603,19.0,95,0.9009945813347312,0.4128930000776028,5.326989290354918,high,sinusoidal_lateral,1.0,25,20.047848834644512,0.30526315789473685,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,4,1004,1,0,1,5.011527031370737,0.6538885235786438,20.6,103,0.9879878778374792,0.565932923335528,0.8,high,crossing_or_sudden_threat,1.0,53,43.01367085179154,0.3300970873786408,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,5,1005,1,0,1,5.4621441335354035,0.7418838143348694,20.6,103,0.9878889480494625,1.1200035982869494,0.8,high,sinusoidal_lateral,1.0,32,43.006802971778185,0.3106796116504854,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,6,1006,0,1,1,4.911987331953455,0.4700971841812134,18.8,94,0.8890845777529566,0.7494943267895304,8.442153103359518,high,sinusoidal_lateral,1.0,32,19.61587142667112,0.22340425531914893,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,7,1007,1,0,1,5.043300933050878,1.0549442768096924,20.6,103,0.9885501420307451,0.5522483169265096,4.661294111396473,high,crossing_or_sudden_threat,1.0,36,43.0319805556438,0.3786407766990291,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,8,1008,0,1,1,5.394181943856752,0.41771847009658813,18.2,91,0.8656684496417877,1.592087237363052,7.607873912704271,medium,ar1_velocity,1.0,29,18.609359158086164,0.2857142857142857,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,9,1009,1,0,1,5.2838488585740615,1.2790802717208862,20.6,103,0.9829875886325962,0.5269723882762345,7.702082124525739,high,sinusoidal_lateral,1.0,47,42.84572743704047,0.27184466019417475,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,10,1010,1,0,0,5.635160355891996,2.398813009262085,20.6,103,0.9864248968043156,0.42537614281817254,8.532114904718407,high,linear,1.0,24,42.9627235292767,0.0970873786407767,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,11,1011,0,1,1,6.452100988515873,0.6271382570266724,19.400000000000002,97,0.9200661979746853,0.6321159974020926,7.1931700568934716,high,linear,1.0,46,20.73261010351765,0.29896907216494845,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,12,1012,0,1,1,6.9028599255758785,0.5601189732551575,18.400000000000002,92,0.8756119480576009,0.397602242019777,8.548257390004013,high,sinusoidal_lateral,1.0,18,19.007011508018692,0.22826086956521738,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,13,1013,0,1,1,6.270204052189801,0.5823749899864197,21.400000000000002,107,0.9605701825440384,0.3661523731258346,7.390402740758733,high,accel_decel,1.0,41,22.061165757186863,0.308411214953271,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,14,1014,0,1,1,6.064394120492187,0.5744537115097046,20.400000000000002,102,0.974705277578932,0.7847640197166914,4.204908969045995,high,crossing_or_sudden_threat,1.0,21,22.558756252500743,0.3137254901960784,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,15,1015,0,1,1,5.18881095131648,0.5830042362213135,19.400000000000002,97,0.919739186941082,0.49375820772905044,7.359583083549457,high,sinusoidal_lateral,1.0,34,20.72565920897171,0.2268041237113402,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,16,1016,0,1,1,6.076137653418949,0.5614643096923828,19.6,98,0.9297257805423087,0.4961117899721448,4.478064645219059,high,sinusoidal_lateral,1.0,30,21.05360071720963,0.3469387755102041,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,17,1017,0,1,1,6.732357650716728,0.6210290789604187,21.400000000000002,107,0.953363258171319,0.594356894983378,4.301031830015303,high,accel_decel,1.0,24,21.825358851233524,0.18691588785046728,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,18,1018,0,1,1,5.720409983341847,0.34828513860702515,21.8,109,0.9718538054412417,0.4245883824629899,8.506955439089335,high,sinusoidal_lateral,1.0,46,22.408470029045525,0.29357798165137616,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,19,1019,0,1,1,5.511153857848224,0.6059495806694031,17.0,85,0.8214842891431792,0.42985825445597026,8.044922072860315,high,accel_decel,1.0,28,16.497652904630947,0.2235294117647059,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,20,1020,1,0,1,5.543967753375342,1.4998878240585327,21.8,109,0.9820673079942824,0.4231804314827962,3.549034276680084,high,crossing_or_sudden_threat,1.0,44,42.678532872980114,0.3394495412844037,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,21,1021,1,0,1,5.538604564391649,0.7750355005264282,20.8,104,0.9878240858082996,0.807667641542873,0.8,high,crossing_or_sudden_threat,1.0,36,42.995573062582785,0.3942307692307692,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,22,1022,1,0,1,5.956978223856213,0.798588216304779,20.6,103,0.9857406356094792,0.8258385795132348,8.280383436682516,high,accel_decel,1.0,34,42.92322228559476,0.22330097087378642,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,23,1023,1,0,1,5.143264918373181,0.7510400414466858,20.8,104,0.9837486090209583,0.6024744048294579,6.385443784598703,high,sinusoidal_lateral,1.0,32,42.85807675798307,0.2403846153846154,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,24,1024,1,0,1,5.260810534930924,0.9537185430526733,20.6,103,0.9833671690888356,0.7329163698307954,5.892953798628799,high,accel_decel,1.0,31,42.853049718002914,0.33980582524271846,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,25,1025,1,0,0,6.976900118206619,1.525936484336853,21.8,109,0.9827585046467301,1.1120621225702678,6.064603148788478,high,ar1_velocity,1.0,47,42.66888736077492,0.1926605504587156,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,26,1026,0,1,1,5.101880981699451,0.49861422181129456,18.2,91,0.8634805471726772,0.4548373613850285,5.969201314854502,high,sinusoidal_lateral,1.0,36,18.382490793967595,0.4175824175824176,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,27,1027,0,1,1,6.206372072299321,0.5804566740989685,18.0,90,0.8608795662855475,0.7835036041560564,5.546632240409625,high,sinusoidal_lateral,1.0,27,18.35258060922708,0.12222222222222222,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,28,1028,1,0,0,6.403363687341863,2.4331517219543457,22.0,110,0.9826873561851466,0.5570432120658324,7.789387826628839,high,sinusoidal_lateral,1.0,34,42.60551496718707,0.36363636363636365,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,29,1029,1,0,1,6.045173513668555,1.0089528560638428,21.6,108,0.9828920475696075,0.6191652003383809,7.905759095833733,high,ar1_velocity,1.0,46,42.79959185739965,0.24074074074074073,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,30,1030,1,0,1,5.845615686722172,0.7527880668640137,20.6,103,0.9803039013820889,0.38297109702937515,7.633513162018176,high,ar1_velocity,1.0,28,42.74209560100307,0.3106796116504854,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,31,1031,1,0,1,6.341556032679298,0.6940761208534241,22.0,110,0.9844469535532399,0.45110817864843233,5.314828361313832,high,ar1_velocity,1.0,49,42.69188908103794,0.2545454545454545,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,32,1032,0,1,1,6.38060917113429,0.33152899146080017,21.400000000000002,107,0.9532286398459698,0.36273644924970605,0.8,high,crossing_or_sudden_threat,1.0,46,21.82112057298729,0.308411214953271,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,33,1033,0,1,1,6.2820066251886,0.31321924924850464,21.8,109,0.9712037013669821,0.4980392182193246,6.090931826709873,high,accel_decel,1.0,23,22.36948251631018,0.1926605504587156,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,34,1034,0,1,1,6.873430271391515,0.4847174882888794,21.6,108,0.9756051355555014,0.4522807143813211,8.139247739513273,high,sinusoidal_lateral,1.0,47,22.506085366230415,0.25925925925925924,0
gpsi_heada_ppo_no_shield,gpsi_ppo_500k,500000,0,eval_flow_id,35,1035,1,0,1,5.424575493173692,0.8545712828636169,20.6,103,0.987806066890901,0.3750645603794887,8.822943277451394,high,linear,1.0,29,43.00242573258551,0.2524271844660194,0
