stage,variant,method,method_key,beta_cost,beta_label,cost_type,d_warning,seed,step,scenario,base_scenario,episodes,success_rate,collision_rate,near_miss_rate,mean_min_distance,mean_time,mean_episode_reward,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_sum_p95,risk_max_mean,scenario_valid_rate,planned_threat_valid_rate,threat_valid_rate,realized_near_miss_rate,source_csv,checkpoint_path
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.7404629230499267,9.304,22.205900403366932,,,1.0,0.14,0.0007287778893078142,0.003967468980699774,0.2471089982282706,5.447989853764828e-05,2.8354441038456027e-06,5.4479898537594716e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_accel.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.677310810089111,9.248000000000001,22.207713087671927,,,1.0,0.14,0.0011607801797799701,0.00872790407389402,0.2596501674804727,0.00041739026685902106,0.0021838959378694166,0.00041739026685902106,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_ar1.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_mixed_v2,eval_mixed_v2,50,1.0,0.0,0.0,3.2765703916549684,9.576,22.200719905934974,0.20000000000000007,0.20000000000000007,0.0,0.14,0.002456954954250244,0.019469377435743805,0.7471259971826072,0.0003687393027621753,0.00106372994080182,0.0003687393027621753,1.0,1.0,1.0,0.04,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.915804648399353,9.684,22.315910863945806,,,1.0,0.06,0.000656066848314364,0.006935016889765393,0.4563139871734734,5.968237399601207e-05,3.0131651625568625e-05,5.9682373971664077e-05,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_random.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_random_switch_hard,eval_random_switch_hard,50,0.88,0.12,0.12,1.7920039957761764,10.991999999999997,19.217789704440406,,,1.0,0.58,0.022019984407997954,0.13016090129211078,3.1109804356050432,0.013722293138568658,0.092114212070502,0.011624904033316927,1.0,1.0,1.0,0.28,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_hard.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.02,2.671047867536545,9.283999999999999,22.210745637549316,,,1.0,0.16,0.0022536901105195207,0.01672480816021561,1.0873147610614389,0.0009141525598035282,0.00696763338129525,0.0009141525598035282,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.6569810366630553,9.62,22.161961356080937,0.20000000000000007,0.20000000000000007,0.0,0.14,0.0009484972618520175,0.0060793270915746635,0.273786303964485,9.38168301543909e-05,3.5115943909843935e-05,9.381682978514287e-05,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,250000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,1.0,0.0,0.0,3.4970988178253175,9.887999999999998,22.18680656949649,0.20000000000000007,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,4.166194568092235e-05,0.0002543312950005813,4.166194568092057e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step250000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.5608834648132324,9.36,22.104676173413033,,,1.0,0.14,0.00040220155031419594,0.000818039402947758,0.1721934067434318,2.32940407080143e-05,3.072724159921251e-06,2.32940407080143e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_accel.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.5192567920684814,9.348,22.13622192031286,,,1.0,0.12,0.0005169579508947141,0.002121880457270886,0.1822230757543508,2.3606635527718024e-05,1.6755704787930722e-06,2.3606635527595624e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_ar1.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_mixed_v2,eval_mixed_v2,50,0.98,0.02,0.06,2.6907151055336,8.748,21.772885365440562,0.20000000000000007,0.20000000000000007,0.0,0.22,0.008309496860806571,0.0633287831582129,2.556785868189312,0.0046543975867927604,0.04210565175794368,0.004654397586792714,1.0,1.0,1.0,0.1,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.02,2.5261444890499116,9.504,22.188752088277457,,,1.0,0.08,0.004345578767533878,0.0340763621032238,1.7802167881041022,0.0025978247832496287,0.01957168148935676,0.002596735491840174,1.0,1.0,1.0,0.06,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_random.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.0,1.9394140362739563,10.504000000000001,21.742967472871914,,,1.0,0.52,0.008515992307511605,0.05005708366981706,0.6575666927768822,0.0040823781997411405,0.01817752885134601,0.004024358130218753,1.0,1.0,1.0,0.2,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_hard.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.0,2.517175467014313,9.28,22.13858057065183,,,1.0,0.14,0.000518418234423724,0.0028422440937720178,0.1681887428072883,4.026734222244166e-05,0.0001221402353052377,4.0267333942319434e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.3653065586090087,9.584,22.13545012319721,0.20000000000000007,0.20000000000000007,0.0,0.24,0.001403833327931338,0.009071245960076331,0.2568773506484376,0.0006291915588093932,0.004481012293525255,0.000629171457206073,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,500000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,0.98,0.02,0.1,2.563873826265335,8.872,21.705246165235977,0.20000000000000007,0.20000000000000007,0.0,0.18,0.011660360488458527,0.08354708286176901,2.3043555073632547,0.007064745281535409,0.06292413680418417,0.007063422028630043,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step500000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.4338748931884764,9.556000000000001,22.064431502274363,,,1.0,0.18,0.00037654432271664906,0.00073432733684967,0.1822325409668792,2.6697266018021168e-05,4.31279853170843e-06,2.669726601782464e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_accel.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_ar1,eval_ar1,50,0.98,0.02,0.02,2.3578700357675553,9.508,21.699223493916108,,,1.0,0.2,0.0026333451587483114,0.015019233075727244,2.363239856990952,0.0016419361363408625,0.015704664181256666,0.0016419361363310442,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_ar1.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_mixed_v2,eval_mixed_v2,50,0.96,0.04,0.08,2.787904354929924,9.096,21.205448240496295,0.20000000000000007,0.20000000000000007,0.0,0.24,0.01315072961675468,0.09941574663855135,2.773135093590363,0.008349528946994844,0.06692319807360693,0.008349512256925302,1.0,1.0,1.0,0.1,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.599125587940216,9.988,22.158412681584768,,,1.0,0.04,0.00028465969022363203,0.0018803547322750061,0.2415698088555018,0.00017670280885980654,0.001227701923560072,0.00017669976730843554,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_random.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_random_switch_hard,eval_random_switch_hard,50,0.98,0.02,0.04,1.8153156650066375,11.456000000000001,21.196574286887277,,,1.0,0.62,0.011209682185690302,0.07146984475885275,2.691075618332522,0.006602033925662061,0.032948731025982586,0.00567174451786048,1.0,1.0,1.0,0.26,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_hard.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.0,2.4028480100631713,9.443999999999999,22.10453190284912,,,1.0,0.16,0.000469563470142014,0.002515663541853426,0.1794063248655817,3.553673694028684e-05,2.8081223743495568e-05,3.5536569921078375e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.330523889064789,9.928,22.04108258439351,0.20000000000000007,0.20000000000000007,0.0,0.2,0.00109543598082381,0.007154898904846047,0.3112539525354805,0.0005519060177018501,0.00419802677459211,0.0005519050520422763,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta10,wide_d2_beta10,10.0,10.0,distance_warning,2.0,0,750000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,0.98,0.02,0.04,2.8115003657341004,10.092,21.531406100359803,0.20000000000000007,0.20000000000000007,0.0,0.16,0.004509692198917027,0.0334052169509232,2.1112017514682044,0.002687254043666325,0.02051728746090209,0.0026872539546119985,1.0,1.0,1.0,0.06,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta10_s0_step750000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta10_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.2940474200248717,8.236,22.273918722765544,,,1.0,0.3,0.0038778798845888075,0.03023668110370635,0.4947486071401386,0.000208574680022761,0.0007930738484348593,0.00020857467155632484,1.0,1.0,1.0,0.1,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_accel.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.237862582206726,8.216,22.301423965327643,,,1.0,0.3,0.003243647967490218,0.026846650496865427,0.4493754558957477,0.00014788614518326365,0.00043064324819734086,0.00014788614507440685,1.0,1.0,1.0,0.08,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_ar1.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_mixed_v2,eval_mixed_v2,50,0.98,0.02,0.08,2.0216628885269166,7.888000000000001,21.820216801155343,0.2280000000000001,0.2280000000000001,0.0,0.5,0.020318886440945767,0.15436716109979898,2.130128462119675,0.008074963236145403,0.06546364202778583,0.008074963236145332,1.0,1.0,1.0,0.3,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.3253219604492186,8.332,22.38537356497419,,,1.0,0.28,0.0016670326738949268,0.012383908822830556,0.3201812528977967,0.0006676703946817423,0.0035363000799563658,0.0006676656761793198,1.0,1.0,1.0,0.04,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_random.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.02,1.748382966518402,8.795999999999998,21.98905931570334,,,1.0,0.7,0.02621442399823988,0.17534680005628617,1.4439241022230362,0.004073533184069867,0.01967859221425855,0.0040506437282123945,1.0,1.0,1.0,0.34,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_hard.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.04,2.2434569239616393,8.228000000000002,22.277098853718975,,,1.0,0.28,0.008008525314107819,0.048924747109413136,1.1711339856215233,0.004625292089281629,0.03215444406127627,0.004625239829243087,1.0,1.0,1.0,0.12,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_sudden_turn,eval_sudden_turn,50,0.98,0.02,0.02,2.1551155906915667,8.444,21.811712141505453,0.20000000000000007,0.20000000000000007,0.0,0.36,0.007682425151342595,0.05871202543756225,2.5546526633154096,0.0031001123887601737,0.019455438433354143,0.003100110815954182,1.0,1.0,1.0,0.1,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,250000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,0.96,0.04,0.06,2.2654468351602555,8.124,21.355218233924628,0.20000000000000007,0.20000000000000007,0.0,0.32,0.01312094823268124,0.09602200800087303,2.628803720297314,0.00738350865848476,0.049816589348444615,0.007383496348641217,1.0,1.0,1.0,0.1,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step250000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.0577964282035826,8.056,22.257957742033618,,,1.0,0.36,0.0020333081996068182,0.014845601615816108,0.2786879549899481,0.00012199656289850931,0.00021532704517460263,0.00012199656243878705,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_accel.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,1.9997647571563721,7.992000000000001,22.26187919544944,,,1.0,0.44,0.0022148766659784284,0.016612435858114605,0.287150477248943,0.0001143459877503715,0.00019603496639800796,0.00011434526751209012,1.0,1.0,1.0,0.02,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_ar1.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_mixed_v2,eval_mixed_v2,50,0.92,0.08,0.18,1.8970186644792557,7.751999999999999,20.41199317971842,0.2520000000000001,0.2520000000000001,0.0,0.46,0.0339751999103464,0.249345054597361,2.708155681041803,0.01656730259274442,0.13091845723589166,0.016567302294716903,1.0,1.0,1.0,0.26,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.109615306854248,8.204,22.315374943413396,,,1.0,0.32,0.0023778435639633085,0.016756236919318313,0.581217635672374,0.00068064890204852,0.0037555777465450523,0.0006806408806348399,1.0,1.0,1.0,0.04,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_random.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.02,1.6765416193008422,8.884,21.928264445234646,,,1.0,0.9,0.021768768512224552,0.1327372863154596,1.083670841950379,0.004129215393822926,0.016719134913200887,0.004121061930727547,1.0,1.0,1.0,0.28,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_hard.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.04,2.031615824699402,7.996,22.232705974099886,,,1.0,0.42,0.007343810372813079,0.05180386457941494,1.4089020151527762,0.004073691376600649,0.02890200262601311,0.004073687548008664,1.0,1.0,1.0,0.06,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_sudden_turn,eval_sudden_turn,50,0.98,0.02,0.02,1.9571529197692872,8.26,21.743296489462754,0.2360000000000001,0.2360000000000001,0.0,0.5,0.006537467504939568,0.051947348011017296,2.1040028491026987,0.003016243029707427,0.01836915096602595,0.003016182388652125,1.0,1.0,1.0,0.08,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,500000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,0.96,0.04,0.16,1.9579253631830216,8.024000000000001,21.240688007168263,0.22000000000000008,0.22000000000000008,0.0,0.48,0.0244163941710576,0.18580859555280768,2.557069987873533,0.007740551598840922,0.05248028458183227,0.007740422434104421,1.0,1.0,1.0,0.26,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step500000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,1.9702403044700623,7.787999999999999,22.29048146148067,,,1.0,0.48,0.002020295741931454,0.014254543514871312,0.2255116748094678,0.0002165910072802053,0.0007742619292491895,0.0002165909424149139,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_accel.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,1.9111644077301024,7.707999999999999,22.24259364521754,,,1.0,0.6,0.00393726299319494,0.029289855731331024,0.4670880743363028,0.0005325075957821019,0.0024609166011290242,0.0005324928315352447,1.0,1.0,1.0,0.04,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_ar1.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_mixed_v2,eval_mixed_v2,50,0.96,0.04,0.1,2.00453176677227,7.808000000000001,21.373072277248816,0.21600000000000008,0.21600000000000008,0.0,0.48,0.01953418359883469,0.14146427364816191,2.9664263914981968,0.008329833791113853,0.06596853483414199,0.008329831738625088,1.0,1.0,1.0,0.2,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.0479865050315857,8.156,22.316959577383287,,,1.0,0.5,0.0019119854516611457,0.014182155387620682,0.3666746941931365,0.0005558531417309526,0.0018078044618219408,0.0005557781901141277,1.0,1.0,1.0,0.04,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_random.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.04,1.6262866055965424,9.716,21.84668315413845,,,1.0,0.94,0.020802437032400284,0.14356526513747667,1.9510257114625915,0.006811214901972518,0.03810403448712614,0.006175811794382704,1.0,1.0,1.0,0.34,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_hard.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
