method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,linear,medium,obs_i_12,0,154,1848,0,0,1.3074165667806352,1.1720595955848694,1.902128434181213,2.0337514877319336,0.7710477338208781,1.210308688879013,1.3038302659988403
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,linear,medium,z_i_64_raw,0,154,9856,0,0,17.26400507889785,16.041409969329834,25.762211990356445,27.18494415283203,6.449728496662982,9.795926856994628,10.529837608337402
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,linear,medium,z_i_64_after_norm,0,154,9856,0,0,14.771875226652467,13.177743434906006,25.132466697692863,53.41696548461914,7.8796765185021735,21.158548259735102,48.53123092651367
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,linear,medium,delta_hat_9_after_scale,0,154,1386,0,0,1.1712334034117786,1.1342058777809143,1.9915690600872036,2.1852664947509766,0.9334603724154559,1.7364253103733054,2.027186870574951
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,linear,medium,logvar_hat_9_clamped,0,154,1386,0,0,11.131512335368566,11.547940731048584,13.378116464614868,13.55471134185791,4.896672920747236,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,linear,medium,full_aug_obs,0,154,14476,0,0,18.888187043078535,17.241355895996094,27.882141494750964,54.77922439575195,8.43296669520341,21.158548259735102,48.53123092651367
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,sinusoidal_lateral,medium,obs_i_12,0,36,432,0,0,1.617951489157147,1.6588764786720276,2.008658468723297,2.30182147026062,0.9601758354239993,1.3417182564735413,1.4384123086929321
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,sinusoidal_lateral,medium,z_i_64_raw,0,36,2304,0,0,25.228716532389324,24.855289459228516,32.5852165222168,33.4528923034668,9.107750839657253,12.111138820648193,12.23714828491211
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,sinusoidal_lateral,medium,z_i_64_after_norm,0,36,2304,0,0,23.25444006919861,19.366999626159668,46.069801330566406,54.80904006958008,15.012257112397087,41.93636608123779,50.18581771850586
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,sinusoidal_lateral,medium,delta_hat_9_after_scale,0,36,324,0,0,1.6581139779753156,1.6243736147880554,2.3940640687942505,3.4932305812835693,1.2985012878974278,1.9114315211772919,3.124350070953369
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,sinusoidal_lateral,medium,logvar_hat_9_clamped,0,36,324,0,0,12.407172759373983,12.543046951293945,13.870631694793701,13.924261093139648,5.0,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,sinusoidal_lateral,medium,full_aug_obs,0,36,3384,0,0,26.945754951900906,23.128507614135742,47.503963470458984,56.275760650634766,15.022622598542107,41.93636608123779,50.18581771850586
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,accel_decel,medium,obs_i_12,0,39,468,0,0,1.4905509765331562,1.5127043724060059,2.0297420740127565,2.0545835494995117,0.8721170379565313,1.224629306793213,1.4158273935317993
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,accel_decel,medium,z_i_64_raw,0,39,2496,0,0,19.520699843382225,19.280838012695312,23.98384532928467,25.744293212890625,7.124891660152337,8.723860359191894,8.873442649841309
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,accel_decel,medium,z_i_64_after_norm,0,39,2496,0,0,24.15303312203823,20.245859146118164,39.64753799438478,45.16779708862305,17.5773474130875,35.717503356933605,41.10051345825195
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,accel_decel,medium,delta_hat_9_after_scale,0,39,351,0,0,1.48716074686784,1.488453984260559,2.2202286481857305,2.4718449115753174,1.1205159257619808,1.894704568386078,2.0085062980651855
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,accel_decel,medium,logvar_hat_9_clamped,0,39,351,0,0,11.114283879597982,11.289052963256836,12.62405710220337,13.02597427368164,4.98639649611253,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,accel_decel,medium,full_aug_obs,0,39,3666,0,0,27.073493199470715,23.592758178710938,41.21291122436524,46.6147346496582,17.72515955949441,35.717503356933605,41.10051345825195
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,crossing_or_sudden_threat,medium,obs_i_12,0,143,1716,0,0,1.4248355672909663,1.4471402168273926,2.108335828781128,2.2592873573303223,0.8610137513467482,1.418568229675293,1.4314576387405396
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,crossing_or_sudden_threat,medium,z_i_64_raw,0,143,9152,0,0,24.75390211518828,24.373151779174805,33.499880218505865,36.03996276855469,9.130456445934055,11.878107643127441,12.58884334564209
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,crossing_or_sudden_threat,medium,z_i_64_after_norm,0,143,9152,0,0,15.673044674880021,12.674079895019531,30.21264457702637,41.86712646484375,8.445971534802364,20.348761749267577,37.96513366699219
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,crossing_or_sudden_threat,medium,delta_hat_9_after_scale,0,143,1287,0,0,1.5638238135855516,1.3089756965637207,3.1415018796920777,3.530949115753174,1.324421146923637,2.767884731292725,3.168776750564575
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,crossing_or_sudden_threat,medium,logvar_hat_9_clamped,0,143,1287,0,0,12.7947192892328,13.005478858947754,13.785000133514405,14.156597137451172,5.0,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_speed,crossing_or_sudden_threat,medium,full_aug_obs,0,143,13442,0,0,20.838985736553486,17.963191986083984,33.00812950134277,43.367835998535156,8.822916350998245,20.348761749267577,37.96513366699219
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,high,obs_i_12,0,6275,75300,0,0,1.4476593312324282,1.4232913255691528,1.934735774993896,2.2946665287017822,0.8862791160853261,1.0519109129905697,1.2891327142715454
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,high,z_i_64_raw,0,6275,401600,0,0,25.790150714129567,25.28268814086914,37.12029380798339,44.775123596191406,9.417853102475048,12.893410491943358,15.361117362976074
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,high,z_i_64_after_norm,0,6275,401600,0,0,17.416139486168486,17.466068267822266,27.289787864685056,56.52924346923828,8.432391054525793,19.022980308532695,51.93131637573242
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,high,delta_hat_9_after_scale,0,6275,56475,0,0,1.3870671038822349,1.320631504058838,1.9935991525650012,3.1799376010894775,1.0960512675018426,1.5355767369270314,2.7800021171569824
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,high,logvar_hat_9_clamped,0,6275,56475,0,0,12.958454502455266,13.331417083740234,14.354909133911132,15.0,4.9829428638595035,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,high,full_aug_obs,0,6275,589850,0,0,22.071751300614192,22.063026428222656,30.01008434295654,57.8731575012207,8.60219454651335,19.022980308532695,51.93131637573242
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,high,obs_i_12,0,6520,78240,0,0,1.4530925328471909,1.4273763298988342,1.9340707361698146,2.2894091606140137,0.9023087555462598,1.0826572895050048,1.3593111038208008
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,high,z_i_64_raw,0,6520,417280,0,0,25.808271598084573,25.59378147125244,36.332912826538085,46.416629791259766,9.413478297397402,12.527688550949094,16.07477569580078
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,high,z_i_64_after_norm,0,6520,417280,0,0,19.08208820739407,18.321581840515137,31.096639919281003,56.25066375732422,9.52184397022417,23.958330726623515,51.49378967285156
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,high,delta_hat_9_after_scale,0,6520,58680,0,0,1.437362823726758,1.4366013407707214,2.019910478591919,3.2540154457092285,1.1085969500689328,1.5301713645458215,2.858611822128296
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,high,logvar_hat_9_clamped,0,6520,58680,0,0,12.765041588054844,13.238463878631592,14.298562717437743,15.0,4.962839887734571,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,high,full_aug_obs,0,6520,612880,0,0,23.305163970169115,22.7832670211792,33.42678604125977,57.55801773071289,9.603882583957509,23.958330726623515,51.49378967285156
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,high,obs_i_12,0,6688,80256,0,0,1.4446676266892104,1.4256977438926697,1.92820405960083,2.3578834533691406,0.9056440322129635,1.0592821061611175,1.4295214414596558
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,high,z_i_64_raw,0,6688,428032,0,0,26.899940545764267,26.341432571411133,37.45129890441894,43.94929504394531,9.714992127920452,13.005342578887939,15.388026237487793
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,high,z_i_64_after_norm,0,6688,428032,0,0,17.82038656889537,17.495158195495605,27.071265792846663,54.12462615966797,8.51404426273618,18.229481029510495,49.41300964355469
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,high,delta_hat_9_after_scale,0,6688,60192,0,0,1.3851955059785441,1.3472078442573547,2.0537394523620605,3.2755587100982666,1.0853296328123223,1.57163028717041,2.8691070079803467
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,high,logvar_hat_9_clamped,0,6688,60192,0,0,12.987234930922256,13.445541858673096,14.338600206375121,15.0,4.9677945920511295,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,high,full_aug_obs,0,6688,628672,0,0,22.3955940186407,22.212934494018555,30.100627899169915,55.510799407958984,8.641378401034471,18.229481029510495,49.41300964355469
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,linear,high,obs_i_12,0,5290,63480,0,0,1.4455219306995377,1.4317980408668518,1.8999212205410005,2.3041462898254395,0.894107905137291,1.0239707708358765,1.345089077949524
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,linear,high,z_i_64_raw,0,5290,338560,0,0,25.061678717131876,24.71745014190674,36.78205947875977,42.981300354003906,9.171673215629923,12.799908685684205,14.683869361877441
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,linear,high,z_i_64_after_norm,0,5290,338560,0,0,18.09836187741256,17.759521484375,27.886516284942626,55.4125862121582,9.029192597947183,21.204613018035904,50.527122497558594
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,linear,high,delta_hat_9_after_scale,0,5290,47610,0,0,1.4082295902369153,1.394105076789856,1.98927937746048,2.4891560077667236,1.0932476950165004,1.4952661037445072,2.256284713745117
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,linear,high,logvar_hat_9_clamped,0,5290,47610,0,0,12.619173283297533,13.15645456314087,14.30550856590271,14.547609329223633,4.950472302563024,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,linear,high,full_aug_obs,0,5290,497260,0,0,22.40327516963216,22.246959686279297,30.565375518798835,56.72738265991211,9.14047859165754,21.204613018035904,50.527122497558594
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,crossing_or_sudden_threat,high,obs_i_12,0,4208,50496,0,0,1.420616607914746,1.4017810225486755,1.875364828109741,2.2759110927581787,0.9024343373459328,1.0888844549655914,1.298498511314392
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,crossing_or_sudden_threat,high,z_i_64_raw,0,4208,269312,0,0,23.707295455180194,23.6444730758667,36.44494647979736,42.93772888183594,8.7314644026439,12.526553297042845,14.80079460144043
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,crossing_or_sudden_threat,high,z_i_64_after_norm,0,4208,269312,0,0,16.873546305491445,16.854488372802734,25.593955993652322,51.861141204833984,8.266016694756061,18.04097566604614,47.04866409301758
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,crossing_or_sudden_threat,high,delta_hat_9_after_scale,0,4208,37872,0,0,1.3888364282450834,1.3836696147918701,2.054513990879059,3.227421998977661,1.0813014666477268,1.5621544659137725,2.7854440212249756
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,crossing_or_sudden_threat,high,logvar_hat_9_clamped,0,4208,37872,0,0,12.557420700901815,12.954423904418945,14.316302013397216,15.0,4.970954066390321,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,crossing_or_sudden_threat,high,full_aug_obs,0,4208,395552,0,0,21.39545730198291,21.30127716064453,28.56906280517578,53.38362503051758,8.46557292625478,18.04097566604614,47.04866409301758
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,medium,obs_i_12,0,135,1620,0,0,1.2270285186944185,1.2374519109725952,1.562198805809021,1.7266454696655273,0.6725640226293493,0.9728704869747161,1.0555351972579956
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,medium,z_i_64_raw,0,135,8640,0,0,21.324419713903357,21.32227897644043,26.454249000549318,29.282758712768555,8.028339082223397,9.875319957733154,10.694777488708496
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,medium,z_i_64_after_norm,0,135,8640,0,0,11.750450466297291,10.740701675415039,17.05474052429199,48.68502426147461,5.385693131552802,8.595216751098633,43.24977493286133
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,medium,delta_hat_9_after_scale,0,135,1215,0,0,1.1983594302777891,1.190979242324829,1.6214539647102355,1.8738528490066528,0.9977095029972217,1.262116205692291,1.472541093826294
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,medium,logvar_hat_9_clamped,0,135,1215,0,0,12.765017565974484,12.796968460083008,13.789087581634522,13.951790809631348,4.999328313050447,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,accel_decel,medium,full_aug_obs,0,135,12690,0,0,17.623726576345938,16.958215713500977,21.62075843811035,50.2072639465332,5.970431444380019,8.595216751098633,43.24977493286133
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,medium,obs_i_12,0,50,600,0,0,1.3391905236244201,1.300917387008667,1.590357631444931,1.7954193353652954,0.7434170854091644,0.9573391318321226,1.0561069250106812
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,medium,z_i_64_raw,0,50,3200,0,0,27.69761058807373,27.66019344329834,31.204955863952637,31.543447494506836,9.92838514328003,11.172534370422364,11.456498146057129
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,medium,z_i_64_after_norm,0,50,3200,0,0,14.078995151519775,14.26149034500122,17.959940910339355,18.513193130493164,6.446659984588623,9.797399330139159,10.219399452209473
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,medium,delta_hat_9_after_scale,0,50,450,0,0,1.2638727819919586,1.2511091232299805,1.6416619777679442,1.8435969352722168,1.0091573894023895,1.2519606590270995,1.4289525747299194
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,medium,logvar_hat_9_clamped,0,50,450,0,0,13.496074695587158,13.604539394378662,13.86732783317566,13.885061264038086,5.0,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,sinusoidal_lateral,medium,full_aug_obs,0,50,4700,0,0,19.656117515563963,19.728163719177246,22.72625102996826,23.184303283691406,6.569133415222168,9.797399330139159,10.219399452209473
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,medium,obs_i_12,0,100,1200,0,0,1.348757618665695,1.3099470138549805,1.682427078485489,1.7395061254501343,0.7600329840183258,0.9944499909877778,1.0520681142807007
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,medium,z_i_64_raw,0,100,6400,0,0,24.862535095214845,25.661580085754395,27.877481842041014,28.410755157470703,9.056087718009948,10.640924644470214,11.032832145690918
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,medium,z_i_64_after_norm,0,100,6400,0,0,23.251065816879272,20.985119819641113,39.95989933013916,49.100894927978516,12.997040119171142,31.201735496520996,43.6676025390625
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,medium,delta_hat_9_after_scale,0,100,900,0,0,1.479709034562111,1.4529431462287903,1.9776339173316955,2.0649573802948,1.1376324033737182,1.5430966854095458,1.728301763534546
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,medium,logvar_hat_9_clamped,0,100,900,0,0,12.215699996948242,12.307827949523926,13.657743501663209,13.969582557678223,4.9993949270248415,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_high_threat,ar1_velocity,medium,full_aug_obs,0,100,9400,0,0,26.537977981567384,23.6264009475708,41.751251792907716,50.67471694946289,12.997040119171142,31.201735496520996,43.6676025390625
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,accel_decel,high,obs_i_12,0,7005,84060,0,0,1.4542308091776954,1.423797845840454,2.007796049118042,2.3854122161865234,0.8915324139050465,1.1489644289016723,1.4582762718200684
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,accel_decel,high,z_i_64_raw,0,7005,448320,0,0,25.850957752039907,25.28081703186035,37.495443725585936,44.555999755859375,9.399100933272358,12.953259849548338,15.30079460144043
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,accel_decel,high,z_i_64_after_norm,0,7005,448320,0,0,18.967841964479348,18.466279983520508,32.292385101318345,60.425899505615234,9.733603308253592,25.408369827270427,53.7656135559082
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,accel_decel,high,delta_hat_9_after_scale,0,7005,63045,0,0,1.4300642910703942,1.4061496257781982,2.14136037826538,3.8156774044036865,1.1174156875630772,1.666239047050476,3.2298595905303955
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,accel_decel,high,logvar_hat_9_clamped,0,7005,63045,0,0,12.777388181488995,13.1935396194458,14.366821479797363,15.0,4.967319402619824,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,accel_decel,high,full_aug_obs,0,7005,658470,0,0,23.281073049780815,22.843164443969727,34.66691131591796,61.744808197021484,9.875785747142794,25.408369827270427,53.7656135559082
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,obs_i_12,0,4410,52920,0,0,1.4068072890208152,1.3781208992004395,1.932572603225708,2.361581563949585,0.8685425263278338,1.099144196510315,1.4968458414077759
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,z_i_64_raw,0,4410,282240,0,0,24.363963920134807,24.331196784973145,36.65031967163086,45.553192138671875,8.942763473819983,12.630061769485474,15.836149215698242
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,z_i_64_after_norm,0,4410,282240,0,0,18.44747257027226,17.833332061767578,31.498284626007088,61.24602127075195,9.503710122903188,24.66945600509644,54.64284896850586
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,delta_hat_9_after_scale,0,4410,39690,0,0,1.422873698501022,1.4016095995903015,2.0511795043945313,3.3259754180908203,1.1010562823793921,1.5750060021877295,2.953190326690674
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,logvar_hat_9_clamped,0,4410,39690,0,0,12.547535977612277,13.002740383148193,14.133688354492188,14.810707092285156,4.961713528795308,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,full_aug_obs,0,4410,414540,0,0,22.72033035403747,22.044249534606934,33.954454612731936,62.52410888671875,9.642591473142577,24.66945600509644,54.64284896850586
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,ar1_velocity,high,obs_i_12,0,5750,69000,0,0,1.4328815574438676,1.4212026000022888,1.9047460913658145,2.3717234134674072,0.878141972075338,1.0759807467460631,1.4964138269424438
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,ar1_velocity,high,z_i_64_raw,0,5750,368000,0,0,26.55666298227725,25.831961631774902,37.10846157073975,46.40347671508789,9.545465417944866,12.884463930130005,15.963315963745117
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,ar1_velocity,high,z_i_64_after_norm,0,5750,368000,0,0,18.61363364302594,18.047757148742676,31.121685218811052,58.776851654052734,9.203671150601428,24.05810918807984,54.10972213745117
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,ar1_velocity,high,delta_hat_9_after_scale,0,5750,51750,0,0,1.376841081764387,1.3553376197814941,2.0411820888519285,3.6499438285827637,1.0712946398666372,1.5685893714427948,3.212803602218628
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,ar1_velocity,high,logvar_hat_9_clamped,0,5750,51750,0,0,12.841131303994551,13.23795461654663,14.325543642044067,15.0,4.973350518433944,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,ar1_velocity,high,full_aug_obs,0,5750,540500,0,0,23.028772811557936,22.528940200805664,33.52585239410401,60.07505416870117,9.354327432881231,24.05810918807984,54.10972213745117
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,sinusoidal_lateral,high,obs_i_12,0,8455,101460,0,0,1.442714696350639,1.4148719310760498,1.9472756147384644,2.415051221847534,0.8998643521653485,1.1448614001274104,1.4674596786499023
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,sinusoidal_lateral,high,z_i_64_raw,0,8455,541120,0,0,24.658514785315425,24.612205505371094,37.26844520568847,49.210391998291016,8.934237223133964,12.844433116912839,16.877704620361328
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,sinusoidal_lateral,high,z_i_64_after_norm,0,8455,541120,0,0,17.598134093507376,17.091754913330078,29.90449905395506,59.55614471435547,8.905274109076213,22.49267654418945,54.73472595214844
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,sinusoidal_lateral,high,delta_hat_9_after_scale,0,8455,76095,0,0,1.3455335303101223,1.336308240890503,2.0922784328460686,3.1153080463409424,1.05336884535642,1.6339473247528071,2.593151569366455
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,sinusoidal_lateral,high,logvar_hat_9_clamped,0,8455,76095,0,0,12.489873679328571,13.092329025268555,14.350358581542968,15.0,4.9180708800597275,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,sinusoidal_lateral,high,full_aug_obs,0,8455,794770,0,0,22.036219239531007,21.44663429260254,32.454209136962874,60.79799270629883,9.118426134796414,22.49267654418945,54.73472595214844
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,linear,high,obs_i_12,0,1571,18852,0,0,1.432429181778226,1.4154562950134277,1.9493865966796875,2.2160871028900146,0.8795934123343377,1.048354685306549,1.3420792818069458
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,linear,high,z_i_64_raw,0,1571,100544,0,0,27.749141297926197,26.507442474365234,37.15839767456055,42.35031509399414,10.059651703837568,12.851706981658936,14.248828887939453
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,linear,high,z_i_64_after_norm,0,1571,100544,0,0,19.847985394512445,18.755800247192383,33.14387321472168,56.79792785644531,9.884797109607524,25.30764389038086,50.259735107421875
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,linear,high,delta_hat_9_after_scale,0,1571,14139,0,0,1.4447973662030538,1.4492461681365967,2.03960645198822,2.660343647003174,1.1292894102163484,1.5610072612762451,2.1631979942321777
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,linear,high,logvar_hat_9_clamped,0,1571,14139,0,0,13.183819693110689,13.495522499084473,14.349330425262451,14.616928100585938,4.993267492152262,5.0,5.0
z_norm,gpsi_full_z_norm_repaired,z_norm_250k,250000,250k,eval_flow_mixed_ood,linear,high,full_aug_obs,0,1571,147674,0,0,24.152834871026226,23.29924201965332,35.42828559875488,58.26404571533203,9.932043686101272,25.30764389038086,50.259735107421875
