method_key,method,checkpoint,checkpoint_step,checkpoint_label,seed,scenario,episode_id,episode_seed,success,collision,near_miss,mean_min_distance,episode_min_distance,episode_length,progress,planned_cpa,planned_ttc,threat_class,threat_motion_mode,threat_valid_rate,replacement_count,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,raw_min_predicted_cpa,action_norm,action_delta,no_response_rate,nan_or_crash,checkpoint_path
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,26,1026,1,0,1,5.270751841862997,0.8339332938194275,120,0.9816390097117743,0.6404732786458539,0.8,high,accel_decel,1.0,59,42.530690864636725,0.35833333333333334,0.35833333333333334,2.96512575596959,1.6377225836118063,0.10576433862249056,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,27,1027,0,1,0,6.20181097984314,0.5859252214431763,180,0.9199836058970751,0.38633964632447737,5.110183084937068,high,ar1_velocity,1.0,98,20.13370148174585,0.28888888888888886,0.35555555555555557,4.259663607757021,1.5913780616389381,0.11522611332022481,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,28,1028,0,1,0,4.312499989445011,0.19422775506973267,96,0.8853000604709554,0.5404963915102285,7.695264301572535,high,ar1_velocity,1.0,47,19.528961305509142,0.4166666666666667,0.4479166666666667,2.403463770674231,1.6274157166481018,0.08866440178826451,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,29,1029,0,1,0,5.396105473456175,0.5015880465507507,46,0.41858738346409596,0.4495102326476771,7.679590206839348,high,accel_decel,1.0,25,1.9115094430300843,0.1956521739130435,0.21739130434782608,2.6545786444583666,1.6499268956806348,0.08999842858832816,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,30,1030,1,0,1,6.110333162766916,0.9753508567810059,135,0.9844539259771123,0.47096674432471264,0.8,high,ar1_velocity,1.0,54,42.52816264767087,0.3851851851851852,0.4074074074074074,3.5628006329139073,1.6105648544099596,0.09117909490510269,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,31,1031,0,1,0,3.887999135546568,0.646470844745636,82,0.7804066887894071,0.5330690314282008,7.851096883426987,high,crossing_or_sudden_threat,1.0,36,14.809848561518482,0.36585365853658536,0.3780487804878049,2.1934117285517702,1.5954818740123655,0.07229363318623566,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,32,1032,0,1,0,4.9568415272074775,0.44824323058128357,74,0.6887527622339037,0.44572528385091204,7.277566979940796,high,crossing_or_sudden_threat,1.0,38,12.793085814034528,0.21621621621621623,0.25675675675675674,2.914016757663843,1.6116321199649088,0.07574769894819001,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,33,1033,0,1,0,4.574653807315934,0.286711186170578,89,0.8375181773571679,0.48607093946355784,6.332143333977624,high,sinusoidal_lateral,1.0,37,17.845114097414672,0.38202247191011235,0.39325842696629215,2.5058116891076057,1.6113075794798604,0.07380210164557682,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,34,1034,0,1,0,4.701624794801076,0.4607563018798828,75,0.6747287661792801,1.0062861371023413,2.823717942400651,high,accel_decel,1.0,43,12.13782590051344,0.3466666666666667,0.36,2.7370980443432926,1.6503487984339396,0.06650013526280721,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,35,1035,0,1,0,5.657688076533969,0.601101279258728,126,0.9758941561356073,0.7639532050645368,0.8,high,sinusoidal_lateral,1.0,51,22.365482276785826,0.30158730158730157,0.31746031746031744,3.2317901048883204,1.6388301045175582,0.08988147737487914,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,36,1036,1,0,1,5.632389428185635,1.3202110528945923,122,0.9787956686580882,0.357001550304322,6.222885945215262,high,ar1_velocity,1.0,43,42.454005529130974,0.23770491803278687,0.3114754098360656,3.4626936213892012,1.6328134018866742,0.10492613245962096,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,37,1037,0,1,0,6.2049122553122675,0.4505191445350647,95,0.8333948534064544,0.5642092632657085,5.795577251197859,high,sinusoidal_lateral,1.0,41,16.612805759330357,0.12631578947368421,0.15789473684210525,3.941744951193074,1.641817371468795,0.06118474320361489,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,38,1038,1,0,1,6.23762904765994,0.7002413272857666,129,0.9884679465100128,0.4476872316507842,7.007802947535848,high,sinusoidal_lateral,1.0,54,42.72741422980862,0.18604651162790697,0.23255813953488372,4.188601554485125,1.6145105278769205,0.10799702739184217,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,39,1039,0,1,0,3.9675203444910982,0.5922850966453552,102,0.9404142246650123,0.5957274108416368,6.241736678488125,high,ar1_velocity,1.0,42,21.319509293676113,0.38235294117647056,0.43137254901960786,1.8096224425689262,1.626622369476393,0.10057209746218194,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,40,1040,0,1,0,4.742791762275081,0.41482919454574585,93,0.8557374264703985,0.557707156656216,7.311168059795531,high,sinusoidal_lateral,1.0,41,18.364100511660148,0.40860215053763443,0.45161290322580644,1.7342932171899306,1.6296558162217498,0.08946354615111504,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,41,1041,0,1,0,4.764714312239697,0.35075345635414124,95,0.8899582150330763,0.3871735918620265,3.539250296771624,high,accel_decel,1.0,51,19.705216134233897,0.3684210526315789,0.37894736842105264,2.9356039313305367,1.6118440427278218,0.08105790509205116,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,42,1042,1,0,1,5.512433944788194,1.215274453163147,133,0.9837608836994565,0.5474472541942844,6.800647321750771,high,ar1_velocity,1.0,57,42.6192975629684,0.20300751879699247,0.2706766917293233,3.484194546601826,1.6168229597851747,0.0888445611510958,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,43,1043,0,1,0,6.855186326668994,0.5777198076248169,101,0.9297628669672894,0.6291906675466215,7.550131165961171,high,linear,1.0,39,21.034099442648262,0.24752475247524752,0.25742574257425743,4.137195098356777,1.637876782086816,0.03916680193183446,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,44,1044,0,1,0,5.976962660870901,0.39072656631469727,123,0.9610736415398723,0.6039570249438955,6.6921574667699275,high,accel_decel,1.0,52,21.890926032577596,0.3252032520325203,0.3333333333333333,3.676809805362084,1.6219751418121462,0.09819191933526256,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,45,1045,1,0,1,4.042092018914454,0.6981810331344604,103,0.9805256865349831,0.4857913055734404,7.240301705259235,high,ar1_velocity,1.0,44,42.69169381766867,0.49514563106796117,0.5533980582524272,1.736173000367521,1.598406307905623,0.11785101232308785,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,46,1046,1,0,1,6.379308178569332,0.8650179505348206,132,0.9832298284377466,0.42055671468215033,0.8,high,ar1_velocity,1.0,58,42.540803355669226,0.3712121212121212,0.38636363636363635,3.5499569342090664,1.6262949705123901,0.099810993355332,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,47,1047,0,1,0,4.980562227112906,0.6483126878738403,84,0.7822847895728495,0.4749520276111348,4.4817759805577255,high,sinusoidal_lateral,1.0,51,15.965553637569629,0.36904761904761907,0.36904761904761907,2.9819086481196186,1.6149251418454307,0.07327563262411527,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,48,1048,0,1,0,5.5158535720304,0.5603870749473572,86,0.8047548638376689,0.5131462140720604,4.86104701812959,high,ar1_velocity,1.0,42,16.843966558690123,0.26744186046511625,0.26744186046511625,3.7183249435972336,1.6099906217220217,0.077852958856627,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_density,49,1049,1,0,1,5.8547774025502095,0.8621888160705566,131,0.979998395797213,0.9323001492949926,0.8,high,linear,1.0,52,42.454654801039105,0.29770992366412213,0.3511450381679389,3.75677857158407,1.6252786621792625,0.08849855256444625,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,0,1000,0,1,0,4.461787537201164,0.6108812093734741,97,0.9083928715080565,0.795334568156068,2.9499116033494714,high,accel_decel,1.0,37,20.31631213812326,0.29896907216494845,0.3402061855670103,2.9124391895296418,1.6131481497558122,0.08177465876353156,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,1,1001,0,1,0,4.193479135796264,0.589856743812561,91,0.8587853921744593,0.35367325956428947,2.421039030817791,high,ar1_velocity,1.0,64,18.63963812795749,0.2087912087912088,0.24175824175824176,2.8028137093553176,1.6051155931347019,0.08889954655871286,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,2,1002,1,0,1,5.200426373517875,1.0838884115219116,132,0.9847003104497826,0.3699081878409017,3.5609395873336953,high,accel_decel,1.0,65,42.681790707970336,0.1893939393939394,0.23484848484848486,3.6681637425314295,1.6208648997725863,0.07825123216731078,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,3,1003,1,0,1,5.430238173626087,0.7643390893936157,135,0.9794801824233111,0.5599678275396425,4.924878031992138,high,ar1_velocity,1.0,96,42.45902271829962,0.18518518518518517,0.2,3.3896802612545867,1.6150472693973117,0.08580748549214116,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,4,1004,0,1,0,5.514093781869436,0.5441840291023254,97,0.876659845510516,0.4543470926955298,4.367964164484686,high,linear,1.0,62,17.6305708395331,0.14432989690721648,0.15463917525773196,4.121210571416874,1.634690508400042,0.06114250728764485,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,5,1005,0,1,0,6.2812778889269065,0.548312783241272,138,0.9773131915139953,0.4942626579189749,4.708815071690083,high,accel_decel,1.0,59,22.264425080824054,0.2246376811594203,0.2536231884057971,3.8619962872977815,1.6314182687496794,0.11578184852133626,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,6,1006,1,0,0,5.643778716450307,1.7914336919784546,134,0.9894601754681593,0.6853946195175862,4.282087428849534,high,ar1_velocity,1.0,64,42.83199538824729,0.13432835820895522,0.15671641791044777,4.118368803676384,1.6324788056202788,0.07686086043493072,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,7,1007,1,0,0,6.934025388293796,1.6134895086288452,135,0.9889954361004132,0.5832425981473457,3.7125892070987483,high,sinusoidal_lateral,1.0,63,42.80203629073363,0.14814814814814814,0.18518518518518517,4.698732122944461,1.6345519710470129,0.07398967643578848,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,8,1008,1,0,0,6.170642696209808,1.9752676486968994,134,0.9817709574925284,1.9251593096818036,2.4885682271806875,medium,crossing_or_sudden_threat,1.0,59,42.56303056532123,0.1865671641791045,0.208955223880597,4.19876332093793,1.638500376423793,0.07721779089587838,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,9,1009,0,1,0,5.571884227080608,0.5409148931503296,127,0.979974472915045,0.5683319127507271,3.0782898660921734,high,accel_decel,1.0,74,22.562222264046945,0.25196850393700787,0.31496062992125984,3.7894623764225934,1.6298687382945864,0.084426144445975,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,10,1010,1,0,1,5.5732259622326605,0.8939370512962341,135,0.9837185127259161,0.36958077387228494,0.8,high,sinusoidal_lateral,1.0,57,42.62741364192658,0.1925925925925926,0.2074074074074074,3.916566526337906,1.6239311633286653,0.09096996386845907,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,11,1011,1,0,1,5.781326501038823,0.7276080846786499,137,0.9811527040655496,0.5401977737649885,0.8,high,sinusoidal_lateral,1.0,78,42.31834123535418,0.20437956204379562,0.24817518248175183,4.04614623989502,1.6384635641627068,0.129308298556474,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,12,1012,0,1,0,6.4000516986405405,0.5059724450111389,108,0.9455905692099945,0.6662238559057587,4.822573961795232,high,accel_decel,1.0,60,20.205206228261247,0.17592592592592593,0.24074074074074073,3.843214239700939,1.6529537119247295,0.05726833306942825,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,13,1013,0,1,0,3.7785776406526566,0.44701921939849854,96,0.9053708838735938,0.44911633155781405,3.4617360829085393,high,accel_decel,1.0,66,20.168127383660728,0.22916666666666666,0.2916666666666667,2.280328035013857,1.5913195833563805,0.09089891317610939,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,14,1014,0,1,0,5.530740934259751,0.5360855460166931,102,0.9064408999412025,0.4452177523547921,4.921302530407523,high,linear,1.0,44,19.880157322805964,0.37254901960784315,0.39215686274509803,3.7080367877805496,1.637362384328655,0.0727820500877558,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,15,1015,1,0,1,5.782738606135051,1.4899650812149048,135,0.9800599200915855,0.6122407301784448,0.8,high,sinusoidal_lateral,1.0,57,42.50022037779102,0.1111111111111111,0.2,4.164436067475213,1.6113474395540026,0.08483395543363359,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,16,1016,0,1,0,5.7376213758080095,0.5990416407585144,135,0.9732753326348956,0.4305071369764,3.451518056911252,high,sinusoidal_lateral,1.0,49,22.285980036264625,0.2074074074074074,0.25925925925925924,3.487786342465767,1.6236344028402259,0.08037816070848042,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,17,1017,0,1,0,4.418517702876931,0.5255662202835083,101,0.9428513204803003,0.3765583806995725,2.6381687842002903,high,ar1_velocity,1.0,39,21.448974802490465,0.40594059405940597,0.43564356435643564,2.597297622674689,1.615732722943372,0.08710522492333214,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,18,1018,1,0,1,4.110760753092013,0.8420380353927612,114,0.9822413265516727,0.6541368733566042,2.74556249030736,high,ar1_velocity,1.0,90,42.68457254937668,0.38596491228070173,0.4473684210526316,2.0961705554734196,1.56968747523793,0.11883902732740369,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,19,1019,1,0,1,5.7656598824041865,1.3900246620178223,135,0.981307233673211,0.41064734652268653,3.787455853236188,high,accel_decel,1.0,80,42.54828649593682,0.16296296296296298,0.17037037037037037,4.111466784720068,1.6298725719805116,0.07335423446363873,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,20,1020,0,1,0,4.180513277163972,0.22373683750629425,92,0.861315501512393,0.388467859349603,5.136142142316709,high,sinusoidal_lateral,1.0,63,18.686876703607393,0.30434782608695654,0.34782608695652173,2.337264090280413,1.6149078801922176,0.08128829073646794,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,21,1021,1,0,1,5.383168689727783,1.3076680898666382,125,0.9884256590501782,0.9460014153910385,0.8,high,sinusoidal_lateral,1.0,57,42.79765581259669,0.152,0.192,3.5574464255487546,1.6234096965789795,0.1047000470161438,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,22,1022,0,1,0,6.711277909842985,0.34966620802879333,112,0.9701147310339256,0.7625220542915137,2.8852445919029757,high,sinusoidal_lateral,1.0,43,21.229715697092743,0.15178571428571427,0.1875,4.526547561200069,1.6514076590538025,0.05140799177544458,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,23,1023,1,0,1,5.181148402012178,0.7081088423728943,137,0.9861181946059456,0.8678570707275431,0.8,high,crossing_or_sudden_threat,1.0,68,42.59713002101459,0.21897810218978103,0.26277372262773724,3.5143755098981577,1.6382576697064142,0.11205690359547191,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,24,1024,0,1,0,5.262089631637605,0.6490756869316101,119,0.942014696255142,0.7585526131150716,4.419969026478769,high,sinusoidal_lateral,1.0,71,21.262239823767786,0.14285714285714285,0.21008403361344538,3.1359105531533227,1.6354715032737797,0.0971185129229762,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,25,1025,0,1,0,4.17887916408404,0.5585200190544128,99,0.9180644771935115,0.4432657527000172,3.0744689264050646,high,sinusoidal_lateral,1.0,80,20.609199992366786,0.36363636363636365,0.43434343434343436,2.5026245384637003,1.6270600677740694,0.07989076968997416,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,26,1026,0,1,0,5.297652566523263,0.6143081784248352,132,0.9722071216986036,0.40736106054860644,2.843641320519952,high,crossing_or_sudden_threat,1.0,95,22.231274489978066,0.3181818181818182,0.38636363636363635,3.278026058102224,1.6316307674754749,0.09197955220147516,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,27,1027,0,1,0,5.844489138188033,0.5387226343154907,116,0.9636900688783447,0.5053523569886422,0.8,high,linear,1.0,59,21.603196900881137,0.12931034482758622,0.15517241379310345,4.404886569570879,1.6433123278206792,0.057212471705058526,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,28,1028,0,1,0,5.092927423051813,0.48493847250938416,88,0.8175796584232451,0.40702070991797634,4.783543445849367,high,linear,1.0,37,16.96756789601769,0.42045454545454547,0.4772727272727273,2.5269154855896803,1.6171083423224362,0.08190873976458203,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
z2_old_n3z2c,gpsi_z_layernorm_alpha_0p5_old_n3z2c,z2_old_n3z2c_final,1500000,old_final,0,eval_flow_high_speed,29,1029,0,1,0,4.212262924798985,0.5394561290740967,97,0.9007320411362503,0.36601299413057586,4.325666937333963,high,ar1_velocity,1.0,79,20.062732025988023,0.35051546391752575,0.3917525773195876,2.232882270901512,1.6257776771624064,0.06944151652842454,0.0,0,checkpoints/env_v2_gpsi_heada_ppo_n3z2c_layernorm_alpha0p5_s0/final.zip
