method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_logvar,logvar_output_scale,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,medium,0,1.0,raw_concat,full_aug_obs,0,375,7875,0,0,1.6798123739560444,1.696687936782837,2.1469954013824464,2.4923737049102783,0.8746914691925048,1.184380090236664,1.9116710424423218
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,ar1_velocity,medium,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,medium,0,1.0,raw_concat,obs_i_12,0,28,336,0,0,1.342510802405221,1.2678852677345276,1.808409076929092,2.020148754119873,0.6935016406433923,0.8886868596076966,0.9585615396499634
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,medium,0,1.0,raw_concat,delta_hat_9_after_scale,0,28,252,0,0,1.0757673776575498,1.111466646194458,1.3831930696964263,1.3872928619384766,0.8997264163834708,1.1657110095024108,1.1797429323196411
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,medium,0,1.0,raw_concat,logvar_raw_9_clamped,0,28,252,0,0,12.488551497459412,13.402248859405518,14.29662103652954,14.435524940490723,4.931770861148834,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,medium,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,medium,0,1.0,raw_concat,full_aug_obs,0,28,588,0,0,1.7381756859166282,1.6897982358932495,2.260962677001953,2.4506289958953857,0.9250526492084775,1.1657110095024108,1.1797429323196411
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,linear,medium,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,accel_decel,medium,0,1.0,raw_concat,obs_i_12,0,36,432,0,0,1.5116980572541554,1.4468342661857605,2.102950394153595,2.1106884479522705,0.8868192500538297,1.3287618160247803,1.367421269416809
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,accel_decel,medium,0,1.0,raw_concat,delta_hat_9_after_scale,0,36,324,0,0,1.143778297636244,1.2912552952766418,1.5251814424991608,1.5328114032745361,0.8604236228598489,1.1261916756629944,1.166717767715454
