method_key,method,steps,episode_reward,episode_length,wall_time
obs_delta_only,n3p_obs_delta_only_500k,55404,12.129409,158,2026-05-14 06:37:58
obs_delta_only,n3p_obs_delta_only_500k,55636,34.054925,162,2026-05-14 06:37:59
obs_delta_only,n3p_obs_delta_only_500k,55680,33.538479,174,2026-05-14 06:37:59
obs_delta_only,n3p_obs_delta_only_500k,55780,-5.46009,25,2026-05-14 06:38:00
obs_delta_only,n3p_obs_delta_only_500k,55836,13.498491,162,2026-05-14 06:38:00
obs_delta_only,n3p_obs_delta_only_500k,56044,1.019167,66,2026-05-14 06:38:01
obs_delta_only,n3p_obs_delta_only_500k,56100,3.024751,66,2026-05-14 06:38:01
obs_delta_only,n3p_obs_delta_only_500k,56120,33.645194,179,2026-05-14 06:38:01
obs_delta_only,n3p_obs_delta_only_500k,56272,12.696819,159,2026-05-14 06:38:02
obs_delta_only,n3p_obs_delta_only_500k,56708,15.76511,152,2026-05-14 06:38:03
obs_delta_only,n3p_obs_delta_only_500k,56776,11.781616,183,2026-05-14 06:38:03
obs_delta_only,n3p_obs_delta_only_500k,56840,33.801373,180,2026-05-14 06:38:04
obs_delta_only,n3p_obs_delta_only_500k,57064,32.276608,198,2026-05-14 06:38:04
obs_delta_only,n3p_obs_delta_only_500k,57276,11.691255,142,2026-05-14 06:38:05
obs_delta_only,n3p_obs_delta_only_500k,57380,34.826727,151,2026-05-14 06:38:07
obs_delta_only,n3p_obs_delta_only_500k,57456,14.368684,154,2026-05-14 06:38:08
obs_delta_only,n3p_obs_delta_only_500k,57784,13.670479,180,2026-05-14 06:38:09
