method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,seed,scenario,episode_id,episode_seed,success,collision,near_miss,mean_min_distance,episode_min_distance,episode_length,progress,planned_cpa,planned_ttc,threat_class,threat_motion_mode,threat_valid_rate,replacement_count,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,raw_min_predicted_cpa,action_norm,action_delta,no_response_rate,nan_or_crash
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,16,1016,0,1,0,4.9878568056416,0.33960792422294617,94,0.8475613655482314,0.5553741019750615,3.6693474002896576,high,sinusoidal_lateral,1.0,28,18.003752358632674,0.2765957446808511,0.2765957446808511,3.276989077220354,1.3802116538615936,0.07278747009509738,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,17,1017,1,0,1,5.334875289131613,0.7617090344429016,119,0.9894989412134285,0.36438389082896094,4.373372853623603,high,ar1_velocity,1.0,23,42.92899507789075,0.37815126050420167,0.4117647058823529,2.6446300549354373,1.3852331878758277,0.11800580484667371,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,18,1018,0,1,0,3.311473869615131,0.5987588167190552,18,0.13693758704407302,0.5233237701614631,5.8084496886529715,high,ar1_velocity,1.0,3,-5.901900704858889,0.2777777777777778,0.3888888888888889,1.5245242946677737,1.39799698193868,0.11831141527121265,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,19,1019,1,0,1,4.99114202601569,0.9532153010368347,105,0.9804502747867055,0.43336279091896407,3.314447291558867,high,sinusoidal_lateral,1.0,36,42.75018406582457,0.26666666666666666,0.3333333333333333,2.6928270419349984,1.3333400714965093,0.07717289615954671,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,20,1020,0,1,0,5.247415601650131,0.42337071895599365,107,0.9286316275430501,0.3681336220225727,2.825490743828864,high,sinusoidal_lateral,1.0,52,20.90358539295684,0.29906542056074764,0.29906542056074764,3.353878937496273,1.4214461752187426,0.07102324043060043,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,21,1021,1,0,1,5.940136690366836,1.3937000036239624,105,0.9836135217156277,2.0141963046678657,0.8,medium,crossing_or_sudden_threat,1.0,30,42.80528487114242,0.18095238095238095,0.2761904761904762,3.505709175942909,1.3460742802846999,0.0705193312860848,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,22,1022,0,1,0,6.684826997877325,0.35305583477020264,103,0.9427444345463154,0.534557951900474,4.517240026007796,high,crossing_or_sudden_threat,1.0,27,21.395846008916806,0.24271844660194175,0.2912621359223301,4.4041049069571265,1.374124347584919,0.07680636142534249,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,23,1023,1,0,0,5.474620985984802,1.6934285163879395,105,0.9798594198429855,0.4777573660380783,5.193728893014063,high,ar1_velocity,1.0,27,42.74319721096491,0.3238095238095238,0.37142857142857144,3.1910920855544864,1.352574668611799,0.07362268745367016,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,24,1024,0,1,0,5.428372754803243,0.631181001663208,106,0.98424688003294,0.40945212422646904,2.79691565434316,high,sinusoidal_lateral,1.0,45,22.849280624317757,0.33962264150943394,0.37735849056603776,3.602148493237899,1.3538947521515612,0.076058785852818,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,25,1025,0,1,0,5.434752567818291,0.6292334794998169,114,0.9608518825628268,0.7243896834820476,3.0448722505733152,high,crossing_or_sudden_threat,1.0,42,21.74608983294541,0.30701754385964913,0.3333333333333333,3.463913954990475,1.3934292186770523,0.10067756694594496,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,26,1026,0,1,0,5.765022464669668,0.606444239616394,104,0.9553182548466324,0.8614759135581593,4.898872714247954,high,accel_decel,1.0,46,21.7361262269059,0.3173076923076923,0.3173076923076923,3.3995234361097504,1.361559394460458,0.08259962174969797,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,27,1027,0,1,0,5.958825321970405,0.3071753680706024,91,0.8257017505181499,0.3700583138163853,4.087317648268184,high,linear,1.0,29,17.163293615261246,0.3076923076923077,0.32967032967032966,3.7799472283203523,1.3678705548192118,0.06696204393385695,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,28,1028,1,0,0,5.5962313734966775,2.1293931007385254,115,0.9782448164947714,0.692528227124838,5.2696140764189785,high,accel_decel,1.0,26,42.60298833556867,0.17391304347826086,0.20869565217391303,3.9989133886345054,1.4048200109730595,0.09775667101873652,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,29,1029,0,1,0,6.775774775399375,0.4795929491519928,97,0.8251585991925329,0.43232328361808947,6.707371976455024,high,ar1_velocity,1.0,45,17.450904389444247,0.24742268041237114,0.24742268041237114,4.400836830593876,1.421617070424188,0.06258759302922438,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,30,1030,0,1,0,5.7309144310032325,0.32548120617866516,96,0.8845284121598693,0.5828715582223617,4.097723179229078,high,crossing_or_sudden_threat,1.0,21,19.388928817183075,0.23958333333333334,0.23958333333333334,4.134459962767626,1.363428734242916,0.06741483850055374,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,31,1031,0,1,0,5.397114586297089,0.38131359219551086,123,0.987818431373693,0.4260965301973971,4.760714279995726,high,accel_decel,1.0,55,22.70270942273933,0.3089430894308943,0.35772357723577236,3.018733608256268,1.397716659355939,0.1302147941224701,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,32,1032,0,1,0,5.920517741623572,0.5359039306640625,118,0.968980662792586,0.4943719683344582,2.9999871071592046,high,crossing_or_sudden_threat,1.0,39,22.19903662096602,0.3220338983050847,0.3728813559322034,3.050148370802024,1.3951797818733473,0.12342177013377265,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,33,1033,0,1,0,6.020153031490817,0.6003682613372803,101,0.8528067858394672,0.8077398195550869,3.1212823416438806,high,sinusoidal_lateral,1.0,20,18.385570590940205,0.3069306930693069,0.3465346534653465,3.7523575937098794,1.4216308086225302,0.07970904312695902,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,34,1034,0,1,0,5.892950726406915,0.5126718878746033,98,0.8510835500777454,0.6497539019249754,3.991957607352532,high,sinusoidal_lateral,1.0,37,18.07972972198329,0.3163265306122449,0.3163265306122449,3.684972269624491,1.4018186975498588,0.05828926010931633,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,35,1035,1,0,1,5.448359869350897,1.3040539026260376,107,0.9811292942362551,0.41399072220020083,4.622859859166818,high,sinusoidal_lateral,1.0,32,42.77161885512521,0.102803738317757,0.205607476635514,3.57795238470502,1.3595662428953936,0.07388796918442316,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,36,1036,0,1,0,6.284309730264876,0.6208009123802185,90,0.8180523479686064,0.6272209347542829,4.063370522110042,high,ar1_velocity,1.0,19,16.897290494825256,0.26666666666666666,0.32222222222222224,4.383666946235786,1.3738817161983914,0.06463102953922417,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,37,1037,1,0,1,6.478194582012464,1.2883371114730835,106,0.984183918465895,0.6665447911913164,0.8,high,accel_decel,1.0,27,42.872043776268754,0.32075471698113206,0.330188679245283,3.4513240752319962,1.3437027312674612,0.07910004005776192,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,38,1038,1,0,1,5.2707384857562705,0.9761680364608765,109,0.9792872713890949,0.44143482383307864,0.8,high,accel_decel,1.0,39,42.66684634895997,0.3853211009174312,0.3944954128440367,3.3209094352883484,1.3260513620639065,0.0949788770100119,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,39,1039,1,0,1,6.7314965356951175,0.7528653144836426,115,0.9833665453412067,0.5641417122659619,0.8,high,ar1_velocity,1.0,28,42.751809845387726,0.22608695652173913,0.3652173913043478,3.578702794695678,1.398106108541074,0.10806071218609324,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,40,1040,1,0,1,5.856360464524,0.7945845127105713,117,0.9808790781982607,0.5658322179926104,3.654694633592934,high,ar1_velocity,1.0,27,42.64520166343853,0.358974358974359,0.36752136752136755,3.79078668795335,1.406158547116141,0.11073300924597897,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,41,1041,1,0,1,5.516396133036449,0.9548337459564209,116,0.9827937061870287,0.898206794603304,3.9003664274944057,high,ar1_velocity,1.0,48,42.73655324929273,0.3103448275862069,0.33620689655172414,3.2031547084916383,1.4156553318788265,0.10181371830323518,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,42,1042,0,1,0,5.062938782171561,0.455152302980423,104,0.9538294970764565,0.4162618475937422,6.3634619854446015,high,ar1_velocity,1.0,25,21.805526950182976,0.2980769230769231,0.3076923076923077,3.8172481533569784,1.3700712701449027,0.07965200884231868,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,43,1043,1,0,1,5.936308763851629,1.1605989933013916,107,0.9848379725203118,0.4979956377311131,4.172395524732913,high,crossing_or_sudden_threat,1.0,30,42.8576447513049,0.21495327102803738,0.3644859813084112,4.001163050532341,1.347760335307255,0.05999009158390478,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,44,1044,0,1,0,7.035982546757679,0.5775256156921387,98,0.8774817547064513,0.5340290807884724,6.021271004298262,high,sinusoidal_lateral,1.0,28,19.091198116777804,0.29591836734693877,0.30612244897959184,4.439472761271255,1.4056736437641844,0.05296012363871749,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,45,1045,0,1,0,6.997036273572959,0.5497360229492188,102,0.8373304662663588,0.4231422417044549,4.181654861216613,high,ar1_velocity,1.0,23,17.894047411091996,0.28431372549019607,0.28431372549019607,4.32962753952426,1.383324438450383,0.06534624886333797,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,46,1046,1,0,1,5.947193289471564,1.3913754224777222,107,0.9864714011676528,0.7390112019095413,6.007982202226854,high,crossing_or_sudden_threat,1.0,36,42.95059738688356,0.2803738317757009,0.35514018691588783,3.0381204359860066,1.3670688054271947,0.06725504149021319,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,47,1047,0,1,0,5.66949953645775,0.48555704951286316,97,0.8366999328871559,0.36551897385249416,6.847842965945996,high,crossing_or_sudden_threat,1.0,36,17.446441465366377,0.23711340206185566,0.32989690721649484,3.4122262384512068,1.4345848498885165,0.05896735959806355,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,48,1048,1,0,1,6.0081899783441,0.6920070648193359,112,0.9799383169532371,0.7643440036142342,6.478911302814187,high,accel_decel,1.0,29,42.680721564720805,0.19642857142857142,0.21428571428571427,3.8904326499572823,1.3998994337660926,0.07767453579331882,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_mixed_ood,49,1049,1,0,1,5.061822759092979,0.888077437877655,106,0.9853166084909444,0.629533571758816,2.518219923882082,high,crossing_or_sudden_threat,1.0,38,42.89723228311972,0.2830188679245283,0.39622641509433965,2.5924744854487902,1.3354627332597409,0.09288867534015258,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,0,1000,1,0,1,6.6574780434370044,0.9204847812652588,120,0.9886656533798337,0.46108462028303554,6.629938426470457,high,sinusoidal_lateral,1.0,23,42.89584463190787,0.11666666666666667,0.13333333333333333,4.234833391321202,1.3820251067479452,0.10823672921396792,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,1,1001,1,0,1,6.644034098770659,1.107408046722412,118,0.9801290047563492,0.40064700599710273,6.601256050324626,high,ar1_velocity,1.0,50,42.61156005784615,0.16101694915254236,0.211864406779661,4.109552292563652,1.4239539453538799,0.10885232763554333,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,2,1002,0,1,0,5.222416385298684,0.3168473541736603,105,0.9834430522150889,0.35632888709244975,6.9608204850297,high,sinusoidal_lateral,1.0,30,22.85889248201449,0.3333333333333333,0.34285714285714286,3.0361316910146603,1.3485169910249255,0.07076083253625604,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,3,1003,0,1,0,5.280789041093418,0.4405249059200287,98,0.8992861579446232,0.37563953062738564,6.252031014060974,high,ar1_velocity,1.0,41,19.954677846568938,0.3469387755102041,0.3979591836734694,3.1498693400727853,1.3862842503859072,0.06023819242813149,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,4,1004,1,0,1,5.7456544064125925,0.9525303840637207,106,0.9838147570962851,0.45905538206156926,5.558413759739593,high,ar1_velocity,1.0,36,42.87664063286419,0.3584905660377358,0.3584905660377358,3.663167187987985,1.3548080988650053,0.06918768061518248,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,5,1005,0,1,0,6.257173890212797,0.45679038763046265,106,0.967936053627751,0.504961286072043,6.029558331136663,high,ar1_velocity,1.0,23,22.323842281394253,0.46226415094339623,0.4716981132075472,3.1926094142825536,1.3924852710849833,0.05806167699607476,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,6,1006,0,1,0,5.618046809448285,0.43936461210250854,89,0.8039154763221648,0.516580635210012,6.724585007296712,high,sinusoidal_lateral,1.0,23,16.288401266233937,0.25842696629213485,0.2808988764044944,3.321192163764761,1.3854927641622137,0.0531484769406111,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,7,1007,0,1,0,6.796982197685445,0.628574550151825,94,0.8524990601030313,0.8235185031834981,6.177313093333682,high,accel_decel,1.0,18,18.11188016470462,0.23404255319148937,0.26595744680851063,4.324344169903309,1.3992704520834254,0.054497982979692675,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,8,1008,0,1,0,6.851684614852235,0.5954366326332092,91,0.8248710165336437,0.6974700052560677,3.3384553081813007,high,accel_decel,1.0,22,16.952468285124723,0.27472527472527475,0.2967032967032967,4.493361374301897,1.3877260318169227,0.05257672134909656,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,9,1009,0,1,0,5.717412383215768,0.45225584506988525,105,0.9493288485220984,0.46126392083976603,3.874353698853187,high,crossing_or_sudden_threat,1.0,37,21.528783032002835,0.26666666666666666,0.2857142857142857,3.800347606979665,1.3635222775595528,0.07834602962469771,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,10,1010,1,0,1,5.552669356550489,0.6684396266937256,105,0.9836042185000515,0.419872193649972,3.589923760054001,high,accel_decel,1.0,30,42.869690768680314,0.3142857142857143,0.3333333333333333,3.4472852553285303,1.3372248967488607,0.0831509383572709,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,11,1011,0,1,0,5.1102416914589,0.5348517894744873,106,0.979285676624969,0.5306719606786513,7.4517909571225625,high,crossing_or_sudden_threat,1.0,36,22.705419519642973,0.32075471698113206,0.3867924528301887,3.1900407685458942,1.3614273048796743,0.08458370489358269,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,12,1012,0,1,0,6.373967424787656,0.5404011607170105,99,0.8986647447355275,0.8748163440682901,5.544024618195863,high,crossing_or_sudden_threat,1.0,20,19.908265539274122,0.2727272727272727,0.31313131313131315,4.052974764182411,1.389426269916573,0.05669644088343238,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,13,1013,0,1,0,5.91905936572404,0.6269139051437378,113,0.9594760940772477,0.42764995496742103,5.854034986876022,high,sinusoidal_lateral,1.0,48,21.77947503545697,0.3805309734513274,0.3805309734513274,3.453221986078517,1.415204523938947,0.09447901111314551,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,14,1014,0,1,0,5.237119086659872,0.37944769859313965,104,0.9684951933398375,0.6418248038111757,4.360492754647106,high,accel_decel,1.0,26,22.373062855648385,0.2980769230769231,0.3173076923076923,2.928740243712897,1.3503757898624127,0.065778920874716,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,15,1015,0,1,0,6.476416602730751,0.615886390209198,96,0.874128427891923,0.42778137534573807,5.62955762980247,high,linear,1.0,30,19.039998164247784,0.19791666666666666,0.22916666666666666,4.32827531429939,1.3802080551783245,0.05766265150547648,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,16,1016,1,0,1,6.0096977173157455,0.792600691318512,106,0.9791618657487199,0.5984504591821058,5.826305830341452,high,accel_decel,1.0,41,42.719072559286225,0.29245283018867924,0.3113207547169811,3.297403111491563,1.3632186381322033,0.0557782479862788,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,17,1017,0,1,0,5.762577307224274,0.5015926361083984,110,0.9514706652584654,0.42719360525522876,4.30360201766897,high,linear,1.0,25,21.660716359271376,0.3,0.34545454545454546,3.508308414573019,1.3800441005013206,0.08811650579287247,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,18,1018,0,1,0,5.967094596572545,0.5083391666412354,115,0.9762616455098718,0.41197618307611367,4.196301271788316,high,sinusoidal_lateral,1.0,42,22.47261271181334,0.26956521739130435,0.3652173913043478,3.730341275829984,1.4279785311740378,0.09933992060630217,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,19,1019,0,1,0,6.831487854321797,0.6186147928237915,105,0.9627437180190135,0.6261062765208013,7.237160259431173,high,linear,1.0,34,22.14670616718359,0.2571428571428571,0.3047619047619048,4.126250024663196,1.3517067012332735,0.06686448167477335,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,20,1020,0,1,0,5.428271712910416,0.23814493417739868,117,0.9791976420846348,0.45442790479129147,3.904245437429143,high,crossing_or_sudden_threat,1.0,54,22.59613362449467,0.3247863247863248,0.4017094017094017,3.143192522450645,1.4067426655027602,0.11188924118367016,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,21,1021,1,0,1,5.560134654953366,1.0119292736053467,105,0.9812903319867843,0.8087960508177667,5.392192013907758,high,crossing_or_sudden_threat,1.0,27,42.7939114717945,0.2761904761904762,0.3047619047619048,3.379519606842881,1.3579138823917933,0.06576175575721122,0.0,0
logvar_scaled,n3p_obs_delta_logvar_scaled_500k,logvar_scaled_250k,checkpoints/env_v2_gpsi_heada_ppo_n3p_logvar_scaled_s0/checkpoint_250k.zip,250000,250k,0,eval_flow_sudden_threat,22,1022,0,1,0,5.851678243279457,0.5719717741012573,100,0.9213323878999486,0.5193489822451367,3.4122891998575753,high,ar1_velocity,1.0,18,20.672033233785687,0.28,0.28,4.330241369344294,1.3597008514404296,0.05815179624594748,0.0,0
