method,seed,step,scenario,d_warning,episodes,success_rate,collision_rate,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,mean_min_distance,near_miss_rate,mean_time,mean_episode_reward,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p90,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_max_mean,scenario_valid_rate,planned_threat_valid_rate,threat_valid_rate,realized_near_miss_rate,predicted_cpa_to_nominal_path_mean,obstacle_motion_modes,source_csv,checkpoint_path
attention_full_distance_penalty_wide_d2,1,250000,eval_sudden_turn,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.371022002696991,0.02,9.671999999999999,22.183713169785474,0.22,0.0031247530872636152,0.014461982749635349,0.026028028460641502,1.2339789304335227,0.003688998980267346,0.0036889962451603564,1.0,1.0,1.0,0.02,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step250000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step250000.zip
attention_full_distance_penalty_wide_d2,1,250000,eval_threat_validated_sudden,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.9915919709205627,0.0,9.204,22.21579543986783,0.04,0.001673234538175164,0.007131310282275078,0.01325717534869909,0.8295468320710739,0.00046357009958137847,0.00046356949527742,1.0,1.0,1.0,0.02,2.38896545283751e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step250000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step250000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.274240667819977,0.0,8.364,22.254147366827937,0.2,0.001322825315860416,0.002565176323098509,0.009801648075226687,0.4938849952873738,0.00017048952404301912,0.00017048951651695045,1.0,1.0,1.0,0.02,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.0775350761413574,0.0,8.376000000000001,22.224596570903767,0.36,0.0035879139940698064,0.004259135420434172,0.027415912901051328,0.6608468311080742,0.0005172944344109441,0.0005172944232649978,1.0,1.0,1.0,0.08,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_mixed_v2,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.2693811583518984,0.02,8.112,22.235390492640885,0.34,0.005724500115829858,0.015835773851867994,0.044993482418231,1.076049389619186,0.0009350903504672699,0.000935090350466788,1.0,1.0,1.0,0.08,2.38896545283751e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_random_switch,2.0,50,1.0,0.0,,,1.0,2.228275737762451,0.0,8.424000000000001,22.14897892424542,0.34,0.0037630372571129415,0.012315397942438714,0.02959054392646065,0.7929056621612887,0.0010326122911136705,0.0010325109211307155,1.0,1.0,1.0,0.06,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_random_switch_hard,2.0,50,1.0,0.0,,,1.0,1.7720713114738464,0.0,9.443999999999999,21.8089394358024,0.74,0.014568382538673144,0.04749886986042836,0.10323109424658466,0.5929928669098103,0.0024612451539465434,0.0024497127965119555,1.0,1.0,1.0,0.34,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_sinusoidal,2.0,50,1.0,0.0,,,1.0,2.1673576617240906,0.0,8.408000000000001,22.21523519998641,0.28,0.0017269783517985962,0.002372106034308668,0.01258975175616796,0.3723038002519843,0.00023109613342441423,0.00023109613269680181,1.0,1.0,1.0,0.02,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_sudden_turn,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.0921166229248045,0.0,8.716000000000001,22.200901771512267,0.32,0.006680072836288658,0.024403837909921997,0.046682739537209264,0.9562714453694668,0.0018597197672261874,0.0018597140367732398,1.0,1.0,1.0,0.12,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,500000,eval_threat_validated_sudden,2.0,50,0.98,0.02,0.20800000000000007,0.20800000000000007,0.0,2.2284287160634992,0.02,8.184000000000001,21.743885121492998,0.38,0.009932625414096476,0.02493473090538827,0.06831428027886431,3.207476177082179,0.0047403013571002805,0.004738532102061547,1.0,1.0,1.0,0.1,2.38896545283751e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step500000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step500000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.297988460063934,0.0,8.324,22.217339306980595,0.12,2.4633521097707176e-05,5.008849620935507e-07,1.9617061479945997e-05,0.0111908723571474,7.339429124826592e-06,7.3394283297759e-06,1.0,1.0,1.0,0.0,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.094716417789459,0.0,8.44,22.19106660657023,0.36,0.0019010468189452285,0.005530297679943028,0.013230414556164747,0.548642150713988,0.00029510830364808235,0.00029510800984244477,1.0,1.0,1.0,0.02,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_mixed_v2,2.0,50,0.98,0.02,0.20000000000000007,0.20000000000000007,0.0,2.148577642440796,0.06,8.160000000000002,21.724318948632114,0.4,0.01538694876842326,0.03116939590952824,0.1257022674800828,2.2006051440933483,0.0070013311976236505,0.007001331197623632,1.0,1.0,1.0,0.22,2.38896545283751e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_random_switch,2.0,50,1.0,0.0,,,1.0,2.1773935317993165,0.02,8.556000000000001,22.129537468876627,0.36,0.004059724802364127,0.014416823086612563,0.03136825553941889,1.6233282423014683,0.002236057558009922,0.002235521471325608,1.0,1.0,1.0,0.02,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_random_switch_hard,2.0,50,1.0,0.0,,,1.0,1.6727719438076019,0.02,9.484000000000002,21.803964135998463,0.82,0.02281714508622824,0.08191282876519834,0.14270631582825444,2.008050478186764,0.007029135744013465,0.006200558117642419,1.0,1.0,1.0,0.36,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_sinusoidal,2.0,50,1.0,0.0,,,1.0,2.1127233958244322,0.0,8.340000000000002,22.199776222297636,0.34,0.0025368834616528876,0.004326295851642495,0.018459151187198576,0.5878208920649399,0.0007461145128874206,0.0007461145119645943,1.0,1.0,1.0,0.06,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_sudden_turn,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.1189393639564513,0.0,8.744,22.18123369293157,0.3,0.002937684469834481,0.009253900879994026,0.01882940623683679,0.5100998883023209,0.00090078906951191,0.0009005695171094144,1.0,1.0,1.0,0.06,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,750000,eval_threat_validated_sudden,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.109427959918976,0.04,8.304,22.1907933878513,0.48,0.016704471626017018,0.04450843921315026,0.1256840146920058,1.4339020192728782,0.005190784243364119,0.005190535039898342,1.0,1.0,1.0,0.22,2.38896545283751e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step750000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step750000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.2140011477470396,0.0,8.028,22.214574892321185,0.12,0.00022335314024985267,0.000153576830925884,0.001776841226965186,0.1326649959310089,1.3528864351031419e-05,1.3528855225778921e-05,1.0,1.0,1.0,0.0,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.0431730341911316,0.0,8.328000000000001,22.187275861092925,0.44,0.0010026031462257187,0.0008040345649351301,0.007515633305993093,0.2056337359718441,3.329760048584536e-05,3.3297581926584526e-05,1.0,1.0,1.0,0.0,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_mixed_v2,2.0,50,1.0,0.0,0.2800000000000001,0.2800000000000001,0.0,2.3366736721992494,0.0,7.976000000000002,22.19935128176837,0.26,0.0030643262408557204,0.009757745367605816,0.021975880780082648,0.5065967603947144,9.12411840943069e-05,9.124118409430245e-05,1.0,1.0,1.0,0.06,2.38896545283751e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_random_switch,2.0,50,1.0,0.0,,,1.0,2.1735266709327696,0.0,8.443999999999999,22.16970881090357,0.36,0.0026590488708325066,0.010495240254094818,0.021409384637372554,0.919850873440339,0.0009960817851623197,0.0009960812270678153,1.0,1.0,1.0,0.02,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_random_switch_hard,2.0,50,0.9,0.04,,,1.0,1.5701418381929397,0.04,12.152000000000001,19.891098531130318,0.98,0.02100549682159904,0.07000633756659223,0.13423866376440852,2.8994919302804414,0.006213964360852018,0.006150770221320233,1.0,1.0,1.0,0.4,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_sinusoidal,2.0,50,1.0,0.0,,,1.0,2.0942230689525605,0.02,8.100000000000001,22.244281442460284,0.34,0.0032939522506467106,0.012465455934870986,0.02276857183314858,1.073064476106257,0.001494762669726379,0.0014947626680062618,1.0,1.0,1.0,0.02,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_sudden_turn,2.0,50,1.0,0.0,0.22000000000000008,0.22000000000000008,0.0,2.0851321876049043,0.02,8.896,22.18111621230032,0.28,0.0026795279884026845,0.001979569398099554,0.02302227368153125,1.3574830991175624,0.0012262601139717358,0.0012255794063119887,1.0,1.0,1.0,0.06,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,1,1000000,eval_threat_validated_sudden,2.0,50,1.0,0.0,0.20800000000000007,0.20800000000000007,0.0,2.350081021785736,0.0,8.404000000000002,22.174268916818775,0.24,0.00603179730853298,0.018264334662817416,0.03543877879041247,0.7490928863462756,0.0017077305098369678,0.0017074393633443059,1.0,1.0,1.0,0.1,2.38896545283751e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s1_step1000000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s1_step1000000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.714812970161438,0.0,9.544,22.306620985099713,0.2,0.0010778261885570745,0.003078685952350496,0.007575721013417926,0.422879115712945,3.305669001026323e-05,3.305668997689078e-05,1.0,1.0,1.0,0.02,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.6691739916801454,0.02,9.524,22.28909341479081,0.2,0.005492977173912544,0.021504340212559328,0.041104444712400434,1.9602138959110107,0.0018631893441426127,0.0018631893441357892,1.0,1.0,1.0,0.06,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_mixed_v2,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,3.25433185338974,0.0,9.136,22.339272287935,0.02,0.00079621911048889,0.0,0.0032718250155448904,0.8979520992984504,0.0007476544313974401,0.0007476544313974401,1.0,1.0,1.0,0.02,3.4775344545323603e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_random_switch,2.0,50,0.98,0.02,,,1.0,3.0018448358774186,0.02,9.78,21.81135356769439,0.12,0.003207705714484059,0.004884446961805222,0.022992614917457105,2.290744150751821,0.001890415304820544,0.001890404709899214,1.0,1.0,1.0,0.06,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_random_switch_hard,2.0,50,0.82,0.18,,,1.0,1.6043788290023804,0.22,11.52,18.158263593456926,0.66,0.039439773965132166,0.1258009721362032,0.25940417951469497,2.733851017222211,0.033169900265893594,0.026854699055311747,1.0,1.0,1.0,0.4,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_sinusoidal,2.0,50,1.0,0.0,,,1.0,2.7494674348831176,0.0,9.532,22.300622058078066,0.16,0.0004556421882079962,0.000209440891630946,0.003854653895832594,0.2110485226294258,6.11723080978297e-05,6.117230767533949e-05,1.0,1.0,1.0,0.0,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_sudden_turn,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.535492789745331,0.0,9.952,22.258599391249017,0.18,0.000486074555738007,0.0,0.003668003223137924,0.2622101301466415,0.0004979666857178242,0.0004979666407539667,1.0,1.0,1.0,0.02,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,250000,eval_threat_validated_sudden,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,3.0765900158882142,0.02,9.491999999999999,22.29480170938759,0.06,0.0030123380217180434,0.012851171493530274,0.023707706928253174,1.6092452102189014,0.0020807026429314037,0.002080702422820967,1.0,1.0,1.0,0.02,3.4775344545323603e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step250000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step250000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.206083461046219,0.02,8.556000000000001,22.357843471883587,0.34,0.005141146454498072,0.019575304959435012,0.04114594768092501,1.5744934768719396,0.0015892584034393567,0.0015892558551620112,1.0,1.0,1.0,0.06,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.1730687963962554,0.02,8.584,22.383010094735234,0.34,0.004517992459732323,0.015852946248196526,0.03265852429141887,1.3660055145665275,0.0010629602182228,0.0010629494773518517,1.0,1.0,1.0,0.04,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_mixed_v2,2.0,50,1.0,0.0,0.22000000000000008,0.22000000000000008,0.0,2.1228200149536134,0.02,8.156,22.381340960915946,0.44,0.016646423684596796,0.058582450281828645,0.13368187827494693,1.214176475974682,0.0027197644906990304,0.0027197644230326245,1.0,1.0,1.0,0.3,3.4775344545323603e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_random_switch,2.0,50,1.0,0.0,,,1.0,2.659981529712677,0.0,8.524,22.309492697175248,0.26,0.0023698802011585833,0.008098217824808667,0.01776097548194229,0.9401765632338908,0.0013218596683709032,0.001321826925382028,1.0,1.0,1.0,0.02,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_random_switch_hard,2.0,50,1.0,0.0,,,1.0,1.7544824624061583,0.0,8.928,21.99512422022193,0.7,0.018460169811609636,0.06711637857297317,0.11569126203656195,0.9206175166255548,0.0029068551527894073,0.0028779363965132985,1.0,1.0,1.0,0.28,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_sinusoidal,2.0,50,1.0,0.0,,,1.0,2.245787181854248,0.02,8.500000000000002,22.375246683026784,0.24,0.005365038473537412,0.01568916731863282,0.04184295929473591,1.0628786927554756,0.00203204613119618,0.0020320372919092598,1.0,1.0,1.0,0.08,,"[""sinusoidal"",""sinusoidal"",""sinusoidal""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_sudden_turn,2.0,50,1.0,0.0,0.20000000000000007,0.20000000000000007,0.0,2.058264033794403,0.0,8.604000000000001,22.372439889895553,0.42,0.0033796866473431763,0.00868635310558602,0.02481979140196926,0.6443386499771719,0.0018733216827212353,0.0018731581490965272,1.0,1.0,1.0,0.08,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,500000,eval_threat_validated_sudden,2.0,50,1.0,0.0,0.24000000000000007,0.24000000000000007,0.0,2.0496077513694764,0.02,8.168000000000001,22.375527425066583,0.54,0.01672726222011645,0.055131134755210934,0.12652185509214178,1.21805379007084,0.00317071173796593,0.0031515020145134087,1.0,1.0,1.0,0.24,3.4775344545323603e-07,"[""threat_validated_sudden"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step500000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step500000.zip
attention_full_distance_penalty_wide_d2,2,750000,eval_accel_decel,2.0,50,1.0,0.0,,,1.0,2.081632831096649,0.0,8.092,22.381774444635194,0.34,0.004370156894784704,0.02080064047109772,0.03027282084571197,0.5236061469204856,0.0005091516355244851,0.0005091513617321774,1.0,1.0,1.0,0.08,,"[""accel_decel"",""accel_decel"",""accel_decel""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step750000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step750000.zip
attention_full_distance_penalty_wide_d2,2,750000,eval_ar1,2.0,50,1.0,0.0,,,1.0,2.033169982433319,0.02,8.044,22.377310094400762,0.42,0.00468717445373157,0.013551295009092423,0.029652422899380308,1.74185918961507,0.002451407282355523,0.002451406708697423,1.0,1.0,1.0,0.04,,"[""simple_ar1"",""simple_ar1"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step750000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step750000.zip
attention_full_distance_penalty_wide_d2,2,750000,eval_mixed_v2,2.0,50,1.0,0.0,0.22000000000000008,0.22000000000000008,0.0,2.084383101463318,0.04,7.88,22.365830904486966,0.4,0.010567163818533044,0.0351885123363172,0.07866321533452719,1.147358502191853,0.002104271997254857,0.002104271965204256,1.0,1.0,1.0,0.14,3.4775344545323603e-07,"[""threat_validated_sudden"",""sinusoidal"",""simple_ar1""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step750000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step750000.zip
attention_full_distance_penalty_wide_d2,2,750000,eval_random_switch,2.0,50,1.0,0.0,,,1.0,2.486718554496765,0.0,8.224,22.300521886886028,0.34,0.0015519147713143752,0.004855601903346023,0.011852485496383444,0.6384755259080208,0.0013850767037200612,0.0013849532037920526,1.0,1.0,1.0,0.04,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step750000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step750000.zip
attention_full_distance_penalty_wide_d2,2,750000,eval_random_switch_hard,2.0,50,1.0,0.0,,,1.0,1.6998084044456483,0.0,8.856,21.999078754312613,0.88,0.01395906324149105,0.04441441129456505,0.09432035051169803,0.6682364672519867,0.0018849431177840998,0.001868439028748939,1.0,1.0,1.0,0.26,,"[""random_switch"",""random_switch"",""random_switch""]",results/p2_rich_motion/stage4_eval/attention_full_distance_penalty_wide_d2_s2_step750000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s2_step750000.zip
