repair_stage,scenario,checkpoint_or_policy,motion_mode,threat_class,history_valid_ratio_bin,active_only,samples,delta_norm_1s_mean,delta_norm_1s_median,delta_norm_1s_p95,delta_norm_1s_max,logvar_xy_1s_mean,logvar_xy_1s_median,logvar_xy_1s_min,logvar_xy_1s_max,delta_norm_2s_mean,delta_norm_2s_median,delta_norm_2s_p95,delta_norm_2s_max,logvar_xy_2s_mean,logvar_xy_2s_median,logvar_xy_2s_min,logvar_xy_2s_max,delta_norm_4s_mean,delta_norm_4s_median,delta_norm_4s_p95,delta_norm_4s_max,logvar_xy_4s_mean,logvar_xy_4s_median,logvar_xy_4s_min,logvar_xy_4s_max,projected_std_radial_mean,projected_std_radial_std,projected_std_relvel_mean,projected_std_relvel_std,z_norm_mean,z_norm_median,z_norm_p95,z_norm_max,nan_count,inf_count
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,high,0_0.25,1,48,0.8184106606058776,0.8579295873641968,1.2828198850154875,1.3352547883987427,-3.43027733763059,-3.4760881662368774,-4.087729454040527,-2.5353801250457764,3.427902803135415,3.6501996517181396,5.073562049865722,5.623376369476318,-2.5782105724016824,-2.630691170692444,-3.21728253364563,-1.2317934036254883,5.611965273196499,6.100402116775513,7.960256719589233,8.87137508392334,-2.8743297240386405,-3.154723286628723,-3.5655205249786377,-0.19155949354171753,0.32407401455566287,0.14673440866561271,0.32827869430184364,0.12834894674307154,20.82659775018692,21.172748565673828,30.91137132644653,33.8226432800293,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,high,1.0,1,81,1.0150117841031816,1.1376140117645264,1.3393962383270264,1.3535630702972412,-4.463633737446349,-4.464134693145752,-5.0,-3.665717363357544,3.5921816766997914,3.941349744796753,4.895240783691406,5.1673583984375,-3.3940145910522084,-3.29024076461792,-4.321053981781006,-2.8448100090026855,6.486842390931683,6.652718544006348,8.245819091796875,8.557364463806152,-3.3911279925593623,-3.405351400375366,-3.7707672119140625,-2.8197238445281982,0.1390809491276741,0.0554141076954595,0.14698076772469063,0.06231217707155335,24.02322969318908,22.883975982666016,30.292266845703125,31.793407440185547,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,low,0.25_0.5,1,10,1.1463490784168244,1.201987087726593,1.6265552639961243,1.6697747707366943,-4.4945762157440186,-4.351396322250366,-5.0,-4.217376232147217,3.827898097038269,4.576856851577759,4.94255313873291,4.964247703552246,-3.3128974199295045,-3.0582889318466187,-4.2190046310424805,-2.9269418716430664,5.674281644821167,6.692151308059692,8.388238668441772,8.424873352050781,-3.569152498245239,-3.520586848258972,-3.815497398376465,-3.3691554069519043,0.13340816423296928,0.03078204641912148,0.13914753422141074,0.03470300580219904,26.544921112060546,26.746699333190918,32.47136764526367,32.499114990234375,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,low,0.5_0.75,1,10,0.8209203783422708,0.9468586444854736,1.3997476160526277,1.4080287218093872,-4.757510995864868,-4.929503440856934,-5.0,-4.274811744689941,3.213987630605698,3.8241437673568726,4.429466366767883,4.505494117736816,-3.7266484975814818,-3.6194841861724854,-4.464393615722656,-3.117136240005493,5.090107536315918,5.616689920425415,7.110168504714966,7.1462178230285645,-3.683958339691162,-3.6523261070251465,-4.057705402374268,-3.3687891960144043,0.10504602566361428,0.02837526293497548,0.10833796411752701,0.03237268104562442,25.30027847290039,24.771711349487305,29.780192661285398,30.910842895507812,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,low,0.75_1.0,1,10,0.9649288713932037,0.9742882251739502,1.327425056695938,1.3336155414581299,-4.8003815650939945,-4.874676704406738,-5.0,-4.4494123458862305,3.8630090594291686,3.834687352180481,5.43832414150238,5.471874713897705,-3.552772879600525,-3.566758871078491,-4.067714691162109,-3.0541911125183105,6.9100336074829105,7.387308120727539,8.957810497283935,8.959467887878418,-3.650213193893433,-3.6250091791152954,-3.7817540168762207,-3.5400843620300293,0.0973734013736248,0.016394762068470802,0.10221776068210602,0.021897975458251805,28.915223693847658,29.74153709411621,35.03521022796631,35.17074203491211,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,low,0_0.25,1,20,0.5342317015863955,0.6438914239406586,1.1007216572761538,1.3778653144836426,-3.168379521369934,-3.154321312904358,-4.036952495574951,-2.225343704223633,2.5135338306427,3.10374116897583,4.7232715606689455,4.852206707000732,-2.179780733585358,-2.431678891181946,-2.836203098297119,-1.0428271293640137,4.274682163074613,5.3777384757995605,7.124459552764893,7.788166522979736,-2.1038701511919498,-2.796812057495117,-3.3643875122070312,-0.04154837131500244,0.31148131266236306,0.10327828496199096,0.33725791722536086,0.10157850050596659,18.29905481338501,17.703238010406494,28.447021007537842,29.825603485107422,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,low,1.0,1,31,0.9149941943826214,1.0856473445892334,1.4277285933494568,1.4782092571258545,-4.82961005549277,-4.897462368011475,-5.0,-4.240509033203125,3.238482477203492,3.7472786903381348,5.101455450057983,5.229715347290039,-3.771458802684661,-3.564781665802002,-4.948318004608154,-3.009037494659424,5.038807399811283,5.954687118530273,8.661261558532715,8.831130981445312,-3.7101941108703613,-3.668428659439087,-4.310759544372559,-3.3736424446105957,0.09239032071444296,0.01934110454964393,0.09956210443089085,0.02624543047560887,26.007951121176443,24.81854248046875,33.95513153076172,34.42865753173828,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0.25_0.5,1,50,1.05500412940979,1.0711752772331238,1.5388823866844177,1.7297852039337158,-4.303024740219116,-4.291125774383545,-4.790014743804932,-3.7932753562927246,3.7691032552719115,4.015880346298218,4.83674008846283,4.943117618560791,-3.1599397897720336,-3.1519718170166016,-3.634845733642578,-2.6058030128479004,6.156497044563293,6.274364233016968,7.85415859222412,8.587305068969727,-3.385395622253418,-3.382969617843628,-3.6037399768829346,-3.1763710975646973,0.14896615877747535,0.030906535296289662,0.15523389279842376,0.03382566262608568,24.766480751037598,24.96263313293457,30.164784145355224,30.594114303588867,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0.5_0.75,1,50,1.0266168981790542,1.1391993761062622,1.3470411419868469,1.3906711339950562,-4.537043471336364,-4.449179649353027,-5.0,-3.8961308002471924,3.806160418987274,4.073092222213745,5.024279236793518,5.092662334442139,-3.374099974632263,-3.2251791954040527,-4.29703426361084,-2.9754879474639893,6.571519951820374,7.263274908065796,8.757777690887451,9.048444747924805,-3.4901595544815063,-3.449038028717041,-4.005706310272217,-3.236901044845581,0.1252771382033825,0.0382772185335184,0.13285848766565322,0.04512657414831292,26.55625816345215,25.762065887451172,32.231214332580564,33.387054443359375,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0.75_1.0,1,49,1.090754751040011,1.1736297607421875,1.4055392026901243,1.4862629175186157,-4.484027599801823,-4.436429977416992,-5.0,-3.955098867416382,4.021051277919692,4.079768657684326,5.422665691375731,5.800199031829834,-3.296891348702567,-3.189918279647827,-4.115777015686035,-2.8628385066986084,7.1751663344247,7.202785015106201,9.037282180786132,9.586206436157227,-3.452382146095743,-3.401339054107666,-3.85676908493042,-3.2139296531677246,0.12714937192444897,0.0328517540711713,0.13871128309746178,0.039521628366783315,27.40092690136968,27.2095947265625,34.99706420898437,36.528263092041016,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0_0.25,1,57,0.7618855206916729,0.8358604907989502,1.2727109193801878,1.637945294380188,-3.401314509542365,-3.4497835636138916,-4.315245628356934,-2.4047157764434814,3.1448081298486183,3.7514753341674805,4.951651668548583,5.267544269561768,-2.460528141573856,-2.5201761722564697,-3.390805959701538,-1.0975396633148193,5.023326901817008,5.966707229614258,7.652690887451171,7.9296040534973145,-2.649932981844534,-3.084928512573242,-3.5786890983581543,-0.09138825535774231,0.3191036647349073,0.1366244879892776,0.32914514133804723,0.14556779941522335,20.05637806340268,20.757070541381836,28.88889923095703,31.000757217407227,0,0
after_fix,eval_flow_id,frozen_gpsi_wrapper,sinusoidal_lateral,medium,1.0,1,111,1.0422982815149668,1.0786060094833374,1.4397506713867188,1.6761293411254883,-4.732566833496094,-4.7396955490112305,-5.0,-4.101998805999756,3.7309782730566488,3.9404940605163574,5.0034589767456055,5.526017189025879,-3.4743995967212022,-3.422398567199707,-4.088052749633789,-2.908020496368408,6.301461859866306,6.467784404754639,8.39053201675415,9.197508811950684,-3.489226755795178,-3.4725120067596436,-3.88032603263855,-3.2734367847442627,0.09787309350999626,0.02219752831305798,0.107008938249704,0.025210321953926848,26.062469997921504,25.82802391052246,33.31269454956055,36.104488372802734,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,high,0.25_0.5,1,65,1.0571735987296471,1.0750147104263306,1.350318193435669,1.3830089569091797,-4.11591011927678,-4.0976152420043945,-4.550914764404297,-3.5241308212280273,3.8182256331810582,3.6937098503112793,4.555366325378418,4.64900016784668,-3.191673623598539,-3.1888604164123535,-3.541877269744873,-2.862999677658081,6.657501638852633,6.672832012176514,7.790665245056152,7.963283061981201,-3.291021944926335,-3.327781915664673,-3.481844425201416,-2.862935781478882,0.18185724489963973,0.054859301728297366,0.15752038863989024,0.03724899077181457,23.14497598501352,24.488218307495117,27.793344497680664,28.901010513305664,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,high,0.5_0.75,1,63,1.0468583542203147,1.0486414432525635,1.3087435722351073,1.338688611984253,-4.188736805840144,-4.260037422180176,-4.777419090270996,-2.950355052947998,3.7442028484647234,3.696798801422119,4.439396572113037,4.578474521636963,-3.258553387626769,-3.2887752056121826,-3.5659053325653076,-2.596144199371338,7.150608933161175,7.021059036254883,8.14919605255127,8.650809288024902,-3.2198882178654746,-3.317249298095703,-3.5319557189941406,-2.0341596603393555,0.15931336581707,0.05421729815600223,0.1549439314338896,0.04650087723040856,23.565683728172665,24.398637771606445,27.776355361938478,28.80817985534668,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,high,0.75_1.0,1,41,0.9913856808732195,0.9820401072502136,1.1783987283706665,1.2403310537338257,-4.29932464041361,-4.4213690757751465,-5.0,-2.9113454818725586,3.5727944839291457,3.477449417114258,4.243951320648193,4.397928714752197,-3.298144264919002,-3.3082516193389893,-3.988661766052246,-2.522982120513916,7.05914179871722,6.848208427429199,8.008352279663086,9.056265830993652,-3.1539448267076073,-3.292090892791748,-3.52847957611084,-1.9666165113449097,0.1423479436737735,0.05639580942600058,0.14367440670001796,0.04899051391840355,24.25277156364627,24.227195739746094,29.34299087524414,30.336994171142578,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,high,0_0.25,1,55,0.6794799421321261,0.7550079226493835,1.1001233100891112,1.3176957368850708,-3.374455638365312,-3.4094152450561523,-4.200007438659668,-2.4298765659332275,2.8604207187891006,3.11382794380188,4.170455980300903,4.210170745849609,-2.5083378943529997,-2.6215248107910156,-3.1449472904205322,-1.0711671113967896,4.8730372155254535,5.687870502471924,6.820190954208374,7.0364603996276855,-2.584447647495703,-3.07161021232605,-3.4211220741271973,0.05012547969818115,0.31608964611183515,0.11276293968001759,0.28267084197564557,0.08515011045198313,18.854182330044832,19.123689651489258,25.70230007171631,28.53558349609375,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,high,1.0,1,26,0.9311037659645081,1.0024131536483765,1.2058701515197754,1.2287273406982422,-4.529352078071008,-4.877554416656494,-5.0,-2.7597861289978027,3.599474475933955,3.491390585899353,4.664926648139954,4.746501445770264,-3.5508447335316586,-3.7282408475875854,-4.126623630523682,-2.3900108337402344,7.208650845747727,6.844158411026001,9.6043221950531,9.744234085083008,-3.2326018718572764,-3.3772051334381104,-3.497560977935791,-2.044647216796875,0.11478883916368851,0.04422566485788299,0.12124616423478493,0.0564951344224965,25.181994071373573,25.127525329589844,31.437925338745117,31.514780044555664,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0.25_0.5,1,25,1.0542462110519408,1.056778073310852,1.2170085668563841,1.23221755027771,-4.333225803375244,-4.305877208709717,-4.6887383460998535,-4.050874710083008,3.8564827823638916,3.8630125522613525,4.088429546356201,4.150859355926514,-3.3133541774749755,-3.34617280960083,-3.4400057792663574,-3.0656471252441406,6.322949695587158,6.307877063751221,6.866253471374511,6.9733357429504395,-3.4496011924743653,-3.464808702468872,-3.5302650928497314,-3.3042688369750977,0.1255146035552025,0.035279958030181226,0.14043440639972687,0.019548669530078156,24.1760400390625,26.347009658813477,27.18283615112305,27.357295989990234,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0.5_0.75,1,20,1.0139602988958358,0.9969824850559235,1.0994080781936646,1.1190553903579712,-4.320597696304321,-4.242258787155151,-4.823631286621094,-3.952817916870117,3.5549847960472105,3.538038492202759,3.9291674733161925,3.933954954147339,-3.3780113458633423,-3.3399206399917603,-3.608647584915161,-3.23602294921875,6.396661710739136,6.355045795440674,7.451517105102539,7.502596855163574,-3.324936580657959,-3.311319351196289,-3.542119026184082,-3.032139301300049,0.13854537792503835,0.05331297369306588,0.1328185737133026,0.02603113151103562,23.029477691650392,23.263355255126953,27.41237840652466,27.420425415039062,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0.75_1.0,1,11,0.9407542185349898,0.9179311394691467,1.001878261566162,1.002859354019165,-4.668540694496849,-4.791825771331787,-4.909298896789551,-3.9076461791992188,3.6035711765289307,3.5455305576324463,3.899014115333557,3.907315492630005,-3.5802703120491723,-3.6322598457336426,-3.7516636848449707,-3.1902010440826416,6.930809844623912,6.63706636428833,7.5968194007873535,7.611203670501709,-3.4268264120275322,-3.4113051891326904,-3.585855484008789,-2.9979498386383057,0.0965156379071149,0.04042707479091491,0.10311642356894234,0.024110494324460725,25.754383780739524,26.52806282043457,26.994972229003906,27.014345169067383,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,0_0.25,1,23,0.739505326618319,0.8303539752960205,1.104326009750366,1.1697309017181396,-3.547340662583061,-3.6567208766937256,-4.284676551818848,-2.8317387104034424,3.2221740435646926,3.836935520172119,4.143737125396728,4.300003528594971,-2.6599220296610957,-2.6798524856567383,-3.240596294403076,-1.2889158725738525,5.30011980170789,6.014808654785156,6.871731948852539,7.238207817077637,-2.85738452102827,-3.2125794887542725,-3.392852544784546,0.02229529619216919,0.24478525895139444,0.10825263454649765,0.27465683221817017,0.09179420009040799,20.325071334838867,23.99713134765625,26.085997581481934,26.312589645385742,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,low,1.0,1,2,0.959015429019928,0.959015429019928,0.9627930521965027,0.963212788105011,-4.798883438110352,-4.798883438110352,-4.807599067687988,-4.790167808532715,3.6145044565200806,3.6145044565200806,3.624920117855072,3.62607741355896,-3.57930064201355,-3.57930064201355,-3.5852365493774414,-3.573364734649658,6.7021164894104,6.7021164894104,6.717317962646485,6.7190070152282715,-3.5270566940307617,-3.5270566940307617,-3.527398109436035,-3.5267152786254883,0.08590604737401009,0.0007287077605724335,0.09754360094666481,0.0006857924163341522,25.657859802246094,25.657859802246094,25.673735046386717,25.675498962402344,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0.25_0.5,1,20,1.011097490787506,0.9745607674121857,1.2910394489765167,1.2936393022537231,-4.136675703525543,-4.236653804779053,-4.4525909423828125,-3.630807638168335,3.729099524021149,3.733916163444519,4.348773980140686,4.3664774894714355,-3.050426256656647,-3.0303313732147217,-3.2573041915893555,-2.8556969165802,6.338121294975281,6.369515657424927,6.773909235000611,6.811691761016846,-3.232207405567169,-3.239536166191101,-3.3881447315216064,-2.968813896179199,0.16004701294004917,0.04077058058121703,0.15631889551877975,0.04467543500492508,24.05506887435913,24.959104537963867,26.30592498779297,26.35922622680664,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0.5_0.75,1,19,0.9686048971979242,0.8787885308265686,1.2597275733947755,1.263451337814331,-4.380695681822927,-4.499468803405762,-4.703460693359375,-3.720756769180298,3.6025243558381734,3.5074639320373535,4.236999797821045,4.272317409515381,-3.3064569799523604,-3.331972122192383,-3.5690596103668213,-2.9331796169281006,6.636614172082198,6.64885139465332,6.833000802993774,6.946710586547852,-3.3460637017300257,-3.362133502960205,-3.5056872367858887,-3.0534188747406006,0.12391491391156849,0.036075487665367216,0.13944829608264722,0.044961575739882645,24.73940748917429,25.630308151245117,26.542605590820312,26.616430282592773,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0.75_1.0,1,15,0.8800612767537435,0.825916051864624,1.0090468764305114,1.0125807523727417,-4.698801835378011,-4.696728706359863,-4.989060401916504,-4.423563480377197,3.319776932398478,3.206803560256958,3.5672740936279297,3.571873664855957,-3.5174720605214436,-3.4724111557006836,-3.7012033462524414,-3.355448007583618,6.441075070699056,6.477168083190918,6.710713720321655,6.734175205230713,-3.4098714510599772,-3.4456565380096436,-3.5220561027526855,-3.256925344467163,0.09484555025895437,0.00964888341307426,0.10205327073733012,0.00964791958042842,25.513256708780926,25.288551330566406,26.214855003356934,26.2166748046875,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,0_0.25,1,23,0.6411852275385804,0.7282392382621765,1.1046061277389525,1.2627047300338745,-3.298574623854264,-3.372305393218994,-4.036619186401367,-2.438744068145752,2.8525084373743637,3.166306972503662,4.311626815795898,4.388805866241455,-2.372467548950859,-2.537039041519165,-2.9358136653900146,-1.1816442012786865,4.822723805256512,5.715091228485107,6.78141040802002,6.850927352905273,-2.5130159900240274,-3.008373260498047,-3.383197069168091,-0.07210427522659302,0.3143981533206027,0.14920452673028536,0.31144958345786383,0.16597857900726848,19.240141619806703,21.648427963256836,25.104760742187498,25.73240089416504,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,accel_decel,medium,1.0,1,13,0.8075900994814359,0.7626222968101501,0.9919055104255676,1.0008020401000977,-4.928468080667349,-5.0,-5.0,-4.707858085632324,3.1907194394331713,3.1309914588928223,3.474947786331177,3.49928879737854,-3.8511611131521373,-3.899212121963501,-4.1139960289001465,-3.4329352378845215,6.156292915344238,6.157739639282227,6.374885463714599,6.434053421020508,-3.5415252172029934,-3.5319674015045166,-3.7088208198547363,-3.3988800048828125,0.08615730932125679,0.005649174438312991,0.08588007550973159,0.00554435112683448,26.117821326622597,26.0000057220459,26.98886032104492,27.008926391601562,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0.25_0.5,1,72,1.050301739739047,0.985932320356369,1.572841650247574,1.6204913854599,-3.6323812041017742,-3.654327392578125,-4.393892288208008,-2.4626641273498535,3.5471282502015433,3.593429207801819,4.897852206230164,5.184657573699951,-2.689374319381184,-2.9446563720703125,-3.4042131900787354,-1.3523876667022705,5.732178287373649,5.579794406890869,7.737174487113953,8.392073631286621,-2.4771343840079174,-2.9740781784057617,-3.4811477661132812,0.24982789158821106,0.25930284067160553,0.08825469940291888,0.2712486148294475,0.08871242883937719,19.67390395535363,18.823189735412598,26.043367862701416,27.551074981689453,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0.5_0.75,1,68,1.036701441687696,1.021864652633667,1.4855816662311554,1.5036625862121582,-3.4768450260162354,-3.5272611379623413,-4.185001373291016,-2.670645236968994,3.321381661821814,3.415830612182617,4.4682107925415036,4.672246932983398,-2.470211120212779,-2.6900174617767334,-3.2656025886535645,-1.2173655033111572,5.775632504154654,5.9018354415893555,7.427817702293396,7.937384128570557,-2.094587061992463,-2.337428331375122,-3.4012835025787354,0.17612086236476898,0.2601859201403225,0.06956079884939476,0.2797791315790485,0.06758638829790314,18.90357007699854,18.69783115386963,22.849911975860596,25.444622039794922,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0.75_1.0,1,50,1.016380956172943,1.0606168508529663,1.3254941225051877,1.378206491470337,-3.568412036895752,-3.561571478843689,-4.597711563110352,-2.937802791595459,3.2065807938575746,3.3444948196411133,4.078730821609497,4.156774520874023,-2.4930282735824587,-2.451000928878784,-3.227064609527588,-1.4419341087341309,5.834838199615478,5.8905980587005615,7.013645505905151,7.144811153411865,-1.9086842709779739,-1.9345653653144836,-3.3624603748321533,0.1583322286605835,0.21349670961499215,0.0680745272399094,0.24637465715408324,0.0626346959542258,19.11414991378784,18.637681007385254,23.029526996612546,27.513540267944336,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,0_0.25,1,60,0.7188629830876986,0.8298860788345337,1.1822942674160004,1.387120246887207,-3.2466546416282656,-3.251599669456482,-4.095327377319336,-2.4473466873168945,2.7352051846683025,2.9815539121627808,4.199766969680786,4.396824359893799,-2.4258330365022025,-2.56147563457489,-3.26910400390625,-1.1517434120178223,4.537584817782045,5.1159045696258545,6.582874131202698,6.924328804016113,-2.2568784330040215,-2.6550920009613037,-3.428884267807007,0.162349134683609,0.3497237738221884,0.1331138658875654,0.34531081865231195,0.10667785153208759,16.778729581832884,16.015784740447998,25.270043087005615,26.678787231445312,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,high,1.0,1,40,0.8915235057473183,0.861159473657608,1.2308756530284881,1.2561187744140625,-3.736721408367157,-3.7243757247924805,-4.604936122894287,-2.9149386882781982,3.0960171580314637,3.2889492511749268,3.978763246536255,4.034906387329102,-2.6793689101934435,-2.711079955101013,-3.5615787506103516,-1.4633121490478516,5.433947145938873,5.510074853897095,7.096700644493103,7.188778877258301,-2.0635599493980408,-2.1423351764678955,-3.1444907188415527,-0.6864692568778992,0.18333525378257037,0.06455516045650941,0.22150994315743447,0.05308975059753493,19.572191500663756,19.867554664611816,22.68928155899048,22.970840454101562,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0.25_0.5,1,5,1.0907369375228881,1.0647822618484497,1.1650714874267578,1.1713417768478394,-4.280429267883301,-4.246715545654297,-4.447275161743164,-4.13459587097168,4.207093572616577,4.276270866394043,4.371838855743408,4.386159420013428,-3.1053690910339355,-3.0579097270965576,-3.3334484100341797,-2.922433853149414,6.751159954071045,6.733849048614502,7.0542572975158695,7.1323981285095215,-3.4079983711242674,-3.424349546432495,-3.4586188793182373,-3.3563361167907715,0.15147032141685485,0.015937947519735648,0.16368238031864166,0.019201725687004637,26.98919334411621,26.923917770385742,28.34300079345703,28.692279815673828,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0.5_0.75,1,5,1.0217266082763672,0.9991695284843445,1.1171452522277832,1.117153525352478,-4.47831392288208,-4.452838897705078,-4.559267997741699,-4.418700218200684,3.7902907848358156,3.710620641708374,4.025926828384399,4.037234306335449,-3.3327532768249513,-3.300963878631592,-3.4305062294006348,-3.254956007003784,6.725261878967285,6.63186502456665,6.904494094848633,6.9073920249938965,-3.4103133201599123,-3.4101643562316895,-3.4452290534973145,-3.386638641357422,0.12438340932130813,0.005712001745229161,0.13272653371095658,0.006390260682684637,26.042948150634764,26.022708892822266,26.399457931518555,26.491802215576172,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0.75_1.0,1,5,0.9895105242729187,0.9828267097473145,1.063607931137085,1.0831358432769775,-4.361532497406006,-4.426370143890381,-4.443182945251465,-4.147373199462891,3.620369052886963,3.610234498977661,3.802702522277832,3.8385708332061768,-3.3314993381500244,-3.3493051528930664,-3.4697489738464355,-3.147714138031006,6.332621002197266,6.652677059173584,6.818317794799805,6.852609157562256,-3.2377222537994386,-3.2089412212371826,-3.376361131668091,-3.09554386138916,0.13503084182739258,0.012902677938506654,0.1497314989566803,0.016414059979907625,23.913608169555665,23.527088165283203,25.735295486450195,25.8734130859375,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,0_0.25,1,7,0.84567072561809,0.8289416432380676,1.0231292903423308,1.0405855178833008,-3.4851512568337575,-3.391362428665161,-4.0275044441223145,-3.0896949768066406,4.0033387797219415,3.940589666366577,4.233892869949341,4.264860153198242,-2.5725014209747314,-2.529475212097168,-2.85001277923584,-2.320939302444458,6.518377917153495,6.555902481079102,6.855711889266968,6.899204730987549,-3.160271099635533,-3.1995654106140137,-3.328533411026001,-3.0075020790100098,0.28106590253966196,0.09156658787591697,0.3379076272249222,0.08895888654431908,24.529411588396346,23.998666763305664,27.30386428833008,27.686229705810547,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,low,1.0,1,2,1.002075880765915,1.002075880765915,1.0381926029920578,1.042205572128296,-4.15639853477478,-4.15639853477478,-4.166164398193359,-4.146632671356201,3.614492416381836,3.614492416381836,3.712024188041687,3.7228610515594482,-3.158223271369934,-3.158223271369934,-3.1889584064483643,-3.127488136291504,6.071302175521851,6.071302175521851,6.296578335762024,6.321609020233154,-3.053751587867737,-3.053751587867737,-3.0709879398345947,-3.036515235900879,0.15653716027736664,0.0022241920232772827,0.18300242722034454,0.001700863242149353,22.233957290649414,22.233957290649414,22.724047088623045,22.778501510620117,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,0.25_0.5,1,25,0.9100094139575958,0.8860241174697876,1.3521427631378171,1.400670051574707,-3.4867438220977784,-3.6441650390625,-4.114039421081543,-2.6691341400146484,2.9637528610229493,3.0715219974517822,4.062431144714355,4.395832061767578,-2.4770196294784546,-2.7431535720825195,-3.052354335784912,-1.3017120361328125,4.978628301620484,4.958555698394775,6.659737682342528,7.49155330657959,-2.0778548565506934,-2.4295578002929688,-3.2822976112365723,0.2651247978210449,0.24535493791103363,0.04453893136284634,0.27448504745960234,0.05238814450055564,18.859610023498536,17.361228942871094,26.07514495849609,28.41627311706543,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,0.5_0.75,1,24,0.8091559285918871,0.7692172825336456,1.2526564419269561,1.294130563735962,-3.475296894709269,-3.448318362236023,-4.175229072570801,-2.574007987976074,2.6414617051680884,2.708778977394104,3.692647433280945,3.8916962146759033,-2.3378312091032663,-2.3910516500473022,-3.315495014190674,-1.179848074913025,4.498261272907257,4.23805570602417,6.26413996219635,6.657448768615723,-1.8055208797256153,-1.957967758178711,-3.023911476135254,-0.19478484988212585,0.23038804655273756,0.0478717889468197,0.26720569158593815,0.06250685548996662,17.693629185358684,17.684693336486816,21.753045558929443,22.494564056396484,0,0
after_fix,eval_flow_mixed_ood,frozen_gpsi_wrapper,ar1_velocity,medium,0.75_1.0,1,18,0.6840959191322327,0.6878001987934113,1.0206420123577118,1.0613844394683838,-3.5676360660129123,-3.6638875007629395,-4.301142692565918,-2.635293960571289,2.3779215349091425,2.2869672775268555,3.7381088376045226,3.7388908863067627,-2.2642813987202115,-2.558632016181946,-3.156149387359619,-1.0695250034332275,4.102813945876227,3.9226200580596924,5.385788083076476,5.783323764801025,-1.7673112948735554,-2.0077372789382935,-3.0396244525909424,-0.3281383812427521,0.2117347377869818,0.057873631265902434,0.2413373870982064,0.06044511607879665,17.971313264634873,16.467327117919922,23.62777233123779,25.829570770263672,0,0
