method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,high,,logvar_raw_9_clamped,0,29437,264933,0,0,13.276871434865603,13.729795455932617,14.725271224975582,15.0,4.967513547382808,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,high,,logvar_scaled_9_policy,0,29437,264933,0,0,13.276871434865603,13.729795455932617,14.725271224975582,15.0,4.967513547382808,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,high,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,high,,full_aug_obs,0,29437,883110,0,0,13.416003111851508,13.877585411071777,14.837788391113282,15.149798393249512,4.967513547382808,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,medium,,obs_i_12,0,894,10728,0,0,1.2794177630203682,1.2365609407424927,1.7894234895706174,2.1628878116607666,0.7468245043450554,1.086163741350174,1.3104325532913208
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,medium,,delta_hat_9_after_scale,0,894,8046,0,0,1.0518881757087355,1.084536850452423,1.6116553664207454,1.8130537271499634,0.8089483812351355,1.2892955362796776,1.549349308013916
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,medium,,logvar_raw_9_clamped,0,894,8046,0,0,12.895247168188927,13.876921653747559,14.707858228683472,15.0,4.850387150809269,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,medium,,logvar_scaled_9_policy,0,894,8046,0,0,12.895247168188927,13.876921653747559,14.707858228683472,15.0,4.850387150809269,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,medium,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,linear,medium,,full_aug_obs,0,894,26820,0,0,13.012179479502992,13.997334480285645,14.813647365570068,15.06775951385498,4.850387150809269,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,medium,,obs_i_12,0,438,5256,0,0,1.2521536889141553,1.2446139454841614,1.6263989210128784,1.917231559753418,0.7179183167954014,0.9629974365234375,1.1071776151657104
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,medium,,delta_hat_9_after_scale,0,438,3942,0,0,1.0464392382498473,1.1279177069664001,1.8183250427246094,2.01324200630188,0.867867496170818,1.5294216871261597,1.6903749704360962
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,medium,,logvar_raw_9_clamped,0,438,3942,0,0,12.90183431155061,13.33705472946167,14.849115371704102,15.0,4.933618321810683,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,medium,,logvar_scaled_9_policy,0,438,3942,0,0,12.90183431155061,13.33705472946167,14.849115371704102,15.0,4.933618321810683,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,medium,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,ar1_velocity,medium,,full_aug_obs,0,438,13140,0,0,13.017061540525253,13.424452304840088,14.901679039001465,15.052011489868164,4.933618321810683,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,medium,,obs_i_12,0,405,4860,0,0,1.345992636239087,1.294960379600525,1.8871059417724594,1.9854724407196045,0.7497034470240275,1.1627920866012573,1.2931114435195923
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,medium,,delta_hat_9_after_scale,0,405,3645,0,0,1.1867889536751641,1.178570032119751,1.6952929496765128,2.3478810787200928,0.9326728650817164,1.3543984651565524,2.037188768386841
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,medium,,logvar_raw_9_clamped,0,405,3645,0,0,13.778413320470738,13.946242332458496,14.692490768432616,14.730711936950684,4.997265808670609,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,medium,,logvar_scaled_9_policy,0,405,3645,0,0,13.778413320470738,13.946242332458496,14.692490768432616,14.730711936950684,4.997265808670609,5.0,5.0
noz_no_shield,no_z_full_no_shield,no_z_full_no_shield,1500000,final,eval_flow_high_density,accel_decel,medium,,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
