method_key,method,base_policy,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,shield_enabled,shield_config_name,scenario,eval_seed,episode_id,episode_seed,success,collision,timeout,near_miss,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,threat_class,threat_motion_mode,planned_cpa,planned_ttc,episode_filter_triggered,shield_trigger_rate,shield_intervention_steps,filter_delta_norm_mean,filter_delta_norm_p95,max_filter_delta_norm,raw_action_unsafe_rate,filtered_action_unsafe_rate,raw_min_predicted_cpa,filtered_min_predicted_cpa,raw_ttc_min,filtered_ttc_min,a_raw_norm,a_exec_norm,action_delta_raw,action_delta_exec,progress_loss_due_to_filter,nan_or_crash
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,no_z_full_plus_ordinary_vo,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1,vo_like_filter_h45_cpa1p2_h16,eval_flow_sudden_threat,1001,93,1044,0,1,0,0,0.9783833422757852,6.102521046657454,0.1844467669725418,132,22.078097990881943,0.2803030303030303,0.2803030303030303,1.4823939682859364,0.2038351375581199,0.0,high,crossing_or_sudden_threat,0.6087167148302702,0.8,1,0.2954545454545454,39,0.2286021650740594,1.0160971403121946,2.369203567504883,0.2803030303030303,0.0227272727272727,3.5285101455960874,4.443295742497977,0.0,0.0,1.579757377053752,1.4823939682859364,0.0896325995647952,0.2038351375581199,0.0,0
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,no_z_full_plus_ordinary_vo,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1,vo_like_filter_h45_cpa1p2_h16,eval_flow_sudden_threat,1002,142,1044,0,1,0,0,0.9783833422757852,6.102521046657454,0.1844467669725418,132,22.078097990881943,0.2803030303030303,0.2803030303030303,1.4823939682859364,0.2038351375581199,0.0,high,crossing_or_sudden_threat,0.6087167148302702,0.8,1,0.2954545454545454,39,0.2286021650740594,1.0160971403121946,2.369203567504883,0.2803030303030303,0.0227272727272727,3.5285101455960874,4.443295742497977,0.0,0.0,1.579757377053752,1.4823939682859364,0.0896325995647952,0.2038351375581199,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_density,1000,35,1035,0,1,0,0,0.8867372313369688,5.724430591028224,0.1862474530935287,93,19.064127850278677,0.1505376344086021,0.1505376344086021,1.5385058759361183,0.076149509774278,0.0,high,sinusoidal_lateral,0.3814844621072709,4.032766866540761,0,0.0,0,0.0,0.0,0.0,0.1505376344086021,0.1505376344086021,4.433200837904087,4.433200837904087,0.0,0.0,1.5385058759361183,1.5385058759361183,0.076149509774278,0.076149509774278,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_density,1001,84,1035,0,1,0,0,0.8867372313369688,5.724430591028224,0.1862474530935287,93,19.064127850278677,0.1505376344086021,0.1505376344086021,1.5385058759361183,0.076149509774278,0.0,high,sinusoidal_lateral,0.3814844621072709,4.032766866540761,0,0.0,0,0.0,0.0,0.0,0.1505376344086021,0.1505376344086021,4.433200837904087,4.433200837904087,0.0,0.0,1.5385058759361183,1.5385058759361183,0.076149509774278,0.076149509774278,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_density,1002,133,1035,0,1,0,0,0.8867372313369688,5.724430591028224,0.1862474530935287,93,19.064127850278677,0.1505376344086021,0.1505376344086021,1.5385058759361183,0.076149509774278,0.0,high,sinusoidal_lateral,0.3814844621072709,4.032766866540761,0,0.0,0,0.0,0.0,0.0,0.1505376344086021,0.1505376344086021,4.433200837904087,4.433200837904087,0.0,0.0,1.5385058759361183,1.5385058759361183,0.076149509774278,0.076149509774278,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_sudden_threat,1000,27,1027,0,1,0,0,0.908997974971505,5.404335852712393,0.1909927725791931,96,19.989618664690678,0.3020833333333333,0.3020833333333333,1.533543319751819,0.0696129864866012,0.0,high,crossing_or_sudden_threat,0.7781819725511345,6.133215363421963,0,0.0,0,0.0,0.0,0.0,0.3020833333333333,0.3020833333333333,3.4355786272644764,3.4355786272644764,0.0,0.0,1.533543319751819,1.533543319751819,0.0696129864866012,0.0696129864866012,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_sudden_threat,1001,76,1027,0,1,0,0,0.908997974971505,5.404335852712393,0.1909927725791931,96,19.989618664690678,0.3020833333333333,0.3020833333333333,1.533543319751819,0.0696129864866012,0.0,high,crossing_or_sudden_threat,0.7781819725511345,6.133215363421963,0,0.0,0,0.0,0.0,0.0,0.3020833333333333,0.3020833333333333,3.4355786272644764,3.4355786272644764,0.0,0.0,1.533543319751819,1.533543319751819,0.0696129864866012,0.0696129864866012,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_sudden_threat,1002,125,1027,0,1,0,0,0.908997974971505,5.404335852712393,0.1909927725791931,96,19.989618664690678,0.3020833333333333,0.3020833333333333,1.533543319751819,0.0696129864866012,0.0,high,crossing_or_sudden_threat,0.7781819725511345,6.133215363421963,0,0.0,0,0.0,0.0,0.0,0.3020833333333333,0.3020833333333333,3.4355786272644764,3.4355786272644764,0.0,0.0,1.533543319751819,1.533543319751819,0.0696129864866012,0.0696129864866012,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_sudden_threat,1000,1,1001,0,1,0,0,0.9752103338418738,4.746470308152296,0.1930802166461944,118,22.221461997981564,0.3644067796610169,0.3644067796610169,1.5271529393681025,0.1178460693321166,0.0,high,sinusoidal_lateral,0.3984733707186199,3.030172788143647,0,0.0,0,0.0,0.0,0.0,0.3644067796610169,0.3644067796610169,2.8407695462879867,2.8407695462879867,0.0,0.0,1.5271529393681025,1.5271529393681025,0.1178460693321166,0.1178460693321166,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_sudden_threat,1001,50,1001,0,1,0,0,0.9752103338418738,4.746470308152296,0.1930802166461944,118,22.221461997981564,0.3644067796610169,0.3644067796610169,1.5271529393681025,0.1178460693321166,0.0,high,sinusoidal_lateral,0.3984733707186199,3.030172788143647,0,0.0,0,0.0,0.0,0.0,0.3644067796610169,0.3644067796610169,2.8407695462879867,2.8407695462879867,0.0,0.0,1.5271529393681025,1.5271529393681025,0.1178460693321166,0.1178460693321166,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_high_speed,1000,4,1004,0,1,0,0,0.7983871067249017,4.709280336032743,0.1941685974597931,92,15.63633086230166,0.3478260869565217,0.3478260869565217,1.588890464409538,0.0975215119811204,0.0,high,ar1_velocity,0.6073913664427888,3.09111254056427,0,0.0,0,0.0,0.0,0.0,0.3478260869565217,0.3478260869565217,2.57465137751854,2.57465137751854,0.0,0.0,1.588890464409538,1.588890464409538,0.0975215119811204,0.0975215119811204,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_high_speed,1001,53,1004,0,1,0,0,0.7983871067249017,4.709280336032743,0.1941685974597931,92,15.63633086230166,0.3478260869565217,0.3478260869565217,1.588890464409538,0.0975215119811204,0.0,high,ar1_velocity,0.6073913664427888,3.09111254056427,0,0.0,0,0.0,0.0,0.0,0.3478260869565217,0.3478260869565217,2.57465137751854,2.57465137751854,0.0,0.0,1.588890464409538,1.588890464409538,0.0975215119811204,0.0975215119811204,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_high_speed,1002,102,1004,0,1,0,0,0.7983871067249017,4.709280336032743,0.1941685974597931,92,15.63633086230166,0.3478260869565217,0.3478260869565217,1.588890464409538,0.0975215119811204,0.0,high,ar1_velocity,0.6073913664427888,3.09111254056427,0,0.0,0,0.0,0.0,0.0,0.3478260869565217,0.3478260869565217,2.57465137751854,2.57465137751854,0.0,0.0,1.588890464409538,1.588890464409538,0.0975215119811204,0.0975215119811204,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_threat,1000,27,1027,0,1,0,0,0.9124674168326328,5.275171756273822,0.2098943144083023,95,19.79761038760543,0.2421052631578947,0.2421052631578947,1.531480009932267,0.0587776811159354,0.0,high,linear,0.44470337451336,6.157349074876782,0,0.0,0,0.0,0.0,0.0,0.2421052631578947,0.2421052631578947,3.113227611265488,3.113227611265488,0.0,0.0,1.531480009932267,1.531480009932267,0.0587776811159354,0.0587776811159354,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_threat,1001,76,1027,0,1,0,0,0.9124674168326328,5.275171756273822,0.2098943144083023,95,19.79761038760543,0.2421052631578947,0.2421052631578947,1.531480009932267,0.0587776811159354,0.0,high,linear,0.44470337451336,6.157349074876782,0,0.0,0,0.0,0.0,0.0,0.2421052631578947,0.2421052631578947,3.113227611265488,3.113227611265488,0.0,0.0,1.531480009932267,1.531480009932267,0.0587776811159354,0.0587776811159354,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_threat,1002,125,1027,0,1,0,0,0.9124674168326328,5.275171756273822,0.2098943144083023,95,19.79761038760543,0.2421052631578947,0.2421052631578947,1.531480009932267,0.0587776811159354,0.0,high,linear,0.44470337451336,6.157349074876782,0,0.0,0,0.0,0.0,0.0,0.2421052631578947,0.2421052631578947,3.113227611265488,3.113227611265488,0.0,0.0,1.531480009932267,1.531480009932267,0.0587776811159354,0.0587776811159354,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_threat,1000,36,1036,0,1,0,0,0.9822330474853516,5.405139233510034,0.2126397043466568,119,22.637842803065,0.2773109243697479,0.2773109243697479,1.507437623849436,0.1031486214754187,0.0,high,accel_decel,0.357001550304322,5.403344506760453,0,0.0,0,0.0,0.0,0.0,0.2773109243697479,0.2773109243697479,3.159664508448366,3.159664508448366,0.0,0.0,1.507437623849436,1.507437623849436,0.1031486214754187,0.1031486214754187,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_threat,1001,85,1036,0,1,0,0,0.9822330474853516,5.405139233510034,0.2126397043466568,119,22.637842803065,0.2773109243697479,0.2773109243697479,1.507437623849436,0.1031486214754187,0.0,high,accel_decel,0.357001550304322,5.403344506760453,0,0.0,0,0.0,0.0,0.0,0.2773109243697479,0.2773109243697479,3.159664508448366,3.159664508448366,0.0,0.0,1.507437623849436,1.507437623849436,0.1031486214754187,0.1031486214754187,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_threat,1002,134,1036,0,1,0,0,0.9822330474853516,5.405139233510034,0.2126397043466568,119,22.637842803065,0.2773109243697479,0.2773109243697479,1.507437623849436,0.1031486214754187,0.0,high,accel_decel,0.357001550304322,5.403344506760453,0,0.0,0,0.0,0.0,0.0,0.2773109243697479,0.2773109243697479,3.159664508448366,3.159664508448366,0.0,0.0,1.507437623849436,1.507437623849436,0.1031486214754187,0.1031486214754187,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_threat,1000,14,1014,0,1,0,0,0.9689403811723124,5.079024811076303,0.2180793583393097,117,22.220110954390336,0.1965811965811965,0.1965811965811965,1.53121007915236,0.0869183269297254,0.0,high,linear,0.5883335712369488,0.8,0,0.0,0,0.0,0.0,0.0,0.1965811965811965,0.1965811965811965,3.509094607550651,3.509094607550651,0.0,0.0,1.53121007915236,1.53121007915236,0.0869183269297254,0.0869183269297254,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_threat,1001,63,1014,0,1,0,0,0.9689403811723124,5.079024811076303,0.2180793583393097,117,22.220110954390336,0.1965811965811965,0.1965811965811965,1.53121007915236,0.0869183269297254,0.0,high,linear,0.5883335712369488,0.8,0,0.0,0,0.0,0.0,0.0,0.1965811965811965,0.1965811965811965,3.509094607550651,3.509094607550651,0.0,0.0,1.53121007915236,1.53121007915236,0.0869183269297254,0.0869183269297254,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_threat,1002,112,1014,0,1,0,0,0.9689403811723124,5.079024811076303,0.2180793583393097,117,22.220110954390336,0.1965811965811965,0.1965811965811965,1.53121007915236,0.0869183269297254,0.0,high,linear,0.5883335712369488,0.8,0,0.0,0,0.0,0.0,0.0,0.1965811965811965,0.1965811965811965,3.509094607550651,3.509094607550651,0.0,0.0,1.53121007915236,1.53121007915236,0.0869183269297254,0.0869183269297254,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_density,1000,42,1042,0,1,0,0,0.9740289027749962,4.518722870835552,0.2244693040847778,108,22.41478218291119,0.3148148148148148,0.3148148148148148,1.4814596225817998,0.1051443207478063,0.0,high,ar1_velocity,0.4388895954344087,4.894572400365879,0,0.0,0,0.0,0.0,0.0,0.3148148148148148,0.3148148148148148,2.939323612911351,2.939323612911351,0.0,0.0,1.4814596225817998,1.4814596225817998,0.1051443207478063,0.1051443207478063,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_density,1001,91,1042,0,1,0,0,0.9740289027749962,4.518722870835552,0.2244693040847778,108,22.41478218291119,0.3148148148148148,0.3148148148148148,1.4814596225817998,0.1051443207478063,0.0,high,ar1_velocity,0.4388895954344087,4.894572400365879,0,0.0,0,0.0,0.0,0.0,0.3148148148148148,0.3148148148148148,2.939323612911351,2.939323612911351,0.0,0.0,1.4814596225817998,1.4814596225817998,0.1051443207478063,0.1051443207478063,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_high_density,1002,140,1042,0,1,0,0,0.9740289027749962,4.518722870835552,0.2244693040847778,108,22.41478218291119,0.3148148148148148,0.3148148148148148,1.4814596225817998,0.1051443207478063,0.0,high,ar1_velocity,0.4388895954344087,4.894572400365879,0,0.0,0,0.0,0.0,0.0,0.3148148148148148,0.3148148148148148,2.939323612911351,2.939323612911351,0.0,0.0,1.4814596225817998,1.4814596225817998,0.1051443207478063,0.1051443207478063,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_sudden_threat,1000,13,1013,0,1,0,0,0.9763807257333824,4.962218996567222,0.2392358928918838,104,22.38522895436911,0.2403846153846154,0.2403846153846154,1.5393150517573724,0.1119512075070038,0.0,high,sinusoidal_lateral,0.4301880447597614,6.6746231155279485,0,0.0,0,0.0,0.0,0.0,0.2403846153846154,0.2403846153846154,2.650998691777484,2.650998691777484,0.0,0.0,1.5393150517573724,1.5393150517573724,0.1119512075070038,0.1119512075070038,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_sudden_threat,1001,62,1013,0,1,0,0,0.9763807257333824,4.962218996567222,0.2392358928918838,104,22.38522895436911,0.2403846153846154,0.2403846153846154,1.5393150517573724,0.1119512075070038,0.0,high,sinusoidal_lateral,0.4301880447597614,6.6746231155279485,0,0.0,0,0.0,0.0,0.0,0.2403846153846154,0.2403846153846154,2.650998691777484,2.650998691777484,0.0,0.0,1.5393150517573724,1.5393150517573724,0.1119512075070038,0.1119512075070038,0.0,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,P3_checkpoint_1500k_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,0,none,eval_flow_sudden_threat,1002,111,1013,0,1,0,0,0.9763807257333824,4.962218996567222,0.2392358928918838,104,22.38522895436911,0.2403846153846154,0.2403846153846154,1.5393150517573724,0.1119512075070038,0.0,high,sinusoidal_lateral,0.4301880447597614,6.6746231155279485,0,0.0,0,0.0,0.0,0.0,0.2403846153846154,0.2403846153846154,2.650998691777484,2.650998691777484,0.0,0.0,1.5393150517573724,1.5393150517573724,0.1119512075070038,0.1119512075070038,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_mixed_ood,1000,43,1043,0,1,0,0,0.805677312024069,5.436729618530164,0.250403493642807,87,15.585187838676504,0.2413793103448276,0.2413793103448276,1.5200224333796009,0.0889628230442488,0.0,high,crossing_or_sudden_threat,0.3919827837503319,5.609588194105386,0,0.0,0,0.0,0.0,0.0,0.2413793103448276,0.2413793103448276,3.1130360188497894,3.1130360188497894,0.0,0.0,1.5200224333796009,1.5200224333796009,0.0889628230442488,0.0889628230442488,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_mixed_ood,1001,92,1043,0,1,0,0,0.805677312024069,5.436729618530164,0.250403493642807,87,15.585187838676504,0.2413793103448276,0.2413793103448276,1.5200224333796009,0.0889628230442488,0.0,high,crossing_or_sudden_threat,0.3919827837503319,5.609588194105386,0,0.0,0,0.0,0.0,0.0,0.2413793103448276,0.2413793103448276,3.1130360188497894,3.1130360188497894,0.0,0.0,1.5200224333796009,1.5200224333796009,0.0889628230442488,0.0889628230442488,0.0,0
attention_no_shield,attention_full_no_shield,attention_full,attention_full_no_shield,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,0,none,eval_flow_mixed_ood,1002,141,1043,0,1,0,0,0.805677312024069,5.436729618530164,0.250403493642807,87,15.585187838676504,0.2413793103448276,0.2413793103448276,1.5200224333796009,0.0889628230442488,0.0,high,crossing_or_sudden_threat,0.3919827837503319,5.609588194105386,0,0.0,0,0.0,0.0,0.0,0.2413793103448276,0.2413793103448276,3.1130360188497894,3.1130360188497894,0.0,0.0,1.5200224333796009,1.5200224333796009,0.0889628230442488,0.0889628230442488,0.0,0
attention_ordinary_vo,attention_full_plus_ordinary_vo,attention_full,attention_full_plus_ordinary_vo,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1,vo_like_filter_h45_cpa1p2_h16,eval_flow_sudden_threat,1000,6,1006,0,1,0,0,1.0,5.646467282077459,0.2523794770240783,127,21.63061960124901,0.4409448818897638,0.4409448818897638,1.2686536760311429,0.1614096909909257,0.0,high,crossing_or_sudden_threat,0.4607868009424555,0.8,1,0.4409448818897638,56,0.3427274113330315,1.0440306663513184,1.5779733657836914,0.4409448818897638,0.0157480314960629,2.773189731011916,3.680554395820212,0.0,0.0,1.4374550571591835,1.2686536760311429,0.103890295894373,0.1614096909909257,0.0,0
attention_ordinary_vo,attention_full_plus_ordinary_vo,attention_full,attention_full_plus_ordinary_vo,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1,vo_like_filter_h45_cpa1p2_h16,eval_flow_sudden_threat,1001,55,1006,0,1,0,0,1.0,5.646467282077459,0.2523794770240783,127,21.63061960124901,0.4409448818897638,0.4409448818897638,1.2686536760311429,0.1614096909909257,0.0,high,crossing_or_sudden_threat,0.4607868009424555,0.8,1,0.4409448818897638,56,0.3427274113330315,1.0440306663513184,1.5779733657836914,0.4409448818897638,0.0157480314960629,2.773189731011916,3.680554395820212,0.0,0.0,1.4374550571591835,1.2686536760311429,0.103890295894373,0.1614096909909257,0.0,0
attention_ordinary_vo,attention_full_plus_ordinary_vo,attention_full,attention_full_plus_ordinary_vo,checkpoints/env_v2_phase2/attention_full_s0/attention_full_s0_step1500000.zip,1500000,attention_full_1500k,1,vo_like_filter_h45_cpa1p2_h16,eval_flow_sudden_threat,1002,104,1006,0,1,0,0,1.0,5.646467282077459,0.2523794770240783,127,21.63061960124901,0.4409448818897638,0.4409448818897638,1.2686536760311429,0.1614096909909257,0.0,high,crossing_or_sudden_threat,0.4607868009424555,0.8,1,0.4409448818897638,56,0.3427274113330315,1.0440306663513184,1.5779733657836914,0.4409448818897638,0.0157480314960629,2.773189731011916,3.680554395820212,0.0,0.0,1.4374550571591835,1.2686536760311429,0.103890295894373,0.1614096909909257,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_speed,1000,32,1032,0,1,0,0,0.7521092453976226,4.641994782803971,0.2529356777667999,81,14.51469607588363,0.0864197530864197,0.0864197530864197,1.6127761837876873,0.0530483258888125,0.0,high,ar1_velocity,0.4338873992445153,4.216041395547451,0,0.0,0,0.0,0.0,0.0,0.0864197530864197,0.0864197530864197,3.1825785245516416,3.1825785245516416,0.0,0.0,1.6127761837876873,1.6127761837876873,0.0530483258888125,0.0530483258888125,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_speed,1001,81,1032,0,1,0,0,0.7521092453976226,4.641994782803971,0.2529356777667999,81,14.51469607588363,0.0864197530864197,0.0864197530864197,1.6127761837876873,0.0530483258888125,0.0,high,ar1_velocity,0.4338873992445153,4.216041395547451,0,0.0,0,0.0,0.0,0.0,0.0864197530864197,0.0864197530864197,3.1825785245516416,3.1825785245516416,0.0,0.0,1.6127761837876873,1.6127761837876873,0.0530483258888125,0.0530483258888125,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_speed,1002,130,1032,0,1,0,0,0.7521092453976226,4.641994782803971,0.2529356777667999,81,14.51469607588363,0.0864197530864197,0.0864197530864197,1.6127761837876873,0.0530483258888125,0.0,high,ar1_velocity,0.4338873992445153,4.216041395547451,0,0.0,0,0.0,0.0,0.0,0.0864197530864197,0.0864197530864197,3.1825785245516416,3.1825785245516416,0.0,0.0,1.6127761837876873,1.6127761837876873,0.0530483258888125,0.0530483258888125,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_threat,1000,18,1018,0,1,0,0,0.7816825843654487,5.471028492406562,0.2545821964740753,81,15.381173267497932,0.2345679012345679,0.2345679012345679,1.5823224194255876,0.0393336354754865,0.0,high,ar1_velocity,0.5170273177406024,5.820138474897469,0,0.0,0,0.0,0.0,0.0,0.2345679012345679,0.2345679012345679,3.460284529426308,3.460284529426308,0.0,0.0,1.5823224194255876,1.5823224194255876,0.0393336354754865,0.0393336354754865,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_threat,1001,67,1018,0,1,0,0,0.7816825843654487,5.471028492406562,0.2545821964740753,81,15.381173267497932,0.2345679012345679,0.2345679012345679,1.5823224194255876,0.0393336354754865,0.0,high,ar1_velocity,0.5170273177406024,5.820138474897469,0,0.0,0,0.0,0.0,0.0,0.2345679012345679,0.2345679012345679,3.460284529426308,3.460284529426308,0.0,0.0,1.5823224194255876,1.5823224194255876,0.0393336354754865,0.0393336354754865,0.0,0
noz_no_shield,no_z_full_no_shield,no_z_full,no_z_full_no_shield,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,0,none,eval_flow_high_threat,1002,116,1018,0,1,0,0,0.7816825843654487,5.471028492406562,0.2545821964740753,81,15.381173267497932,0.2345679012345679,0.2345679012345679,1.5823224194255876,0.0393336354754865,0.0,high,ar1_velocity,0.5170273177406024,5.820138474897469,0,0.0,0,0.0,0.0,0.0,0.2345679012345679,0.2345679012345679,3.460284529426308,3.460284529426308,0.0,0.0,1.5823224194255876,1.5823224194255876,0.0393336354754865,0.0393336354754865,0.0,0
