method_key,method,base_policy,shield_enabled,shield_config_name,checkpoint_path,checkpoint_label,eval_seed,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,linear,34,0.6764705882352942,0.3235294117647059,0.6764705882352942,0.979708368948703,4.541017965278216,0.8065397485214121,118.29411764705883,35.93561973093248,0.32649975545866594,0.32649975545866594,1.5431594102757031,0.14172373257506005,0.0,2.6468165304303293,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,sinusoidal_lateral,80,0.6,0.4,0.5375,0.9446724108067368,4.767776831649999,0.7962885363027453,112.875,33.17230775506183,0.31561326041595045,0.31561326041595045,1.548717218334636,0.13495202563051148,0.0,2.6999987005275536,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,accel_decel,64,0.53125,0.46875,0.53125,0.952736610482867,4.664253901073802,0.7315601101145148,114.828125,32.07697416304743,0.30050464626524837,0.30050464626524837,1.5446364398398518,0.13671883808454624,0.0,2.6769060002377287,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,ar1_velocity,76,0.6578947368421053,0.34210526315789475,0.6447368421052632,0.9523382692933019,4.559859244618136,0.8291409988152353,116.0,34.613286588320285,0.31198391607015935,0.31198391607015935,1.5355332003220372,0.14301831471296264,0.0,2.6410517750467615,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,crossing_or_sudden_threat,48,0.6458333333333334,0.3541666666666667,0.625,0.9578161767278087,4.611158343152705,0.8167985367278258,116.45833333333333,34.57251026998944,0.32312267553978496,0.32312267553978496,1.5363648686247817,0.14586070134871307,0.0,2.5817146447576658,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,linear,33,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9794843987396983,4.521756850485082,0.790703891804724,118.27272727272727,35.73396988873562,0.32748103147078245,0.32748103147078245,1.5428201574411842,0.14284558401848302,0.0,2.6313082286906906,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,sinusoidal_lateral,79,0.5949367088607594,0.4050632911392405,0.5316455696202531,0.9439781006393017,4.7551931934862655,0.7946470860816255,112.88607594936708,33.04781378721102,0.3177933984852514,0.3177933984852514,1.5492057255927898,0.1353504103085505,0.0,2.6827431624217644,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,accel_decel,65,0.5230769230769231,0.47692307692307695,0.5230769230769231,0.950006171706301,4.6790360777700615,0.7278490075698265,114.32307692307693,31.777738360690286,0.29719481868668357,0.29719481868668357,1.5447715239844864,0.13569092697040952,0.0,2.6853660398474317,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,ar1_velocity,75,0.6666666666666666,0.3333333333333333,0.6533333333333333,0.9522384943516583,4.5728906971571,0.83210169394811,115.74666666666667,34.78597611067325,0.3100618302727322,0.3100618302727322,1.5358625569746651,0.14272898813388768,0.0,2.649345770320171,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,crossing_or_sudden_threat,49,0.6530612244897959,0.3469387755102041,0.6326530612244898,0.9584376515358966,4.621541013884547,0.8150584296304353,116.3265306122449,34.73979204193099,0.3228363129591957,0.3228363129591957,1.5358673088874821,0.14568362787697992,0.0,2.5819943648164694,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,linear,32,0.6875,0.3125,0.6875,0.9807348018522877,4.554653192705846,0.8028164356946945,117.9375,36.19272702945076,0.33095312849737474,0.33095312849737474,1.5428226798563696,0.14369581807010318,0.0,2.6252363121524507,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,sinusoidal_lateral,79,0.5949367088607594,0.4050632911392405,0.5316455696202531,0.9456095931074469,4.748271910476822,0.7962033275184752,113.07594936708861,33.14513287443438,0.3180194127270348,0.3180194127270348,1.5486919432658173,0.13584490445298184,0.0,2.67127654186281,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,accel_decel,62,0.8870967741935484,0.11290322580645161,0.8064516129032258,0.9869157288427461,4.320856770737599,1.1582150723664992,173.51612903225808,39.44786186565793,0.3735453123234465,0.3735453123234465,1.4206122023481096,0.24834156430351415,0.0,2.2936469770882284,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,ar1_velocity,79,0.8860759493670886,0.11392405063291139,0.7721518987341772,0.9868147572512858,4.337893964860791,1.2065050420881827,168.36708860759492,39.562639228276545,0.3654511268970617,0.3654511268970617,1.419250225416141,0.24194541977103765,0.0,2.3944177495177126,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,crossing_or_sudden_threat,48,0.9166666666666666,0.0625,0.8333333333333334,0.9832469492466919,4.3414010121179425,1.2504599864284198,170.77083333333334,40.259992149813776,0.3577324367751899,0.3577324367751899,1.4207487500471314,0.2420262985585873,0.0,2.353967466803421,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,linear,29,0.896551724137931,0.10344827586206896,0.6551724137931034,0.9832434319911167,4.412577895415467,1.220802246496595,152.93103448275863,39.90801692426984,0.36462712422887644,0.36462712422887644,1.4267296654189636,0.22192561376466735,0.0,2.315591005077784,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,sinusoidal_lateral,82,0.8414634146341463,0.15853658536585366,0.7317073170731707,0.9826385070060109,4.431368158444247,1.1661440486588128,162.5731707317073,38.56806715478159,0.36471839502087,0.36471839502087,1.4265431082512652,0.24105118380429844,0.0,2.4090249484507003,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,accel_decel,63,0.873015873015873,0.12698412698412698,0.7936507936507936,0.987035053314242,4.335431341196842,1.1543723292767056,170.77777777777777,39.19045877847805,0.37318557800135727,0.37318557800135727,1.4221007801204189,0.2475751690456242,0.0,2.294935594447117,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,ar1_velocity,80,0.8875,0.1125,0.775,0.9868255666465953,4.3406193072947765,1.2075766056776047,167.875,39.59804769068592,0.36669694129922054,0.36669694129922054,1.4193550189002033,0.24169618084419403,0.0,2.392093279075559,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,crossing_or_sudden_threat,48,0.9166666666666666,0.0625,0.8333333333333334,0.9832469492466919,4.3414010121179425,1.2504599864284198,170.77083333333334,40.259992149813776,0.3577324367751899,0.3577324367751899,1.4207487500471314,0.2420262985585873,0.0,2.353967466803421,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,linear,30,0.9,0.1,0.6666666666666666,0.9832680828514665,4.394607143139373,1.2286361346642176,152.66666666666666,39.97874722283224,0.36764530054768396,0.36764530054768396,1.4255640375790484,0.22363576983421543,0.0,2.304185535752963,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,sinusoidal_lateral,79,0.8481012658227848,0.1518987341772152,0.7721518987341772,0.9827387183300199,4.392500891091024,1.1513983305496505,163.32911392405063,38.69497957010925,0.3702689310673312,0.3702689310673312,1.4250618754348603,0.24334373735576156,0.0,2.3758583073103203,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,accel_decel,62,0.8709677419354839,0.12903225806451613,0.7580645161290323,0.9869018093969409,4.372121668578241,1.1750798951233588,166.7258064516129,39.214072948386026,0.37346629125156944,0.37346629125156944,1.4229191680761593,0.24184421735997558,0.0,2.3037937094620173,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,ar1_velocity,82,0.9024390243902439,0.0975609756097561,0.7926829268292683,0.9870918361174266,4.344671080836809,1.215027029194483,168.32926829268294,39.89501643948217,0.363728153579546,0.363728153579546,1.4193050260851965,0.2418274460652842,0.0,2.3954666460568905,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,crossing_or_sudden_threat,47,0.9148936170212766,0.06382978723404255,0.8297872340425532,0.9832091371395889,4.339827778805168,1.2486832649149793,171.51063829787233,40.21308527938967,0.3568957051421213,0.3568957051421213,1.4203875842990297,0.24431457453293948,0.0,2.3440292066921646,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,linear,30,0.9,0.1,0.6666666666666666,0.9832680828514665,4.394607143139373,1.2286361346642176,152.66666666666666,39.97874722283224,0.36764530054768396,0.36764530054768396,1.4255640375790484,0.22363576983421543,0.0,2.304185535752963,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,sinusoidal_lateral,79,0.8481012658227848,0.1518987341772152,0.7721518987341772,0.9827831031321748,4.397357184887185,1.156554119496406,163.37974683544303,38.69860938445826,0.36649107652570895,0.36649107652570895,1.426193109477945,0.24206074547589201,0.0,2.388446025914811,0
