split,horizon_sec,direction,bin,std_low,std_high,count,mean_predicted_std,mean_abs_projected_error,pct_abs_z_lt_1,pct_abs_z_lt_2
val,4.0,x_axis,1,0.5095303297042847,0.5370411992073059,6949,0.5248368978500366,0.3249157965183258,0.8169520794358901,0.9676212404662541
val,4.0,x_axis,2,0.5370411992073059,0.5578760623931885,6950,0.5471106171607971,0.306938111782074,0.8564028776978417,0.978273381294964
val,4.0,x_axis,3,0.5578760623931885,0.5849358677864075,6949,0.5706417560577393,0.3368629813194275,0.8353719959706433,0.9733774643833645
val,4.0,x_axis,4,0.5849358677864075,0.8717142939567566,6950,0.6428362727165222,0.4746728837490082,0.7438848920863309,0.9444604316546763
val,4.0,y_axis,0,0.6696450710296631,1.0502333641052246,6950,0.9600538015365601,0.5093303322792053,0.8473381294964029,0.9290647482014388
val,4.0,y_axis,1,1.0502333641052246,1.0843846559524537,6949,1.0704489946365356,0.5950577259063721,0.819974096992373,0.9158152252122608
val,4.0,y_axis,2,1.0843846559524537,1.1048959970474244,6950,1.0944035053253174,0.561259925365448,0.8379856115107913,0.918705035971223
val,4.0,y_axis,3,1.1048959970474244,1.133264136314392,6949,1.1161668300628662,0.5087538361549377,0.8578212692473737,0.9330838969635918
val,4.0,y_axis,4,1.133264136314392,1.5685396194458008,6950,1.2312300205230713,0.5263401865959167,0.859136690647482,0.9507913669064748
val,4.0,radial_xy,0,0.3056007921695709,0.5584518194198609,6950,0.5180104374885559,0.37717777490615845,0.7322302158273382,0.942158273381295
val,4.0,radial_xy,1,0.5584518194198609,0.5960930347442627,6949,0.5774610638618469,0.3436332046985626,0.8311987336307383,0.9743848035688588
val,4.0,radial_xy,2,0.5960930347442627,0.6404916286468506,6950,0.6175196170806885,0.39455026388168335,0.8057553956834532,0.9635971223021583
val,4.0,radial_xy,3,0.6404916286468506,0.6973571062088013,6949,0.6670381426811218,0.48158934712409973,0.7579507842855087,0.9397035544682688
val,4.0,radial_xy,4,0.6973571062088013,1.107154130935669,6950,0.7576730847358704,0.6450449824333191,0.7555395683453238,0.8946762589928058
val,4.0,rel_velocity_xy,0,0.3726751506328583,0.9663646936416627,6950,0.8088101148605347,0.48350945115089417,0.8126618705035972,0.9254676258992806
