stage,variant,method,method_key,beta_cost,beta_label,cost_type,d_warning,seed,step,scenario,base_scenario,episodes,success_rate,collision_rate,near_miss_rate,mean_min_distance,mean_time,mean_episode_reward,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_sum_p95,risk_max_mean,scenario_valid_rate,planned_threat_valid_rate,threat_valid_rate,realized_near_miss_rate,source_csv,checkpoint_path
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_sinusoidal_small_space,eval_sinusoidal,50,1.0,0.0,0.0,1.81234060049057,6.1,17.73374146774655,,,1.0,0.0,0.0,0.0,0.0,0.0008275201817315129,0.006238834367816831,0.0008274824507415,1.0,1.0,1.0,0.2,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_sudden_turn_small_space,eval_sudden_turn,50,1.0,0.0,0.0,1.7384977412223817,6.4559999999999995,17.69148280694017,0.2440000000000001,0.2440000000000001,0.0,0.0,0.0,0.0,0.0,0.0016997791735805668,0.010659671682952086,0.0016975079106367372,1.0,1.0,1.0,0.22,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,500000,eval_threat_validated_sudden_small_space,eval_threat_validated_sudden,50,0.88,0.12,0.44,1.2367522126436234,6.252000000000002,15.236870856734388,0.20400000000000007,0.20400000000000007,0.0,0.44,0.0029367638890107355,0.013005952550738562,0.3872931204259098,0.05235871162367922,0.3157684397174202,0.05005749688777137,1.0,0.82,0.82,0.72,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step500000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step500000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_accel_decel_small_space,eval_accel_decel,50,1.0,0.0,0.0,1.7129839849472046,5.880000000000001,17.71339092929436,,,1.0,0.0,0.0,0.0,0.0,0.00017727397627944366,0.0007159679144247337,0.00016934177963147035,1.0,1.0,1.0,0.22,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_accel.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_ar1_small_space,eval_ar1,50,1.0,0.0,0.0,1.6430840492248535,5.884000000000001,17.7183952100013,,,1.0,0.0,0.0,0.0,0.0,0.0014034894045783872,0.012480994499041427,0.0013644043775650335,1.0,1.0,1.0,0.34,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_ar1.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_mixed_v2_small_space,eval_mixed_v2,50,0.78,0.22,0.58,1.0956979832053184,5.952000000000001,13.234560988985374,0.20800000000000007,0.20800000000000007,0.0,0.58,0.004676731109041704,0.016787653146311622,0.8440268745776704,0.05779713227621443,0.3967134652780064,0.05778619580178429,1.0,0.82,0.82,0.76,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_mixed_v2.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_random_switch_small_space,eval_random_switch,50,1.0,0.0,0.02,1.8086887729167938,6.36,17.673782142392383,,,1.0,0.02,0.000127105712890624,0.000776792466640472,0.1170586505475093,0.0026718799693054396,0.016775798427262064,0.0026711242658099426,1.0,1.0,1.0,0.14,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_random.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_random_switch_hard_small_space,eval_random_switch_hard,50,0.96,0.04,0.1,1.2708012580871582,7.0360000000000005,16.622658680871442,,,1.0,0.1,0.0007101804483681859,0.003971148803830145,0.2829488586486519,0.0185742855953867,0.09064344531041567,0.016734409215277957,1.0,1.0,1.0,0.82,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_hard.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_sinusoidal_small_space,eval_sinusoidal,50,1.0,0.0,0.0,1.6553593754768372,5.888000000000001,17.722505097971453,,,1.0,0.0,0.0,0.0,0.0,0.0011129440036777463,0.008197918506198538,0.001107766494503499,1.0,1.0,1.0,0.28,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_sudden_turn_small_space,eval_sudden_turn,50,1.0,0.0,0.02,1.618135588169098,6.412000000000001,17.659155842533742,0.21600000000000008,0.21600000000000008,0.0,0.02,1.3863069762010126e-06,0.0,0.002148775814831,0.0016663164551560228,0.009058551177925575,0.001653207637599022,1.0,1.0,1.0,0.3,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
P0,small_space,attention_full_risk_penalty,small_space_risk,5.0,5.0,risk_sum,1.0,0,750000,eval_threat_validated_sudden_small_space,eval_threat_validated_sudden,50,0.8,0.2,0.54,1.1255433142185212,6.252000000000001,13.591033894513947,0.20800000000000007,0.20800000000000007,0.0,0.54,0.004104649068231053,0.013335977453389183,0.7242932116584202,0.054476256233282776,0.3587587521139027,0.053836771467289705,1.0,0.82,0.82,0.76,results/pre_ppo_priority/p0_adaptation/eval/small_space_risk_s0_step750000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_adaptation/small_space_risk_s0_step750000.zip
