method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
p3_1250k,P3_block_projected_1250k,P3_block_projected_1250k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1250k.zip,1250000,1250k,1002,eval_flow_id,50,0.44,0.56,0.44,0.9124020155205318,4.540511452382098,0.6648894028365612,99.56,29.083483064204014,0.3145157584692713,0.355613552837788,1.5021403668220359,0.10473689275607496,0.0,2.3979181488937105,0
p3_1250k,P3_block_projected_1250k,P3_block_projected_1250k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1250k.zip,1250000,1250k,1002,eval_flow_mixed_ood,50,0.48,0.52,0.44,0.9151048028881782,4.127950063104195,0.7551531857252121,101.94,29.965234372910007,0.33331294225253516,0.3940802952565166,1.5159872588859873,0.12401554217351617,0.0,2.1968882044831464,0
p3_1250k,P3_block_projected_1250k,P3_block_projected_1250k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1250k.zip,1250000,1250k,1002,eval_flow_sudden_threat,50,0.4,0.6,0.4,0.9280957683638388,4.342063318961656,0.6812355297803879,103.94,28.823897997689127,0.2969925891316785,0.34506941873944924,1.4878825018644704,0.11444791259143267,0.0,2.347123195272751,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,50,0.58,0.42,0.58,0.939526067957397,4.328267643082986,0.7438231861591339,112.12,32.51240677813867,0.36686290676854966,0.4098521776722496,1.555109060837417,0.1541864888120823,0.0,2.305570731237271,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_speed,50,0.56,0.44,0.5,0.9511709328832066,4.88371882601391,0.8208246803283692,117.86,32.60258183272877,0.24816050897037897,0.29893164769381764,1.5552047172452266,0.14672370258893985,0.0,3.005499883323904,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_threat,50,0.6,0.4,0.58,0.9703945973200166,4.664034107842646,0.7845485258102417,120.6,34.03414576242102,0.30578626802410214,0.34230766321292533,1.5171911538974396,0.16378665639473053,0.0,2.7777995425832827,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_id,50,0.66,0.34,0.64,0.9569688827136233,4.850834837293876,0.7909553581476212,112.46,34.859831907840274,0.32993354341880354,0.3636517415871854,1.546998207343627,0.14963904858221866,0.0,2.7538673677338905,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_mixed_ood,50,0.7,0.3,0.7,0.9421928257165197,4.496304599427353,0.846585505604744,113.68,35.17009385641697,0.31822577916602374,0.36998550788908785,1.5443181452354315,0.15445072593763187,0.0,2.5331985054022077,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_sudden_threat,50,0.62,0.38,0.58,0.9648319011380038,4.686708119330733,0.7886270847916603,114.42,34.29402939644656,0.30971084988997233,0.3544162737729474,1.5329174218454096,0.15335699552954998,0.0,2.587746316041253,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_density,50,0.58,0.42,0.58,0.9394562779440707,4.308693379207583,0.7491250801086425,111.92,32.51142870772823,0.3674672667944508,0.41117889182434686,1.5563675189870398,0.15463541535133246,0.0,2.2906500434458548,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_speed,50,0.56,0.44,0.5,0.9511513399114248,4.870021971001218,0.8135554778575897,117.88,32.60429336778607,0.24844482269586915,0.29971316029885964,1.5547197457671877,0.14774612136477297,0.0,3.0012146421897996,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_threat,50,0.6,0.4,0.58,0.9703542305438951,4.656775818063763,0.7916579806804657,120.58,34.033364871738065,0.30667075741307803,0.343363068425858,1.5172575914010218,0.16476479940987654,0.0,2.7631405932088144,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_id,50,0.66,0.34,0.64,0.9567821877160624,4.839785295467242,0.7885527831315994,112.6,34.855237498004094,0.33143564425913963,0.36546896847794175,1.5477030188094674,0.1500250914201918,0.0,2.741131003134301,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_mixed_ood,50,0.68,0.32,0.68,0.9421272989270668,4.482030957137794,0.8317158490419387,114.02,34.765172482200676,0.3219754931902745,0.3733737485662785,1.5430316019082202,0.15625514732141116,0.0,2.5235831776086,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_sudden_threat,50,0.6,0.4,0.56,0.9646343275383628,4.668200400771485,0.7836176481842995,114.52,33.89080138503922,0.3113163341889551,0.35548807091285595,1.5329822548391498,0.15415429780007478,0.0,2.574962604245661,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,50,0.58,0.42,0.58,0.9422539553505311,4.301633833102269,0.7471739798784256,112.34,32.673169882248025,0.3699339334611175,0.4140622251576802,1.5558359396157462,0.1552952394788501,0.0,2.2788941029045438,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,50,0.56,0.44,0.5,0.9482960579351843,4.886853563764456,0.8114363181591034,117.28,32.44724562556147,0.2469378540547542,0.298580756117675,1.554570514158036,0.14737662164940663,0.0,3.0017290453663503,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,50,0.62,0.38,0.6,0.9709490102300832,4.664848430857286,0.795247243642807,120.54,34.45392086548461,0.3055178752075643,0.3438173290774871,1.5172643012687974,0.16415516246361736,0.0,2.7644129301310416,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,50,0.66,0.34,0.64,0.9563532015096875,4.866074132442204,0.7924166619777679,112.26,34.84374335270833,0.3303224514410288,0.3655251745669347,1.5480657998003358,0.14963909045187368,0.0,2.7486405803021534,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,50,0.66,0.34,0.66,0.9416203788125936,4.493361663373796,0.824256374835968,113.6,34.34783726346991,0.31918413980681587,0.3696707410474815,1.5430711250949847,0.1559999908126242,0.0,2.532384869211486,0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,50,0.62,0.38,0.58,0.9648954897080075,4.675669178788699,0.7943867096304893,114.36,34.301758486982095,0.31021001677755294,0.3544064068142427,1.53267888488173,0.15455744017908324,0.0,2.570055631913091,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_high_density,50,0.5,0.5,0.48,0.9164916956595729,4.407613550511536,0.7248187845945359,112.2,30.11756461980971,0.3574202380172402,0.40442575547442544,1.5613986696410362,0.15268404812179825,0.0,2.3773606142129715,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_high_speed,50,0.54,0.46,0.46,0.9443583006450829,5.0363376846864085,0.8214179229736328,117.24,31.93798575776062,0.2563076854719391,0.3044313450171007,1.5690387864498887,0.1402068257852781,0.0,3.1159126582933054,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_high_threat,50,0.64,0.36,0.62,0.9629838527552336,4.8580403085017165,0.8269617426395416,120.56,34.59701546960042,0.2879130476565902,0.32679830625423023,1.537244141204285,0.15363275163407947,0.0,2.941106910284587,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_id,50,0.7,0.3,0.68,0.9498105755573333,5.014993032189404,0.8489958328008652,112.52,35.362403347080395,0.31218509379797704,0.3482183711858433,1.554907186396258,0.1465835511660204,0.0,2.8736756869301945,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_mixed_ood,50,0.54,0.46,0.52,0.9387860269736475,4.585252439122206,0.7372601416707039,117.22,31.77134293893658,0.3195382299566987,0.3685459401889385,1.5520183813181019,0.15856118111569636,0.0,2.618750669131054,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_sudden_threat,50,0.66,0.34,0.64,0.9580691904215272,4.843802435202238,0.7758027130365371,118.08,34.799575400081224,0.31172438851377654,0.349554038921251,1.541017536906114,0.15372365009734698,0.0,2.7701038691553492,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_high_density,50,0.52,0.48,0.5,0.9165862160840965,4.3812869539509025,0.7304992419481278,112.24,30.52180618472049,0.3579998119520773,0.4058793895596384,1.5626014339493546,0.15338427613406555,0.0,2.3554004923188843,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_high_speed,50,0.52,0.48,0.44,0.9412427327899135,5.002299043536544,0.8128935396671295,116.58,31.402900778348652,0.2567139354719391,0.3054691739644691,1.5687943833207394,0.14107287870932075,0.0,3.095049313819566,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_high_threat,50,0.62,0.38,0.6,0.9623454552315523,4.827860348020879,0.8108138775825501,121.08,34.17347339731011,0.2911115746507376,0.33058998114079563,1.5345940843111745,0.15467198760963824,0.0,2.910916473707877,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_id,50,0.68,0.32,0.66,0.9495359633650031,4.97532148642665,0.8344060951471328,112.66,34.955915777380326,0.316200033107034,0.35118755886091335,1.5547064933643824,0.1479032454149885,0.0,2.83591401404416,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_mixed_ood,50,0.54,0.46,0.52,0.9429754209130516,4.545254397470407,0.7422540682554245,117.82,31.931485795200192,0.32523545645901,0.3741853854894007,1.5523784083618737,0.1599638014344281,0.0,2.5803415070737397,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_sudden_threat,50,0.66,0.34,0.64,0.9581376726362326,4.826173414321715,0.7806763070821762,117.38,34.808647247309565,0.3104384522278402,0.34891430828152037,1.5425367404591015,0.15262120176412192,0.0,2.7531757867251776,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1002,eval_flow_high_density,50,0.5,0.5,0.48,0.9158216662325865,4.388173800109466,0.7217453390359878,112.48,30.094201067147495,0.36147587337935827,0.40818833264906934,1.561554643945255,0.15346343048607608,0.0,2.352238378716467,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1002,eval_flow_high_speed,50,0.52,0.48,0.44,0.9413192246741734,5.009179347282241,0.8116258019208908,116.6,31.405251513830404,0.2563594106152151,0.30527725073376133,1.5685068651307077,0.14107829280978415,0.0,3.0893593344471957,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1002,eval_flow_high_threat,50,0.64,0.36,0.62,0.9623896388056257,4.827237606306055,0.8194044363498688,120.78,34.576430997071355,0.2911585589164719,0.3307932154065299,1.5346889782623259,0.15492176514906875,0.0,2.906456404529809,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1002,eval_flow_id,50,0.68,0.32,0.66,0.9524399202418405,4.986781807553321,0.8380548775196075,113.12,35.0527568406957,0.31907924659018005,0.3544239152012023,1.5540025665766695,0.14843375660363745,0.0,2.8265180645176984,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1002,eval_flow_mixed_ood,50,0.54,0.46,0.52,0.9427641354710192,4.56253467416702,0.7487527316808701,117.74,31.9277101419099,0.3261181747637232,0.3752770917371172,1.5522503106811758,0.15959143520925745,0.0,2.591167142252079,0
p3_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1002,eval_flow_sudden_threat,50,0.68,0.32,0.66,0.9586209363418433,4.843175649373926,0.7883012944459915,117.04,35.23034408674558,0.30912463330340184,0.34764677935027466,1.5428189470222753,0.15205915902588635,0.0,2.7543192981830367,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1000,eval_flow_high_density,50,0.44,0.56,0.44,0.8890579347679783,4.668378072023757,0.7326537418365479,99.44,28.093430802638874,0.3009819337265932,0.3402985754023271,1.5232129414168614,0.08728884608336542,0.0,2.6764190013582914,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1000,eval_flow_high_speed,50,0.52,0.48,0.4,0.9383388527321247,5.107480077135343,0.8443880316615104,111.74,31.519929541745444,0.20679689068055462,0.24679021326049588,1.5314397485207605,0.08983114313868266,0.0,3.360037198366494,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1000,eval_flow_high_threat,50,0.6,0.4,0.52,0.9592163917361366,5.265357481930405,0.8366121712327004,111.78,33.86321907470832,0.23638450590420323,0.2677093877194015,1.5026260176455428,0.0908160979298708,0.0,3.3869092259834916,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1000,eval_flow_id,50,0.68,0.32,0.62,0.9409513528564389,5.383498107313347,0.9034085893630981,108.28,34.8386174568429,0.2498209426183885,0.2770471428533459,1.5079879086397117,0.09323170364335023,0.0,3.240440378798516,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1000,eval_flow_mixed_ood,50,0.44,0.56,0.36,0.8909405067620234,4.971945477785838,0.78736432492733,104.76,28.310013797032475,0.2554399945138573,0.3003217449449284,1.5230611337614184,0.09399330176297432,0.0,3.0243454121385467,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1000,eval_flow_sudden_threat,50,0.52,0.48,0.48,0.9509809230389813,5.2355299782371585,0.7450210136175156,111.42,31.977233835148528,0.229357431900397,0.2598434763726231,1.5051299836223813,0.0911922682914102,0.0,3.228294049980073,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1001,eval_flow_high_density,50,0.46,0.54,0.46,0.889636844890189,4.668167024288775,0.7350581991672516,99.78,28.512493894202226,0.2990092385279431,0.33835809373335946,1.5219638770185082,0.08818816792670064,0.0,2.670223005212297,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1001,eval_flow_high_speed,50,0.54,0.46,0.42,0.942465408735147,5.116780521539628,0.8533180257678032,112.58,32.0770958866038,0.20670714709081103,0.24686713633741897,1.5306986059895247,0.09058930083306065,0.0,3.369752672369178,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1001,eval_flow_high_threat,50,0.62,0.38,0.54,0.9594504570114608,5.288283011868624,0.8380135563015938,111.76,34.27629021738714,0.23473160136994278,0.26623032064711416,1.503200157297114,0.09107748814589015,0.0,3.403605583264505,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1001,eval_flow_id,50,0.68,0.32,0.62,0.9431433034445438,5.378156615599605,0.9020007699728012,108.76,34.91225399685565,0.24903164495952562,0.2770815432355724,1.5061287622085167,0.09427946022940142,0.0,3.243367110113731,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1001,eval_flow_mixed_ood,50,0.42,0.58,0.34,0.890621103634052,4.970699009602677,0.7715984582901001,104.74,27.900373191088516,0.2572016137042621,0.3022647734306856,1.5225663423598599,0.09408495472334981,0.0,3.0310345314765303,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1001,eval_flow_sudden_threat,50,0.54,0.46,0.5,0.9545303771907411,5.218354987119715,0.7571218043565751,111.9,32.50387255909954,0.22879599609735976,0.2589829149368201,1.5037982039393116,0.09169716727875424,0.0,3.218903342665289,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1002,eval_flow_high_density,50,0.48,0.52,0.46,0.8947949073203403,4.6674027714417345,0.7546568036079406,100.3,29.111331136018443,0.298347829921329,0.33849092893468785,1.522238884467738,0.08825374595620827,0.0,2.6817761240468823,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1002,eval_flow_high_speed,50,0.54,0.46,0.42,0.9443547530059229,5.112459753240142,0.851569432914257,112.78,32.146218854494634,0.20757402015582652,0.24813029423215582,1.530656326261837,0.09077971034764079,0.0,3.3553452925271525,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1002,eval_flow_high_threat,50,0.62,0.38,0.54,0.9594084001685956,5.298624925359676,0.8396102890372277,111.84,34.274405377460546,0.23365301427365653,0.26531662274226575,1.5026574998483826,0.09098798168785749,0.0,3.413033432368992,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1002,eval_flow_id,50,0.66,0.34,0.62,0.9398347649779468,5.404150027694062,0.8773546200990677,108.16,34.40263865937826,0.24792888806729504,0.2765176334611363,1.5064912175230787,0.09381302343335704,0.0,3.259785123235292,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1002,eval_flow_mixed_ood,50,0.44,0.56,0.36,0.8925808661957799,4.980084234580298,0.7751391148567199,104.9,28.364942347079808,0.2548743487196991,0.29967135279829976,1.522149292572076,0.09430707073546055,0.0,3.0409558814194693,0
p3_parent_500k,P3_block_projected_parent_500k,P3_block_projected_parent_500k,checkpoints/env_v2_gpsi_heada_ppo_n3p_block_projected_s0/checkpoint_500k.zip,500000,parent_500k,1002,eval_flow_sudden_threat,50,0.52,0.48,0.48,0.9544518971934888,5.237804726954164,0.7446390980482102,111.84,32.10320642198419,0.22944153773332143,0.25845085893092473,1.5042257917141182,0.09167358980765591,0.0,3.22476893996982,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1000,eval_flow_high_density,50,0.5,0.5,0.48,0.9119411608841865,4.908527188151058,0.7328801792860031,108.2,30.27757705777736,0.3065986991898805,0.33966766584829705,1.570369990619827,0.09176546926032138,0.0,2.859276470622277,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1000,eval_flow_high_speed,50,0.32,0.68,0.28,0.88899070159171,5.125839219471283,0.6444430829584599,110.88,25.84157669914343,0.22914520338070768,0.27335300218790504,1.5690341619219925,0.08895359264286348,0.0,3.243400220576914,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1000,eval_flow_high_threat,50,0.46,0.54,0.44,0.9328745381157146,5.357667361343953,0.7413926914334297,111.68,30.166259979292604,0.26161213101249514,0.2906021382754348,1.5621196460751938,0.08954483414941133,0.0,3.361101844571519,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1000,eval_flow_id,50,0.64,0.36,0.62,0.9563663527466183,5.412323077595671,0.7835824555158615,112.04,34.592043389097704,0.25679003979742143,0.29166462277075716,1.561283834150141,0.0889851031313471,0.0,3.258354751309123,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1000,eval_flow_mixed_ood,50,0.48,0.52,0.38,0.9091636279409476,5.184094500303254,0.808391788303852,108.56,29.794592230076763,0.2740798258329432,0.3094665401196155,1.5647919601097973,0.0936317736870209,0.0,3.2000866601347866,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1000,eval_flow_sudden_threat,50,0.64,0.36,0.62,0.9567438639443056,5.369693406399705,0.7671262411773205,113.62,34.553719247008175,0.24915928335070348,0.27785851282690516,1.562311487629508,0.09025819065132783,0.0,3.3652008626085292,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1001,eval_flow_high_density,50,0.5,0.5,0.48,0.9116919822663736,4.896743763774847,0.7345040708780288,108.42,30.26353247532866,0.3055994029196482,0.33705917417576603,1.5696128881465188,0.09237829262882091,0.0,2.8451010416405444,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1001,eval_flow_high_speed,50,0.34,0.66,0.3,0.8904452219312238,5.12078422946194,0.6541710759699345,111.36,26.291037385446707,0.22901983070277787,0.274146519503095,1.5683886066360355,0.08918700023941843,0.0,3.238479447480033,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1001,eval_flow_high_threat,50,0.44,0.56,0.42,0.9272069582318724,5.35567681600963,0.7333937481045723,111.2,29.56534787022676,0.2559081140991759,0.2849488613198322,1.5618633006251976,0.08984618002397264,0.0,3.37988444619164,0
z2_corrected_full,N3Z2CF_corrected_Z2_full,N3Z2CF_corrected_Z2_full,checkpoints/env_v2_gpsi_heada_ppo_n3z2cf_layernorm_alpha0p5_s0/final.zip,1500000,z2_final,1001,eval_flow_id,50,0.64,0.36,0.62,0.9562549559927939,5.399727428245708,0.7932040053606033,112.32,34.58780269721499,0.2563497833673604,0.2917341369439247,1.560267305175611,0.09000723821938907,0.0,3.263616558882227,0
