method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_sudden_threat,sinusoidal_lateral,medium,295,0.3728813559322034,0.39322033898305087,2.350793664416267,1.6166633033403939,1.553421829110485,0.1676256683165744,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,accel_decel,high,440,0.35909090909090907,0.40454545454545454,2.0884834744099696,2.1696730458332896,1.563797338713299,0.1190681028962982,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,accel_decel,low,233,0.2145922746781116,0.2703862660944206,2.945502134983312,1.9193786969452222,1.5520205006578962,0.1246319765408919,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,accel_decel,medium,639,0.35524256651017216,0.39906103286384975,2.304677808560367,1.6890878706775954,1.566813354154521,0.16149926900933606,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,ar1_velocity,high,371,0.5606469002695418,0.5876010781671159,1.6848808113470513,2.133866035600279,1.5025821281571916,0.2020430004480232,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,ar1_velocity,low,377,0.3076923076923077,0.35809018567639256,2.359559489202572,1.46024004350292,1.5826487051080962,0.15492598497029642,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,ar1_velocity,medium,533,0.34896810506566606,0.3977485928705441,2.3672673691258073,1.7410449979715945,1.5556287712943486,0.16784599791743965,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,crossing_or_sudden_threat,high,234,0.358974358974359,0.4358974358974359,2.026640732303007,2.298330710203062,1.5211000427221641,0.16222594716610053,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,crossing_or_sudden_threat,low,176,0.19318181818181818,0.23295454545454544,3.228094018281395,1.6856460031926852,1.4739853719418698,0.1592210563619367,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,crossing_or_sudden_threat,medium,385,0.3168831168831169,0.34285714285714286,2.653285874760492,2.138083503716621,1.5456070122780738,0.11084776427838709,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,linear,high,305,0.5409836065573771,0.5672131147540984,1.6747416895066127,1.9236183374242046,1.5399703971675185,0.18467025856991284,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,linear,low,201,0.24378109452736318,0.27860696517412936,2.6898225078878193,1.6781470822276765,1.5390272211672655,0.18668435858701593,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,linear,medium,406,0.3842364532019704,0.39655172413793105,2.0707143039701807,1.6998863193305713,1.545592461607139,0.18664017099465055,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,sinusoidal_lateral,high,363,0.559228650137741,0.6253443526170799,1.520161038210754,2.29326345948583,1.5730973669320099,0.17997582224980202,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,sinusoidal_lateral,low,463,0.2159827213822894,0.2591792656587473,3.025152478658757,1.3232330297327075,1.56650973241736,0.1213261756691961,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,sinusoidal_lateral,medium,491,0.4460285132382892,0.4847250509164969,2.2240803425976545,2.009202359220919,1.5590938882041123,0.18050744496817017,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,accel_decel,high,720,0.18888888888888888,0.2625,2.866703784473551,1.862577173344095,1.5806677002045844,0.11281008981685671,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,accel_decel,low,158,0.27848101265822783,0.34810126582278483,3.5131329087469774,1.1345555124301063,1.5471441436417495,0.11888056894457794,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,accel_decel,medium,576,0.11631944444444445,0.18229166666666666,3.2405496889809404,1.5495830413077523,1.5842210087511275,0.1562574478577719,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,ar1_velocity,high,737,0.2672998643147897,0.3202170963364993,2.913014537746433,2.0968912908508917,1.5561049458453258,0.1407333045636823,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,ar1_velocity,low,216,0.23148148148148148,0.2824074074074074,3.024446615423248,1.2893832808606784,1.5509335608394057,0.1736503347573388,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,ar1_velocity,medium,619,0.30048465266558966,0.3360258481421648,2.7387902158766124,1.4286471803960252,1.564740163829292,0.15195257226922979,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,crossing_or_sudden_threat,high,162,0.22839506172839505,0.2345679012345679,4.228521711135536,1.7306587209374547,1.489598430969097,0.13349364587554224,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,crossing_or_sudden_threat,low,35,0.37142857142857144,0.4,2.585063196718693,2.8407882165794263,1.5638480867658342,0.10449506395629474,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,crossing_or_sudden_threat,medium,289,0.2041522491349481,0.2664359861591695,3.4894729590810396,1.5731709019786742,1.506060182429515,0.1544322672341934,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,linear,high,347,0.2824207492795389,0.3314121037463977,3.019889296451181,1.995797131817173,1.522625100028618,0.16497681566355724,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,linear,low,158,0.24050632911392406,0.310126582278481,2.692455029350859,1.268013651513844,1.5576590337330782,0.19889266506026063,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,linear,medium,331,0.16012084592145015,0.2084592145015106,3.505013117046177,1.1332237903434124,1.5445969644990212,0.14565127895542862,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,sinusoidal_lateral,high,757,0.30647291941875826,0.34081902245706736,2.8737992249023847,1.8738421742692586,1.5076383596367375,0.1696724077561179,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,sinusoidal_lateral,low,209,0.3157894736842105,0.35406698564593303,2.701350961152339,1.5950491080123617,1.5627331448513926,0.20893142934728182,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,sinusoidal_lateral,medium,550,0.27454545454545454,0.32545454545454544,2.927660509300503,1.5579103160090142,1.5663126483830538,0.13810106254775414,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,accel_decel,high,936,0.2403846153846154,0.27136752136752135,2.941474795688934,1.757156812552137,1.5315627283138087,0.11209126346462016,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,accel_decel,low,27,0.5185185185185185,0.5185185185185185,2.2725274615265705,2.0707185250271998,1.4539882960142914,0.25396144321119346,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,accel_decel,medium,424,0.20518867924528303,0.23113207547169812,3.018117564174353,1.8265089768345386,1.500244896366911,0.14946541644826108,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,ar1_velocity,high,722,0.3878116343490305,0.4307479224376731,2.3165009683892945,2.0532672771198923,1.5238885141475709,0.18376174277607918,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,ar1_velocity,low,172,0.26744186046511625,0.3023255813953488,2.793467926332554,2.106112294064845,1.5513374552477237,0.10962509758077389,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,ar1_velocity,medium,546,0.304029304029304,0.3241758241758242,2.7499733810562934,1.716680278551963,1.5390649101673028,0.16155535702494692,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,crossing_or_sudden_threat,high,358,0.29329608938547486,0.31843575418994413,2.973270988748207,2.0140287396329017,1.5243405421685907,0.1647347956271478,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,crossing_or_sudden_threat,low,45,0.1111111111111111,0.1111111111111111,2.8364688909716076,2.2169887697796513,1.620537527402242,0.10620489120483398,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,crossing_or_sudden_threat,medium,218,0.43119266055045874,0.47706422018348627,2.064353919947689,2.20049744582246,1.395876240839652,0.20715035429788292,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,linear,high,707,0.2984441301272984,0.32814710042432815,3.1899300111909534,1.7928433612612023,1.5122897339170691,0.1502290060598788,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,linear,low,111,0.45045045045045046,0.5045045045045045,1.9064510312636156,1.7625171574238376,1.4858291084701951,0.2186982635039467,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,linear,medium,301,0.3222591362126246,0.4152823920265781,2.5407291974414425,1.9451420817022995,1.5069635563910602,0.18345829152635165,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,sinusoidal_lateral,high,800,0.3775,0.42625,2.5496101688221824,1.9626941210403277,1.4875149815529585,0.1864010059647262,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,sinusoidal_lateral,low,120,0.15833333333333333,0.20833333333333334,3.041255454408626,1.6114463839398683,1.5729595313469569,0.19791118452946346,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,sinusoidal_lateral,medium,540,0.2759259259259259,0.32222222222222224,2.817568403909293,1.2661963719949931,1.517702179926413,0.22486464764095015,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,accel_decel,high,612,0.3137254901960784,0.3545751633986928,2.5233351170424725,2.0010736369038575,1.544209878039516,0.14009964762535554,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,accel_decel,low,197,0.3401015228426396,0.38578680203045684,2.6441797210745097,2.089869647229016,1.5404196608490146,0.16646749235046696,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,accel_decel,medium,524,0.22900763358778625,0.25572519083969464,2.8993154281340647,1.918993471637459,1.560448969593485,0.11482954686791956,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,ar1_velocity,high,381,0.4146981627296588,0.4671916010498688,2.400796675831162,2.0696632933018666,1.552335162175296,0.15803103207603214,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,ar1_velocity,low,267,0.2546816479400749,0.30711610486891383,3.005999199256008,1.8350901276831901,1.5307038053591153,0.14939988024309556,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,ar1_velocity,medium,649,0.27426810477657937,0.30970724191063176,2.9071253533677797,2.163264119090768,1.5565224138356872,0.14398522301360345,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,crossing_or_sudden_threat,high,254,0.484251968503937,0.5039370078740157,2.1522689918569458,2.3172702165898125,1.499177427742425,0.16246105737866848,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,crossing_or_sudden_threat,low,130,0.16153846153846155,0.2076923076923077,3.529893330971782,2.414120354187938,1.4655949684289786,0.09632249837024853,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,crossing_or_sudden_threat,medium,211,0.33649289099526064,0.3744075829383886,2.8640807498052223,1.6773839021925243,1.5514235067141564,0.111315543096848,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,linear,high,315,0.4444444444444444,0.4666666666666667,2.6466335644708976,1.9750707083279513,1.5374659523131355,0.1694189878032794,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,linear,low,282,0.16666666666666666,0.18439716312056736,3.1609432710242187,1.5340448481560902,1.5371926959524764,0.15648738439492088,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,linear,medium,348,0.3764367816091954,0.40804597701149425,3.055213604872493,2.0195125240291874,1.5352938926254196,0.17266747636463622,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,sinusoidal_lateral,high,664,0.3433734939759036,0.3810240963855422,2.6692685335089106,1.785278886995651,1.5555514763277698,0.1444793639856065,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,sinusoidal_lateral,low,290,0.1724137931034483,0.21724137931034482,3.413343490958856,1.6305186099393782,1.575825135872282,0.15975870508058318,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,sinusoidal_lateral,medium,489,0.44171779141104295,0.4785276073619632,2.501718591225542,1.8992356276604445,1.5373142316541302,0.21586829991458872,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,accel_decel,high,741,0.32118758434547906,0.3697705802968961,2.4319976734860917,1.9726817564547958,1.5391599943763332,0.13260763064881487,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,accel_decel,low,118,0.17796610169491525,0.1864406779661017,3.175145666099201,1.19208941399531,1.495872098005424,0.150502891769096,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,accel_decel,medium,575,0.20173913043478262,0.28,2.8414720396899984,1.7912443401276628,1.566595342470252,0.11599150459403577,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,ar1_velocity,high,530,0.33962264150943394,0.3867924528301887,2.6876809581804513,1.8752214332161434,1.54183595427927,0.1708139749349288,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,ar1_velocity,low,282,0.31560283687943264,0.375886524822695,2.387692130610003,1.6092069534186406,1.5691677069833092,0.1363920509445329,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,ar1_velocity,medium,442,0.29411764705882354,0.3167420814479638,3.0607740365066753,1.9145421342136515,1.5510181393558624,0.16034458599546375,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,high,381,0.32545931758530183,0.3438320209973753,2.5523271133910543,1.8243885715425014,1.523245510153883,0.17484058404287564,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,low,290,0.17586206896551723,0.2689655172413793,2.542603822392893,1.545510953949172,1.5455329755256917,0.14246159079645215,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,medium,592,0.3530405405405405,0.3918918918918919,2.39636895760919,1.7533550775896611,1.5371069799403887,0.16482573646479412,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,linear,high,146,0.3493150684931507,0.3972602739726027,2.9271757170551598,2.198035545052197,1.5421513212870246,0.1632448056432074,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,linear,low,2,0.0,0.5,2.731249690055847,3.3243342516645598,1.7320507764816284,0.0,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,linear,medium,69,0.463768115942029,0.5072463768115942,1.5336141185025158,1.6644290255607987,1.5489953376244807,0.26613752943450125,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,sinusoidal_lateral,high,824,0.38228155339805825,0.4344660194174757,2.3799875218084523,1.8804423366880805,1.4997406789978731,0.18058364266005245,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,sinusoidal_lateral,low,257,0.33852140077821014,0.4085603112840467,2.3181818346547303,1.8259902865292352,1.469732527139122,0.20564844698467608,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,sinusoidal_lateral,medium,431,0.2923433874709977,0.33642691415313225,2.5215227463184866,1.7717883044230651,1.5302696452063365,0.1727987749636035,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,accel_decel,high,862,0.33410672853828305,0.37354988399071926,2.3315370261504125,1.8355898217774476,1.5310155679482595,0.1359558336116944,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,accel_decel,low,65,0.27692307692307694,0.3230769230769231,2.8285713139778146,2.560274443123979,1.420239727313702,0.20836873478614368,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,accel_decel,medium,259,0.1274131274131274,0.16602316602316602,3.4411015727266876,1.733192379472735,1.5311623908377983,0.10932677187399514,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,ar1_velocity,high,619,0.40226171243941844,0.4701130856219709,2.253595742914203,2.0200577367044015,1.5389996924962674,0.19274226406977327,0.0
p3_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,ar1_velocity,low,191,0.43455497382198954,0.4973821989528796,1.875050309216555,2.3349837107840896,1.5270792227140897,0.1400782347739679,0.0
