method,raw_method,seed,step,scenario,d_warning,episodes,success_rate,collision_rate,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,mean_min_distance,near_miss_rate,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p90,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_max_mean,mean_time,min_distance_p10,min_distance_p25,min_distance_min,checkpoint_path,eval_csv_path
attention_full,attention_full,0,750000,eval_sudden_turn,1.0,50,1.0,0.0,11.424000000000001,0.4628571428571429,0.3,1.0404673862457274,0.42,0.42,0.0001931573798355991,0.01833663772174282,0.031910124296432724,0.0612354524148486,0.047715032272972115,0.04666607644408937,6.780000000000001,0.8645935237407685,0.9500446319580077,0.7525420188903809,checkpoints/longtrain_baseline/attention_full_s0_step750000.zip,results/p1_three_seed/eval/attention_full_s0_step750000_sudden.csv
attention_full,attention_full,0,750000,mixed_uncertainty,1.0,50,0.96,0.04,1.604,0.8816326530612247,0.02,0.99278111577034,0.44,0.44,0.0012768705474627275,0.0478721295896271,0.10897275794213425,0.2172905301904961,0.071490531777963,0.07055649209767575,6.768,0.7820076584815979,0.8617471307516098,0.533855676651001,checkpoints/longtrain_baseline/attention_full_s0_step750000.zip,results/p1_three_seed/eval/attention_full_s0_step750000_mixed.csv
attention_full,attention_full,0,1000000,eval_random_switch,1.0,50,1.0,0.0,,,,1.1278219640254974,0.4,0.4,0.000586969426874322,0.03394596705508694,0.03522670989662956,0.1604454179785399,0.060899813082069126,0.059383865339914285,6.8,0.815757793188095,0.941769927740097,0.5994436144828796,checkpoints/longtrain_baseline/attention_full_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_s0_step1000000_random.csv
attention_full,attention_full,0,1000000,eval_random_switch_hard,1.0,50,0.9,0.1,,,,0.7810113924741745,0.98,0.98,0.015237023133060983,0.19467006847973245,0.25966751446372366,0.3542745016729052,0.1719154322147369,0.16426081739366055,6.096,0.5588029444217681,0.6894445866346359,0.4047903716564178,checkpoints/longtrain_baseline/attention_full_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_s0_step1000000_hard.csv
attention_full,attention_full,0,1000000,eval_sudden_turn,1.0,50,1.0,0.0,6.0760000000000005,1.0418604651162793,0.14,0.9420067584514618,0.7,0.7,0.0008707483087345954,0.058104312180646635,0.08169413443497481,0.1003205501274493,0.07935577115043994,0.07612347299233076,6.7200000000000015,0.759085762500763,0.8394276797771454,0.6832658052444458,checkpoints/longtrain_baseline/attention_full_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_s0_step1000000_sudden.csv
attention_full,attention_full,0,1000000,mixed_uncertainty,1.0,50,0.96,0.04,1.2560000000000004,0.5265306122448982,0.02,1.0143310576677322,0.52,0.52,0.001690593218656862,0.047456209421799,0.09130356397174526,0.3965341070309911,0.08583434295462208,0.0837566692131804,6.792000000000001,0.7822106540203094,0.8763359785079956,0.370290458202362,checkpoints/longtrain_baseline/attention_full_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_s0_step1000000_mixed.csv
attention_full,attention_full,1,250000,eval_random_switch,1.0,50,0.98,0.02,,,,1.5225022369623185,0.14,0.14,0.00038450113298949825,2.6013556530557485e-05,0.0014190379175409845,0.2893237147213137,0.0216502468824585,0.021593381723036344,7.163999999999999,0.9949002385139465,1.0832885801792145,0.4621118009090423,checkpoints/attention_seed1/attention_full_s1_step250000.zip,results/p1_three_seed/eval/attention_full_s1_step250000_random.csv
attention_full,attention_full,1,250000,eval_random_switch_hard,1.0,50,1.0,0.0,,,,1.0178072369098663,0.5,0.5,0.0005140526590252921,0.02471026392732432,0.0273348952790648,0.0865818766095714,0.04102092680521305,0.04020079284906383,7.236000000000001,0.8428056359291076,0.9026975482702256,0.7057520151138306,checkpoints/attention_seed1/attention_full_s1_step250000.zip,results/p1_three_seed/eval/attention_full_s1_step250000_hard.csv
attention_full,attention_full,1,250000,eval_sudden_turn,1.0,50,1.0,0.0,0.21600000000000008,0.21600000000000008,0.0,1.3045780777931213,0.12,0.12,5.9327105827815925e-06,8.29582339989065e-05,0.0005526526529224782,0.0046742754921638,0.025045540717837822,0.024608901083120097,7.292000000000002,0.9909066796302795,1.1334817409515383,0.931631326675415,checkpoints/attention_seed1/attention_full_s1_step250000.zip,results/p1_three_seed/eval/attention_full_s1_step250000_sudden.csv
attention_full,attention_full,1,250000,mixed_uncertainty,1.0,50,0.92,0.08,0.20000000000000007,0.20000000000000007,0.0,0.8767104732990265,0.74,0.74,0.003807647109613266,0.1911728838998332,0.2632554848149123,0.4491009184537375,0.08711349975186745,0.0867978959191532,7.348000000000001,0.5627752840518951,0.7065607607364655,0.3298500776290893,checkpoints/attention_seed1/attention_full_s1_step250000.zip,results/p1_three_seed/eval/attention_full_s1_step250000_mixed.csv
attention_full,attention_full,1,500000,eval_random_switch,1.0,50,1.0,0.0,,,,1.3609111630916595,0.3,0.3,0.0004902898950956452,0.036816414016502444,0.05638824625059366,0.1459176014419085,0.0402227828659182,0.039823257827253024,6.932,0.8081250846385956,0.9572157561779021,0.6180083751678467,checkpoints/attention_seed1/attention_full_s1_step500000.zip,results/p1_three_seed/eval/attention_full_s1_step500000_random.csv
attention_full,attention_full,1,500000,eval_random_switch_hard,1.0,50,0.98,0.02,,,,0.8751556181907654,0.8,0.8,0.0036273792428346175,0.13606403023767655,0.16163081425279902,0.2107211016366683,0.09014241609722372,0.0836078945919871,6.768000000000001,0.6311553001403809,0.7233807146549225,0.5409563183784485,checkpoints/attention_seed1/attention_full_s1_step500000.zip,results/p1_three_seed/eval/attention_full_s1_step500000_hard.csv
attention_full,attention_full,1,500000,eval_sudden_turn,1.0,50,1.0,0.0,2.6919999999999997,0.5021276595744681,0.06,1.2028391981124877,0.3,0.3,7.2023519609021e-05,0.0042241361924943805,0.009722724855972526,0.026990737655641,0.03899210172705348,0.037847580036614044,6.975999999999999,0.9350075125694274,0.9904989451169969,0.8357114195823669,checkpoints/attention_seed1/attention_full_s1_step500000.zip,results/p1_three_seed/eval/attention_full_s1_step500000_sudden.csv
attention_full,attention_full,1,500000,mixed_uncertainty,1.0,50,0.88,0.12,0.3040000000000001,0.3040000000000001,0.0,0.8886418157815933,0.7,0.7,0.0035578172838944214,0.22925759817076857,0.3108999584027526,0.4607998482786257,0.10251226564287204,0.10205545615055595,7.0520000000000005,0.5213879942893982,0.7336977869272232,0.32117760181427,checkpoints/attention_seed1/attention_full_s1_step500000.zip,results/p1_three_seed/eval/attention_full_s1_step500000_mixed.csv
attention_full,attention_full,1,750000,eval_random_switch,1.0,50,0.98,0.02,,,,1.2440760672092437,0.46,0.46,0.0010332025734456154,0.04270588695029924,0.07338966925136949,0.3265284616155419,0.06631949540224016,0.06459192492762669,6.684000000000001,0.7935387015342712,0.8850679099559784,0.4285733103752136,checkpoints/attention_seed1/attention_full_s1_step750000.zip,results/p1_three_seed/eval/attention_full_s1_step750000_random.csv
attention_full,attention_full,1,750000,eval_random_switch_hard,1.0,50,0.98,0.02,,,,0.7851062929630279,0.94,0.94,0.007785563649740611,0.17338163011670887,0.18825365767130198,0.2699456690621105,0.13341503031551835,0.11800639100372788,6.584,0.5836209774017334,0.6571690440177917,0.4804370403289795,checkpoints/attention_seed1/attention_full_s1_step750000.zip,results/p1_three_seed/eval/attention_full_s1_step750000_hard.csv
attention_full,attention_full,1,750000,eval_sudden_turn,1.0,50,1.0,0.0,1.3760000000000008,0.6489795918367349,0.02,1.005763792991638,0.6,0.6,0.0003844297003752014,0.026636987698169145,0.04160945722889755,0.0571494482919696,0.07305362889543171,0.07027524405159052,6.808,0.8368088483810425,0.8995057046413422,0.7609404921531677,checkpoints/attention_seed1/attention_full_s1_step750000.zip,results/p1_three_seed/eval/attention_full_s1_step750000_sudden.csv
attention_full,attention_full,1,750000,mixed_uncertainty,1.0,50,0.8,0.2,1.3000000000000005,0.5714285714285715,0.02,0.8446305972337723,0.8,0.8,0.004674926733268841,0.259436924186406,0.3420360606373186,0.4166642150189057,0.12645953174360325,0.12544624413974811,6.972000000000001,0.49068201780319215,0.7432404458522797,0.3545046746730804,checkpoints/attention_seed1/attention_full_s1_step750000.zip,results/p1_three_seed/eval/attention_full_s1_step750000_mixed.csv
attention_full,attention_full,1,1000000,eval_random_switch,1.0,50,0.98,0.02,,,,1.2334802895784378,0.4,0.4,0.0006345368329860288,0.03337228688098498,0.043893366605995895,0.25393962030929,0.05647914470795544,0.0551995012709452,6.692,0.8173191666603088,0.9143035262823105,0.4960757791996002,checkpoints/attention_seed1/attention_full_s1_step1000000.zip,results/p1_three_seed/eval/attention_full_s1_step1000000_random.csv
attention_full,attention_full,1,1000000,eval_random_switch_hard,1.0,50,1.0,0.0,,,,0.8251208138465881,0.92,0.92,0.003528076392412871,0.16208408260435084,0.1692635827385407,0.1807221459797716,0.09478803101927039,0.08884338073432442,6.768000000000001,0.5974034130573272,0.7169788479804993,0.5748857259750366,checkpoints/attention_seed1/attention_full_s1_step1000000.zip,results/p1_three_seed/eval/attention_full_s1_step1000000_hard.csv
attention_full,attention_full,1,1000000,eval_sudden_turn,1.0,50,1.0,0.0,5.0440000000000005,0.6863636363636365,0.12,1.0741805589199067,0.52,0.52,0.00037585273127318136,0.020154471886645035,0.028332541901719688,0.062146568691844,0.06166934050386767,0.059622354048769886,6.816,0.8580774188041687,0.9307722449302673,0.7507078647613525,checkpoints/attention_seed1/attention_full_s1_step1000000.zip,results/p1_three_seed/eval/attention_full_s1_step1000000_sudden.csv
attention_full,attention_full,1,1000000,mixed_uncertainty,1.0,50,0.88,0.12,0.6400000000000002,0.6400000000000002,0.0,0.8357991522550583,0.8,0.8,0.004805640824706603,0.20935797167575887,0.24210523585012583,0.4726599380445897,0.11862050284631546,0.11836274648085233,6.912000000000001,0.542455542087555,0.7392045706510544,0.3124973177909851,checkpoints/attention_seed1/attention_full_s1_step1000000.zip,results/p1_three_seed/eval/attention_full_s1_step1000000_mixed.csv
attention_full,attention_full,2,250000,eval_random_switch,1.0,50,1.0,0.0,,,,1.8439751195907592,0.08,0.08,5.770152683906933e-06,0.0,0.0005312476395813186,0.0073613931680007,0.01863982504638302,0.018383534880875643,7.236000000000001,1.0572591304779053,1.2291493713855743,0.9142014384269714,checkpoints/p1_three_seed/attention_full_s2_step250000.zip,results/p1_three_seed/eval/attention_full_s2_step250000_random.csv
attention_full,attention_full,2,250000,eval_random_switch_hard,1.0,50,1.0,0.0,,,,1.044079087972641,0.46,0.46,0.0005404626390466147,0.0321222092300519,0.046438968898320415,0.0621570595667755,0.03518295911140735,0.034244604334235144,7.367999999999999,0.8208285748958588,0.8795685470104218,0.7506868243217468,checkpoints/p1_three_seed/attention_full_s2_step250000.zip,results/p1_three_seed/eval/attention_full_s2_step250000_hard.csv
attention_full,attention_full,2,250000,eval_sudden_turn,1.0,50,1.0,0.0,0.2280000000000001,0.2280000000000001,0.0,1.4017377984523773,0.12,0.12,1.6307766873065794e-05,0.00030247518257369034,0.003100556055423382,0.0186166486143726,0.016011694907242555,0.015979091389681295,7.400000000000001,0.9827014982700347,1.1691918671131134,0.8635571599006653,checkpoints/p1_three_seed/attention_full_s2_step250000.zip,results/p1_three_seed/eval/attention_full_s2_step250000_sudden.csv
attention_full,attention_full,2,250000,mixed_uncertainty,1.0,50,0.86,0.14,0.31600000000000006,0.31600000000000006,0.0,0.8222012954950333,0.76,0.76,0.004653008012610335,0.21270843977300619,0.28336467483456196,0.5675955704374482,0.1023442439944483,0.1018153326422907,7.232,0.5388256847858429,0.6443062871694565,0.2466106116771698,checkpoints/p1_three_seed/attention_full_s2_step250000.zip,results/p1_three_seed/eval/attention_full_s2_step250000_mixed.csv
attention_full,attention_full,2,500000,eval_random_switch,1.0,50,1.0,0.0,,,,1.7563935244083404,0.2,0.2,0.00013290117978385072,0.014373941672083699,0.01960777498220253,0.0298953860265669,0.03021524302035682,0.029895908613398164,7.0360000000000005,0.8801087081432343,1.103375792503357,0.8270971775054932,checkpoints/p1_three_seed/attention_full_s2_step500000.zip,results/p1_three_seed/eval/attention_full_s2_step500000_random.csv
attention_full,attention_full,2,500000,eval_random_switch_hard,1.0,50,1.0,0.0,,,,0.9445052492618561,0.68,0.68,0.0012181525798132225,0.06981456490641058,0.10186399003359044,0.1245121802751327,0.054741715528070875,0.053055657483637296,6.996,0.7358278930187225,0.808440625667572,0.6471371650695801,checkpoints/p1_three_seed/attention_full_s2_step500000.zip,results/p1_three_seed/eval/attention_full_s2_step500000_hard.csv
attention_full,attention_full,2,500000,eval_sudden_turn,1.0,50,1.0,0.0,3.248,0.31304347826086965,0.08,1.2799832665920257,0.16,0.16,5.262713972667041e-05,0.0010494284619603483,0.013732085966525823,0.0249687819252955,0.02814512201181055,0.028065627923897364,7.108,0.9726815938949586,1.0667315125465395,0.8419848680496216,checkpoints/p1_three_seed/attention_full_s2_step500000.zip,results/p1_three_seed/eval/attention_full_s2_step500000_sudden.csv
attention_full,attention_full,2,500000,mixed_uncertainty,1.0,50,0.76,0.24,0.2800000000000001,0.2800000000000001,0.0,0.8363975721597672,0.76,0.76,0.004839764208745087,0.2650978758090702,0.32358560406101383,0.3793025365994573,0.10662091703732582,0.10552034672905758,7.152,0.48520491123199466,0.5900255441665649,0.3841245770454407,checkpoints/p1_three_seed/attention_full_s2_step500000.zip,results/p1_three_seed/eval/attention_full_s2_step500000_mixed.csv
attention_full,attention_full,2,750000,eval_random_switch,1.0,50,1.0,0.0,,,,1.6676672053337098,0.18,0.18,0.00021142024617574188,0.007263359409845202,0.030498447362467086,0.0521161705941075,0.03399133963052938,0.033508402670350025,6.9239999999999995,0.9194776952266692,1.0891281366348267,0.7717103362083435,checkpoints/p1_three_seed/attention_full_s2_step750000.zip,results/p1_three_seed/eval/attention_full_s2_step750000_random.csv
attention_full,attention_full,2,750000,eval_random_switch_hard,1.0,50,0.98,0.02,,,,0.8973056387901306,0.8,0.8,0.0027730629642707476,0.10319567252573054,0.1198544348291596,0.2241302438424099,0.07793319949880238,0.07535960232838983,6.776,0.678784042596817,0.7383756786584854,0.526576042175293,checkpoints/p1_three_seed/attention_full_s2_step750000.zip,results/p1_three_seed/eval/attention_full_s2_step750000_hard.csv
attention_full,attention_full,2,750000,eval_sudden_turn,1.0,50,1.0,0.0,8.508000000000001,0.47179487179487195,0.22,1.1823716568946838,0.28,0.28,0.0001400822152345371,0.01052664309775683,0.022337936645084377,0.0484373919198652,0.03465999438514697,0.034367702069721374,6.976,0.8979087769985199,0.9852868914604187,0.7799150347709656,checkpoints/p1_three_seed/attention_full_s2_step750000.zip,results/p1_three_seed/eval/attention_full_s2_step750000_sudden.csv
attention_full,attention_full,2,750000,mixed_uncertainty,1.0,50,0.8,0.2,0.44000000000000006,0.44000000000000006,0.0,0.8504408884048462,0.76,0.76,0.004597000645219932,0.2696588434438301,0.32529715236201207,0.4616135535599177,0.10363825968204761,0.10298653340141752,7.1080000000000005,0.48083856701850886,0.6545826345682144,0.3205785155296325,checkpoints/p1_three_seed/attention_full_s2_step750000.zip,results/p1_three_seed/eval/attention_full_s2_step750000_mixed.csv
attention_full,attention_full,2,1000000,eval_random_switch,1.0,50,0.98,0.02,,,,1.4760960054397583,0.52,0.52,0.0011119577834804615,0.035629605915367055,0.06142815130803148,0.5260753278459198,0.06372340612367448,0.06176142247868935,6.691999999999999,0.8112544536590576,0.9225072115659715,0.2746894955635071,checkpoints/p1_three_seed/attention_full_s2_step1000000.zip,results/p1_three_seed/eval/attention_full_s2_step1000000_random.csv
attention_full,attention_full,2,1000000,eval_random_switch_hard,1.0,50,0.94,0.06,,,,0.7767413204908371,0.94,0.94,0.012856489054302032,0.1853469471105263,0.20882585718681645,0.2743805994411596,0.15057220641523597,0.14305383147671816,6.332000000000001,0.5694807291030883,0.6319088041782379,0.4761864840984344,checkpoints/p1_three_seed/attention_full_s2_step1000000.zip,results/p1_three_seed/eval/attention_full_s2_step1000000_hard.csv
attention_full,attention_full,2,1000000,eval_sudden_turn,1.0,50,1.0,0.0,10.356000000000002,0.9945945945945949,0.26,0.9587180149555207,0.7,0.7,0.0009759130201018336,0.05283583244067594,0.06569820177020964,0.1064758684320885,0.0810814766748808,0.07823736162390556,6.8,0.7701516032218934,0.8450131714344025,0.6736935973167419,checkpoints/p1_three_seed/attention_full_s2_step1000000.zip,results/p1_three_seed/eval/attention_full_s2_step1000000_sudden.csv
attention_full,attention_full,2,1000000,mixed_uncertainty,1.0,50,0.8,0.2,0.5680000000000001,0.5680000000000001,0.0,0.7755294770002366,0.9,0.9,0.005623394430617124,0.24690473441110197,0.31030182385561933,0.4137420611370013,0.15258035876788198,0.15054974511731412,6.816,0.5031487196683884,0.6636116206645966,0.3567721545696258,checkpoints/p1_three_seed/attention_full_s2_step1000000.zip,results/p1_three_seed/eval/attention_full_s2_step1000000_mixed.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,250000,eval_random_switch,1.0,50,1.0,0.0,,,,1.654870673418045,0.04,0.04,8.16646443126956e-07,0.0,0.0,0.0013938605698058,0.010941292952377895,0.010911372204293996,7.367999999999999,1.259194827079773,1.406140595674515,0.962665557861328,checkpoints/gate2b/attention_full_distance_penalty_s0_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step250000_random.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,250000,eval_random_switch_hard,1.0,50,1.0,0.0,,,,1.0905732655525207,0.26,0.26,0.0009587889632814804,0.04502782940556395,0.07626088524865783,0.1384112140834901,0.028234204803593413,0.02769490987528111,7.291999999999999,0.7881816327571869,1.0034879297018051,0.6279634237289429,checkpoints/gate2b/attention_full_distance_penalty_s0_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step250000_hard.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,250000,eval_sudden_turn,1.0,50,1.0,0.0,0.26400000000000007,0.26400000000000007,0.0,1.5018977510929108,0.04,0.04,3.1656595911042203e-06,0.0,0.0,0.0056977949101941,0.009352378790043714,0.009322412580953548,7.352,1.1413928627967835,1.2393827140331268,0.924516260623932,checkpoints/gate2b/attention_full_distance_penalty_s0_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step250000_sudden.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,250000,mixed_uncertainty,1.0,50,0.92,0.08,0.2320000000000001,0.2320000000000001,0.0,1.0149364972114563,0.52,0.52,0.0018482988526738909,0.10293835058465826,0.22097886602566263,0.3256691569016681,0.05244397517271516,0.052140080714376424,7.216,0.6814480423927307,0.8903054594993591,0.4293256998062134,checkpoints/gate2b/attention_full_distance_penalty_s0_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step250000_mixed.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,500000,eval_random_switch,1.0,50,1.0,0.0,,,,1.5401763772964479,0.06,0.06,2.81517108987794e-05,0.0,2.5815042244481255e-05,0.0232621688674363,0.015724895117639356,0.01563011020127535,7.144000000000001,1.1258768796920777,1.29527086019516,0.8474805951118469,checkpoints/gate2b/attention_full_distance_penalty_s0_step500000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step500000_random.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,500000,eval_random_switch_hard,1.0,50,0.92,0.08,,,,0.9281982898712158,0.62,0.62,0.008747402017106626,0.11159970310702828,0.21071057605250937,0.328656424211605,0.1116377428360283,0.10976921029388902,6.508000000000001,0.6661700189113617,0.8221865445375443,0.4267143607139587,checkpoints/gate2b/attention_full_distance_penalty_s0_step500000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step500000_hard.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,500000,eval_sudden_turn,1.0,50,1.0,0.0,1.2320000000000004,0.5020408163265307,0.02,1.3306029641628265,0.14,0.14,0.0002233873375553183,0.0011413545933482302,0.004844063250888342,0.1939285396861692,0.02133359109229782,0.021286767554963674,7.0920000000000005,0.9662161052227021,1.1446072161197662,0.5596268177032471,checkpoints/gate2b/attention_full_distance_penalty_s0_step500000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step500000_sudden.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,500000,mixed_uncertainty,1.0,50,0.98,0.02,0.3080000000000001,0.3080000000000001,0.0,1.0129500716924666,0.56,0.56,0.0016186389150538894,0.11218233763517911,0.14236802169845306,0.2782961858474388,0.05688776831527289,0.056738674905127164,7.148,0.6651169896125794,0.8215215653181076,0.4724621474742889,checkpoints/gate2b/attention_full_distance_penalty_s0_step500000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step500000_mixed.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,750000,eval_random_switch,1.0,50,1.0,0.0,,,,1.3091441690921783,0.12,0.12,0.00010008906514485351,0.00023392823906355026,0.016879260621507693,0.0367087650875532,0.029068349806130062,0.028790478944520363,6.8759999999999994,0.9847824096679688,1.1004790663719177,0.8084046840667725,checkpoints/gate2b/attention_full_distance_penalty_s0_step750000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step750000_random.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,750000,eval_random_switch_hard,1.0,50,0.9,0.1,,,,0.8409916347265244,0.84,0.84,0.014855509529360203,0.17756446180988877,0.28810873939655435,0.3794930804193797,0.144326356947422,0.14090933281928297,6.152,0.5790081858634949,0.7395839542150497,0.3839699029922485,checkpoints/gate2b/attention_full_distance_penalty_s0_step750000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step750000_hard.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,750000,eval_sudden_turn,1.0,50,0.98,0.02,11.032653061224492,0.6457142857142859,0.3,1.1184253466129304,0.32,0.32,0.0012571013748674765,0.02189758236218637,0.04326389257470645,0.329688361591085,0.04849029815464741,0.04821797848824641,6.704000000000001,0.8520216882228852,0.941511794924736,0.4258150458335876,checkpoints/gate2b/attention_full_distance_penalty_s0_step750000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step750000_sudden.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,750000,mixed_uncertainty,1.0,50,0.98,0.02,2.964,0.7914893617021279,0.06,1.014964439868927,0.52,0.52,0.0015865385093547801,0.06154927457591874,0.1305105031807478,0.3884745265681353,0.05868937556049783,0.05799174847430546,6.9079999999999995,0.7521003186702728,0.8959862738847733,0.3767227530479431,checkpoints/gate2b/attention_full_distance_penalty_s0_step750000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step750000_mixed.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,1000000,eval_random_switch,1.0,50,1.0,0.0,,,,1.1789413702487945,0.24,0.24,0.0001961515238065137,0.007348369340062513,0.021970681434953294,0.0596098544748748,0.04181846124983163,0.04118708970189796,6.824,0.9143611550331116,1.0102111101150513,0.7558487057685852,checkpoints/gate2b/attention_full_distance_penalty_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step1000000_random.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,1000000,eval_random_switch_hard,1.0,50,0.96,0.04,,,,0.8501770585775376,0.88,0.88,0.009000749322822197,0.13357290975710895,0.18608702641867628,0.3739844395776694,0.108914849050343,0.10537031803280111,6.5440000000000005,0.6345755815505981,0.7837980687618256,0.388457328081131,checkpoints/gate2b/attention_full_distance_penalty_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step1000000_hard.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,1000000,eval_sudden_turn,1.0,50,1.0,0.0,7.5360000000000005,1.0682926829268293,0.18,1.0465904653072358,0.44,0.44,0.0003038358636155007,0.025417105977020422,0.040281373964901876,0.0453731641113144,0.05006128249689933,0.04955356505699452,6.772,0.8411337673664093,0.9015686213970184,0.786990225315094,checkpoints/gate2b/attention_full_distance_penalty_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step1000000_sudden.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,0,1000000,mixed_uncertainty,1.0,50,0.94,0.06,0.9320000000000003,0.9320000000000003,0.0,0.9947926092147827,0.54,0.54,0.0018403022178426647,0.07745766653358223,0.18765818234076956,0.245273671006263,0.07359962124959561,0.07225395002285945,6.800000000000001,0.7231786131858826,0.8626145273447037,0.5047488808631897,checkpoints/gate2b/attention_full_distance_penalty_s0_step1000000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s0_step1000000_mixed.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,1,250000,eval_random_switch,1.0,50,1.0,0.0,,,,1.6527331638336182,0.04,0.04,2.5335198151876e-05,0.0,0.0,0.0203967353708236,0.01376499579969088,0.013727997015237567,7.32,1.040509867668152,1.1336461007595062,0.8571828603744507,checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s1_step250000_random.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,1,250000,eval_random_switch_hard,1.0,50,1.0,0.0,,,,1.0774029314517974,0.4,0.4,0.00030786148529840415,0.012286666591372248,0.027466495152407466,0.0679884776618564,0.03847819604910906,0.037738382248207886,7.328,0.8894300997257233,0.9426706582307817,0.7392539978027344,checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s1_step250000_hard.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,1,250000,eval_sudden_turn,1.0,50,1.0,0.0,0.2520000000000001,0.2520000000000001,0.0,1.435024254322052,0.12,0.12,5.903512511508523e-05,8.09620203234829e-06,0.002223916614338583,0.0350842695696798,0.01845439568747674,0.017917073871685674,7.368,0.9971556842327118,1.1776482462882996,0.8126920461654663,checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s1_step250000_sudden.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,1,250000,mixed_uncertainty,1.0,50,0.86,0.14,0.2120000000000001,0.2120000000000001,0.0,0.8420803344249725,0.74,0.74,0.004820927219072898,0.2611069812335334,0.30526499778885346,0.3750280235025807,0.10069302005780624,0.09869223655987294,7.360000000000001,0.4890578091144561,0.6492807269096375,0.387604683637619,checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step250000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s1_step250000_mixed.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,1,500000,eval_random_switch,1.0,50,1.0,0.0,,,,1.5549913191795348,0.2,0.2,2.4236838926292008e-05,0.004417520425943511,0.005440838672736499,0.0102708458062039,0.01971012884468436,0.019545402221859683,7.183999999999998,0.9335528194904327,1.0587042570114136,0.8986548185348511,checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step500000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s1_step500000_random.csv
attention_full_distance_penalty_d1,attention_full_distance_penalty,1,500000,eval_random_switch_hard,1.0,50,1.0,0.0,,,,0.9746523404121399,0.58,0.58,0.0009651791384248762,0.04686339764451646,0.09120513902012288,0.116011130353911,0.050707803200930324,0.0493509951047599,7.1560000000000015,0.7835442364215851,0.8381734639406204,0.6593959331512451,checkpoints/p1_three_seed/attention_full_distance_penalty_s1_step500000.zip,results/p1_three_seed/eval/attention_full_distance_penalty_s1_step500000_hard.csv
