method,step,scenario,seed_count,d_warning,mean_success_rate,std_success_rate,mean_collision_rate,std_collision_rate,mean_reaction_time_eval_style,std_reaction_time_eval_style,mean_reaction_time_nan_style,std_reaction_time_nan_style,mean_nan_reaction_rate,std_nan_reaction_rate,mean_mean_min_distance,std_mean_min_distance,mean_near_miss_rate,std_near_miss_rate,mean_distance_warning_cost_nonzero_rate,std_distance_warning_cost_nonzero_rate,mean_distance_warning_cost_mean,std_distance_warning_cost_mean,mean_distance_warning_cost_p90,std_distance_warning_cost_p90,mean_distance_warning_cost_p95,std_distance_warning_cost_p95,mean_distance_warning_cost_max,std_distance_warning_cost_max,mean_risk_sum_mean,std_risk_sum_mean,mean_risk_max_mean,std_risk_max_mean,mean_mean_time,std_mean_time
attention_full_distance_penalty_wide_d2,500000,eval_random_switch_hard,3,2.0,1.0,0.0,0.0,0.0,,,,,,,1.792926910718282,0.13652652844122534,0.02666666666666667,0.03055050463303893,0.68,0.13999999999999999,0.01723610870651249,0.011278122858041015,0.5227298081699171,0.11604416000127896,0.7448011758510406,0.36273519844849833,1.1516394518534945,0.3982934150725801,0.004633415353247394,0.005265476978022176,0.004607357174636785,0.005230108174928908,9.786666666666667,0.21385353243127253
attention_full_distance_penalty_wide_d2,500000,eval_sudden_turn,3,2.0,1.0,0.0,0.0,0.0,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,2.2570729744434357,0.09847807714403356,0.006666666666666667,0.011547005383792516,0.26,0.039999999999999994,0.00163433335339504,0.0012092617264312085,0.04139000901954733,0.016980600095284213,0.18801906471040034,0.12180131977059569,0.6079307858017995,0.5789385056573337,0.0005677369330387498,0.0005460194583959985,0.0005675326752210545,0.0005459594784400847,9.113333333333332,0.19075988397284485
attention_full_distance_penalty_wide_d2,500000,mixed_uncertainty,3,2.0,0.8266666666666667,0.030550504633038912,0.17333333333333334,0.03055050463303893,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,1.0563229602575304,0.04962178605673209,0.5,0.05291502622129183,0.98,0.0,0.07770745217308402,0.0027081515543311576,2.334663184546616,0.18305063259143944,2.5954386569922154,0.15760942274010986,3.0560758134274715,0.2909291479583302,0.04522694660089319,0.0016326566162465175,0.04329585264458921,0.001941503861277109,8.863999999999999,0.3896459931784232
attention_full_distance_penalty_wide_d2,750000,eval_random_switch,3,2.0,1.0,0.0,0.0,0.0,,,,,,,2.3245872489611306,0.20536928376185454,0.0,0.0,0.38000000000000006,0.020000000000000018,0.0013862100205509788,0.0008824507477182697,0.05599867600003322,0.022011787730613228,0.09716914927805732,0.06018660826707238,0.4789412266983817,0.27559451116511635,0.0005506966005023054,0.0004919872989093914,0.0005433500690932069,0.00048215978204566023,8.685333333333334,0.028378395538390104
attention_full_distance_penalty_wide_d2,750000,eval_random_switch_hard,3,2.0,1.0,0.0,0.0,0.0,,,,,,,1.719707100391388,0.030124968996723487,0.0,0.0,0.8266666666666668,0.08326663997864532,0.015277892503698508,0.005085635721891946,0.476907694499847,0.03323283799508222,0.5913205231507258,0.16058250038926383,0.6842837116132898,0.1841742309960163,0.003979111259913721,0.001831383192210026,0.003801624591527533,0.0015848616469005164,9.501333333333333,0.08403174003514043
attention_full_distance_penalty_wide_d2,750000,eval_sudden_turn,3,2.0,0.9933333333333333,0.011547005383792525,0.006666666666666667,0.011547005383792516,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,2.0285443764925,0.030342338219000647,0.006666666666666667,0.011547005383792516,0.44,0.0721110255092798,0.0018915303695295222,0.0007864518859561416,0.08223571096465841,0.06410015253070048,0.13217124367404923,0.051184598206408104,0.9659258181323672,1.3026206737637749,0.0010343049957940687,0.0004845977959122111,0.0010342563213250994,0.0004846316060738112,8.801333333333334,0.11209519763724653
attention_full_distance_penalty_wide_d2,750000,mixed_uncertainty,3,2.0,0.8133333333333335,0.041633319989322626,0.18666666666666668,0.04163331998932265,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,1.1001405024528503,0.11218649133244712,0.45999999999999996,0.08717797887081348,0.9333333333333332,0.041633319989322626,0.08354673470988318,0.012921989129943827,2.3342234069346635,0.15760877319697625,2.450536299359692,0.15631320828872908,2.7573370978100833,0.31099161124569247,0.043266533563995006,0.01706423941597452,0.04232221551208409,0.016054179172463334,9.252,0.5460988921431712
attention_full_distance_penalty_wide_d2,1000000,eval_random_switch,3,2.0,1.0,0.0,0.0,0.0,,,,,,,2.2678900663057964,0.1472906275224687,0.0,0.0,0.38000000000000006,0.05291502622129181,0.0012436233404085186,0.00043668326523381976,0.04539416903473017,0.015945918079927606,0.11095063084957353,0.03709549971486679,0.26647752398474245,0.02014055458701039,0.000534328217394472,0.0003219974656264385,0.0005338917222364913,0.00032166788031172145,8.222666666666667,0.10890974856886443
attention_full_distance_penalty_wide_d2,1000000,eval_random_switch_hard,3,2.0,1.0,0.0,0.0,0.0,,,,,,,1.7574817983309428,0.09461943419894886,0.0,0.0,0.7533333333333333,0.1604161255402129,0.01106615813607686,0.004923463072000601,0.4353396271015854,0.06852142330093752,0.5315592773983187,0.07419474141136756,0.6266111516591953,0.14349966834675382,0.0025975287617615154,0.00121676574492531,0.002580891966686079,0.0012028249419518645,9.024000000000001,0.4703700670748518
attention_full_distance_penalty_wide_d2,1000000,eval_sudden_turn,3,2.0,1.0,0.0,0.0,0.0,0.2293333333333334,0.037806525010020874,0.2293333333333334,0.037806525010020874,0.0,0.0,2.021633724371592,0.04893678040649545,0.0,0.0,0.4466666666666667,0.04163331998932264,0.0016701856738518307,0.0006284262262982249,0.06356965501905781,0.026032918554131382,0.14075172394383684,0.03223113706293051,0.5803354565368579,0.3887054344220616,0.0009574152587670045,0.0007909560494492449,0.0009571592481813401,0.000790993261265764,8.298666666666668,0.09602777376016497
attention_full_distance_penalty_wide_d2,1000000,mixed_uncertainty,3,2.0,0.8933333333333332,0.06429100507328638,0.10666666666666667,0.06429100507328636,0.20800000000000007,0.013856406460551033,0.20800000000000007,0.013856406460551033,0.0,0.0,1.1257073420286179,0.11112139150444436,0.44,0.0916515138991168,0.9666666666666667,0.04163331998932263,0.09056432470579841,0.01416645948182783,2.010807935470997,0.33990275359296923,2.2752130730344553,0.2306279560411226,2.684697929371867,0.19573899142670184,0.03058426714128885,0.00740438330898157,0.030271111420159133,0.007025278677822661,9.802666666666667,1.0066366441439214
attention_full_risk_penalty,250000,eval_random_switch,3,1.0,0.5733333333333334,0.28448784391135823,0.006666666666666667,0.011547005383792516,,,,,,,2.856055223345757,0.12450272199780549,0.006666666666666667,0.011547005383792516,0.006666666666666667,0.011547005383792516,4.669286000231867e-05,8.087440587471658e-05,0.0,0.0,0.0,0.0,0.1007985147101212,0.1745881488054088,0.0005595503649053834,0.0006061283844925044,0.0005595055935328296,0.0006060542686826101,26.477333333333334,7.511133425344895
attention_full_risk_penalty,250000,eval_random_switch_hard,3,1.0,0.12000000000000001,0.1442220510185596,0.013333333333333334,0.023094010767585032,,,,,,,1.7222262575229008,0.06618380716587388,0.06,0.02,0.06,0.02,8.048461115170571e-05,0.0001040708511227226,0.0,0.0,0.01690466188900391,0.021736807476246005,0.14817078877180134,0.11071596904518578,0.010547887391617161,0.0037547644682629,0.009697703903294398,0.0036132117475173534,36.498666666666665,4.978072451595429
attention_full_risk_penalty,250000,eval_sudden_turn,3,1.0,0.62,0.2227105745132009,0.0,0.0,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,2.6388670627276105,0.03623190048533119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006440586804769004,0.0002452880333218587,0.0006440586549275143,0.00024528801411577395,25.174666666666667,7.516427165437934
attention_full_risk_penalty,250000,mixed_uncertainty,3,1.0,0.7266666666666667,0.1747378989610821,0.013333333333333334,0.023094010767585032,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,2.0033895162741344,0.49577144872813567,0.08666666666666667,0.13316656236958785,0.08666666666666667,0.13316656236958785,0.0002872972310636113,0.0004956178571017734,0.026290520264964812,0.045536516856338236,0.03168248017431372,0.05487566537170502,0.14514203980356058,0.2453577212266403,0.008607553937625998,0.013782208827466074,0.008221390863395652,0.013114145348237438,25.949333333333332,9.2673399275808
attention_full_risk_penalty,500000,eval_random_switch,3,1.0,0.9933333333333333,0.011547005383792525,0.006666666666666667,0.011547005383792516,,,,,,,2.317046551704407,0.2269113921210604,0.013333333333333334,0.011547005383792516,0.013333333333333334,0.011547005383792516,0.000513419058794776,0.000871265184729818,0.0,0.0,0.0,0.0,0.12874540909245266,0.19911528634703182,0.005309255178002387,0.008302136182244464,0.005309246513179249,0.008302135188293204,8.708,0.1466424222385872
attention_full_risk_penalty,500000,eval_random_switch_hard,3,1.0,1.0,0.0,0.0,0.0,,,,,,,1.4981677281856538,0.0401944418127501,0.06,0.02,0.06,0.02,8.754254065934052e-05,9.335726314873965e-05,0.0,0.0,0.002049402398667254,0.0017829367281222256,0.05275797023782633,0.03431899243251749,0.00573944094019676,0.0010389997470780967,0.005650233140837935,0.0009955270914191582,8.934666666666667,0.29600900887191484
attention_full_risk_penalty,500000,eval_sudden_turn,3,1.0,1.0,0.0,0.0,0.0,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,2.0564054628213246,0.034278971406573024,0.006666666666666667,0.011547005383792516,0.006666666666666667,0.011547005383792516,5.780827098836e-06,1.0012686244954944e-05,0.0,0.0,0.0,0.0,0.012428778173312333,0.021527275272180065,0.0015782512695393617,0.0012012941387891847,0.0015781667316782967,0.0012012601896521054,8.712000000000002,0.24123018053303424
attention_full_risk_penalty,500000,mixed_uncertainty,3,1.0,0.88,0.07211102550927974,0.12,0.0721110255092798,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,1.1423839869101844,0.13688934373568315,0.46,0.10000000000000003,0.46,0.10000000000000003,0.001831497562264587,0.0009213246358854139,0.19810519201022295,0.09102731204839369,0.27689403424101044,0.05095673515751676,0.522914381828136,0.12413037769125178,0.04181175065253492,0.01111271131323765,0.04019695743376644,0.00987647649856219,8.838666666666667,0.1639674764498536
attention_full_risk_penalty,750000,eval_random_switch,3,1.0,1.0,0.0,0.0,0.0,,,,,,,2.1871537089347837,0.19975952002648578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013699931508269994,0.00039664113328280204,0.0013693100982512779,0.0003970151389575982,8.126666666666667,0.13794684966802745
attention_full_risk_penalty,750000,eval_random_switch_hard,3,1.0,1.0,0.0,0.0,0.0,,,,,,,1.436335867245992,0.05559269571418277,0.05333333333333334,0.030550504633038936,0.05333333333333334,0.030550504633038936,6.374424544143446e-05,4.646888221380362e-05,0.0,0.0,0.004349329923240657,0.004174072957063495,0.03637266755931157,0.018685112663613127,0.006158919678230887,0.0013954908261411647,0.006136657803429705,0.0014042845372132854,8.397333333333334,0.061492546973867114
attention_full_risk_penalty,750000,eval_sudden_turn,3,1.0,1.0,0.0,0.0,0.0,0.20266666666666674,0.00461880215351701,0.20266666666666674,0.00461880215351701,0.0,0.0,1.9130966067314148,0.003060540071720433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015526890354490518,0.00038420976969466705,0.001548558119288536,0.0003831560700099151,8.186666666666667,0.10286560811725828
attention_full_risk_penalty,750000,mixed_uncertainty,3,1.0,0.7999999999999999,0.06,0.20000000000000004,0.06,0.20666666666666675,0.008326663997864539,0.20666666666666675,0.008326663997864539,0.0,0.0,1.0191616412003837,0.0818058328031778,0.5666666666666668,0.06429100507328635,0.56,0.0721110255092798,0.002932592233209723,0.0008298044080786893,0.2928894495405488,0.04958244266828579,0.36657884906005994,0.05718003518108133,0.4442117325811541,0.05198100906607068,0.05609376516807494,0.00790745514451867,0.05425571204526197,0.006805648046146251,8.384,0.32518302538724236
attention_full_risk_penalty,1000000,eval_random_switch,3,1.0,1.0,0.0,0.0,0.0,,,,,,,2.1505717825889588,0.16839216230387735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138517218675414,0.0003097182852030228,0.0006130696436837908,0.000309042378627528,7.810666666666666,0.07821338333900055
attention_full_risk_penalty,1000000,eval_random_switch_hard,3,1.0,1.0,0.0,0.0,0.0,,,,,,,1.4353463816642762,0.030458126642308535,0.05333333333333334,0.030550504633038936,0.05333333333333334,0.030550504633038936,3.779421306997173e-05,5.408966690683877e-05,0.0,0.0,0.0022068842988855735,0.0037815233353071546,0.025909796845133032,0.031089736017034547,0.004407123923892821,0.0007349406001458585,0.004376732183475978,0.0007156806722648466,8.173333333333334,0.3364362247638231
attention_full_risk_penalty,1000000,eval_sudden_turn,3,1.0,0.9933333333333333,0.011547005383792525,0.006666666666666667,0.011547005383792516,0.4986666666666668,0.49998933321955324,0.2542857142857144,0.07673117664540116,0.006666666666666667,0.011547005383792516,1.8872854177157083,0.01862095559151214,0.006666666666666667,0.011547005383792516,0.006666666666666667,0.011547005383792516,8.126235877474133e-05,0.00014075053414074257,0.0,0.0,0.0,0.0,0.1080890722235684,0.18721576483420233,0.0015893885616170772,0.0018363904891847821,0.001581499220859173,0.0018236252485147257,7.954666666666667,0.2650987237489712
attention_full_risk_penalty,1000000,mixed_uncertainty,3,1.0,0.86,0.07999999999999996,0.14,0.08,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0,0.0,1.074503911137581,0.04427692989679637,0.48666666666666664,0.04163331998932266,0.48666666666666664,0.04163331998932266,0.001992851399633819,0.00035459112690179275,0.20393252806253215,0.041410090539975686,0.26924236407477986,0.04400216339154537,0.3730554405723785,0.07803815892957561,0.043431068872925166,0.002618027042110863,0.04225885616197805,0.0025484911442409525,8.14,0.16044936896105175
