method_key,method,steps,episode_reward,episode_length,wall_time,variant,training_seed,learning_rate
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,470980,19.072389,130,2026-05-16 17:47:39,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,471100,39.332659,132,2026-05-16 17:47:41,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,471208,39.780927,133,2026-05-16 17:47:42,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,471432,19.63072,134,2026-05-16 17:47:42,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,471504,39.396624,131,2026-05-16 17:47:43,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,471640,38.088454,135,2026-05-16 17:47:43,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,471752,38.81943,136,2026-05-16 17:47:44,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,471956,39.488103,131,2026-05-16 17:47:44,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,472088,18.803295,146,2026-05-16 17:47:45,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,472188,19.049313,137,2026-05-16 17:47:45,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,472252,18.461416,125,2026-05-16 17:47:45,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,472468,40.091022,128,2026-05-16 17:47:46,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,472640,38.918271,138,2026-05-16 17:47:47,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,472700,17.478096,112,2026-05-16 17:47:47,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,472744,18.337244,139,2026-05-16 17:47:47,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473056,38.803146,147,2026-05-16 17:47:48,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473064,16.993395,91,2026-05-16 17:47:48,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473156,39.11607,129,2026-05-16 17:47:49,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473272,39.155789,132,2026-05-16 17:47:49,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473568,17.803209,128,2026-05-16 17:47:50,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473656,39.026139,148,2026-05-16 17:47:50,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473688,39.56391,133,2026-05-16 17:47:50,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,473768,39.371151,124,2026-05-16 17:47:51,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474076,40.172897,127,2026-05-16 17:47:52,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474088,18.132741,108,2026-05-16 17:47:52,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474220,39.072732,133,2026-05-16 17:47:52,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474240,19.462897,118,2026-05-16 17:47:52,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474596,19.293689,127,2026-05-16 17:47:54,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474604,39.054903,132,2026-05-16 17:47:54,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474740,-2.013797,36,2026-05-16 17:47:54,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474772,39.240617,138,2026-05-16 17:47:54,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,474904,38.400086,166,2026-05-16 17:47:55,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,475096,39.897794,123,2026-05-16 17:47:55,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,475328,18.134296,139,2026-05-16 17:47:58,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,475412,37.815327,168,2026-05-16 17:47:58,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,475520,38.928887,154,2026-05-16 17:47:59,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,475696,38.754206,150,2026-05-16 17:47:59,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,475828,40.947735,104,2026-05-16 17:48:00,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,475912,18.765108,146,2026-05-16 17:48:00,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476044,17.420859,131,2026-05-16 17:48:01,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476248,39.406408,138,2026-05-16 17:48:01,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476248,40.556268,105,2026-05-16 17:48:01,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476392,19.501422,120,2026-05-16 17:48:02,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476592,38.89295,137,2026-05-16 17:48:02,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476772,39.342555,131,2026-05-16 17:48:03,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476780,19.543441,133,2026-05-16 17:48:03,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,476912,38.955702,130,2026-05-16 17:48:03,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477300,39.47666,130,2026-05-16 17:48:05,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477340,17.001664,187,2026-05-16 17:48:05,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477340,39.366548,142,2026-05-16 17:48:05,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477468,18.745606,139,2026-05-16 17:48:06,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477780,41.108545,110,2026-05-16 17:48:07,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477820,39.310995,130,2026-05-16 17:48:07,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477860,19.223077,130,2026-05-16 17:48:07,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,477960,39.763648,123,2026-05-16 17:48:07,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478272,40.373814,113,2026-05-16 17:48:08,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478316,39.403629,134,2026-05-16 17:48:09,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478432,39.167478,143,2026-05-16 17:48:09,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478468,18.881342,127,2026-05-16 17:48:09,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478864,39.210972,148,2026-05-16 17:48:10,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478920,40.091278,122,2026-05-16 17:48:11,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478956,38.236801,160,2026-05-16 17:48:11,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,478992,39.029474,131,2026-05-16 17:48:11,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,479476,18.461546,130,2026-05-16 17:48:15,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,479516,39.183591,149,2026-05-16 17:48:15,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,479564,38.773379,143,2026-05-16 17:48:15,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,479640,36.45464,194,2026-05-16 17:48:15,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,479992,39.784943,119,2026-05-16 17:48:16,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480020,18.356636,136,2026-05-16 17:48:17,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480064,39.736255,125,2026-05-16 17:48:17,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480172,38.972958,133,2026-05-16 17:48:17,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480292,10.962524,75,2026-05-16 17:48:18,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480544,39.620866,120,2026-05-16 17:48:18,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480580,40.072254,140,2026-05-16 17:48:19,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480676,40.072651,126,2026-05-16 17:48:19,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,480784,18.590327,123,2026-05-16 17:48:19,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481104,39.502348,140,2026-05-16 17:48:20,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481208,17.046853,106,2026-05-16 17:48:21,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481296,38.789483,155,2026-05-16 17:48:21,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481320,17.533707,185,2026-05-16 17:48:21,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481600,39.725891,124,2026-05-16 17:48:22,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481636,19.824604,107,2026-05-16 17:48:22,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481804,39.150937,127,2026-05-16 17:48:23,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,481948,38.363511,157,2026-05-16 17:48:23,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,482132,19.264892,124,2026-05-16 17:48:24,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,482148,40.255066,137,2026-05-16 17:48:24,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,482220,40.926038,104,2026-05-16 17:48:24,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,482368,40.805329,105,2026-05-16 17:48:25,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,482596,18.584869,116,2026-05-16 17:48:26,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,482712,18.838395,141,2026-05-16 17:48:26,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,482852,39.561545,121,2026-05-16 17:48:27,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483044,37.101453,206,2026-05-16 17:48:27,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483108,39.799799,128,2026-05-16 17:48:28,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483212,19.101394,125,2026-05-16 17:48:28,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483360,38.883827,127,2026-05-16 17:48:30,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483508,40.00953,116,2026-05-16 17:48:31,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483760,37.924213,163,2026-05-16 17:48:32,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483844,37.968521,158,2026-05-16 17:48:32,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,483892,39.246174,133,2026-05-16 17:48:32,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484040,19.673526,133,2026-05-16 17:48:33,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484212,39.510885,113,2026-05-16 17:48:33,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484384,18.850254,123,2026-05-16 17:48:34,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484452,38.247713,152,2026-05-16 17:48:34,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484624,39.488853,146,2026-05-16 17:48:35,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484796,39.467421,146,2026-05-16 17:48:35,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484904,18.98493,130,2026-05-16 17:48:36,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,484952,39.755889,125,2026-05-16 17:48:36,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485116,18.902156,123,2026-05-16 17:48:36,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485272,39.981939,119,2026-05-16 17:48:37,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485408,39.925367,114,2026-05-16 17:48:37,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485420,18.061844,129,2026-05-16 17:48:38,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485708,38.844342,148,2026-05-16 17:48:39,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485740,11.00386,80,2026-05-16 17:48:39,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485872,38.670125,150,2026-05-16 17:48:39,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,485948,39.379039,135,2026-05-16 17:48:39,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,486116,19.153255,102,2026-05-16 17:48:40,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,486264,18.976439,131,2026-05-16 17:48:41,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,486432,18.712385,140,2026-05-16 17:48:41,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,486692,37.50693,186,2026-05-16 17:48:42,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,486748,39.521586,121,2026-05-16 17:48:42,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,486784,38.167823,167,2026-05-16 17:48:43,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,486908,40.242005,119,2026-05-16 17:48:43,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487220,38.506808,132,2026-05-16 17:48:44,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487280,15.300506,93,2026-05-16 17:48:44,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487344,39.015021,149,2026-05-16 17:48:45,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487372,39.048636,147,2026-05-16 17:48:45,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487728,14.892626,96,2026-05-16 17:48:48,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487748,19.009097,132,2026-05-16 17:48:48,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487804,39.558356,131,2026-05-16 17:48:48,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,487872,39.392461,125,2026-05-16 17:48:48,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488196,40.128174,117,2026-05-16 17:48:49,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488228,40.419222,106,2026-05-16 17:48:49,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488296,18.837078,137,2026-05-16 17:48:50,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488384,19.305166,128,2026-05-16 17:48:50,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488652,19.436637,114,2026-05-16 17:48:51,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488768,38.629049,135,2026-05-16 17:48:51,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488888,19.793394,126,2026-05-16 17:48:52,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,488924,38.310442,157,2026-05-16 17:48:52,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489188,39.207154,134,2026-05-16 17:48:53,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489392,15.752201,126,2026-05-16 17:48:53,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489444,17.963649,169,2026-05-16 17:48:54,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489468,39.425387,136,2026-05-16 17:48:54,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489784,17.087619,98,2026-05-16 17:48:55,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489840,39.437245,163,2026-05-16 17:48:55,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489936,19.119446,123,2026-05-16 17:48:55,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,489972,18.448441,126,2026-05-16 17:48:55,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,490268,18.845405,121,2026-05-16 17:48:56,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,490376,39.224821,134,2026-05-16 17:48:57,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,490424,39.244985,122,2026-05-16 17:48:57,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,490464,40.263891,123,2026-05-16 17:48:57,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,490640,16.104133,93,2026-05-16 17:48:58,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,490908,40.661636,111,2026-05-16 17:48:59,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,490968,39.544853,136,2026-05-16 17:48:59,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,491008,38.872207,158,2026-05-16 17:48:59,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,491152,39.095839,128,2026-05-16 17:49:00,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,491408,39.694321,125,2026-05-16 17:49:00,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,491460,16.908087,113,2026-05-16 17:49:01,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,491476,39.749318,127,2026-05-16 17:49:01,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,491640,39.954762,122,2026-05-16 17:49:03,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,491848,40.544223,110,2026-05-16 17:49:04,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492012,39.676365,138,2026-05-16 17:49:04,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492080,38.991118,151,2026-05-16 17:49:05,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492104,40.43675,116,2026-05-16 17:49:05,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492304,40.119923,114,2026-05-16 17:49:05,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492564,40.629208,121,2026-05-16 17:49:06,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492692,38.341126,170,2026-05-16 17:49:07,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492724,41.068419,105,2026-05-16 17:49:07,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,492960,36.234118,214,2026-05-16 17:49:08,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,493108,39.435589,136,2026-05-16 17:49:08,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,493188,40.267507,116,2026-05-16 17:49:08,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,493224,39.142841,133,2026-05-16 17:49:09,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,493472,39.564695,128,2026-05-16 17:49:09,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,493612,39.640755,126,2026-05-16 17:49:10,stab_s1_lr2e4,2,0.0002
stab_s1_lr2e4,n3pf_stab_s1_lr2e4_block_projected_no_z,493744,39.22814,139,2026-05-16 17:49:10,stab_s1_lr2e4,2,0.0002
