method_key,method,steps,episode_reward,episode_length,wall_time
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23756,39.761711,137,2026-05-14 09:34:39
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23768,0.091143,40,2026-05-14 09:34:39
block_projected_full,n3pf_block_projected_no_z_full_1p5m,23984,12.66247,87,2026-05-14 09:34:40
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24152,18.042229,123,2026-05-14 09:34:40
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24232,39.895993,119,2026-05-14 09:34:41
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24244,40.012896,119,2026-05-14 09:34:41
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24432,40.608917,112,2026-05-14 09:34:41
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24620,19.783622,117,2026-05-14 09:34:44
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24860,18.28908,154,2026-05-14 09:34:44
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24872,16.725764,110,2026-05-14 09:34:44
block_projected_full,n3pf_block_projected_no_z_full_1p5m,24948,18.051327,179,2026-05-14 09:34:45
block_projected_full,n3pf_block_projected_no_z_full_1p5m,25012,-0.715051,38,2026-05-14 09:34:45
block_projected_full,n3pf_block_projected_no_z_full_1p5m,25160,19.208489,135,2026-05-14 09:34:46
block_projected_full,n3pf_block_projected_no_z_full_1p5m,25344,40.280037,118,2026-05-14 09:34:46
block_projected_full,n3pf_block_projected_no_z_full_1p5m,25556,39.711203,136,2026-05-14 09:34:47
block_projected_full,n3pf_block_projected_no_z_full_1p5m,25564,18.40815,154,2026-05-14 09:34:47
block_projected_full,n3pf_block_projected_no_z_full_1p5m,25632,40.596574,118,2026-05-14 09:34:47
block_projected_full,n3pf_block_projected_no_z_full_1p5m,25952,37.93869,152,2026-05-14 09:34:48
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26044,-4.762353,23,2026-05-14 09:34:49
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26112,39.607766,139,2026-05-14 09:34:49
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26112,18.44109,137,2026-05-14 09:34:49
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26120,19.483844,122,2026-05-14 09:34:49
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26436,9.488354,81,2026-05-14 09:34:50
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26612,18.436977,125,2026-05-14 09:34:51
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26680,39.912668,140,2026-05-14 09:34:51
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26724,18.10264,170,2026-05-14 09:34:51
block_projected_full,n3pf_block_projected_no_z_full_1p5m,26988,40.010627,138,2026-05-14 09:34:52
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27108,-4.097298,30,2026-05-14 09:34:53
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27148,39.778938,134,2026-05-14 09:34:53
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27208,18.725283,132,2026-05-14 09:34:53
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27308,3.17609,50,2026-05-14 09:34:53
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27412,38.41244,172,2026-05-14 09:34:54
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27640,40.177983,123,2026-05-14 09:34:54
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27672,20.520901,116,2026-05-14 09:34:55
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27808,40.235194,125,2026-05-14 09:34:55
block_projected_full,n3pf_block_projected_no_z_full_1p5m,27948,19.086966,134,2026-05-14 09:34:56
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28200,40.229426,132,2026-05-14 09:34:56
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28264,18.85327,114,2026-05-14 09:34:57
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28340,17.643545,175,2026-05-14 09:34:57
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28488,39.692172,135,2026-05-14 09:34:57
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28640,20.043862,110,2026-05-14 09:34:58
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28904,39.428084,141,2026-05-14 09:35:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28944,40.504495,114,2026-05-14 09:35:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,28980,37.844044,179,2026-05-14 09:35:01
