method,seed,checkpoint_step,scenario,episode_id,episode_seed,success,collision,near_miss,mean_min_distance,episode_min_distance,min_distance_after_threat,reaction_time_eval_style,reaction_time_nan_style,conditional_reaction_time,nan_reaction,no_response,threat_window_enter_time,mean_time,episode_length,progress,planned_cpa,planned_ttc,threat_class,threat_motion_mode,threat_valid_rate,replacement_count,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,episode_reward,nan_or_crash
attention_full,0,250000,eval_flow_mixed_ood,16,1016,0,1,1,4.019733932885257,0.5888576507568359,0.5888576507568359,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,3.2,4.4,22,0.156238703584987,0.6475813473615821,6.734599175806154,high,sinusoidal_lateral,1.0,6,0.2727272727272727,0.2691377536030272,-4.900414013161844,0
attention_full,0,250000,eval_flow_mixed_ood,17,1017,0,1,1,3.8157134538605098,0.5513516664505005,0.5513516664505005,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,4.2,21,0.1907135456603882,1.0448162772119298,3.1572751806283605,high,sinusoidal_lateral,1.0,2,0.238095238095238,0.2578428888902848,-3.682900715312351,0
attention_full,0,250000,eval_flow_mixed_ood,18,1018,0,1,1,2.265041886749914,0.5908243060112,0.5908243060112,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.0,11.8,59,0.4601028836265612,0.3942908800861063,6.6630677253386645,high,accel_decel,1.0,20,0.5423728813559322,0.2613069125191565,5.3126889424690695,0
attention_full,0,250000,eval_flow_mixed_ood,19,1019,0,1,1,2.9059185833970376,0.4787718653678894,0.4787718653678894,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.2,24.200000000000003,121,0.9424237620180966,0.8976570512040322,3.4021930743889213,high,accel_decel,1.0,42,0.3471074380165289,0.1664148693299119,21.32210100484343,0
attention_full,0,250000,eval_flow_mixed_ood,20,1020,0,1,1,2.0737011918896124,0.4787228405475616,0.7198930978775024,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,11.4,57,0.5100164070638759,0.4225181914587329,5.239824036174374,high,sinusoidal_lateral,1.0,34,0.5964912280701754,0.3897000177525269,6.897357657445244,0
attention_full,0,250000,eval_flow_mixed_ood,21,1021,0,1,1,3.270683382464721,0.6477542519569397,0.6477542519569397,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.4,22.6,113,0.867836971857049,0.7454611967758489,4.129294790463448,high,ar1_velocity,1.0,29,0.2831858407079646,0.1184793198657427,18.912016937902948,0
attention_full,0,250000,eval_flow_mixed_ood,22,1022,0,1,1,2.676337787660502,0.5658499598503113,0.5658499598503113,0.2,0.2,0.2,0,0,0.4,23.6,118,0.8996801869624437,0.5650404825527806,3.448331691672719,high,accel_decel,1.0,35,0.4576271186440678,0.1861179660216633,19.89152211812848,0
attention_full,0,250000,eval_flow_mixed_ood,23,1023,0,1,1,3.633841298520565,0.5412238240242004,0.5412238240242004,0.2,0.2,0.2,0,0,0.2,4.800000000000001,24,0.1602253770210767,0.4545408657292824,2.8272068472360434,high,sinusoidal_lateral,1.0,2,0.2083333333333333,0.1709969724980052,-4.80440360546054,0
attention_full,0,250000,eval_flow_mixed_ood,24,1024,0,1,1,2.916968741350704,0.5695990920066833,0.7250342965126038,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.0,7.2,36,0.2486689056793021,0.4396374863274535,5.683923882142673,high,sinusoidal_lateral,1.0,18,0.3611111111111111,0.1373388093070117,-1.940768522955187,0
attention_full,0,250000,eval_flow_mixed_ood,25,1025,0,1,1,3.2327771999619226,0.5597500205039978,0.5597500205039978,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,4.4,22,0.1578765490221944,0.4212378347357853,2.649272324866227,high,sinusoidal_lateral,1.0,3,0.2272727272727272,0.1901851968926031,-4.810342332101427,0
attention_full,0,250000,eval_flow_mixed_ood,26,1026,0,1,1,3.489544227719307,0.4885756969451904,0.4885756969451904,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.4,4.800000000000001,24,0.166477677973475,0.7336359234016598,6.4548418220931305,high,crossing_or_sudden_threat,1.0,8,0.25,0.1675855364873436,-4.570414736941311,0
attention_full,0,250000,eval_flow_mixed_ood,27,1027,0,1,1,3.056872470378876,0.588467538356781,0.588467538356781,0.2,0.2,0.2,0,0,0.4,5.0,25,0.1557873836764235,0.359163571848756,4.220088811743247,high,accel_decel,1.0,4,0.4,0.2781871875008779,-4.895822057466139,0
attention_full,0,250000,eval_flow_mixed_ood,28,1028,0,1,1,2.7451010485490164,0.5677416920661926,0.5677416920661926,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.6000000000000001,6.0,30,0.2551522600318398,0.7296068524165489,4.493932711946269,high,accel_decel,1.0,8,0.4333333333333333,0.22742727851789,-1.5842839189327798,0
attention_full,0,250000,eval_flow_mixed_ood,29,1029,0,1,1,1.872645128680312,0.6423839330673218,0.6423839330673218,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,18.4,92,0.78502879476951,0.613229765786317,2.870660568317711,high,linear,1.0,49,0.6956521739130435,0.4565992029759014,16.20011712239414,0
attention_full,0,250000,eval_flow_mixed_ood,30,1030,0,1,1,3.205308641706194,0.3774346113204956,0.3774346113204956,0.1999999999999997,0.1999999999999997,0.1999999999999997,0,0,2.4000000000000004,11.2,56,0.4334656098752524,0.3966378097321375,5.7443005094886885,high,sinusoidal_lateral,1.0,16,0.0892857142857142,0.1088111736906089,4.158694183208759,0
attention_full,0,250000,eval_flow_mixed_ood,31,1031,0,1,1,3.986692943743297,0.4481754899024963,0.4481754899024963,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,3.0,5.6000000000000005,28,0.2261288942077806,0.3720338092722665,6.907852720573434,high,ar1_velocity,1.0,7,0.25,0.2181554726464687,-2.5654053383129938,0
attention_full,0,250000,eval_flow_mixed_ood,32,1032,1,0,1,2.7897049997163856,0.6749071478843689,0.6749071478843689,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,1.0,23.0,115,0.9782686322377706,0.382956313821527,5.136702977310688,high,sinusoidal_lateral,1.0,35,0.4521739130434782,0.1955751458931272,42.66283957077165,0
attention_full,0,250000,eval_flow_mixed_ood,33,1033,0,1,1,2.4959232224212897,0.4382450580596924,0.4382450580596924,0.1999999999999997,0.1999999999999997,0.1999999999999997,0,0,2.8000000000000003,18.2,91,0.7850101927795303,0.414980491667151,3.602360099634868,high,crossing_or_sudden_threat,1.0,21,0.5164835164835165,0.2456141677221646,16.20744110790256,0
attention_full,0,250000,eval_flow_mixed_ood,34,1034,0,1,1,2.418341733217239,0.5819681882858276,0.7831770777702332,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.8,10.0,50,0.3838811417724367,0.4516839759265143,5.512648127165862,high,ar1_velocity,1.0,16,0.62,0.3907166605284079,2.6866787231479243,0
attention_full,0,250000,eval_flow_mixed_ood,35,1035,0,1,1,3.7738697990640864,0.622843861579895,0.622843861579895,0.4000000000000001,0.4000000000000001,0.4000000000000001,0,0,0.2,22.200000000000003,111,0.9369442777002548,0.4302062024150922,5.547707966359791,high,accel_decel,1.0,36,0.1531531531531531,0.0862930531391335,21.23973175452013,0
attention_full,0,250000,eval_flow_mixed_ood,36,1036,0,1,1,3.3764471745207194,0.2499543875455856,0.2499543875455856,0.2,0.2,0.2,0,0,0.2,4.2,21,0.1367952262654024,0.3856461647192235,2.6377213573980827,high,sinusoidal_lateral,1.0,0,0.238095238095238,0.2812588825199321,-5.560934851679995,0
attention_full,0,250000,eval_flow_mixed_ood,37,1037,0,1,1,3.856489683097264,0.6194677948951721,0.6194677948951721,2.2,2.2,2.2,0,0,0.8,21.200000000000003,106,0.8207246541038563,0.3780456829551741,3.250810069172388,high,crossing_or_sudden_threat,1.0,28,0.1886792452830188,0.1085151061232224,17.32672613012228,0
attention_full,0,250000,eval_flow_mixed_ood,38,1038,0,1,1,3.1698466760270736,0.4889930188655853,0.4889930188655853,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.8,17.0,85,0.6965427176045964,0.3975309512820061,4.922325100811027,high,ar1_velocity,1.0,37,0.2823529411764706,0.1261802939489236,13.026421781758147,0
attention_full,0,250000,eval_flow_mixed_ood,39,1039,0,1,1,4.688615011780159,0.3760335147380829,0.3760335147380829,0.1999999999999997,0.1999999999999997,0.1999999999999997,0,0,2.4000000000000004,9.2,46,0.4142096867913745,0.8450601179695824,5.477953255864851,high,sinusoidal_lateral,1.0,12,0.1304347826086956,0.133733023945489,3.7485495141497847,0
attention_full,0,250000,eval_flow_mixed_ood,40,1040,0,1,1,3.082739298460913,0.5525835752487183,0.5525835752487183,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.2000000000000002,12.2,61,0.5165392450873032,0.3926068127987838,6.908662690467744,high,crossing_or_sudden_threat,1.0,11,0.3442622950819672,0.1943419672078408,7.205354665240305,0
attention_full,0,250000,eval_flow_mixed_ood,41,1041,0,1,1,3.082605168223381,0.5860914587974548,0.6823875308036804,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,12.0,60,0.4701338774546929,0.3518742626687181,5.4730731596128805,high,accel_decel,1.0,16,0.4,0.2858777131036641,5.604678593030114,0
attention_full,0,250000,eval_flow_mixed_ood,42,1042,0,1,1,3.387367703593694,0.6281996965408325,0.6281996965408325,0.2,0.2,0.2,0,0,0.2,20.8,104,0.829054407698431,0.4345515155170522,2.9752102333835504,high,accel_decel,1.0,23,0.173076923076923,0.0554815940831776,17.578580371953613,0
attention_full,0,250000,eval_flow_mixed_ood,43,1043,0,1,1,3.632533822370612,0.6219220757484436,0.6219220757484436,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.0,4.6000000000000005,23,0.1599879996266151,0.52867012029847,5.872641467549248,high,crossing_or_sudden_threat,1.0,4,0.2608695652173913,0.2154150184412148,-4.751327654172675,0
attention_full,0,250000,eval_flow_mixed_ood,44,1044,0,1,1,3.128847531162866,0.466836929321289,0.6527175903320312,0.2,0.2,0.2,0,0,0.2,20.200000000000003,101,0.7583095827493822,0.4553947483614823,6.575769252703559,high,sinusoidal_lateral,1.0,28,0.2376237623762376,0.1457744216707923,15.196250019006117,0
attention_full,0,250000,eval_flow_mixed_ood,45,1045,0,1,1,2.7503243894488723,0.3580450117588043,0.3580450117588043,0.3999999999999999,0.3999999999999999,0.3999999999999999,0,0,0.6000000000000001,16.2,81,0.7345995277574063,0.3645858970663243,2.637074949553101,high,crossing_or_sudden_threat,1.0,19,0.2222222222222222,0.0910760567883631,14.518368541948066,0
attention_full,0,250000,eval_flow_mixed_ood,46,1046,0,1,1,4.75544661283493,0.6136891841888428,0.6136891841888428,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.6,4.6000000000000005,23,0.1736189349672723,1.888135099240473,6.41588118949211,medium,sinusoidal_lateral,1.0,6,0.217391304347826,0.17958584594431,-4.30531163607193,0
attention_full,0,250000,eval_flow_mixed_ood,47,1047,0,1,1,2.61914692376111,0.6338490843772888,0.6338490843772888,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.8,7.4,37,0.3233045143765315,0.4302388256236567,3.858401021526009,high,linear,1.0,15,0.5135135135135135,0.2063018875648364,0.7367086808438756,0
attention_full,0,250000,eval_flow_mixed_ood,48,1048,0,1,1,3.506817418336868,0.6163653135299683,0.6163653135299683,0.8,0.8,0.8,0,0,0.2,4.0,20,0.1606669745809229,0.4300937027810814,2.6021839414875623,high,sinusoidal_lateral,1.0,3,0.3,0.160638318704688,-4.67556194141158,0
attention_full,0,250000,eval_flow_mixed_ood,49,1049,1,0,1,3.039169004062812,0.7209364175796509,0.7602953314781189,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.0,24.0,120,0.9842248531397222,0.558355582291985,0.8,high,sinusoidal_lateral,1.0,44,0.4083333333333333,0.1442044568189026,42.78376880427962,0
attention_full,0,250000,eval_flow_sudden_threat,0,1000,0,1,1,4.295637579169124,0.3872522413730621,0.3872522413730621,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,1.0,12.8,64,0.6386151816427162,0.4752909281620783,3.054310345650211,high,crossing_or_sudden_threat,1.0,14,0.203125,0.1705870497717441,11.334050515028542,0
attention_full,0,250000,eval_flow_sudden_threat,1,1001,0,1,1,2.894039189623248,0.4527674317359924,0.4527674317359924,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.6000000000000001,12.4,62,0.5051106636453379,0.3604651678328532,6.327266500497704,high,ar1_velocity,1.0,22,0.5483870967741935,0.2365938327849037,6.801677240608846,0
attention_full,0,250000,eval_flow_sudden_threat,2,1002,0,1,1,4.353046415646871,0.5523984432220459,0.5523984432220459,0.2,0.2,0.2,0,0,0.2,15.0,75,0.7042160051991055,0.4009014882638455,6.058455892443076,high,accel_decel,1.0,21,0.0666666666666666,0.0795237743994421,12.890285877848266,0
attention_full,0,250000,eval_flow_sudden_threat,3,1003,0,1,1,3.9138995777158176,0.5791566371917725,0.8129580616950989,0.2,0.2,0.2,0,0,0.2,6.800000000000001,34,0.2658923653995289,0.4429692946003536,6.667369951413201,high,crossing_or_sudden_threat,1.0,12,0.1176470588235294,0.0764924044852256,-1.4139064175573353,0
attention_full,0,250000,eval_flow_sudden_threat,4,1004,1,0,1,2.890746446032273,0.8907871842384338,0.952672839164734,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.8,22.8,114,0.9855580162269708,0.3600366282852831,5.972339487906565,high,crossing_or_sudden_threat,1.0,36,0.2456140350877192,0.109173087230949,42.87511489974884,0
attention_full,0,250000,eval_flow_sudden_threat,5,1005,0,1,1,5.1724028786023455,0.6362263560295105,0.6362263560295105,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.8,4.800000000000001,24,0.1822442215788603,0.3942924594709279,5.715886166534565,high,accel_decel,1.0,1,0.2083333333333333,0.1450700667648557,-4.020134371481108,0
attention_full,0,250000,eval_flow_sudden_threat,6,1006,0,1,1,4.838788172502197,0.59984290599823,2.14485239982605,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.8,17.8,89,0.8033766884171315,0.4609675128904638,5.501987560746211,high,accel_decel,1.0,19,0.0449438202247191,0.0468919499495822,16.710350465832068,0
attention_full,0,250000,eval_flow_sudden_threat,7,1007,0,1,1,3.9885469890442216,0.5969556570053101,0.5969556570053101,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,3.2,23.8,119,0.977957438682872,0.4394539758827518,4.855988951113377,high,crossing_or_sudden_threat,1.0,26,0.1764705882352941,0.1241888062905015,22.59092612415696,0
attention_full,0,250000,eval_flow_sudden_threat,8,1008,1,0,1,3.930121065269817,1.4263856410980225,1.4263856410980225,0.2,0.2,0.2,0,0,0.2,22.0,110,0.9813760786670416,0.4020412636472572,7.398149664212096,high,crossing_or_sudden_threat,1.0,19,0.0545454545454545,0.0091430016638901,42.78016905741955,0
attention_full,0,250000,eval_flow_sudden_threat,9,1009,0,1,1,2.8175292648375034,0.6030082106590271,0.6030082106590271,1.2000000000000002,1.2000000000000002,1.2000000000000002,0,0,0.2,19.200000000000003,96,0.79057869991319,0.6180910804583499,6.947373741606198,high,sinusoidal_lateral,1.0,32,0.3125,0.0985376135223749,16.368464383696406,0
attention_full,0,250000,eval_flow_sudden_threat,10,1010,1,0,1,3.324672853189801,0.6857388615608215,0.7106791138648987,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,1.0,25.200000000000003,126,0.9821520425017491,0.940564851303676,4.141581778378479,high,crossing_or_sudden_threat,1.0,36,0.3095238095238095,0.1334310194879133,42.72332472474867,0
attention_full,0,250000,eval_flow_sudden_threat,11,1011,0,1,1,4.5462384512930205,0.612567126750946,0.612567126750946,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.8,13.2,66,0.6193644500834066,0.5665246033121796,3.861936839439499,high,ar1_velocity,1.0,17,0.106060606060606,0.0921125416025395,9.940964894593064,0
attention_full,0,250000,eval_flow_sudden_threat,12,1012,0,1,1,4.651005074381828,0.5303206443786621,0.5303206443786621,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.8,6.4,32,0.2281169147104353,0.4315286544703843,5.707034302759206,high,sinusoidal_lateral,1.0,6,0.375,0.2734176933984225,-2.5394188649882565,0
attention_full,0,250000,eval_flow_sudden_threat,13,1013,0,1,1,3.875931441783905,0.569098949432373,0.569098949432373,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.8,6.4,32,0.2789485520380875,0.3895696985885891,5.562219921016802,high,sinusoidal_lateral,1.0,8,0.4375,0.227265802073646,-0.7611574648914399,0
attention_full,0,250000,eval_flow_sudden_threat,14,1014,0,1,1,4.003974585564105,0.5950946807861328,0.7317242622375488,0.4000000000000001,0.4000000000000001,0.4000000000000001,0,0,0.2,15.4,77,0.6296422524866696,0.7386603311839601,6.627646630917169,high,crossing_or_sudden_threat,1.0,16,0.2207792207792207,0.154983738001235,10.39312432836247,0
attention_full,0,250000,eval_flow_sudden_threat,15,1015,1,0,1,4.365606435927852,0.8186761736869812,0.8777859210968018,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.8,23.200000000000003,116,0.9792623393338692,0.4804478036236967,4.982368597289472,high,accel_decel,1.0,35,0.1896551724137931,0.0574996588798107,42.66437588122554,0
attention_full,0,250000,eval_flow_sudden_threat,16,1016,0,1,1,3.943236840295268,0.5635539889335632,0.6998063325881958,0.2,0.2,0.2,0,0,0.2,18.2,91,0.6805525294657625,0.6114438397754749,3.221960405150885,high,accel_decel,1.0,37,0.1978021978021978,0.0739323733560497,12.622425151799868,0
attention_full,0,250000,eval_flow_sudden_threat,17,1017,0,1,1,4.3949267497429485,0.6153895258903503,0.6153895258903503,2.6,2.6,2.6,0,0,0.4,5.2,26,0.21781673790106,0.371857857083079,6.224773633328215,high,accel_decel,1.0,7,0.2692307692307692,0.2610101614465084,-2.788938372200937,0
attention_full,0,250000,eval_flow_sudden_threat,18,1018,0,1,1,2.554073609908422,0.630531370639801,0.630531370639801,0.1999999999999997,0.1999999999999997,0.1999999999999997,0,0,2.8000000000000003,6.0,30,0.2172395301459648,0.5157742772347165,6.016099464608054,high,sinusoidal_lateral,1.0,9,0.5,0.4738854188631605,-2.8309446498479502,0
attention_full,0,250000,eval_flow_sudden_threat,19,1019,0,1,1,3.3441101544863217,0.5851300358772278,0.5851300358772278,0.1999999999999997,0.1999999999999997,0.1999999999999997,0,0,3.4000000000000004,15.4,77,0.6340617820458923,0.4265941095452052,5.358252658608261,high,sinusoidal_lateral,1.0,27,0.2467532467532467,0.1607494476634759,10.72284853716279,0
attention_full,0,250000,eval_flow_sudden_threat,20,1020,0,1,1,5.312660779271807,0.3799411654472351,0.3799411654472351,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,4.2,21,0.1913741190793021,0.4850452889398778,3.9413417041024106,high,linear,1.0,13,0.1904761904761904,0.2099952747229372,-3.692882065925513,0
attention_full,0,250000,eval_flow_sudden_threat,21,1021,1,0,1,3.715289048912112,0.9010592103004456,0.9010592103004456,0.1999999999999997,0.1999999999999997,0.1999999999999997,0,0,2.4000000000000004,24.200000000000003,121,0.98270106834204,0.4400423343892138,7.3932485645326995,high,accel_decel,1.0,28,0.2148760330578512,0.0791183697618166,42.765876360098495,0
attention_full,0,250000,eval_flow_sudden_threat,22,1022,0,1,1,5.48194479169669,0.4054676592350006,0.4054676592350006,0.2,0.2,0.2,0,0,0.2,5.4,27,0.1959779906249509,0.4797676887125333,3.6576421332569335,high,linear,1.0,3,0.1481481481481481,0.1789552924907477,-3.6598390451304166,0
attention_full,0,250000,eval_flow_sudden_threat,23,1023,0,1,1,3.686014107404611,0.5350536108016968,1.1073524951934814,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,1.0,15.6,78,0.6848174125843771,0.4331746981750315,6.356368972342576,high,ar1_velocity,1.0,16,0.2307692307692307,0.1449564333029536,12.20044208532233,0
attention_full,0,250000,eval_flow_sudden_threat,24,1024,0,1,1,3.651688678906514,0.6174890995025635,0.6174890995025635,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.6000000000000001,20.8,104,0.9170710034774444,0.4637170037721466,5.016655637206615,high,ar1_velocity,1.0,38,0.1634615384615384,0.0596883486259911,20.61115554584081,0
attention_full,0,250000,eval_flow_sudden_threat,25,1025,0,1,1,2.8594466185569765,0.6128650903701782,0.6128650903701782,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,3.0,5.0,25,0.1641839993601548,0.5454288106478969,6.947339603279823,high,accel_decel,1.0,6,0.52,0.570421052921396,-4.63688446849148,0
attention_full,0,250000,eval_flow_sudden_threat,26,1026,0,1,1,3.185473719680751,0.6342196464538574,0.8736367225646973,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.0,21.6,108,0.8862409687588552,0.393461048357716,5.64205943644545,high,ar1_velocity,1.0,48,0.2222222222222222,0.1401048097746882,19.481762576927995,0
attention_full,0,250000,eval_flow_sudden_threat,27,1027,0,1,1,4.543168217937152,0.3675649464130401,0.3675649464130401,0.1999999999999997,0.1999999999999997,0.1999999999999997,0,0,2.4000000000000004,6.0,30,0.2077569536094682,0.5383565173804097,6.295305429865431,high,sinusoidal_lateral,1.0,9,0.1666666666666666,0.1394027099703693,-3.193172505543916,0
attention_full,0,250000,eval_flow_sudden_threat,28,1028,0,1,1,3.936755125863212,0.6430907249450684,0.6430907249450684,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,1.0,7.0,35,0.3023209796070397,0.7296068524165489,4.993932711946269,high,ar1_velocity,1.0,8,0.3142857142857143,0.1740509722067642,-0.0565073098240098,0
attention_full,0,250000,eval_flow_sudden_threat,29,1029,0,1,1,2.8760752280553183,0.6388514041900635,0.6388514041900635,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,4.800000000000001,24,0.2187521064590525,0.3518643502445656,3.4618263844825914,high,sinusoidal_lateral,1.0,8,0.5416666666666666,0.2115621485350788,-2.7835450403444346,0
attention_full,0,250000,eval_flow_sudden_threat,30,1030,1,0,1,3.8335310136322422,1.1743758916854858,1.1743758916854858,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.8,22.6,113,0.9785170182418232,0.8771660061437506,3.632323881172389,high,linear,1.0,24,0.1592920353982301,0.047294160501983,42.66456828756148,0
attention_full,0,250000,eval_flow_sudden_threat,31,1031,0,1,1,4.0874442734100205,0.410136729478836,0.410136729478836,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.2000000000000002,5.4,27,0.2320434250965579,0.3541322943187215,3.425650979455255,high,sinusoidal_lateral,1.0,6,0.2962962962962963,0.2585912500982068,-2.376693187493656,0
attention_full,0,250000,eval_flow_sudden_threat,32,1032,0,1,1,3.991827475527922,0.5877941250801086,0.5877941250801086,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,0.8,4.800000000000001,24,0.2044165798632139,0.4443265286282832,4.696429604968955,high,sinusoidal_lateral,1.0,5,0.2916666666666667,0.2589806663919926,-3.2230636047024026,0
attention_full,0,250000,eval_flow_sudden_threat,33,1033,0,1,1,4.542480828080858,0.5577928423881531,0.5577928423881531,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,1.0,7.0,35,0.2803827269540834,0.5185554256826368,4.909717533900822,high,accel_decel,1.0,3,0.3428571428571428,0.2197033045739401,-0.679434691671922,0
attention_full,0,250000,eval_flow_sudden_threat,34,1034,0,1,1,2.950764988980642,0.4723153412342071,0.8046737909317017,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.0,8.200000000000001,41,0.3449751880037421,0.5378259380905641,6.79130399056326,high,ar1_velocity,1.0,11,0.4878048780487805,0.4129237401437456,1.424766589467179,0
attention_full,0,250000,eval_flow_sudden_threat,35,1035,0,1,1,4.045514529769861,0.5609564185142517,0.5609564185142517,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.2,20.6,103,0.8597069480368765,0.3830420592968698,5.069297232180605,high,sinusoidal_lateral,1.0,35,0.116504854368932,0.097013605660422,18.684856487285234,0
attention_full,0,250000,eval_flow_sudden_threat,36,1036,1,0,1,3.4484403154124386,0.7907347083091736,0.7907347083091736,0.2,0.2,0.2,0,0,0.2,23.0,115,0.9852969225715188,0.3963153995326189,6.116749811385436,high,accel_decel,1.0,24,0.2,0.0914564999179162,42.84973765963694,0
attention_full,0,250000,eval_flow_sudden_threat,37,1037,0,1,1,3.302374559841799,0.635533332824707,0.7442086935043335,0.4000000000000001,0.4000000000000001,0.4000000000000001,0,0,0.2,17.8,89,0.7087921347053993,0.4709704414256889,6.729564682369102,high,crossing_or_sudden_threat,1.0,32,0.2808988764044944,0.1688701786029436,13.45246918424334,0
attention_full,0,250000,eval_flow_sudden_threat,38,1038,0,1,1,3.4002933571504994,0.5210983753204346,0.5210983753204346,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,2.6,8.6,43,0.3549196012148451,0.3987982437163085,3.524860913365413,high,crossing_or_sudden_threat,1.0,17,0.2790697674418604,0.1628570535036924,1.2565424135280807,0
attention_full,0,250000,eval_flow_sudden_threat,39,1039,0,1,1,4.640836189622465,0.5397998690605164,0.5397998690605164,0.2000000000000001,0.2000000000000001,0.2000000000000001,0,0,3.0,13.8,69,0.6827747429271662,0.4521549956285002,6.44095282274087,high,crossing_or_sudden_threat,1.0,16,0.1014492753623188,0.0551576361275951,12.845312791339891,0
attention_full,0,250000,eval_flow_sudden_threat,40,1040,0,1,1,6.010608061500218,0.5207047462463379,0.5207047462463379,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.6,4.6000000000000005,23,0.2152925359902809,0.6376306540644685,5.579413689653678,high,linear,1.0,2,0.1739130434782608,0.1680185120667411,-2.9032835793672724,0
attention_full,0,250000,eval_flow_sudden_threat,41,1041,0,1,1,3.790910875797272,0.5088913440704346,0.5088913440704346,0.4,0.4,0.4,0,0,0.4,6.0,30,0.2479219684923492,0.4207517781325048,4.319419502211298,high,crossing_or_sudden_threat,1.0,7,0.4,0.1914844985048248,-1.804390861292485,0
attention_full,0,250000,eval_flow_sudden_threat,42,1042,0,1,1,3.4384602980876187,0.524681568145752,0.7177131772041321,0.3999999999999999,0.3999999999999999,0.3999999999999999,0,0,0.6000000000000001,21.8,109,0.8296604336257718,0.5175804554170244,3.8495903493721446,high,crossing_or_sudden_threat,1.0,36,0.3119266055045872,0.2011178332429343,17.57966655050395,0
attention_full,0,250000,eval_flow_sudden_threat,43,1043,0,1,1,3.91784702880042,0.6491817235946655,0.6491817235946655,0.1999999999999999,0.1999999999999999,0.1999999999999999,0,0,1.6,5.6000000000000005,28,0.2172772728007094,0.4438336527603412,5.570203587897349,high,linear,1.0,5,0.1785714285714285,0.1676890271846117,-2.8867834133718144,0
attention_full,0,250000,eval_flow_sudden_threat,44,1044,1,0,1,3.4491581244346423,0.8528633117675781,0.8528633117675781,1.4,1.4,1.4,0,0,3.6,23.4,117,0.987738261013123,0.4161179427978773,0.8,high,crossing_or_sudden_threat,1.0,26,0.2649572649572649,0.0997675322944685,42.94257971527492,0
attention_full,0,250000,eval_flow_sudden_threat,45,1045,0,1,1,4.092908827882064,0.4771867394447326,0.4771867394447326,0.6000000000000001,0.6000000000000001,0.6000000000000001,0,0,0.2,3.8,19,0.1848261411529006,0.7884951541969893,3.487998611529933,high,ar1_velocity,1.0,2,0.2105263157894736,0.2342484131019252,-3.8773143519985016,0
