training_seed,method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_z,include_logvar,logvar_output_scale,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max,source_phase
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,linear,medium,0,1,0.2,logvar_scaled_9_policy,0,390,3510,0,0,2.53030147093993,2.62063217163086,2.8186709880828857,2.8339850902557373,0.9947675860845124,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,linear,medium,0,1,0.2,adapter_output_64,0,390,24960,0,0,5.679083648094764,5.654378890991211,5.886692047119141,5.967655181884766,0.9998937244598682,0.9999879598617554,0.9999893307685852,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,linear,medium,0,1,0.2,full_aug_obs,0,390,11700,0,0,3.2210606868450458,3.2851325273513794,3.6181929111480713,3.647155523300171,1.157284306562864,1.4451887607574463,1.6105916500091553,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,obs_i_12,0,531,6372,0,0,1.2340658889651972,1.229566216468811,1.6138147115707395,1.7028248310089111,0.7174454809582166,0.9237281680107116,1.275346279144287,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,delta_hat_9_after_scale,0,531,4779,0,0,1.0391985222613072,1.1378061771392822,1.7402899861335754,1.9997838735580444,0.8718634586633935,1.4240238666534424,1.548519730567932,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,logvar_raw_9_clamped,0,531,4779,0,0,12.257651652319955,12.819839477539062,14.13601016998291,14.787069320678713,4.960822283211401,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,logvar_scaled_9_policy,0,531,4779,0,0,2.4515303393541754,2.563967704772949,2.827202081680298,2.957413673400879,0.9921644582586774,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,adapter_output_64,0,504,32256,0,0,5.704536091713679,5.702112436294556,5.864178657531738,5.919723510742188,0.9992198536083812,0.9999745488166808,0.9999870657920836,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,crossing_or_sudden_threat,medium,0,1,0.2,full_aug_obs,0,531,15930,0,0,2.972474024120697,3.03120756149292,3.4835602045059204,3.632131814956665,1.0908379137179272,1.4240238666534424,1.548519730567932,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,medium,0,1,0.2,obs_i_12,0,1047,12564,0,0,1.292335341345615,1.2980257272720337,1.6806089878082275,2.07202696800232,0.6940818996005892,1.0160969495773315,1.299387812614441,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,medium,0,1,0.2,delta_hat_9_after_scale,0,1047,9423,0,0,1.2377941081657964,1.2466073036193848,1.8366408348083496,2.1547207832336426,1.0210796526411714,1.44398295879364,1.6219524145126345,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,medium,0,1,0.2,logvar_raw_9_clamped,0,1047,9423,0,0,12.861587464297056,13.173738479614258,13.80534553527832,14.587028503417969,4.980824953505508,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,medium,0,1,0.2,logvar_scaled_9_policy,0,1047,9423,0,0,2.5723174947039102,2.6347477436065674,2.761069059371948,2.917405843734741,0.9961649912134624,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,medium,0,1,0.2,adapter_output_64,0,1098,70272,0,0,5.664175122162032,5.667894601821899,5.881993293762207,5.984381675720215,0.9997473989353806,0.9999815821647644,0.9999873638153076,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,medium,0,1,0.2,full_aug_obs,0,1047,31410,0,0,3.156799372082795,3.186044216156006,3.494584798812866,3.862524032592773,1.1053039168560062,1.44398295879364,1.6219524145126345,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,high,0,1,0.2,obs_i_12,0,25551,306612,0,0,1.5245867392997314,1.5090646743774414,2.1247074604034424,2.5252432823181152,0.9454319061171468,1.316452145576477,1.6456937789916992,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,25551,229959,0,0,1.3317612403024923,1.3599233627319336,2.227037191390991,3.994444131851196,1.0395225617441348,1.7477009296417236,3.43095326423645,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,25551,229959,0,0,12.9968274941832,13.26418399810791,14.679121017456056,15.0,4.986536799464028,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,25551,229959,0,0,2.599365506497462,2.652836561203003,2.935824155807495,3.0,0.99730736017927,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,high,0,1,0.2,adapter_output_64,0,25631,1640384,0,0,5.6501897416407445,5.652804851531982,5.875377655029297,6.070847988128662,0.9997241208841768,0.9999858140945436,0.9999960064888,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,high,0,1,0.2,full_aug_obs,0,25551,766530,0,0,3.351697021979632,3.3470191955566406,3.92090916633606,5.480407238006592,1.220544253726336,1.7477009296417236,3.43095326423645,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,obs_i_12,0,27801,333612,0,0,1.4994661526124102,1.496756672859192,2.0942037105560303,2.6531379222869877,0.9286480528181188,1.291445016860962,1.657240867614746,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,delta_hat_9_after_scale,0,27801,250209,0,0,1.289642522868827,1.3238400220870972,2.171135187149048,4.093320846557617,0.9936044001520004,1.6380255222320557,3.415196657180786,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,logvar_raw_9_clamped,0,27801,250209,0,0,13.20393804371655,13.51050853729248,14.757713317871094,15.0,4.985643846663394,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,logvar_scaled_9_policy,0,27801,250209,0,0,2.640787615170946,2.702101707458496,2.951542615890503,3.0,0.9971287696036772,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,adapter_output_64,0,27613,1767232,0,0,5.647651202761656,5.65093994140625,5.86968469619751,6.117554187774658,0.999743049025937,0.9999887347221376,0.999997615814209,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,high,0,1,0.2,full_aug_obs,0,27801,834030,0,0,3.3552691822647858,3.3760268688201904,3.865997076034546,5.565230369567871,1.187537742509657,1.6406984329223633,3.415196657180786,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,obs_i_12,0,36177,434124,0,0,1.4842142198457942,1.4792122840881348,2.0790975093841557,2.574124813079834,0.919941936885124,1.246246337890625,1.662450671195984,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,36177,325593,0,0,1.313567729958194,1.336200714111328,2.154252767562866,3.5724899768829346,1.0018328085209531,1.6520955562591553,3.1360933780670166,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,36177,325593,0,0,12.952870627456852,13.404119491577148,14.707438850402829,15.0,4.960575004772921,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,36177,325593,0,0,2.5905741334033983,2.680824041366577,2.941487741470336,3.0,0.99211500146204,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,adapter_output_64,0,36190,2316160,0,0,5.641394170669931,5.640830039978027,5.877247047424317,6.051855564117432,0.99978136324395,0.9999886751174928,0.9999966621398926,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,high,0,1,0.2,full_aug_obs,0,36177,1085310,0,0,3.3174751083837086,3.3451404571533203,3.866752147674561,4.996131420135498,1.1806705574275322,1.654682159423828,3.1360933780670166,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,obs_i_12,0,7401,88812,0,0,1.4971108160265685,1.4937130212783811,2.093064308166504,2.6195437908172607,0.9132762286908208,1.2173185348510742,1.657641887664795,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,delta_hat_9_after_scale,0,7401,66609,0,0,1.3541525571435034,1.3925387859344482,2.178128480911255,3.45451021194458,1.0434717235988824,1.6539764404296875,3.0522236824035645,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,logvar_raw_9_clamped,0,7401,66609,0,0,13.247941540312306,13.564257621765137,14.479029655456545,15.0,4.984106502570327,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,logvar_scaled_9_policy,0,7401,66609,0,0,2.649588315507203,2.712851524353028,2.895806074142456,3.0,0.996821300723459,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,adapter_output_64,0,7369,471616,0,0,5.625708956685443,5.621970176696777,5.85067892074585,6.001945018768311,0.9997731638837984,0.9999873638153076,0.999997854232788,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,high,0,1,0.2,full_aug_obs,0,7401,222030,0,0,3.377747238447434,3.397401809692383,3.9075677394866943,4.90162992477417,1.194713582269019,1.6574443578720093,3.0522236824035645,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,high,0,1,0.2,obs_i_12,0,19217,230604,0,0,1.5313454466294862,1.5534534454345703,2.12790322303772,2.5066981315612797,0.9615308101240364,1.313333511352539,1.623592972755432,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,high,0,1,0.2,delta_hat_9_after_scale,0,19217,172953,0,0,1.3382616553508129,1.332085132598877,2.2634430408477786,3.892503023147583,1.0419909317958873,1.8209693431854248,3.3834710121154785,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,high,0,1,0.2,logvar_raw_9_clamped,0,19217,172953,0,0,12.963508268173598,13.29283332824707,14.733490943908691,15.0,4.979971281973599,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,high,0,1,0.2,logvar_scaled_9_policy,0,19217,172953,0,0,2.592701660257389,2.65856671333313,2.9466981887817383,3.0,0.9959942566627034,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,high,0,1,0.2,adapter_output_64,0,19269,1233216,0,0,5.646429834965201,5.647340297698975,5.8666233062744135,6.062986850738525,0.9997083841254116,0.9999893307685852,0.9999968409538268,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,high,0,1,0.2,full_aug_obs,0,19217,576510,0,0,3.3527299291529133,3.357654094696045,3.937217950820923,5.383519172668457,1.224272569499279,1.8209693431854248,3.3834710121154785,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,obs_i_12,0,522,6264,0,0,1.3401600906903717,1.2734887599945068,2.021146762371063,2.150499105453491,0.7874308074342793,1.2396265506744384,1.3893351554870603,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,delta_hat_9_after_scale,0,522,4698,0,0,0.9365821465336044,0.8550198674201965,1.5611776053905486,2.4073293209075928,0.7358100940955097,1.3096237182617183,2.035522699356079,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,logvar_raw_9_clamped,0,522,4698,0,0,12.735448198756952,13.318309307098389,14.554362630844116,15.0,4.987469294975544,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,logvar_scaled_9_policy,0,522,4698,0,0,2.5470896527684967,2.6636617183685303,2.910872483253479,3.0,0.9974938600227752,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,adapter_output_64,0,540,34560,0,0,5.69114514986674,5.680539131164551,5.9170846223831175,5.964850902557373,0.9996471736166213,0.9999880790710448,0.9999943971633912,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,medium,0,1,0.2,full_aug_obs,0,522,15660,0,0,3.0786704085339074,3.0693439245224,3.534953093528748,4.018576145172119,1.0749941183917824,1.368804758787155,2.035522699356079,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,medium,0,1,0.2,obs_i_12,0,396,4752,0,0,1.2709576731378385,1.0952739715576172,1.932446241378784,2.053065299987793,0.7679092388863515,1.2103227376937866,1.3038302659988403,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,medium,0,1,0.2,delta_hat_9_after_scale,0,396,3564,0,0,1.07600317541698,1.0137195587158203,2.191739797592163,2.3690009117126465,0.8726872336683851,2.03816819190979,2.1850690841674805,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,medium,0,1,0.2,logvar_raw_9_clamped,0,396,3564,0,0,10.82026132670316,11.195942878723145,12.819417953491213,12.978633880615234,4.884348143230785,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,medium,0,1,0.2,logvar_scaled_9_policy,0,396,3564,0,0,2.1640522952633674,2.2391886711120605,2.5638835430145264,2.595726728439331,0.9768696309942188,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,medium,0,1,0.2,adapter_output_64,0,414,26496,0,0,5.738254521779968,5.762615442276001,5.920803713798523,5.949930667877197,0.999632999660888,0.9999842256307602,0.9999924302101136,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,linear,medium,0,1,0.2,full_aug_obs,0,396,11880,0,0,2.772887015282506,2.760641098022461,3.5775837898254395,3.841770887374878,1.1148994498782687,2.03816819190979,2.1850690841674805,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,obs_i_12,0,159,1908,0,0,1.49074797885223,1.5839534997940063,1.9408855438232424,2.0524003505706787,0.8757251201185791,1.1926285028457642,1.2434552907943726,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,delta_hat_9_after_scale,0,159,1431,0,0,1.3993551105073414,1.2708139419555664,2.30094838142395,3.104990005493164,1.117141302089271,1.997117638587952,2.6602180004119877,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,logvar_raw_9_clamped,0,159,1431,0,0,12.293492290208924,12.38303565979004,14.46685791015625,14.560528755187988,4.969755753031317,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,logvar_scaled_9_policy,0,159,1431,0,0,2.458698483383131,2.476607084274292,2.89337158203125,2.912105798721313,0.9939511508311866,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,adapter_output_64,0,207,13248,0,0,5.705034140803388,5.691162586212158,5.889256477355957,5.901411056518555,0.9996997633418024,0.999974888563156,0.999994695186615,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,sinusoidal_lateral,medium,0,1,0.2,full_aug_obs,0,159,4770,0,0,3.2462570682261727,3.24995756149292,3.861215829849243,4.621750354766846,1.233409324157163,1.997117638587952,2.6602180004119877,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,obs_i_12,0,132,1584,0,0,1.4995279718529095,1.5132484436035156,2.090551376342773,2.1318726539611816,0.8987874063578519,1.2703355550765991,1.4609870910644531,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,delta_hat_9_after_scale,0,132,1188,0,0,1.4358875318007036,1.4457406997680664,2.403749942779541,2.475926399230957,1.0879694399508564,2.0083823204040527,2.1793832778930664,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,logvar_raw_9_clamped,0,132,1188,0,0,11.31914828040383,11.21198844909668,13.481904983520508,14.059423446655272,4.996969905766574,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,logvar_scaled_9_policy,0,132,1188,0,0,2.2638296566226264,2.2423975467681885,2.696380853652954,2.811884641647339,0.9993939819661054,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,adapter_output_64,0,147,9408,0,0,5.674122557348134,5.699722290039063,5.795844554901123,5.829226493835449,0.9997701778703806,0.9999813437461852,0.999985694885254,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,full_aug_obs,0,132,3960,0,0,3.1076159585605967,3.0335044860839844,3.898806810379028,4.030694484710693,1.240575672550635,2.0083823204040527,2.1793832778930664,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,obs_i_12,0,486,5832,0,0,1.4738476096112052,1.532315731048584,2.0590386390686035,2.1350760459899902,0.8849797995738041,1.3729673624038696,1.4062660932540894,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,delta_hat_9_after_scale,0,486,4374,0,0,1.517939408413238,1.3221470713615415,2.7872893810272217,3.1582510471343994,1.27301788808387,2.272833824157715,2.7344837188720703,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,logvar_raw_9_clamped,0,486,4374,0,0,12.839058299123504,12.983543872833252,13.911128997802734,14.19045639038086,4.999814065886133,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,logvar_scaled_9_policy,0,486,4374,0,0,2.567811661296421,2.59670889377594,2.7822258472442627,2.8380913734436035,0.9999628133243984,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,adapter_output_64,0,462,29568,0,0,5.665345535649882,5.679031133651733,5.895833849906921,5.920276641845703,0.999491329316969,0.9999818801879884,0.9999831318855286,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,medium,0,1,0.2,full_aug_obs,0,486,14580,0,0,3.38562865316132,3.3466604948043823,4.331455707550049,4.658796787261963,1.3678269584973652,2.272833824157715,2.7344837188720703,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,obs_i_12,0,23593,283116,0,0,1.4113644622949992,1.3987407684326172,1.8478847742080688,2.266594648361206,0.8894676107562564,1.03522732257843,1.4617351293563845,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,23593,212337,0,0,1.2635537295599144,1.2957348823547363,1.953041076660156,2.968195915222168,0.9928997803684858,1.489457368850708,2.49121642112732,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,23593,212337,0,0,12.933667150039131,13.258572578430176,14.659940719604492,15.0,4.969832689569202,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,23593,212337,0,0,2.586733437315099,2.651714563369751,2.931988000869751,3.0,0.9939665383407968,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,adapter_output_64,0,23659,1514176,0,0,5.64110615432925,5.6482930183410645,5.844445705413818,5.989042282104492,0.999825333661141,0.9999910593032836,0.9999974370002748,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,full_aug_obs,0,23593,707790,0,0,3.246806529384487,3.279264211654663,3.688231945037842,4.548148155212402,1.1349878977133592,1.489457368850708,2.49121642112732,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,obs_i_12,0,22547,270564,0,0,1.4014007826705208,1.393368363380432,1.8774739503860476,2.3102476596832275,0.9004942038696124,1.0827425718307495,1.4590164422988892,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,22547,202923,0,0,1.2711794528018563,1.3245445489883425,1.9807935953140257,2.9375104904174805,0.977991127092597,1.4957932233810425,2.4487967491149902,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,22547,202923,0,0,12.766694879597422,13.14191722869873,14.688856410980224,15.0,4.946141874065324,5.0,5.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,22547,202923,0,0,2.5533389801322826,2.6283833980560303,2.937771272659302,3.0,0.9892283754824176,1.0,1.0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,adapter_output_64,0,22502,1440128,0,0,5.629991508613067,5.636707067489624,5.837647676467896,6.090889930725098,0.9998175182317948,0.9999907612800598,0.9999979734420776,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,full_aug_obs,0,22547,676410,0,0,3.2248844700800308,3.287238359451294,3.690936350822449,4.533303260803223,1.1417631689802257,1.4957932233810425,2.4487967491149902,N3PF-V
