training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash,source_phase
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1000,eval_flow_high_speed,50,0.4,0.6,0.26,0.8976147797015552,4.850122708949535,0.7512500974535942,106.02,27.67230786775908,0.2343883290014586,0.2839232396689988,1.5690566263963073,0.0965807626635023,0.0,3.1414635781829974,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1000,eval_flow_high_threat,50,0.5,0.5,0.46,0.9617533778220992,5.499577255692636,0.7847666323184967,115.02,31.95331524908498,0.2409590946245907,0.2719261071369068,1.556644155860418,0.0943898171513283,0.0,3.682997353374613,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1000,eval_flow_id,50,0.76,0.24,0.7,0.965833564681276,5.817257857180643,0.9331817120313644,115.76,37.22007342216066,0.2200974537786745,0.2472696638917563,1.5561049679706938,0.0968558293280797,0.0,3.8579338892775183,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1000,eval_flow_mixed_ood,50,0.56,0.44,0.54,0.9419029751130245,5.399784050169786,0.7710807394981384,114.1,32.484858849631635,0.253329348667843,0.2887016911301843,1.5603794291123636,0.1014421713596245,0.0,3.528455556301442,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1000,eval_flow_sudden_threat,50,0.66,0.34,0.62,0.9686352700982852,5.7167887862125735,0.7601214444637299,116.06,35.37917656624988,0.2099273080335239,0.2363377391011406,1.556210931748999,0.0947052744641056,0.0,3.859923169842821,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1001,eval_flow_high_density,50,0.52,0.48,0.48,0.9515205289397928,5.2479754168175,0.7476824647188187,114.12,31.9638440757229,0.277848831076242,0.3098366714376572,1.5584335898821435,0.0974587706718514,0.0,3.3300709099551824,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1001,eval_flow_high_speed,50,0.4,0.6,0.26,0.8976710455718233,4.852036951366677,0.7514787790179253,105.26,27.679672655787595,0.2357041184751429,0.2851951694935602,1.5682544014852116,0.0957009878922963,0.0,3.1293311525827106,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1001,eval_flow_high_threat,50,0.5,0.5,0.46,0.9616364906839122,5.517143433474147,0.7788910412788391,115.1,31.94912537650989,0.237278936398978,0.2677331283984735,1.5563967745056622,0.0945005789279353,0.0,3.710445534646452,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1001,eval_flow_id,50,0.74,0.26,0.68,0.9650603371591776,5.826659357976284,0.9162108355760574,115.34,36.7985100285032,0.21829886589313,0.2440478132786013,1.5553166649311496,0.0958621207070156,0.0,3.8750216955593233,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1001,eval_flow_mixed_ood,50,0.58,0.42,0.56,0.9422918323301646,5.395248138917591,0.7829144525527955,114.14,32.89713158861969,0.2532710112833024,0.2886350198335665,1.5598694566418687,0.1011950047952108,0.0,3.521654693463055,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1001,eval_flow_sudden_threat,50,0.66,0.34,0.62,0.968573060434222,5.725055464608036,0.7616710698604584,116.14,35.3752433712377,0.2111738098109991,0.2359792185656288,1.555848405893706,0.095173808854606,0.0,3.875431785357085,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_high_density,50,0.54,0.46,0.5,0.9520087363583198,5.240246951598328,0.756419238448143,114.2,32.38010102598688,0.2793524994825652,0.3111451957550311,1.55851060816171,0.0974752240134027,0.0,3.3251107376192524,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_high_speed,50,0.42,0.58,0.26,0.9014829645375808,4.851523116293402,0.784032610654831,105.9,28.210121796929357,0.2358118350690699,0.2874516464180657,1.5675533726184527,0.0963817313596818,0.0,3.118625825552759,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_high_threat,50,0.48,0.52,0.44,0.9615010003111648,5.531639161704369,0.7701465898752212,115.04,31.545112189479276,0.23542993793981,0.2664052113232529,1.5564244967880878,0.0946436155832238,0.0,3.736965180088117,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_id,50,0.74,0.26,0.68,0.9679838174268656,5.798059248805189,0.9260113149881364,115.94,36.8985198881792,0.2187860720115325,0.2443103002958801,1.554897494841413,0.0964784820858061,0.0,3.855491308312653,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_mixed_ood,50,0.58,0.42,0.56,0.959440114803514,5.41310836722227,0.7847681534290314,115.96,33.47466183480285,0.2376940882063793,0.2734427121412588,1.5572145782593694,0.099667776411147,0.0,3.5716687819647963,0,N3PF-V
-1,no_z_full,N3F_no_z_full,N3F_no_z_full,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,1500000,final,1002,eval_flow_sudden_threat,50,0.66,0.34,0.62,0.9685364759010194,5.751589385767372,0.7641064488887787,115.72,35.37750348902338,0.2097366087035236,0.2337189618326814,1.5561880246327064,0.0945280454060866,0.0,3.897751829248501,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_density,50,0.56,0.44,0.56,0.9312193846430316,4.377741484244532,0.7625353443622589,110.22,32.0057101212123,0.2982434473241044,0.3502082720009133,1.4930197086935797,0.1213751231752781,0.0,2.3694590062685426,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_speed,50,0.72,0.28,0.54,0.9609819193667138,4.906579321838241,1.039613600373268,124.86,36.18697424883002,0.1634662546189825,0.2070889622982785,1.4883212200091012,0.1212420347535237,0.0,3.246179050477218,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_high_threat,50,0.74,0.26,0.68,0.9781349539728889,4.787346117803715,0.9129174172878264,116.94,37.30176938645995,0.2191284475703132,0.2557009631554741,1.4850527800633566,0.1229100908577513,0.0,2.988332320134437,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_id,50,0.42,0.58,0.32,0.953267969220268,4.815939407784708,0.7165638744831085,109.44,30.081875187753845,0.2545302298828275,0.2919389527758868,1.4910803115613618,0.1199881685732001,0.0,2.69860501415428,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_mixed_ood,50,0.68,0.32,0.54,0.940169495327769,4.672947023657711,0.9171009743213654,116.4,34.76509344051576,0.2244661696429945,0.2707876114686675,1.4951236211701031,0.1268816278749346,0.0,2.847898670005807,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1000,eval_flow_sudden_threat,50,0.66,0.34,0.58,0.9695763695308672,4.8598974458601125,0.8782793486118317,116.98,35.41168926716645,0.2054092002239845,0.2510539282818472,1.4887905997108777,0.1234726627378703,0.0,2.9095737362562404,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_high_density,50,0.58,0.42,0.58,0.9314944806658478,4.3539397303288325,0.7733351081609726,110.38,32.4167350842208,0.2983882582653755,0.3507904412395589,1.492158427388213,0.1209385252987552,0.0,2.351155705591617,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_high_speed,50,0.72,0.28,0.54,0.9609984342064836,4.8954597930293495,1.0400686484575272,124.8,36.18958528107644,0.1643112546189825,0.2079414622982785,1.4875979088425615,0.1209209171105036,0.0,3.236624443220624,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_high_threat,50,0.76,0.24,0.7,0.9780456591687448,4.7688738396081565,0.916656173467636,116.98,37.702806872386816,0.2193993209831643,0.255968758461361,1.4846480811384923,0.1230476027367506,0.0,2.9642754352267,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_id,50,0.42,0.58,0.32,0.95541448944428,4.794812471018087,0.7152079355716705,109.8,30.15615870897612,0.2561417808842248,0.293870950912822,1.4908223781814762,0.1204108823548789,0.0,2.682966607159344,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_mixed_ood,50,0.68,0.32,0.54,0.940217598713555,4.654793145027647,0.92064744412899,116.32,34.77192166001504,0.2249489282636842,0.271960025261771,1.49397851378606,0.1273379728559594,0.0,2.835464551510816,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1001,eval_flow_sudden_threat,50,0.68,0.32,0.6,0.9699155465347044,4.84339509713968,0.8877820193767547,117.44,35.82152355770156,0.206741725965959,0.2531042008439308,1.4871963382457312,0.1235487356939982,0.0,2.883286929746161,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_density,50,0.56,0.44,0.56,0.9303933128421452,4.388928161775614,0.7682642334699631,110.3,31.97755419907725,0.2977686417052199,0.3498596271245269,1.4925985525889542,0.1210534728521574,0.0,2.36409180551545,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_speed,50,0.72,0.28,0.54,0.9608263657923658,4.900038121035238,1.0401874738931656,124.52,36.18531816171582,0.1628782808131273,0.2068474715432708,1.487494405928872,0.1210066546509375,0.0,3.226431079106706,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,50,0.76,0.24,0.7,0.9780242662993384,4.765574007983376,0.927548851966858,116.88,37.70486720507904,0.2165692495324032,0.2531542197847533,1.4845163850034182,0.1229107924647236,0.0,2.973861549427616,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,50,0.44,0.56,0.34,0.9563724972639776,4.7858025119072485,0.7202757477760315,109.02,30.59289440760101,0.259845786473419,0.2979382541266087,1.4907642257802736,0.1206160002633506,0.0,2.662028015422118,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,50,0.7,0.3,0.54,0.9432636834747998,4.644331377094627,0.9416616028547288,115.68,35.28420814765495,0.2224372786830691,0.269709326286934,1.4931016054518118,0.1278974298215512,0.0,2.8245254001182003,0,N3PF-V
0,p3_s0_1000k,P3_block_projected_1000k,P3_block_projected_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,50,0.66,0.34,0.58,0.9670466706304714,4.868137447089539,0.8746160364151001,116.96,35.31939854495615,0.2057662677491215,0.251818087144024,1.4875930856185695,0.1229361279486492,0.0,2.8912508109717736,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,50,0.58,0.42,0.58,0.939526067957397,4.328267643082986,0.7438231861591339,112.12,32.51240677813867,0.3668629067685496,0.4098521776722496,1.555109060837417,0.1541864888120823,0.0,2.305570731237271,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_speed,50,0.56,0.44,0.5,0.9511709328832066,4.88371882601391,0.8208246803283692,117.86,32.60258183272877,0.2481605089703789,0.2989316476938176,1.5552047172452266,0.1467237025889398,0.0,3.005499883323904,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_threat,50,0.6,0.4,0.58,0.9703945973200166,4.664034107842646,0.7845485258102417,120.6,34.03414576242102,0.3057862680241021,0.3423076632129253,1.5171911538974396,0.1637866563947305,0.0,2.7777995425832827,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_id,50,0.66,0.34,0.64,0.9569688827136232,4.850834837293876,0.7909553581476212,112.46,34.859831907840274,0.3299335434188035,0.3636517415871854,1.546998207343627,0.1496390485822186,0.0,2.7538673677338905,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_mixed_ood,50,0.7,0.3,0.7,0.9421928257165196,4.496304599427353,0.846585505604744,113.68,35.17009385641697,0.3182257791660237,0.3699855078890878,1.5443181452354315,0.1544507259376318,0.0,2.533198505402208,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_sudden_threat,50,0.62,0.38,0.58,0.9648319011380038,4.686708119330733,0.7886270847916603,114.42,34.29402939644656,0.3097108498899723,0.3544162737729474,1.5329174218454096,0.1533569955295499,0.0,2.587746316041253,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_density,50,0.58,0.42,0.58,0.9394562779440708,4.308693379207583,0.7491250801086425,111.92,32.51142870772823,0.3674672667944508,0.4111788918243468,1.5563675189870398,0.1546354153513324,0.0,2.2906500434458548,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_speed,50,0.56,0.44,0.5,0.9511513399114248,4.870021971001218,0.8135554778575897,117.88,32.60429336778607,0.2484448226958691,0.2997131602988596,1.5547197457671875,0.1477461213647729,0.0,3.0012146421898,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_high_threat,50,0.6,0.4,0.58,0.9703542305438952,4.656775818063763,0.7916579806804657,120.58,34.033364871738065,0.306670757413078,0.343363068425858,1.5172575914010218,0.1647647994098765,0.0,2.7631405932088144,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_id,50,0.66,0.34,0.64,0.9567821877160624,4.839785295467242,0.7885527831315994,112.6,34.855237498004094,0.3314356442591396,0.3654689684779417,1.5477030188094674,0.1500250914201918,0.0,2.741131003134301,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_mixed_ood,50,0.68,0.32,0.68,0.9421272989270668,4.482030957137794,0.8317158490419387,114.02,34.76517248220068,0.3219754931902745,0.3733737485662785,1.5430316019082202,0.1562551473214111,0.0,2.5235831776086,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,eval_flow_sudden_threat,50,0.6,0.4,0.56,0.9646343275383628,4.668200400771485,0.7836176481842995,114.52,33.89080138503922,0.3113163341889551,0.3554880709128559,1.5329822548391498,0.1541542978000747,0.0,2.574962604245661,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_density,50,0.58,0.42,0.58,0.9422539553505312,4.301633833102269,0.7471739798784256,112.34,32.673169882248025,0.3699339334611175,0.4140622251576802,1.5558359396157462,0.1552952394788501,0.0,2.278894102904544,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_speed,50,0.56,0.44,0.5,0.9482960579351845,4.886853563764456,0.8114363181591034,117.28,32.44724562556147,0.2469378540547542,0.298580756117675,1.554570514158036,0.1473766216494066,0.0,3.0017290453663503,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_high_threat,50,0.62,0.38,0.6,0.9709490102300832,4.664848430857286,0.795247243642807,120.54,34.45392086548461,0.3055178752075643,0.3438173290774871,1.5172643012687974,0.1641551624636173,0.0,2.7644129301310416,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_id,50,0.66,0.34,0.64,0.9563532015096876,4.866074132442204,0.7924166619777679,112.26,34.84374335270833,0.3303224514410288,0.3655251745669347,1.5480657998003358,0.1496390904518736,0.0,2.7486405803021534,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_mixed_ood,50,0.66,0.34,0.66,0.9416203788125936,4.493361663373796,0.824256374835968,113.6,34.34783726346991,0.3191841398068158,0.3696707410474815,1.543071125094985,0.1559999908126242,0.0,2.532384869211486,0,N3PF-V
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,eval_flow_sudden_threat,50,0.62,0.38,0.58,0.9648954897080076,4.675669178788699,0.7943867096304893,114.36,34.301758486982095,0.3102100167775529,0.3544064068142427,1.53267888488173,0.1545574401790832,0.0,2.570055631913091,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_high_density,50,0.5,0.5,0.48,0.9164916956595728,4.407613550511536,0.7248187845945359,112.2,30.11756461980971,0.3574202380172402,0.4044257554744254,1.5613986696410362,0.1526840481217982,0.0,2.3773606142129715,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_high_speed,50,0.54,0.46,0.46,0.9443583006450827,5.0363376846864085,0.8214179229736328,117.24,31.93798575776062,0.2563076854719391,0.3044313450171007,1.5690387864498887,0.1402068257852781,0.0,3.115912658293305,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_high_threat,50,0.64,0.36,0.62,0.9629838527552336,4.8580403085017165,0.8269617426395416,120.56,34.59701546960042,0.2879130476565902,0.3267983062542302,1.537244141204285,0.1536327516340794,0.0,2.941106910284587,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_id,50,0.7,0.3,0.68,0.9498105755573332,5.014993032189404,0.8489958328008652,112.52,35.362403347080395,0.312185093797977,0.3482183711858433,1.554907186396258,0.1465835511660204,0.0,2.8736756869301945,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_mixed_ood,50,0.54,0.46,0.52,0.9387860269736475,4.585252439122206,0.7372601416707039,117.22,31.77134293893658,0.3195382299566987,0.3685459401889385,1.552018381318102,0.1585611811156963,0.0,2.618750669131054,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1000,eval_flow_sudden_threat,50,0.66,0.34,0.64,0.9580691904215272,4.843802435202238,0.7758027130365371,118.08,34.799575400081224,0.3117243885137765,0.349554038921251,1.541017536906114,0.1537236500973469,0.0,2.770103869155349,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_high_density,50,0.52,0.48,0.5,0.9165862160840964,4.381286953950903,0.7304992419481278,112.24,30.52180618472049,0.3579998119520773,0.4058793895596384,1.5626014339493546,0.1533842761340655,0.0,2.3554004923188843,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_high_speed,50,0.52,0.48,0.44,0.9412427327899135,5.002299043536544,0.8128935396671295,116.58,31.40290077834865,0.2567139354719391,0.3054691739644691,1.5687943833207394,0.1410728787093207,0.0,3.095049313819566,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_high_threat,50,0.62,0.38,0.6,0.9623454552315523,4.827860348020879,0.8108138775825501,121.08,34.17347339731011,0.2911115746507376,0.3305899811407956,1.5345940843111745,0.1546719876096382,0.0,2.910916473707877,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_id,50,0.68,0.32,0.66,0.9495359633650032,4.97532148642665,0.8344060951471328,112.66,34.955915777380326,0.316200033107034,0.3511875588609133,1.5547064933643824,0.1479032454149885,0.0,2.83591401404416,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_mixed_ood,50,0.54,0.46,0.52,0.9429754209130516,4.545254397470407,0.7422540682554245,117.82,31.931485795200192,0.32523545645901,0.3741853854894007,1.5523784083618737,0.1599638014344281,0.0,2.58034150707374,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1001,eval_flow_sudden_threat,50,0.66,0.34,0.64,0.9581376726362326,4.826173414321715,0.7806763070821762,117.38,34.808647247309565,0.3104384522278402,0.3489143082815203,1.5425367404591015,0.1526212017641219,0.0,2.7531757867251776,0,N3PF-V
0,p3_s0_final,P3_block_projected_final,P3_block_projected_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/final.zip,1500000,final,1002,eval_flow_high_density,50,0.5,0.5,0.48,0.9158216662325864,4.388173800109466,0.7217453390359878,112.48,30.09420106714749,0.3614758733793582,0.4081883326490693,1.561554643945255,0.153463430486076,0.0,2.352238378716467,0,N3PF-V
