repair_stage,scenario,episode_id,step,obstacle_slot,obstacle_id,motion_mode,threat_class,motion_mode_id,threat_class_id,history_valid_ratio,history_valid_ratio_bin,z_norm,nan_count,inf_count,delta_norm_1s,logvar_xy_1s,logvar_xy_raw_1s,projected_std_radial_1s,projected_std_relvel_1s,delta_norm_2s,logvar_xy_2s,logvar_xy_raw_2s,projected_std_radial_2s,projected_std_relvel_2s,delta_norm_4s,logvar_xy_4s,logvar_xy_raw_4s,projected_std_radial_4s,projected_std_relvel_4s
before_fix,eval_flow_id,0,15,1,16,ar1_velocity,high,3,2,0.30000001192092896,0.25_0.5,1703285.0,0,0,12877.19921875,-5.0,-617403.3125,0.08208499848842621,0.08208499848842621,12731.3330078125,-5.0,-433589.09375,0.08208499848842621,0.08208499848842621,28124.35546875,-5.0,-259167.53125,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,15,2,6,crossing_or_sudden_threat,medium,4,1,0.75,0.75_1.0,1703283.125,0,0,12877.337890625,-5.0,-617402.625,0.08208499103784561,0.08208499103784561,12731.3818359375,-5.0,-433588.40625,0.08208499103784561,0.08208499103784561,28124.14453125,-5.0,-259166.625,0.08208499103784561,0.08208499103784561
before_fix,eval_flow_id,0,15,3,7,accel_decel,high,2,2,0.75,0.75_1.0,1703284.75,0,0,12877.2373046875,-5.0,-617403.25,0.08208499848842621,0.08208499848842621,12731.32421875,-5.0,-433589.0625,0.08208499848842621,0.08208499848842621,28124.2265625,-5.0,-259167.1875,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,15,4,4,sinusoidal_lateral,medium,1,1,0.800000011920929,0.75_1.0,1703288.0,0,0,12877.208984375,-5.0,-617404.5,0.08208499848842621,0.08208499103784561,12731.19140625,-5.0,-433590.375,0.08208499848842621,0.08208499103784561,28123.798828125,-5.0,-259168.75,0.08208499848842621,0.08208499103784561
before_fix,eval_flow_id,0,16,0,0,sinusoidal_lateral,medium,1,1,0.8500000238418579,0.75_1.0,1704148.375,0,0,12864.6962890625,-5.0,-618022.625,0.08208499848842621,0.08208499848842621,12892.05078125,-5.0,-433993.0,0.08208499848842621,0.08208499848842621,28163.451171875,-5.0,-259152.90625,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,16,1,16,ar1_velocity,high,3,2,0.3499999940395355,0.25_0.5,1704147.625,0,0,12864.6328125,-5.0,-618022.375,0.08208499848842621,0.08208499848842621,12892.1640625,-5.0,-433992.90625,0.08208499848842621,0.08208499848842621,28163.8125,-5.0,-259153.28125,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,16,2,6,crossing_or_sudden_threat,medium,4,1,0.800000011920929,0.75_1.0,1704145.25,0,0,12864.7294921875,-5.0,-618021.625,0.08208499848842621,0.08208499103784561,12892.1796875,-5.0,-433992.0625,0.08208499848842621,0.08208499103784561,28163.685546875,-5.0,-259152.28125,0.08208499848842621,0.08208499103784561
before_fix,eval_flow_id,0,16,3,7,accel_decel,high,2,2,0.800000011920929,0.75_1.0,1704147.375,0,0,12864.6279296875,-5.0,-618022.375,0.08208499848842621,0.08208499848842621,12892.1103515625,-5.0,-433992.8125,0.08208499848842621,0.08208499848842621,28163.75390625,-5.0,-259152.921875,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,16,4,4,sinusoidal_lateral,medium,1,1,0.8500000238418579,0.75_1.0,1704150.0,0,0,12864.63671875,-5.0,-618023.375,0.08208499848842621,0.08208499848842621,12892.087890625,-5.0,-433993.84375,0.08208499848842621,0.08208499848842621,28163.201171875,-5.0,-259154.15625,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,17,0,0,sinusoidal_lateral,medium,1,1,0.8999999761581421,0.75_1.0,1658248.0,0,0,12149.859375,-5.0,-602394.5,0.08208499848842621,0.08208499103784561,14076.8583984375,-5.0,-422603.21875,0.08208499848842621,0.08208499103784561,27002.802734375,-5.0,-251192.40625,0.08208499848842621,0.08208499103784561
before_fix,eval_flow_id,0,17,1,16,ar1_velocity,high,3,2,0.4000000059604645,0.25_0.5,1704834.375,0,0,12857.650390625,-5.0,-618577.1875,0.08208499103784561,0.08208499103784561,13061.7734375,-5.0,-434350.03125,0.08208499103784561,0.08208499103784561,28229.0625,-5.0,-259101.9375,0.08208499103784561,0.08208499103784561
before_fix,eval_flow_id,0,17,2,6,crossing_or_sudden_threat,medium,4,1,0.8500000238418579,0.75_1.0,1704831.875,0,0,12857.7275390625,-5.0,-618576.25,0.08208499103784561,0.08208499848842621,13061.7763671875,-5.0,-434349.1875,0.08208499103784561,0.08208499848842621,28229.0,-5.0,-259100.953125,0.08208499103784561,0.08208499848842621
before_fix,eval_flow_id,0,17,3,7,accel_decel,high,2,2,0.8500000238418579,0.75_1.0,1704834.25,0,0,12857.60546875,-5.0,-618577.125,0.08208499848842621,0.08208499848842621,13061.759765625,-5.0,-434350.0,0.08208499848842621,0.08208499848842621,28229.0703125,-5.0,-259101.65625,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,17,4,4,sinusoidal_lateral,medium,1,1,0.8999999761581421,0.75_1.0,1704835.875,0,0,12857.646484375,-5.0,-618577.75,0.08208499848842621,0.08208499848842621,13061.7822265625,-5.0,-434350.5625,0.08208499848842621,0.08208499848842621,28228.4765625,-5.0,-259102.53125,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,18,0,0,sinusoidal_lateral,medium,1,1,0.949999988079071,0.75_1.0,1584998.0,0,0,12124.904296875,-5.0,-576833.5,0.08208499848842621,0.08208499848842621,15810.28125,-5.0,-403908.1875,0.08208499848842621,0.08208499848842621,29173.126953125,-5.0,-238651.0625,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,18,1,16,ar1_velocity,high,3,2,0.44999998807907104,0.25_0.5,1705523.75,0,0,12850.80078125,-5.0,-619131.875,0.08208499848842621,0.08208499848842621,13233.8740234375,-5.0,-434707.09375,0.08208499848842621,0.08208499848842621,28307.13671875,-5.0,-259050.4375,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,18,2,6,crossing_or_sudden_threat,medium,4,1,0.8999999761581421,0.75_1.0,1705521.5,0,0,12850.865234375,-5.0,-619131.0,0.08208499848842621,0.08208499848842621,13233.8984375,-5.0,-434706.3125,0.08208499848842621,0.08208499848842621,28307.037109375,-5.0,-259049.59375,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,18,3,7,accel_decel,high,2,2,0.8999999761581421,0.75_1.0,1705523.75,0,0,12850.7392578125,-5.0,-619131.8125,0.08208499848842621,0.08208499848842621,13233.896484375,-5.0,-434707.0625,0.08208499848842621,0.08208499848842621,28307.06640625,-5.0,-259050.28125,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,18,4,4,sinusoidal_lateral,medium,1,1,0.949999988079071,0.75_1.0,1705524.375,0,0,12850.78125,-5.0,-619132.0,0.08208499848842621,0.08208499103784561,13233.892578125,-5.0,-434707.28125,0.08208499848842621,0.08208499103784561,28306.447265625,-5.0,-259050.875,0.08208499848842621,0.08208499103784561
before_fix,eval_flow_id,0,19,0,0,sinusoidal_lateral,medium,1,1,1.0,1.0,1516138.625,0,0,11201.62109375,-5.0,-549899.5,0.08208499848842621,0.08208499848842621,14062.7568359375,-5.0,-383909.75,0.08208499848842621,0.08208499848842621,29044.970703125,-5.0,-224260.328125,0.08208499848842621,0.08208499848842621
before_fix,eval_flow_id,0,19,1,16,ar1_velocity,high,3,2,0.5,0.5_0.75,1707057.5,0,0,12806.197265625,-5.0,-619982.875,0.08208499848842621,0.08208499103784561,13334.4599609375,-5.0,-435284.75,0.08208499848842621,0.08208499103784561,28327.91015625,-5.0,-259109.1875,0.08208499848842621,0.08208499103784561
before_fix,eval_flow_id,0,19,2,6,crossing_or_sudden_threat,medium,4,1,0.949999988079071,0.75_1.0,1707055.75,0,0,12806.2138671875,-5.0,-619982.25,0.08208499848842621,0.08208499103784561,13334.5,-5.0,-435284.09375,0.08208499848842621,0.08208499103784561,28327.91015625,-5.0,-259108.375,0.08208499848842621,0.08208499103784561
before_fix,eval_flow_id,0,19,3,7,accel_decel,high,2,2,0.949999988079071,0.75_1.0,1707058.0,0,0,12806.05859375,-5.0,-619983.0625,0.08208499848842621,0.08208499103784561,13334.484375,-5.0,-435284.875,0.08208499848842621,0.08208499103784561,28327.873046875,-5.0,-259108.9375,0.08208499848842621,0.08208499103784561
before_fix,eval_flow_id,0,19,4,4,sinusoidal_lateral,medium,1,1,1.0,1.0,1677293.75,0,0,12342.21484375,-5.0,-609573.9375,0.08208499848842621,0.08208499848842621,13914.55859375,-5.0,-427704.40625,0.08208499848842621,0.08208499848842621,27285.900390625,-5.0,-253968.40625,0.08208499848842621,0.08208499848842621
after_fix,eval_flow_id,0,0,0,0,sinusoidal_lateral,medium,1,1,0.05000000074505806,0_0.25,10.418055534362793,0,0,0.13074110448360443,-2.8699278831481934,-2.8699278831481934,0.23972605168819427,0.23051606118679047,0.19507183134555817,-1.4544624090194702,-1.4544624090194702,0.4801020622253418,0.5408174991607666,0.304421991109848,-0.441814661026001,-0.441814661026001,0.8859096765518188,1.2212809324264526
after_fix,eval_flow_id,0,0,1,1,sinusoidal_lateral,medium,1,1,0.05000000074505806,0_0.25,9.577122688293457,0,0,0.08012199401855469,-2.4338631629943848,-2.4338631629943848,0.2790204882621765,0.33236396312713623,0.22976219654083252,-1.2006375789642334,-1.2006375789642334,0.4926743507385254,0.7442317008972168,0.48271632194519043,-0.19248351454734802,-0.19248351454734802,0.8650206327438354,1.6382789611816406
after_fix,eval_flow_id,0,0,2,2,crossing_or_sudden_threat,high,4,2,0.05000000074505806,0_0.25,12.083342552185059,0,0,0.1360357701778412,-2.6169447898864746,-2.6169447898864746,0.32819312810897827,0.3486359119415283,1.038651943206787,-1.70956289768219,-1.70956289768219,0.4470784068107605,0.4579974114894867,2.7747485637664795,-0.8178607225418091,-0.8178607225418091,0.6121386885643005,0.5352808833122253
after_fix,eval_flow_id,0,0,3,3,sinusoidal_lateral,medium,1,1,0.05000000074505806,0_0.25,9.418672561645508,0,0,0.09172899276018143,-2.4047157764434814,-2.4047157764434814,0.30095046758651733,0.29591497778892517,0.12836194038391113,-1.0975396633148193,-1.0975396633148193,0.5864126086235046,0.686704695224762,0.03468944877386093,-0.1743881106376648,-0.1743881106376648,1.111255168914795,1.5293917655944824
after_fix,eval_flow_id,0,0,4,4,sinusoidal_lateral,medium,1,1,0.05000000074505806,0_0.25,10.196476936340332,0,0,0.11625342816114426,-2.8100709915161133,-2.8100709915161133,0.24542054533958435,0.23380905389785767,0.16859027743339539,-1.3761401176452637,-1.3761401176452637,0.5106663107872009,0.5595731735229492,0.07184763252735138,-0.3590562343597412,-0.3590562343597412,1.0094815492630005,1.299283742904663
after_fix,eval_flow_id,0,1,0,0,sinusoidal_lateral,medium,1,1,0.10000000149011612,0_0.25,21.345014572143555,0,0,0.6280220746994019,-3.4963865280151367,-4.56324577331543,0.2872818112373352,0.2879948616027832,3.3020308017730713,-2.7392683029174805,-3.845182418823242,0.6043704748153687,0.6059737205505371,5.925616264343262,-3.1169562339782715,-3.9724416732788086,0.41604822874069214,0.41712886095046997
after_fix,eval_flow_id,0,1,1,5,ar1_velocity,medium,3,1,0.05000000074505806,0_0.25,15.752782821655273,0,0,0.23890945315361023,-3.258043050765991,-3.539628267288208,0.3754877746105194,0.3184193968772888,1.9795771837234497,-2.6244471073150635,-2.8092153072357178,0.703061044216156,0.5920151472091675,4.230381011962891,-2.771252155303955,-2.771252155303955,0.5502914786338806,0.4646824300289154
after_fix,eval_flow_id,0,1,2,6,crossing_or_sudden_threat,medium,4,1,0.05000000074505806,0_0.25,13.379949569702148,0,0,0.10356359928846359,-3.4825892448425293,-3.4825892448425293,0.2175527960062027,0.2378939390182495,1.0962721109390259,-2.4949193000793457,-2.4949193000793457,0.3967009484767914,0.440591424703598,2.9550063610076904,-1.6923420429229736,-1.6923420429229736,0.4891645014286041,0.5240303874015808
after_fix,eval_flow_id,0,1,3,7,accel_decel,high,2,2,0.05000000074505806,0_0.25,16.303016662597656,0,0,0.28600555658340454,-3.2645936012268066,-3.6011605262756348,0.4280494451522827,0.39385464787483215,2.131758213043213,-2.6547691822052,-2.8497750759124756,0.7860280871391296,0.7214743494987488,4.407769680023193,-2.693124532699585,-2.693124532699585,0.6345579624176025,0.5831549167633057
after_fix,eval_flow_id,0,1,4,4,sinusoidal_lateral,medium,1,1,0.10000000149011612,0_0.25,25.687822341918945,0,0,0.8949422836303711,-3.388336181640625,-5.0412516593933105,0.28839433193206787,0.33383888006210327,4.454236030578613,-2.6009719371795654,-4.4322967529296875,0.6229017972946167,0.7273650765419006,7.1813063621521,-3.226991891860962,-4.95228910446167,0.33687835931777954,0.39112618565559387
after_fix,eval_flow_id,0,2,0,0,sinusoidal_lateral,medium,1,1,0.15000000596046448,0_0.25,26.88022232055664,0,0,0.9869349002838135,-3.7393078804016113,-5.810924530029297,0.22635917365550995,0.25044503808021545,4.284858226776123,-2.6699070930480957,-5.0595784187316895,0.6431422233581543,0.7201659679412842,7.056697845458984,-3.231175184249878,-5.6979475021362305,0.3695136606693268,0.4123572111129761
after_fix,eval_flow_id,0,2,1,8,sinusoidal_lateral,low,1,0,0.05000000074505806,0_0.25,19.472938537597656,0,0,0.5266535878181458,-3.040076732635498,-3.855376720428467,0.30886927247047424,0.3400695025920868,2.9614157676696777,-2.349619150161743,-3.214123487472534,0.6040125489234924,0.6682857871055603,5.488821506500244,-2.896355390548706,-3.685638427734375,0.35429343581199646,0.3907044231891632
after_fix,eval_flow_id,0,2,2,6,crossing_or_sudden_threat,medium,4,1,0.10000000149011612,0_0.25,16.708251953125,0,0,0.3219034671783447,-3.8135459423065186,-4.060355186462402,0.23398302495479584,0.2673499584197998,1.927298903465271,-3.0387332439422607,-3.2863495349884033,0.5011574029922485,0.5799319744110107,4.052151679992676,-2.9750993251800537,-2.9750993251800537,0.509485125541687,0.5894375443458557
after_fix,eval_flow_id,0,2,3,7,accel_decel,high,2,2,0.10000000149011612,0_0.25,21.86191177368164,0,0,0.6395125389099121,-3.7156834602355957,-5.07331657409668,0.2746456563472748,0.24016457796096802,3.122810125350952,-2.774568796157837,-4.365480422973633,0.6997606754302979,0.6040436625480652,5.2898101806640625,-3.149503231048584,-4.744668483734131,0.4815375506877899,0.41677144169807434
after_fix,eval_flow_id,0,2,4,4,sinusoidal_lateral,medium,1,1,0.15000000596046448,0_0.25,30.248916625976562,0,0,1.210623025894165,-3.70711350440979,-6.195672988891602,0.21078325808048248,0.25787553191185,5.186952114105225,-2.5774943828582764,-5.5096001625061035,0.6276950836181641,0.7878844141960144,7.9296040534973145,-3.2923669815063477,-6.439113140106201,0.31161069869995117,0.3873153030872345
after_fix,eval_flow_id,0,3,0,0,sinusoidal_lateral,medium,1,1,0.20000000298023224,0_0.25,29.301170349121094,0,0,1.1394139528274536,-3.8928585052490234,-6.28973388671875,0.19431400299072266,0.22114937007427216,4.7267327308654785,-2.7101590633392334,-5.485695838928223,0.6113496422767639,0.711096465587616,7.464426517486572,-3.302372932434082,-6.269940376281738,0.3411363661289215,0.39468857645988464
after_fix,eval_flow_id,0,3,1,9,sinusoidal_lateral,medium,1,1,0.05000000074505806,0_0.25,20.757070541381836,0,0,0.6638224720954895,-3.1567535400390625,-4.051832675933838,0.39952200651168823,0.42247098684310913,3.4746408462524414,-2.5201761722564697,-3.4782259464263916,0.7502986788749695,0.7947195172309875,5.966707229614258,-3.024252414703369,-3.834136962890625,0.45519134402275085,0.4815954267978668
after_fix,eval_flow_id,0,3,2,6,crossing_or_sudden_threat,medium,4,1,0.15000000596046448,0_0.25,18.602092742919922,0,0,0.438374787569046,-3.8868374824523926,-4.472297191619873,0.21686550974845886,0.24891671538352966,2.292818546295166,-3.042659044265747,-3.7569239139556885,0.496230810880661,0.578778862953186,4.3949995040893555,-3.090047836303711,-3.7066831588745117,0.47344157099723816,0.5519957542419434
after_fix,eval_flow_id,0,3,3,7,accel_decel,high,2,2,0.15000000596046448,0_0.25,24.466218948364258,0,0,0.7815427780151367,-3.8998475074768066,-5.625499248504639,0.2300606071949005,0.19788521528244019,3.57468318939209,-2.8580482006073,-4.902167797088623,0.6467341184616089,0.54367995262146,5.676148891448975,-3.279496669769287,-5.4608635902404785,0.4249795377254486,0.35885465145111084
after_fix,eval_flow_id,0,3,4,4,sinusoidal_lateral,medium,1,1,0.20000000298023224,0_0.25,31.000757217407227,0,0,1.2628556489944458,-3.8393948078155518,-6.442941665649414,0.18413671851158142,0.22767189145088196,5.21451997756958,-2.625814914703369,-5.683723449707031,0.5873674154281616,0.7538014650344849,7.9018754959106445,-3.3015549182891846,-6.652559757232666,0.30349302291870117,0.38528284430503845
after_fix,eval_flow_id,0,4,0,0,sinusoidal_lateral,medium,1,1,0.25,0.25_0.5,30.246440887451172,0,0,1.1794459819793701,-4.0718584060668945,-6.598864555358887,0.1634838879108429,0.18708182871341705,4.795955181121826,-2.834526777267456,-5.763267993927002,0.533318042755127,0.63194340467453,7.724898815155029,-3.3823599815368652,-6.500615119934082,0.3116251528263092,0.36675816774368286
after_fix,eval_flow_id,0,4,1,10,crossing_or_sudden_threat,medium,4,1,0.05000000074505806,0_0.25,18.677717208862305,0,0,0.3869630992412567,-3.0486698150634766,-3.620398998260498,0.4979816973209381,0.5745563507080078,2.6314945220947266,-2.442835807800293,-2.82765793800354,0.9104041457176208,1.0529513359069824,5.3138957023620605,-2.707211494445801,-2.7788357734680176,0.6994225978851318,0.8083540797233582
after_fix,eval_flow_id,0,4,2,6,crossing_or_sudden_threat,medium,4,1,0.20000000298023224,0_0.25,19.809980392456055,0,0,0.5647996664047241,-3.9803996086120605,-4.578235149383545,0.19717222452163696,0.2268243134021759,2.599118232727051,-3.1477675437927246,-3.957852840423584,0.44415199756622314,0.5213494896888733,4.986757278442383,-3.137539863586426,-3.9511327743530273,0.4486735761165619,0.52670818567276
after_fix,eval_flow_id,0,4,3,7,accel_decel,high,2,2,0.20000000298023224,0_0.25,26.010425567626953,0,0,0.8285572528839111,-4.120059013366699,-5.989388465881348,0.1864558458328247,0.15681540966033936,3.7150938510894775,-3.0250518321990967,-5.2362589836120605,0.5508164763450623,0.4423850178718567,6.121142864227295,-3.3506839275360107,-5.685603141784668,0.3982774615287781,0.321693480014801
after_fix,eval_flow_id,0,4,4,4,sinusoidal_lateral,medium,1,1,0.25,0.25_0.5,29.96491813659668,0,0,1.2156349420547485,-3.9622058868408203,-6.438082218170166,0.16308309137821198,0.19877631962299347,4.900559902191162,-2.7495226860046387,-5.657258033752441,0.5105178952217102,0.6525039672851562,7.60488748550415,-3.3313252925872803,-6.525787353515625,0.289971262216568,0.36659175157546997
after_fix,eval_flow_id,0,5,0,0,sinusoidal_lateral,medium,1,1,0.30000001192092896,0.25_0.5,30.06498146057129,0,0,1.1668381690979004,-4.159955978393555,-6.647793769836426,0.14972436428070068,0.1713542640209198,4.687669277191162,-2.9212942123413086,-5.801365852355957,0.4823359251022339,0.5768104791641235,7.722082614898682,-3.4012575149536133,-6.465284824371338,0.3017077147960663,0.3582763671875
after_fix,eval_flow_id,0,5,1,11,ar1_velocity,high,3,2,0.05000000074505806,0_0.25,23.040081024169922,0,0,0.7743216156959534,-3.161393165588379,-4.414322376251221,0.4316976070404053,0.4430851638317108,3.9469456672668457,-2.461106300354004,-3.8470706939697266,0.8659229874610901,0.8894001841545105,6.55996036529541,-3.056220769882202,-4.328563213348389,0.4790666401386261,0.491791695356369
after_fix,eval_flow_id,0,5,2,6,crossing_or_sudden_threat,medium,4,1,0.25,0.25_0.5,20.60871124267578,0,0,0.6849490404129028,-4.045526027679443,-4.598066329956055,0.18426930904388428,0.2125788927078247,2.852329730987549,-3.2443344593048096,-4.068386554718018,0.40080904960632324,0.47347456216812134,5.487983703613281,-3.1741583347320557,-4.074561595916748,0.4295959174633026,0.5078880190849304
after_fix,eval_flow_id,0,5,3,7,accel_decel,high,2,2,0.25,0.25_0.5,26.857316970825195,0,0,0.8446880578994751,-4.270379066467285,-6.17534065246582,0.162027969956398,0.13580019772052765,3.7549562454223633,-3.153654098510742,-5.409939289093018,0.48794031143188477,0.3814230263233185,6.45146369934082,-3.3926761150360107,-5.756585121154785,0.3846128582954407,0.3023456633090973
after_fix,eval_flow_id,0,5,4,4,sinusoidal_lateral,medium,1,1,0.30000001192092896,0.25_0.5,27.922439575195312,0,0,1.1586745977401733,-4.029199600219727,-6.226767063140869,0.1524624079465866,0.17980216443538666,4.514986991882324,-2.8649790287017822,-5.453402042388916,0.4491540491580963,0.5559247732162476,7.081937313079834,-3.3299078941345215,-6.194432735443115,0.28638002276420593,0.3513390123844147
after_fix,eval_flow_id,0,6,0,0,sinusoidal_lateral,medium,1,1,0.3499999940395355,0.25_0.5,29.169706344604492,0,0,1.1279345750808716,-4.188046455383301,-6.538486957550049,0.14462149143218994,0.16518570482730865,4.475852966308594,-2.9780964851379395,-5.693986415863037,0.4492446184158325,0.5380385518074036,7.514771938323975,-3.39274525642395,-6.293422698974609,0.2998356521129608,0.35675308108329773
after_fix,eval_flow_id,0,6,1,12,linear,medium,0,1,0.05000000074505806,0_0.25,23.49559211730957,0,0,0.7007893919944763,-3.130713939666748,-4.570319175720215,0.43229997158050537,0.4595809578895569,3.846467971801758,-2.3493361473083496,-3.971637725830078,0.9396494626998901,1.0006426572799683,6.707030773162842,-3.037480592727661,-4.6781768798828125,0.4740360379219055,0.5041335821151733
after_fix,eval_flow_id,0,6,2,6,crossing_or_sudden_threat,medium,4,1,0.30000001192092896,0.25_0.5,21.178327560424805,0,0,0.7671105265617371,-4.0814666748046875,-4.581010818481445,0.17703743278980255,0.20509888231754303,3.050820827484131,-3.304563045501709,-4.116830825805664,0.37481704354286194,0.4458475410938263,5.892823696136475,-3.191436767578125,-4.122687339782715,0.41908159852027893,0.4992367923259735
after_fix,eval_flow_id,0,6,3,7,accel_decel,high,2,2,0.30000001192092896,0.25_0.5,27.23399543762207,0,0,0.8485130667686462,-4.336729526519775,-6.219680309295654,0.1527605503797531,0.12896615266799927,3.754478931427002,-3.225416421890259,-5.4673895835876465,0.457516074180603,0.35707414150238037,6.6815185546875,-3.408169746398926,-5.771581649780273,0.38139650225639343,0.29905691742897034
after_fix,eval_flow_id,0,6,4,4,sinusoidal_lateral,medium,1,1,0.3499999940395355,0.25_0.5,26.07357406616211,0,0,1.3486047983169556,-4.1392107009887695,-6.098758697509766,0.13861054182052612,0.15340453386306763,4.716581344604492,-2.951996326446533,-5.3566975593566895,0.4089565575122833,0.4720478951931,6.543160915374756,-3.338958263397217,-6.000290393829346,0.28160375356674194,0.3231549561023712
after_fix,eval_flow_id,0,7,0,0,sinusoidal_lateral,medium,1,1,0.4000000059604645,0.25_0.5,27.897043228149414,0,0,1.0704762935638428,-4.205206871032715,-6.3672685623168945,0.14113619923591614,0.16000612080097198,4.183005332946777,-3.040172815322876,-5.527637481689453,0.4166201949119568,0.4954742193222046,7.1852545738220215,-3.3770415782928467,-6.052645683288574,0.3002232313156128,0.35508590936660767
after_fix,eval_flow_id,0,7,1,13,sinusoidal_lateral,medium,1,1,0.05000000074505806,0_0.25,23.252330780029297,0,0,0.8199175000190735,-3.171642303466797,-4.406654357910156,0.4408138692378998,0.4602459967136383,4.070821762084961,-2.4681735038757324,-3.83907413482666,0.8877116441726685,0.9278802275657654,6.67186164855957,-3.0784263610839844,-4.369471549987793,0.48350653052330017,0.5049471259117126
after_fix,eval_flow_id,0,7,2,6,crossing_or_sudden_threat,medium,4,1,0.3499999940395355,0.25_0.5,21.555980682373047,0,0,0.8246827721595764,-4.091564178466797,-4.5479230880737305,0.17421671748161316,0.20304779708385468,3.200099468231201,-3.326246500015259,-4.123502731323242,0.36394187808036804,0.43630412220954895,6.20944356918335,-3.191669464111328,-4.132949352264404,0.41556859016418457,0.49914127588272095
after_fix,eval_flow_id,0,7,3,7,accel_decel,high,2,2,0.3499999940395355,0.25_0.5,27.425935745239258,0,0,0.8579759001731873,-4.3718085289001465,-6.206181049346924,0.14843831956386566,0.1255161017179489,3.7549517154693604,-3.2688543796539307,-5.46809720993042,0.44133904576301575,0.342900812625885,6.859081745147705,-3.406379222869873,-5.738884449005127,0.384835809469223,0.3001069128513336
after_fix,eval_flow_id,0,7,4,4,sinusoidal_lateral,medium,1,1,0.4000000059604645,0.25_0.5,24.65401268005371,0,0,1.555120587348938,-4.3097429275512695,-6.102444648742676,0.12166092544794083,0.12342706322669983,4.870109558105469,-3.021419048309326,-5.2606730461120605,0.38172492384910583,0.39137494564056396,5.910366535186768,-3.309058904647827,-5.771951675415039,0.28936767578125,0.2964234948158264
after_fix,eval_flow_id,0,8,0,0,sinusoidal_lateral,medium,1,1,0.44999998807907104,0.25_0.5,26.75461196899414,0,0,1.1114953756332397,-4.27250862121582,-6.293360710144043,0.1324431151151657,0.1474069356918335,4.138627052307129,-3.116793155670166,-5.473275661468506,0.38160908222198486,0.44661182165145874,6.827389240264893,-3.4003241062164307,-5.9445648193359375,0.28998255729675293,0.33774787187576294
after_fix,eval_flow_id,0,8,1,14,accel_decel,medium,2,1,0.05000000074505806,0_0.25,23.296709060668945,0,0,0.670208752155304,-3.148771286010742,-4.5814409255981445,0.4275512099266052,0.4493093192577362,3.7432875633239746,-2.3634517192840576,-3.9731605052948,0.933010458946228,0.9818912148475647,6.615983486175537,-3.034982204437256,-4.65454626083374,0.47846779227256775,0.5030002593994141
after_fix,eval_flow_id,0,8,2,6,crossing_or_sudden_threat,medium,4,1,0.4000000059604645,0.25_0.5,21.726749420166016,0,0,0.8628035187721252,-4.084823131561279,-4.484805107116699,0.17407886683940887,0.2044229507446289,3.2895524501800537,-3.330396890640259,-4.086214065551758,0.3593595623970032,0.4345054030418396,6.450650691986084,-3.17771053314209,-4.087867259979248,0.41768398880958557,0.5061658024787903
after_fix,eval_flow_id,0,8,3,7,accel_decel,high,2,2,0.4000000059604645,0.25_0.5,27.521595001220703,0,0,0.8750507831573486,-4.392212390899658,-6.160118103027344,0.14629682898521423,0.12355121225118637,3.765071392059326,-3.299558639526367,-5.435898303985596,0.4312233328819275,0.3330826759338379,7.014134407043457,-3.3963329792022705,-5.6748552322387695,0.39157262444496155,0.3032727539539337
after_fix,eval_flow_id,0,8,4,4,sinusoidal_lateral,medium,1,1,0.44999998807907104,0.25_0.5,23.070539474487305,0,0,1.5190356969833374,-4.481322765350342,-6.134454727172852,0.10833349078893661,0.10217166692018509,4.4084601402282715,-3.1942455768585205,-5.297961235046387,0.3249136209487915,0.2827029824256897,4.869385242462158,-3.3594913482666016,-5.68041467666626,0.27745771408081055,0.24239088594913483
after_fix,eval_flow_id,0,9,0,0,sinusoidal_lateral,medium,1,1,0.5,0.5_0.75,25.729459762573242,0,0,1.142673134803772,-4.371548175811768,-6.2479567527771,0.1217595785856247,0.1321220099925995,4.090114116668701,-3.217019557952881,-5.426464080810547,0.34248068928718567,0.3914797306060791,6.4424028396606445,-3.416663646697998,-5.814037322998047,0.28255823254585266,0.32189881801605225
after_fix,eval_flow_id,0,9,1,15,crossing_or_sudden_threat,low,4,0,0.05000000074505806,0_0.25,17.906360626220703,0,0,0.35649558901786804,-3.025498390197754,-3.1055216789245605,0.4568406045436859,0.5853361487388611,2.5330095291137695,-2.3758816719055176,-2.3758816719055176,0.7319205403327942,0.94051593542099,5.2216668128967285,-2.1419472694396973,-2.1419472694396973,0.6617891788482666,0.8460747599601746
