method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,linear,low,36,0.5,0.75,1.1751745488080714,1.4752912314216504,1.4055884215566847,0.1834572157305148,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,linear,medium,75,0.3333333333333333,0.4533333333333333,2.385730214851598,1.8099148474064422,1.579511850674947,0.08122316767772039,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,sinusoidal_lateral,high,588,0.33843537414965985,0.3673469387755102,2.7181640710926387,1.71585775677937,1.504748583346808,0.14836718236036014,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,sinusoidal_lateral,low,284,0.15492957746478872,0.18661971830985916,3.670051605630876,1.3020742493903026,1.4652311709565176,0.1489713496117013,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_mixed_ood,sinusoidal_lateral,medium,449,0.35412026726057905,0.38084632516703787,2.891431117300302,1.6450830698434147,1.4206963255835536,0.181605240512631,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,accel_decel,high,629,0.1907790143084261,0.1987281399046105,3.21782883379095,2.1735525917763456,1.4450618832687505,0.10359003424603012,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,accel_decel,low,110,0.35454545454545455,0.4,2.06117407086898,2.001848269884506,1.4295557945966721,0.19712701639562677,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,accel_decel,medium,340,0.32941176470588235,0.34705882352941175,3.0626015690025215,1.5766126275288967,1.3625607655767131,0.15102208462708136,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,ar1_velocity,high,735,0.3741496598639456,0.4013605442176871,2.8445042850741116,1.947699568023177,1.4907817416856077,0.14822902026503873,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,ar1_velocity,low,103,0.3786407766990291,0.4854368932038835,2.1922323872941067,2.578206209853901,1.2925476229306563,0.18636212328864823,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,ar1_velocity,medium,297,0.2996632996632997,0.3434343434343434,2.9788048940911414,1.6039451637902205,1.505689077606105,0.1335222132077522,0.0
attention_full,attention_full_1500k,attention_full_1500k,1500000,attention_full_1500k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,910,0.37032967032967035,0.3945054945054945,2.9194056451678847,1.9333211408018043,1.433388370537496,0.16247183730784845,0.0
