method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,z_transform,z_l2_target_norm,z_layernorm_alpha,z_layernorm_eps,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,raw,nan,nan,nan,obs_i_12,0,5941,71292,0,0,1.4475034169728578,1.4364415407180786,1.8783035278320312,2.368699312210083,0.8931949979386894,1.0,1.448439121246338
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,raw,nan,nan,nan,z_i_64_raw,0,5941,380224,0,0,29.331919969803675,29.939144134521484,40.17304611206055,47.8621826171875,9.897635767223498,12.681857109069824,15.556180953979492
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,5941,53469,0,0,1.3148017733075206,1.3057760000228882,1.9350959062576294,2.789013147354126,1.044714156405941,1.6048734188079834,2.5710158348083496
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,5941,53469,0,0,13.473178215087854,13.76212215423584,14.569393157958984,15.0,4.99205212857141,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,high,raw,nan,nan,nan,full_aug_obs,0,5941,178230,0,0,13.622357587665043,13.917236328125,14.677674293518066,15.100261688232422,4.99205212857141,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,raw,nan,nan,nan,obs_i_12,0,9731,116772,0,0,1.4192957173282204,1.4032256603240967,1.8540942668914795,2.3165440559387207,0.8757519138066377,1.0,1.4614038467407227
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,raw,nan,nan,nan,z_i_64_raw,0,9731,622784,0,0,28.352809501054438,29.15241050720215,40.02520942687988,46.52095031738281,9.700703812213929,12.814079284667969,15.616552352905273
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,9731,87579,0,0,1.3215017040295451,1.3398661613464355,1.8886770009994507,2.8138766288757324,1.037029972758369,1.533588945865631,2.604907989501953
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,9731,87579,0,0,13.41449122928223,13.757345199584961,14.486324310302734,15.0,4.98604086915215,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,high,raw,nan,nan,nan,full_aug_obs,0,9731,291930,0,0,13.561032642258265,13.907835006713867,14.604005813598633,15.065862655639648,4.98604086915215,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,raw,nan,nan,nan,obs_i_12,0,5,60,0,0,1.3642065525054932,1.3663893938064575,1.6003543853759765,1.625641107559204,0.7280782699584961,0.8236336231231689,0.8309602737426758
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,raw,nan,nan,nan,z_i_64_raw,0,5,320,0,0,31.27274398803711,30.754703521728516,33.65177459716797,33.96295166015625,11.08122386932373,11.637412071228027,11.714682579040527
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,raw,nan,nan,nan,delta_hat_9_after_scale,0,5,45,0,0,1.6587016820907592,1.606482744216919,1.8328528642654418,1.8433047533035278,1.3596259355545044,1.5380138635635376,1.568849802017212
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,raw,nan,nan,nan,logvar_hat_9_clamped,0,5,45,0,0,13.63563232421875,13.62295913696289,13.896655464172364,13.902055740356445,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,medium,raw,nan,nan,nan,full_aug_obs,0,5,150,0,0,13.80585174560547,13.842885971069336,14.040579414367675,14.044740676879883,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,raw,nan,nan,nan,obs_i_12,0,5222,62664,0,0,1.4311916833634306,1.4111253023147583,1.8623311400413511,2.3190693855285645,0.8731484019359105,1.027566510438919,1.4603725671768188
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,raw,nan,nan,nan,z_i_64_raw,0,5222,334208,0,0,27.659683114858662,27.011713981628418,40.45038013458252,46.83391189575195,9.42838722592978,12.67673077583313,14.895733833312988
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,5222,46998,0,0,1.3244153827297556,1.3223029971122742,1.8715586602687835,2.7987444400787354,1.049853724022676,1.5594208538532257,2.5904717445373535
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,5222,46998,0,0,13.378798469005075,13.656479835510254,14.511673545837402,14.952309608459473,4.990193866258926,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,high,raw,nan,nan,nan,full_aug_obs,0,5222,156660,0,0,13.527408914427244,13.817708492279053,14.618512535095215,14.99917984008789,4.990193866258926,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,raw,nan,nan,nan,obs_i_12,0,7513,90156,0,0,1.4218889522945994,1.4092247486114502,1.87775502204895,2.285698175430298,0.8824552145823648,1.0405065774917601,1.4561997652053833
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,raw,nan,nan,nan,z_i_64_raw,0,7513,480832,0,0,27.772641236274644,27.0622615814209,40.99373550415039,52.60541915893555,9.350148351154711,12.82861747741699,16.548017501831055
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,7513,67617,0,0,1.3176047850827133,1.3461946249008179,1.9161021471023558,2.934959888458252,1.0404724475572997,1.6035680770874023,2.701221466064453
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,7513,67617,0,0,13.353212750895782,13.679595947265625,14.601527214050293,15.0,4.987648486488116,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,sinusoidal_lateral,high,raw,nan,nan,nan,full_aug_obs,0,7513,225390,0,0,13.501476369969746,13.835392951965332,14.714758491516113,15.132136344909668,4.987648486488116,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,raw,nan,nan,nan,obs_i_12,0,12,144,0,0,1.3487002154191334,1.3317187428474426,1.544808965921402,1.5638105869293213,0.6971623549858729,0.8739380866289139,0.8780729174613953
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,raw,nan,nan,nan,z_i_64_raw,0,12,768,0,0,23.080251216888428,23.342613220214844,24.681244087219238,24.9085693359375,8.09808592001597,8.898180818557739,8.962032318115234
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,raw,nan,nan,nan,delta_hat_9_after_scale,0,12,108,0,0,1.104025587439537,1.104253113269806,1.2954428851604463,1.2988810539245605,0.9005493521690369,1.1075196146965027,1.117027997970581
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,raw,nan,nan,nan,logvar_hat_9_clamped,0,12,108,0,0,13.074939012527466,13.057440757751465,13.981445598602296,13.991397857666016,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,ar1_velocity,medium,raw,nan,nan,nan,full_aug_obs,0,12,360,0,0,13.192659934361776,13.168219089508057,14.085256862640382,14.097233772277832,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,raw,nan,nan,nan,obs_i_12,0,44,528,0,0,1.3896310139786114,1.298015832901001,1.8885138452053072,2.0362961292266846,0.7417953542687676,0.9233696848154068,1.0036413669586182
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,raw,nan,nan,nan,z_i_64_raw,0,44,2816,0,0,28.857074000618674,26.806715965270996,36.27230262756348,37.92351531982422,9.997920697385615,12.821170139312745,13.240415573120117
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,raw,nan,nan,nan,delta_hat_9_after_scale,0,44,396,0,0,1.395018614151261,1.376369059085846,1.8870973944664002,2.0338118076324463,1.0681510378013959,1.317305290699005,1.3827993869781494
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,raw,nan,nan,nan,logvar_hat_9_clamped,0,44,396,0,0,13.635388547723943,13.678035736083984,14.395790386199952,14.426259994506836,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,raw,nan,nan,nan,full_aug_obs,0,44,1320,0,0,13.782729452306574,13.802618503570557,14.538265800476074,14.540574073791504,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,raw,nan,nan,nan,obs_i_12,0,2145,25740,0,0,1.4140100340465287,1.3959026336669922,1.8277613401412964,2.1571884155273438,0.885349364908703,1.035333776473999,1.3368088006973267
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,raw,nan,nan,nan,z_i_64_raw,0,2145,137280,0,0,26.250004165044754,24.454378128051758,38.719157409667964,47.42407989501953,9.065228442100935,12.850412750244141,16.626909255981445
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,2145,19305,0,0,1.319775231196469,1.362599492073059,1.804453659057617,2.413356304168701,1.0360738461702577,1.4294458866119384,2.1636414527893066
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,2145,19305,0,0,13.225012558267945,13.560702323913574,14.627559852600097,15.0,4.986372480525837,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,linear,high,raw,nan,nan,nan,full_aug_obs,0,2145,64350,0,0,13.372137615230534,13.705076217651367,14.72872314453125,15.159202575683594,4.986372480525837,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,raw,nan,nan,nan,obs_i_12,0,184,2208,0,0,1.304344484663528,1.2966248989105225,1.6257173240184783,1.7281485795974731,0.726163823319518,1.0591521501541137,1.2513080835342407
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,raw,nan,nan,nan,z_i_64_raw,0,184,11776,0,0,18.26556582554527,18.798447608947754,21.44062433242798,22.3657283782959,6.558210116365681,7.865030694007873,8.35129451751709
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,raw,nan,nan,nan,delta_hat_9_after_scale,0,184,1656,0,0,1.1889432432210965,1.2788720726966858,1.4373548865318297,1.5225938558578491,0.9512535563629606,1.1980029344558716,1.2689635753631592
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,raw,nan,nan,nan,logvar_hat_9_clamped,0,184,1656,0,0,12.15983712154886,12.37027645111084,13.414807987213134,13.699195861816406,4.99550276476404,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_sudden_threat,accel_decel,medium,raw,nan,nan,nan,full_aug_obs,0,184,5520,0,0,12.292121959769208,12.517616271972656,13.54364595413208,13.8029203414917,4.99550276476404,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,high,raw,nan,nan,nan,obs_i_12,0,6695,80340,0,0,1.4081668924537498,1.3843865394592285,1.9289412856101984,2.246277332305908,0.8379471168400549,1.0905821442604064,1.3933717012405396
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,high,raw,nan,nan,nan,z_i_64_raw,0,6695,428480,0,0,27.439620728738454,26.65334701538086,41.07917366027832,50.80263900756836,9.306766512538177,13.07949295043945,18.33016586303711
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,6695,60255,0,0,1.2377880377932837,1.2404505014419556,1.8523450374603263,2.6406993865966797,0.9707885888656232,1.4930031061172475,2.374495267868042
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,6695,60255,0,0,13.40598173326659,13.804252624511719,14.682428646087645,15.0,4.97462488926552,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,high,raw,nan,nan,nan,full_aug_obs,0,6695,200850,0,0,13.545832029289947,13.955846786499023,14.787574577331542,15.147530555725098,4.97462488926552,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,raw,nan,nan,nan,obs_i_12,0,3388,40656,0,0,1.4134886099779902,1.4022467136383057,1.87002699971199,2.3318514823913574,0.8561254786734317,1.0735799491405484,1.461321234703064
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,raw,nan,nan,nan,z_i_64_raw,0,3388,216832,0,0,27.916074558582327,26.8462553024292,41.63315086364746,49.90756607055664,9.37270158838916,13.16459741592407,16.45442008972168
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,3388,30492,0,0,1.237928731388983,1.2208112478256226,1.9631477177143086,2.822735548019409,0.9850733160803263,1.6406921863555908,2.546269655227661
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,3388,30492,0,0,13.328650729715331,13.73157548904419,14.711640930175781,15.0,4.973546284570886,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,raw,nan,nan,nan,full_aug_obs,0,3388,101640,0,0,13.470736547512878,13.884470462799072,14.797975873947143,15.119683265686035,4.973546284570886,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,raw,nan,nan,nan,obs_i_12,0,10167,122004,0,0,1.4179805226999949,1.403541088104248,1.8950712919235226,2.3257710933685303,0.8364626516971755,1.0225738763809202,1.3937110900878906
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,raw,nan,nan,nan,z_i_64_raw,0,10167,650688,0,0,28.69172088185559,28.9942626953125,41.1973388671875,50.909423828125,9.785644941066375,13.414888095855712,18.19512176513672
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,10167,91503,0,0,1.257067498819595,1.2563728094100952,1.9540792584419246,3.5985257625579834,0.9886045445024592,1.5608172893524168,3.218402147293091
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,10167,91503,0,0,13.538408239272137,13.837699890136719,14.70185661315918,15.0,4.988219666014358,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,raw,nan,nan,nan,full_aug_obs,0,10167,305010,0,0,13.680074672730868,13.997302055358887,14.803639602661132,15.11751651763916,4.988219666014358,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,linear,high,raw,nan,nan,nan,obs_i_12,0,5469,65628,0,0,1.388172222134138,1.3722963333129883,1.8494711875915526,2.306203842163086,0.8483476513786581,1.0490755081176757,1.393143653869629
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,linear,high,raw,nan,nan,nan,z_i_64_raw,0,5469,350016,0,0,26.740297526061198,25.175260543823242,41.86969451904296,47.27053451538086,9.156700546158627,13.362725830078123,16.219331741333008
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,linear,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,linear,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,5469,49221,0,0,1.2064959398310915,1.2263132333755493,1.8582079887390126,3.4318900108337402,0.9567560738827546,1.5112649679183956,3.0954859256744385
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,linear,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,5469,49221,0,0,13.33185770472828,13.708253860473633,14.716591644287108,15.0,4.979660633604713,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,linear,high,raw,nan,nan,nan,full_aug_obs,0,5469,164070,0,0,13.467848736879311,13.851268768310547,14.817031288146973,15.145403861999512,4.979660633604713,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,raw,nan,nan,nan,obs_i_12,0,8331,99972,0,0,1.427404578508213,1.4190549850463867,1.903269648551941,2.3260626792907715,0.8530963749720145,1.0762819647789001,1.4654003381729126
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,raw,nan,nan,nan,z_i_64_raw,0,8331,533184,0,0,27.750280155996474,27.38458824157715,40.405521392822266,51.91334533691406,9.398449051667772,13.047962188720703,17.993528366088867
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,raw,nan,nan,nan,delta_hat_9_after_scale,0,8331,74979,0,0,1.248315589392676,1.256466031074524,1.9109088778495789,3.000440835952759,0.9873558505864299,1.5542468428611755,2.7587192058563232
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,raw,nan,nan,nan,logvar_hat_9_clamped,0,8331,74979,0,0,13.317881987455754,13.710836410522461,14.627662658691406,15.0,4.978841913231508,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,ar1_velocity,high,raw,nan,nan,nan,full_aug_obs,0,8331,249930,0,0,13.46208263053111,13.859640121459961,14.742338180541992,15.109326362609863,4.978841913231508,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,medium,raw,nan,nan,nan,obs_i_12,0,102,1224,0,0,1.31418510278066,1.2669134140014648,1.949818855524063,1.995018720626831,0.7542836128496656,1.1755854249000548,1.1922757625579834
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,medium,raw,nan,nan,nan,z_i_64_raw,0,102,6528,0,0,28.85926275627286,33.46364402770996,37.890275382995604,38.219913482666016,9.958553751309713,13.334631109237671,13.438658714294434
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,medium,raw,nan,nan,nan,z_i_64_after_constraint,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,medium,raw,nan,nan,nan,delta_hat_9_after_scale,0,102,918,0,0,1.36780418236466,1.4338964819908142,2.0063361167907714,2.1563560962677,1.09948426996376,1.5560294270515442,1.8487727642059326
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,medium,raw,nan,nan,nan,logvar_hat_9_clamped,0,102,918,0,0,13.587647690492517,14.018206119537354,14.441227865219116,14.733256340026855,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,accel_decel,medium,raw,nan,nan,nan,full_aug_obs,0,102,3060,0,0,13.728616677078547,14.200365543365479,14.54414324760437,14.775298118591309,5.0,5.0,5.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1500k,1500000,1500k,eval_flow_id,ar1_velocity,medium,raw,nan,nan,nan,obs_i_12,0,370,4440,0,0,1.3477454699374534,1.3402460217475891,1.782193547487259,2.1955490112304688,0.7164980113506317,0.9009559392929077,1.1589263677597046
