method_key,method,wall_time,steps,target_steps,percent,steps_per_second,eta_minutes,recent_episode_reward_mean
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:46:34,147460,500000,29.492,244.19885143156552,24.060992229168072,21.864299159999995
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:47:04,155256,500000,31.0512,244.93952036926567,23.457763470228024,22.538676960000004
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:47:34,162520,500000,32.504,244.80945654843168,22.975691976808562,21.22300376
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:48:04,169888,500000,33.9776,244.83927730362154,22.471340085863282,22.48577328
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:48:34,177164,500000,35.4328,244.74192651459967,21.98479057767419,23.920194679999998
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:49:04,184400,500000,36.88,244.5984577730085,21.504632727003408,23.58187062
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:49:34,192136,500000,38.4272,245.1030746607764,20.934321912395767,28.99767614
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:50:04,199592,500000,39.9184,245.22735892427303,20.416971507433292,23.143938540000004
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:50:34,206776,500000,41.3552,245.0213350027077,19.945473999693373,23.544244940000002
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:51:04,213824,500000,42.7648,244.67456587798515,19.49364856492078,23.779245879999998
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:51:34,221188,500000,44.2376,244.61275787267735,18.99682873076225,22.75656418
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:52:04,229028,500000,45.8056,245.14897096163725,18.422267824680077,23.071281479999996
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:52:34,236300,500000,47.26,245.06025190270032,17.934364981168013,25.364662759999998
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:53:04,243464,500000,48.6928,244.86980947058638,17.46070701506215,22.460670860000004
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:53:34,250684,500000,50.1368,244.74455418300263,16.977973955488515,25.41183734
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:54:05,258052,500000,51.6104,244.54036364866633,16.48998392944305,24.679593480000005
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:54:35,265628,500000,53.1256,244.75884148139568,15.959382616610863,25.8174036
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:55:05,272760,500000,54.552,244.56776393603022,15.485823938448233,26.1602468
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:55:35,279896,500000,55.9792,244.39075771607784,15.010387603371571,24.987918380000007
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:56:05,287036,500000,57.4072,244.22662339315727,14.533223080622777,21.183121139999997
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:56:35,294840,500000,58.968,244.6217177445047,13.978044814911561,23.85834198
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:57:05,302084,500000,60.4168,244.54407327434552,13.488775073683405,24.695036439999996
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:57:35,309312,500000,61.8624,244.45739837034156,13.000765591551495,21.546289060000003
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:58:06,316532,500000,63.3064,244.36876129262814,12.513056021666893,20.568758619999997
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:58:36,323800,500000,64.76,244.32018897118112,12.019746215131907,22.38654116
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:59:06,331516,500000,66.3032,244.603404967903,11.480080038277238,22.917374280000004
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 10:59:36,338904,500000,67.7808,244.637847835563,10.975134702534056,24.276036620000003
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:00:06,346284,500000,69.2568,244.665207046583,10.471179634648887,24.40258736
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:00:36,353620,500000,70.724,244.66044181287583,9.97164334613849,23.425910179999995
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:01:06,360812,500000,72.1624,244.559426674021,9.485629041370448,26.04560168
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:01:36,368632,500000,73.7264,244.8803572629962,8.940964849684644,22.811483180000003
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:02:06,375824,500000,75.1648,244.77878434491564,8.45498111913059,25.023018499999992
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:02:36,383100,500000,76.62,244.73572974236123,7.960968083346013,22.807453980000002
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:03:06,390448,500000,78.0896,244.7387540221426,7.460472183745254,21.23537026
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:03:36,397708,500000,79.5416,244.6873220092907,6.967531675392374,22.686515680000003
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:04:07,405508,500000,81.1016,244.75106924722672,6.434565011341667,21.325477120000002
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:04:37,413532,500000,82.7064,245.1536132760779,5.878491098193246,25.87536952
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:05:07,420764,500000,84.1528,245.0816811781989,5.388407626597729,23.038132039999997
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:05:37,428108,500000,85.6216,245.0747295010996,4.889120973179016,22.836428660000003
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:06:07,435536,500000,87.1072,245.11592891091738,4.383232068081834,23.336754060000004
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:06:37,442904,500000,88.5808,245.12320811802036,3.8821293475476613,24.546644139999994
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:07:09,450564,500000,90.1128,245.0358181634943,3.3625016110239994,24.282086539999995
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:07:39,458600,500000,91.72,245.40056612500496,2.8117294548070433,28.065072519999998
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:08:09,466036,500000,93.2072,245.437809214719,2.3063547889292333,25.46187814
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:08:39,473296,500000,94.6592,245.38408164183372,1.8137552513137043,27.05531862
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:09:09,480556,500000,96.1112,245.3312954011783,1.3209348857704282,24.973265780000002
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:09:39,487820,500000,97.564,245.2819330640807,0.8276190482686941,24.42417382
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:10:11,495620,500000,99.124,245.25740299425652,0.297646469010803,23.904878699999998
z_l2_scale_4,gpsi_z_l2_scale_4_screen,2026-05-13 11:10:41,503332,500000,100.6664,245.4298889409243,0.0,26.71099968
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:37:00,7224,500000,1.4448,240.76236901671527,34.112196880581195,-25.29465575
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:37:30,13884,500000,2.7768,231.34704518639677,35.0206907842959,-8.462312125
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:38:00,20844,500000,4.1688,231.5391470212006,34.49063985971284,8.1006174
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:38:30,28392,500000,5.6784,236.5274336164857,33.23138129540628,14.229003959999998
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:39:00,35324,500000,7.0648,235.4153787357042,32.8975959072525,17.93426464
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:39:30,42468,500000,8.4936,235.85988067067527,32.3307775432171,14.26323548
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:40:00,49648,500000,9.9296,236.35388314111174,31.75690014868677,14.662670780000001
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:40:30,57200,500000,11.44,238.26396566415505,30.974050060102158,14.443916639999998
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:41:00,64368,500000,12.8736,238.33046241801648,30.46414318870753,17.33082062
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:41:30,71572,500000,14.3144,238.50795083917092,29.93806555103724,19.057372119999997
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:42:00,78856,500000,15.7712,238.8979396572153,29.38102637778305,19.60134244
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:42:30,86096,500000,17.2192,239.0997101274,28.851561536081796,19.3289158
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:43:00,93640,500000,18.728,240.04828794205392,28.21376784116679,19.845708420000005
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:43:30,100604,500000,20.1208,239.48030898621053,27.796022262453707,19.58604384
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:44:00,107804,500000,21.5608,239.5124471207288,27.291274748260395,21.872484579999995
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:44:30,114952,500000,22.9904,239.43073034510385,26.80302005267595,20.25668112
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:45:00,122616,500000,24.5232,240.3687895658499,26.167013382618205,16.99372164
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:45:30,129724,500000,25.9448,240.177355531201,25.694623262953566,17.06123102
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:46:00,136820,500000,27.364,239.9807941655051,25.222851774652803,19.58824194
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:46:30,143892,500000,28.7784,239.7654141625572,24.75391771604476,19.40648248
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:47:02,151556,500000,30.3112,239.8872615438467,24.20887196187581,21.7146004
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:47:32,159172,500000,31.8344,240.51615833772976,23.617817222451336,22.688020420000008
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:48:02,166228,500000,33.2456,240.28144988607428,23.151461210610364,25.6171094
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:48:32,173380,500000,34.676,240.19843463793995,22.663206256410906,20.60887256
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:49:02,180612,500000,36.1224,240.23273002059074,22.15823519500061,21.74232478
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:49:32,188200,500000,37.64,240.71803005226573,21.588190404924564,26.506577680000007
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:50:02,195472,500000,39.0944,240.77851845158727,21.079399853883466,23.82496272
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:50:32,202672,500000,40.5344,240.7483077651582,20.583599164902775,26.332700099999997
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:51:02,209628,500000,41.9256,240.4424888364353,20.127612872222016,26.230318059999995
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:51:34,217092,500000,43.4184,240.22138624397473,19.62828292292231,22.07000032
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:52:04,224624,500000,44.9248,240.56684573143028,19.078273176195886,25.016031239999997
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:52:34,231724,500000,46.3448,240.44308741845964,18.595945987355478,26.26754034
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:53:04,238960,500000,47.792,240.46491108591448,18.09272981666851,21.90046464
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:53:34,246048,500000,49.2096,240.3402840107865,17.6105863848583,25.541148280000005
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:54:04,253736,500000,50.7472,240.7905790371028,17.04551738034387,24.704628160000002
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:54:34,260964,500000,52.1928,240.79295182556194,16.54505791440034,20.19626842
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:55:04,268176,500000,53.6352,240.77949097125278,16.046770917854598,22.880929140000003
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:55:34,275360,500000,55.072,240.74377500464522,15.55180398715505,23.22550584
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:56:05,282628,500000,56.5256,240.59668378829886,15.057841237140362,24.043577159999995
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:56:35,290404,500000,58.0808,241.0573551454428,14.491433644739825,27.4027128
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:57:05,297416,500000,59.4832,240.8770124212742,14.017111745370507,25.49999742
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:57:35,304416,500000,60.8832,240.69611379106524,13.54294127142794,24.44202256
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:58:05,311556,500000,62.3112,240.63302584212215,13.051962931280883,25.0072915
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:58:35,319252,500000,63.8504,240.99229063263215,12.500261559233282,24.49909552
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:59:05,326528,500000,65.3056,241.02478882720493,11.995446667822844,26.924937
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 10:59:35,333528,500000,66.7056,240.85774096789518,11.519386182830475,29.040747220000004
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:00:05,340596,500000,68.1192,240.74450622708184,11.035488929609777,27.43413154
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:00:36,348164,500000,69.6328,240.73857771660593,10.511817524231562,25.967310299999998
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:01:06,355852,500000,71.1704,241.05321137374037,9.966540802237096,25.26588106
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:01:36,363080,500000,72.616,241.0498233147561,9.46692251676214,24.653052619999993
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:02:06,370308,500000,74.0616,241.04606288335555,8.967304039225562,23.17260648
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:02:36,377348,500000,75.4696,240.92216478345128,8.484898024378095,26.939195919999996
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:03:08,385028,500000,77.0056,240.91181230284047,7.953947885258622,26.67237702
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:03:38,392724,500000,78.5448,241.19811687171014,7.412716801119595,27.64523076
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:04:08,399744,500000,79.9488,241.0673193254815,6.931397163284883,27.31290856
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:04:38,406824,500000,81.3648,240.97718320394858,6.444316896255793,26.36262394
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:05:08,414056,500000,82.8112,240.97768004706037,5.9441189728454,29.709095159999997
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:05:38,421876,500000,84.3752,241.31437016524671,5.395727845693733,24.55921244
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:06:08,429080,500000,85.816,241.29390911561364,4.898590289047272,23.193842379999996
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:06:38,436116,500000,87.2232,241.18023907149995,4.414678986273349,27.351124120000005
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:07:08,443256,500000,88.6512,241.12815246408587,3.9221191041730092,25.03122462
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:07:39,450564,500000,90.1128,241.05842696461698,3.4179818714832644,27.75419022
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:08:09,458400,500000,91.68,241.37552016290013,2.872426055738439,27.15500664
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:08:39,465628,500000,93.1256,241.36813837069235,2.3734146127723785,27.188749780000002
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:09:09,472784,500000,94.5568,241.32403807818775,1.8796304073655352,30.673870660000002
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:09:39,479864,500000,95.9728,241.24221563265004,1.3911329703215487,28.959856040000005
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:10:10,487428,500000,97.4856,241.3033619226057,0.8683398841352982,27.40770274
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:10:40,495224,500000,99.0448,241.57421008595762,0.32950537216566494,25.09561214
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,2026-05-13 11:11:10,502180,500000,100.436,241.43318410436862,0.0,28.24351772
