method_key,method,checkpoint,checkpoint_step,checkpoint_label,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,crossing_or_sudden_threat,53,0.6037735849056604,0.39622641509433965,0.5660377358490566,0.9534477177215488,5.5232767849283,0.7931775196262125,114.41509433962264,33.77068684922137,0.25044450069907126,0.2823291370620915,1.5597185567929233,0.09898095314721712,0.0,3.601915547506959,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,linear,36,0.5555555555555556,0.4444444444444444,0.5,0.9390486637264613,5.497493381640821,0.8805680407418145,112.13888888888889,32.19968452248757,0.22785010310734843,0.2557539205437135,1.5570069202441355,0.09408146526347597,0.0,3.63522106421798,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_best_by_eval,1500000,best_by_eval,sinusoidal_lateral,72,0.6111111111111112,0.3888888888888889,0.5555555555555556,0.9507280640910404,5.274776577589524,0.8020643137602342,114.13888888888889,33.788752511050326,0.24988495486542162,0.29009574152930934,1.5611814633141707,0.09718992127285976,0.0,3.454584187765261,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_final,1500000,final,accel_decel,64,0.5625,0.4375,0.46875,0.948558702711389,5.505372019531799,0.8184741167351604,113.609375,32.631208101848095,0.2281884400897852,0.26257730820056807,1.5584328977472677,0.09701129468675213,0.0,3.669790824313581,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_final,1500000,final,ar1_velocity,75,0.49333333333333335,0.5066666666666667,0.4533333333333333,0.9417999438606623,5.390324857619408,0.7091212453444798,112.29333333333334,31.136077090976475,0.2380607267197437,0.2681561912723023,1.560498418180281,0.09563945201262948,0.0,3.5270475857734263,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_final,1500000,final,crossing_or_sudden_threat,53,0.6037735849056604,0.39622641509433965,0.5660377358490566,0.9534477177215488,5.5232767849283,0.7931775196262125,114.41509433962264,33.77068684922137,0.25044450069907126,0.2823291370620915,1.5597185567929233,0.09898095314721712,0.0,3.601915547506959,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_final,1500000,final,linear,36,0.5555555555555556,0.4444444444444444,0.5,0.9390486637264613,5.497493381640821,0.8805680407418145,112.13888888888889,32.19968452248757,0.22785010310734843,0.2557539205437135,1.5570069202441355,0.09408146526347597,0.0,3.63522106421798,0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_final,1500000,final,sinusoidal_lateral,72,0.6111111111111112,0.3888888888888889,0.5555555555555556,0.9507280640910404,5.274776577589524,0.8020643137602342,114.13888888888889,33.788752511050326,0.24988495486542162,0.29009574152930934,1.5611814633141707,0.09718992127285976,0.0,3.454584187765261,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_250k,250000,250k,accel_decel,66,0.16666666666666666,0.8333333333333334,0.13636363636363635,0.9292975310257837,5.478442065460423,0.5501419289997129,97.9090909090909,24.096694130365492,0.27682589442195793,0.30463380171742904,1.3595693711007202,0.06347555587259675,0.0,3.4012657669166377,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_250k,250000,250k,ar1_velocity,71,0.29577464788732394,0.704225352112676,0.2676056338028169,0.9120734019375742,5.525963026341847,0.6368607246959713,96.1830985915493,26.06013487297509,0.24943701922802855,0.28229921246485645,1.3702439146024383,0.06542186608426198,0.0,3.466689785767873,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_250k,250000,250k,crossing_or_sudden_threat,44,0.4772727272727273,0.5227272727272727,0.4318181818181818,0.9356074182669393,5.418052386267679,0.7894979932091453,98.1590909090909,30.634057174964916,0.28380898487776485,0.3199333848968743,1.3565106695770768,0.06525693206392312,0.0,3.2203221765705874,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_250k,250000,250k,linear,32,0.3125,0.6875,0.1875,0.9029960763671091,5.664846038734111,0.7359300930984318,95.21875,26.110605295118518,0.2739691764645139,0.2978552831212773,1.3734432378390187,0.06658293189382808,0.0,3.379128322433037,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_250k,250000,250k,sinusoidal_lateral,87,0.2988505747126437,0.7011494252873564,0.2988505747126437,0.9173678268437477,5.382161535373704,0.6582179258780918,96.47126436781609,26.35555622368754,0.2719280780615557,0.3055979833732781,1.3623631602895945,0.06604479636431673,0.0,3.319709690789734,0
z_l2_scale_4,gpsi_z_l2_scale_4_screen,z_l2_scale_4_500k,500000,500k,accel_decel,70,0.24285714285714285,0.7571428571428571,0.22857142857142856,0.9385473530660298,5.170371444679807,0.6358869673950331,96.97142857142858,25.930604063877563,0.2515965850923558,0.2858526468575558,1.4813091606640922,0.07590256071254234,0.0,3.1943002293403295,0
