run_name,training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,source_phase,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1000,N3PF-MS-AB-StepB,accel_decel,78,0.4358974358974359,0.5641025641025641,0.3974358974358974,0.9389246362275515,4.455810946188735,0.7063752640134249,102.05128205128206,29.30995567741834,0.29900974161825294,0.34366903161050966,1.5554927310066533,0.11395229497561754,0.0,2.5261360050609523,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1000,N3PF-MS-AB-StepB,ar1_velocity,63,0.5555555555555556,0.4444444444444444,0.5238095238095238,0.9656575186250872,4.387722521276154,0.7419825186805119,106.06349206349206,32.721591412449165,0.29370519386534366,0.33121727374985493,1.556861773576762,0.11568553929731759,0.0,2.572256771264456,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1000,N3PF-MS-AB-StepB,crossing_or_sudden_threat,46,0.6304347826086957,0.3695652173913043,0.5869565217391305,0.9768538989697813,4.314250613309453,0.8360907524500204,109.71739130434783,34.5386580601054,0.2824196507829381,0.3305592380483431,1.5503848474286261,0.12715077339767394,0.0,2.4453031526833957,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1000,N3PF-MS-AB-StepB,linear,37,0.24324324324324326,0.7567567567567568,0.24324324324324326,0.9074012310716428,4.572015506443179,0.6026595782589268,99.02702702702703,24.425222493003787,0.2896349490292228,0.3300145119523683,1.5572401905985118,0.11453333867163767,0.0,2.620861901884878,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1000,N3PF-MS-AB-StepB,sinusoidal_lateral,76,0.5394736842105263,0.4605263157894737,0.5131578947368421,0.9362031041650732,4.424717978057456,0.7873889123530764,103.60526315789474,31.383303445484042,0.2858264309304854,0.328720181094698,1.553871493172389,0.12047170936320022,0.0,2.5693657774579624,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1001,N3PF-MS-AB-StepB,accel_decel,76,0.4342105263157895,0.5657894736842105,0.39473684210526316,0.9381025261879031,4.4619767880294265,0.7075478369860273,101.63157894736842,29.24133430105511,0.2989414797930744,0.3444775748549039,1.5587972816386602,0.11104245155329116,0.0,2.52741320410845,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1001,N3PF-MS-AB-StepB,ar1_velocity,62,0.5483870967741935,0.45161290322580644,0.5161290322580645,0.9653481138651065,4.3732296878514525,0.7329588426697639,106.19354838709677,32.557026122887365,0.2946222609858986,0.33175188264603234,1.5590399121235952,0.11519358972034588,0.0,2.5700748193071288,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1001,N3PF-MS-AB-StepB,crossing_or_sudden_threat,46,0.6304347826086957,0.3695652173913043,0.5869565217391305,0.9768538989697813,4.314250613309453,0.8360907524500204,109.71739130434783,34.5386580601054,0.2824196507829381,0.3305592380483431,1.5503848474286261,0.12715077339767394,0.0,2.4453031526833957,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1001,N3PF-MS-AB-StepB,linear,39,0.2564102564102564,0.7435897435897436,0.2564102564102564,0.9114762514183374,4.573448723147098,0.610384178467286,99.53846153846153,24.809566168550145,0.2853052706389653,0.32641830303859937,1.5593318544860746,0.11397544651008279,0.0,2.6263843369092874,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1001,N3PF-MS-AB-StepB,sinusoidal_lateral,77,0.5324675324675324,0.4675324675324675,0.5064935064935064,0.9372147587722822,4.414781710476946,0.7764132109942374,103.68831168831169,31.234890308153318,0.2899683750645807,0.3330478911286166,1.5548133253107776,0.11960403280244859,0.0,2.5500980876800243,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1002,N3PF-MS-AB-StepB,accel_decel,77,0.44155844155844154,0.5584415584415584,0.4025974025974026,0.9386620418213627,4.476294234716327,0.7162027225478903,101.03896103896103,29.430931117405805,0.2961750767496871,0.3413327266494967,1.5586746066606667,0.10876763064412064,0.0,2.5450995932744784,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1002,N3PF-MS-AB-StepB,ar1_velocity,62,0.5483870967741935,0.45161290322580644,0.5161290322580645,0.9654472541286011,4.373211186959255,0.7328269587409112,106.04838709677419,32.563889058869314,0.2922774520946002,0.32916926602167,1.5588601037267737,0.11484143383029248,0.0,2.5791648455374063,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1002,N3PF-MS-AB-StepB,crossing_or_sudden_threat,47,0.6170212765957447,0.3829787234042553,0.574468085106383,0.9770224609708589,4.335808493758643,0.8279202268161672,109.46808510638297,34.291155019576735,0.2827068575183424,0.3298221982461856,1.5503423112467078,0.12635044904035883,0.0,2.462716577663507,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1002,N3PF-MS-AB-StepB,linear,38,0.23684210526315788,0.7631578947368421,0.23684210526315788,0.9092261132306666,4.5730019199126914,0.5908004672903764,99.13157894736842,24.3220802328201,0.28737635484900736,0.3264292442868816,1.5602600724242779,0.11541722045744306,0.0,2.61299625328979,0
seed2_rerunA,2,p3_s2_seed2_rerunA_final,P3_block_projected_seed2_rerunA_final,p3_s2_seed2_rerunA_final,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/final.zip,1500000,final,1002,N3PF-MS-AB-StepB,sinusoidal_lateral,76,0.5394736842105263,0.4605263157894737,0.5131578947368421,0.9377719687007472,4.419859140637873,0.7810512453709778,103.82894736842105,31.38435944987788,0.2907926464169253,0.3347613156401066,1.5554672151732696,0.12053789325607554,0.0,2.5510082379925496,0
