episode_id,scenario,step,time,obstacle_id,obstacle_slot,history_valid,history_available_steps,future_valid_1s,delta_x_1s,delta_y_1s,delta_z_1s,delta_norm_1s,future_valid_2s,delta_x_2s,delta_y_2s,delta_z_2s,delta_norm_2s,future_valid_4s,delta_x_4s,delta_y_4s,delta_z_4s,delta_norm_4s,motion_mode,threat_class,replacement_boundary_nearby,reason_invalid_if_any
0,eval_flow_id,36,7.2,1,1,1,20,1,-4.470348358154297e-08,-2.980232238769531e-07,-1.8067657947540283e-07,3.5136913607382955e-07,1,-8.940696716308594e-08,-5.364418029785156e-07,-3.6135315895080566e-07,6.529467966410954e-07,1,-1.7881393432617188e-07,-5.364418029785156e-07,-7.227063179016113e-07,9.176320902338529e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,36,7.2,2,2,1,20,1,-0.05217596888542175,0.04641258716583252,-0.04212605953216553,0.08155406101639608,1,-0.3096875548362732,0.18929791450500488,-0.3160262107849121,0.48126151722268795,1,-1.1947048902511597,0.3472123146057129,-1.0352606773376465,1.61853045576705,ar1_velocity,medium,0,
0,eval_flow_id,36,7.2,3,3,1,20,1,9.98377799987793e-07,-7.152557373046875e-07,2.0116567611694336e-07,1.2445146164281578e-06,0,,,,nan,0,,,,nan,accel_decel,high,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,36,7.2,8,4,1,20,1,-3.2782554626464844e-07,7.152557373046875e-07,-1.1175870895385742e-07,7.947014329658782e-07,0,,,,nan,0,,,,nan,accel_decel,medium,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,37,7.4,0,0,1,20,1,0.021945519372820854,0.06338033080101013,0.06212709844112396,0.09142455093519156,1,-0.2392224408686161,-0.26414352655410767,0.21986982226371765,0.41873848351669074,0,,,,nan,ar1_velocity,medium,1,4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,37,7.4,1,1,1,20,1,-4.470348358154297e-08,-2.980232238769531e-07,-1.8067657947540283e-07,3.5136913607382955e-07,1,-8.940696716308594e-08,-4.76837158203125e-07,-3.6135315895080566e-07,6.049325472350281e-07,1,-1.7881393432617188e-07,-4.76837158203125e-07,-7.227063179016113e-07,8.841111471344208e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,37,7.4,2,2,1,20,1,-0.09779328107833862,-0.04397749900817871,-0.06507259607315063,0.1254272259231652,1,-0.406546950340271,0.03840959072113037,-0.36663150787353516,0.5487935696197265,1,-1.347362756729126,-0.00345003604888916,-1.0866975784301758,1.7309852477521166,ar1_velocity,medium,0,
0,eval_flow_id,37,7.4,3,3,1,20,1,9.98377799987793e-07,-7.152557373046875e-07,2.0116567611694336e-07,1.2445146164281578e-06,0,,,,nan,0,,,,nan,accel_decel,high,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,37,7.4,8,4,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,38,7.6000000000000005,0,0,1,20,1,-0.025309715420007706,-0.04712978005409241,-0.019924744963645935,0.05708584171627179,1,-0.2803660109639168,-0.44593876600265503,0.044918566942214966,0.528662615269826,0,,,,nan,ar1_velocity,medium,1,4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,38,7.6000000000000005,1,1,1,20,1,-4.470348358154297e-08,-2.980232238769531e-07,-1.8067657947540283e-07,3.5136913607382955e-07,1,-8.940696716308594e-08,-4.172325134277344e-07,-3.6135315895080566e-07,5.591535402036295e-07,1,-1.7881393432617188e-07,-4.172325134277344e-07,-7.227063179016113e-07,8.534411610095531e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,38,7.6000000000000005,2,2,1,20,1,-0.15295977890491486,-0.0407487154006958,-0.10674387216567993,0.19092251311558403,1,-0.5060071051120758,0.04417145252227783,-0.4013007879257202,0.647330387075746,1,-1.4392998814582825,-0.020178914070129395,-1.127170443534851,1.828251773174972,ar1_velocity,medium,0,
0,eval_flow_id,38,7.6000000000000005,3,3,1,20,1,9.98377799987793e-07,-2.384185791015625e-07,2.0116567611694336e-07,1.0459776668824534e-06,0,,,,nan,0,,,,nan,accel_decel,high,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,38,7.6000000000000005,8,4,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,39,7.800000000000001,0,0,1,20,1,-0.13698366284370422,-0.28725679218769073,-0.01560179889202118,0.31862894512694045,1,-0.4333649277687073,-0.8673986494541168,0.01964011788368225,0.9698305583581535,0,,,,nan,ar1_velocity,medium,1,4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,39,7.800000000000001,1,1,1,20,1,-4.470348358154297e-08,-2.980232238769531e-07,-1.8067657947540283e-07,3.5136913607382955e-07,1,-8.940696716308594e-08,-3.5762786865234375e-07,-3.6135315895080566e-07,5.162048078988082e-07,1,-1.7881393432617188e-07,-3.5762786865234375e-07,-7.227063179016113e-07,8.259397904695762e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,39,7.800000000000001,2,2,1,20,1,-0.035996951162815094,0.010590076446533203,-0.12427376210689545,0.1298148610921059,1,-0.2977453023195267,0.1229022741317749,-0.3843359649181366,0.5014692093934217,1,-0.8996531069278717,0.1397022008895874,-0.9987531304359436,1.3514437588349595,ar1_velocity,medium,0,
0,eval_flow_id,39,7.800000000000001,3,3,1,20,1,9.98377799987793e-07,2.384185791015625e-07,2.0116567611694336e-07,1.0459776668824534e-06,0,,,,nan,0,,,,nan,accel_decel,high,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,39,7.800000000000001,8,4,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,40,8.0,0,0,1,20,1,-0.24526263773441315,-0.30808207392692566,0.07879413664340973,0.401592880555592,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,40,8.0,1,1,1,20,1,-4.470348358154297e-08,-2.980232238769531e-07,-1.8067657947540283e-07,3.5136913607382955e-07,1,-8.940696716308594e-08,-2.980232238769531e-07,-3.6135315895080566e-07,4.768517098963155e-07,1,-1.7881393432617188e-07,-2.384185791015625e-07,-7.227063179016113e-07,7.817430932889126e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,40,8.0,2,2,1,20,1,-0.18223057687282562,0.08157646656036377,-0.1472538411617279,0.24808546265503012,1,-0.5573365390300751,0.21105504035949707,-0.3973701596260071,0.7162899493643407,1,-1.3218969702720642,0.30825138092041016,-0.9750666618347168,1.671282593960489,ar1_velocity,medium,0,
0,eval_flow_id,40,8.0,3,3,1,20,1,9.98377799987793e-07,7.152557373046875e-07,2.0116567611694336e-07,1.2445146164281578e-06,0,,,,nan,0,,,,nan,accel_decel,high,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,40,8.0,8,4,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,41,8.200000000000001,0,0,1,20,1,-0.22166193276643753,-0.2920231819152832,0.05038243532180786,0.3700674816876449,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,41,8.200000000000001,1,1,1,20,1,-4.470348358154297e-08,-2.384185791015625e-07,-1.8067657947540283e-07,3.0246627361751403e-07,1,-8.940696716308594e-08,-2.384185791015625e-07,-3.6135315895080566e-07,4.420555735672104e-07,1,-1.7881393432617188e-07,-2.384185791015625e-07,-7.227063179016113e-07,7.817430932889126e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,41,8.200000000000001,2,2,1,20,1,-0.13308214396238327,0.119842529296875,-0.22543536126613617,0.28791351301925755,1,-0.42654798924922943,0.1910395622253418,-0.5165961682796478,0.6966425931200483,1,-1.026107281446457,0.2649497985839844,-1.1485609412193298,1.5627817456387711,ar1_velocity,medium,0,
0,eval_flow_id,41,8.200000000000001,3,3,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,high,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,41,8.200000000000001,8,4,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,42,8.4,0,0,1,20,1,-0.21297476813197136,-0.2809617817401886,0.14137151837348938,0.37984691767436285,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,42,8.4,1,1,1,20,1,-4.470348358154297e-08,-1.7881393432617188e-07,-1.8067657947540283e-07,2.581024039494041e-07,1,-8.940696716308594e-08,-1.7881393432617188e-07,-3.6135315895080566e-07,4.129698952347881e-07,1,-1.7881393432617188e-07,-2.384185791015625e-07,-7.227063179016113e-07,7.817430932889126e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,42,8.4,2,2,1,20,1,-0.15413039922714233,0.12095367908477783,-0.15679439157247543,0.2509391433767248,1,-0.44665706157684326,0.15599751472473145,-0.3502582758665085,0.588658317761443,1,-0.9878485202789307,0.21659421920776367,-0.7723928391933441,1.272536228501432,ar1_velocity,medium,0,
0,eval_flow_id,42,8.4,3,3,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,high,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,42,8.4,9,4,0,1,0,,,,nan,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,43,8.6,0,0,1,20,1,-0.021273568272590637,-0.06642115116119385,0.019066154956817627,0.07230388850860041,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,43,8.6,1,1,1,20,1,-4.470348358154297e-08,-1.1920928955078125e-07,-1.8067657947540283e-07,2.210277867836052e-07,1,-8.940696716308594e-08,-1.1920928955078125e-07,-3.6135315895080566e-07,3.908715466444563e-07,1,-1.7881393432617188e-07,-2.384185791015625e-07,-7.227063179016113e-07,7.817430932889126e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,43,8.6,2,2,1,20,1,-0.08001413941383362,0.07918691635131836,-0.035855136811733246,0.11814576193480324,1,-0.24091368913650513,0.06849503517150879,-0.1241336315870285,0.2795355683048062,1,-0.47671616077423096,0.07476162910461426,-0.28526946902275085,0.5605588899359465,ar1_velocity,medium,0,
0,eval_flow_id,43,8.6,3,3,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,high,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,43,8.6,10,4,0,1,1,-0.12582976091653109,0.056433916091918945,-0.4475819058716297,0.46834546873164207,1,-0.3588715884834528,0.0069141387939453125,-0.6281774416565895,0.7234939671774164,1,-0.3991549201309681,-0.5350043773651123,-0.6804349571466446,0.9531768277563964,ar1_velocity,high,1,history_padding_or_gap
0,eval_flow_id,44,8.8,0,0,1,20,1,-0.027666941285133362,-0.08857536315917969,-0.04013386368751526,0.10110282693052475,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,44,8.8,1,1,1,20,1,-4.470348358154297e-08,-5.960464477539063e-08,-1.8067657947540283e-07,1.9543577332222814e-07,1,-8.940696716308594e-08,-5.960464477539063e-08,-3.6135315895080566e-07,3.7699127966019037e-07,1,-1.7881393432617188e-07,-2.384185791015625e-07,-7.227063179016113e-07,7.817430932889126e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,44,8.8,2,2,1,20,1,-0.12900006026029587,0.05426836013793945,0.04887416958808899,0.1482388441406177,1,-0.2669074386358261,0.04393339157104492,0.07067126035690308,0.2795785233785049,1,-0.4108128249645233,0.03947591781616211,0.10606515407562256,0.426116582817245,ar1_velocity,medium,0,
0,eval_flow_id,44,8.8,3,3,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,high,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,44,8.8,10,4,0,2,1,0.016006991267204285,0.18435919284820557,-0.13366824388504028,0.2282799491422337,1,0.019692033529281616,0.10236191749572754,0.06952732801437378,0.1252987936044829,1,0.327161967754364,-0.35051262378692627,0.5343245267868042,0.7179113820694342,ar1_velocity,high,1,history_padding_or_gap
0,eval_flow_id,45,9.0,0,0,1,20,0,,,,nan,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,45,9.0,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,0.0,-3.6135315895080566e-07,3.72249528221363e-07,1,-1.7881393432617188e-07,-2.384185791015625e-07,-7.227063179016113e-07,7.817430932889126e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,45,9.0,2,2,1,20,1,-0.09456445276737213,-0.04555010795593262,-0.03812702000141144,0.11167326321093021,1,-0.18472006916999817,-0.1486673355102539,-0.09319356083869934,0.2547715062240746,1,-0.1206551194190979,-0.28915834426879883,-0.19259566068649292,0.36778158520727583,ar1_velocity,medium,0,
0,eval_flow_id,45,9.0,3,3,1,20,0,,,,nan,0,,,,nan,0,,,,nan,accel_decel,high,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,45,9.0,10,4,0,3,1,-0.17991988360881805,0.3273646831512451,0.1823359727859497,0.4156744005400433,1,-0.2405160367488861,0.3339543342590332,0.6477720141410828,0.7674516555511368,1,-0.07688063383102417,0.09019792079925537,1.4648606181144714,1.4696472118428558,ar1_velocity,high,1,history_padding_or_gap
0,eval_flow_id,46,9.200000000000001,0,0,1,20,0,,,,nan,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,46,9.200000000000001,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,0.0,-3.6135315895080566e-07,3.72249528221363e-07,1,-1.7881393432617188e-07,-2.980232238769531e-07,-7.227063179016113e-07,8.019330938514272e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,46,9.200000000000001,2,2,1,20,1,-0.10773054510354996,-0.21092844009399414,-0.05668261647224426,0.24353561587359912,1,-0.2646878510713577,-0.4524221420288086,-0.15334850549697876,0.546132966630715,1,-0.09073987603187561,-0.8236403465270996,-0.2278536558151245,0.8593802615826582,ar1_velocity,medium,0,
0,eval_flow_id,46,9.200000000000001,11,3,0,1,0,,,,nan,0,,,,nan,0,,,,nan,crossing_or_sudden_threat,low,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,46,9.200000000000001,10,4,0,4,1,-0.31463194638490677,0.20752465724945068,0.25637590885162354,0.45583807617612726,1,-0.46151210367679596,0.07898879051208496,0.6230011582374573,0.7793350332379245,1,-0.37279561161994934,-0.3872309625148773,1.1803820729255676,1.2970066400976328,ar1_velocity,high,1,history_padding_or_gap
0,eval_flow_id,47,9.4,0,0,1,20,0,,,,nan,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,47,9.4,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,0.0,-3.6135315895080566e-07,3.72249528221363e-07,1,-1.7881393432617188e-07,-3.5762786865234375e-07,-7.227063179016113e-07,8.259397904695762e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,47,9.4,2,2,1,20,1,-0.10978091508150101,-0.0758470892906189,-0.025137655436992645,0.13578119159463808,1,-0.26607777178287506,-0.18650829792022705,-0.09388457238674164,0.33822631293600036,1,0.03354451060295105,-0.2223501205444336,-0.06470116972923279,0.23398942638941322,ar1_velocity,medium,0,
0,eval_flow_id,47,9.4,12,3,0,1,0,,,,nan,0,,,,nan,0,,,,nan,linear,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,47,9.4,10,4,0,5,1,0.04833996295928955,-0.30809199810028076,0.0724475085735321,0.32016569586831267,1,0.11608624458312988,-0.7649590969085693,0.30221813917160034,0.8306468803101189,1,0.930351734161377,-2.021113842725754,0.2507248818874359,2.2390440998140733,ar1_velocity,high,1,history_padding_or_gap
0,eval_flow_id,48,9.600000000000001,0,0,1,20,0,,,,nan,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,48,9.600000000000001,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,0.0,-3.6135315895080566e-07,3.72249528221363e-07,1,-1.7881393432617188e-07,-4.172325134277344e-07,-7.227063179016113e-07,8.534411610095531e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,48,9.600000000000001,2,2,1,20,1,0.05776837468147278,-0.012946367263793945,-0.07294269651174545,0.09394376250221545,1,0.05010944604873657,-0.08032584190368652,-0.17779450118541718,0.20143009237107198,1,0.7441126108169556,0.05317330360412598,-0.13346406817436218,0.7578546267501791,ar1_velocity,medium,0,
0,eval_flow_id,48,9.600000000000001,13,3,0,1,1,0.05785445496439934,1.0456725358963013,-0.0034372315276414156,1.0472774249679995,1,0.1043369397521019,1.885805368423462,-0.006198784802109003,1.8886996874846476,1,0.08274130523204803,1.495473861694336,-0.004915994592010975,1.4977691282722119,accel_decel,high,1,history_padding_or_gap
0,eval_flow_id,48,9.600000000000001,10,4,0,6,1,-0.11585363745689392,-0.2795051336288452,0.26947879791259766,0.4051715779287717,1,-0.2640072703361511,-0.5859546661376953,0.6873801350593567,0.9410282459273489,0,,,,nan,ar1_velocity,high,1,4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,49,9.8,0,0,1,20,0,,,,nan,0,,,,nan,0,,,,nan,ar1_velocity,medium,1,1s:obstacle_replaced_or_inactive_before_horizon;2s:obstacle_replaced_or_inactive_before_horizon;4s:obstacle_replaced_or_inactive_before_horizon
0,eval_flow_id,49,9.8,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,0.0,-3.6135315895080566e-07,3.72249528221363e-07,1,-1.7881393432617188e-07,-4.76837158203125e-07,-7.227063179016113e-07,8.841111471344208e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,49,9.8,2,2,1,20,1,0.12316155433654785,0.051354169845581055,0.07061007618904114,0.1509695402607606,1,0.18572664260864258,0.02409052848815918,0.10108155012130737,0.2128196868535513,1,1.0381174087524414,0.27596068382263184,0.4629858732223511,1.1696999496341791,ar1_velocity,medium,0,
0,eval_flow_id,49,9.8,13,3,0,2,1,0.03379678726196289,0.610849142074585,-0.0020079552195966244,0.6117866695888778,1,0.03153085708618164,0.569892406463623,-0.0018733618780970573,0.5707670797954406,1,-0.05428886413574219,-0.981238603591919,0.003224993124604225,0.9827445642326503,accel_decel,high,1,history_padding_or_gap
0,eval_flow_id,49,9.8,10,4,0,7,1,0.1782234013080597,-0.4121190309524536,0.2997290790081024,0.5398547927452793,1,0.2718048691749573,-0.7655489444732666,0.810696542263031,1.1476811216224578,0,,,,nan,ar1_velocity,high,1,4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,50,10.0,14,0,0,1,1,-1.3632234185934067e-07,-5.960464477539063e-08,1.73225998878479e-07,2.2835004106910568e-07,1,-2.7264468371868134e-07,-1.1920928955078125e-07,3.46451997756958e-07,4.5670008213821136e-07,1,-5.452893674373627e-07,-2.384185791015625e-07,6.92903995513916e-07,9.134001642764227e-07,linear,medium,1,history_padding_or_gap
0,eval_flow_id,50,10.0,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,5.960464477539063e-08,-3.6135315895080566e-07,3.7699127966019037e-07,1,-1.7881393432617188e-07,-5.364418029785156e-07,-7.227063179016113e-07,9.176320902338529e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,50,10.0,2,2,1,20,1,0.026003018021583557,-0.009046554565429688,-0.007706992328166962,0.028590117636738056,1,0.028839856386184692,-0.06471967697143555,-0.05899880826473236,0.09220213273195677,1,0.7787242531776428,0.09783792495727539,0.20542767643928528,0.8112855553344128,ar1_velocity,medium,0,
0,eval_flow_id,50,10.0,13,3,0,3,1,0.022583991289138794,0.40818583965301514,-0.0013418346643447876,0.40881232476045937,1,-0.012374341487884521,-0.22366070747375488,0.0007350146770477295,0.22400396568251824,1,-0.13030612468719482,-2.355191707611084,0.007741153240203857,2.358806391203928,accel_decel,high,1,history_padding_or_gap
0,eval_flow_id,50,10.0,10,4,0,8,1,0.356262743473053,-0.1640925407409668,0.14716112613677979,0.4189342446728572,1,0.6598421335220337,-0.34314894676208496,0.5602062344551086,0.9311143141189537,0,,,,nan,ar1_velocity,high,1,4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,51,10.200000000000001,14,0,0,2,1,-1.3632234185934067e-07,-5.960464477539063e-08,1.73225998878479e-07,2.2835004106910568e-07,1,-2.7264468371868134e-07,-1.1920928955078125e-07,3.46451997756958e-07,4.5670008213821136e-07,1,-5.452893674373627e-07,-2.384185791015625e-07,6.92903995513916e-07,9.134001642764227e-07,linear,medium,1,history_padding_or_gap
0,eval_flow_id,51,10.200000000000001,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,0.0,-3.6135315895080566e-07,3.72249528221363e-07,1,5.960464477539063e-08,-5.960464477539062e-07,-7.227063179016113e-07,9.38684453633784e-07,crossing_or_sudden_threat,high,0,
0,eval_flow_id,51,10.200000000000001,2,2,1,20,1,-0.1336795836687088,-0.04088020324707031,-0.04787270724773407,0.14776067882419985,1,-0.18153324723243713,-0.08911371231079102,-0.06542202830314636,0.2125455606684394,1,0.43895214796066284,0.0330662727355957,0.23110276460647583,0.4971728616896347,ar1_velocity,medium,0,
0,eval_flow_id,51,10.200000000000001,13,3,0,4,1,0.0038430243730545044,0.0694572925567627,-0.0002283225767314434,0.0695639019668007,1,-0.05949077010154724,-1.075253963470459,0.003534243442118168,1.076904233700896,1,-0.2054770588874817,-3.7138466835021973,0.012207122519612312,3.7195466153994534,accel_decel,high,1,history_padding_or_gap
0,eval_flow_id,51,10.200000000000001,10,4,0,9,1,0.11728858947753906,-0.11788678169250488,-0.24070706963539124,0.29256418080808194,1,0.3496432304382324,-0.3472626209259033,-0.12850499153137207,0.5092693288743084,0,,,,nan,ar1_velocity,high,1,4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,52,10.4,14,0,0,3,1,-1.3632234185934067e-07,-5.960464477539063e-08,1.73225998878479e-07,2.2835004106910568e-07,1,-2.7264468371868134e-07,-1.1920928955078125e-07,3.46451997756958e-07,4.5670008213821136e-07,1,-5.452893674373627e-07,-2.384185791015625e-07,6.92903995513916e-07,9.134001642764227e-07,linear,medium,1,history_padding_or_gap
0,eval_flow_id,52,10.4,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,-5.960464477539063e-08,-3.6135315895080566e-07,3.7699127966019037e-07,1,2.980232238769531e-07,-6.556510925292969e-07,-7.227063179016113e-07,1.0202943786181409e-06,crossing_or_sudden_threat,high,0,
0,eval_flow_id,52,10.4,2,2,1,20,1,-0.08348901569843292,-0.03523123264312744,-0.045700833201408386,0.10149000764188708,1,-0.030084282159805298,-0.010325193405151367,-0.03938993811607361,0.05062845915799403,1,0.7480375170707703,0.12941980361938477,0.3208617568016052,0.8241734523097037,ar1_velocity,medium,0,
0,eval_flow_id,52,10.4,13,3,0,5,1,-0.012950673699378967,-0.23407506942749023,0.0007694130763411522,0.23443431931616626,1,-0.09244683384895325,-1.6709089279174805,0.005492163822054863,1.6734734017445536,1,-0.24663764238357544,-4.457791090011597,0.014652516692876816,4.464632820856911,accel_decel,high,1,history_padding_or_gap
0,eval_flow_id,52,10.4,10,4,0,10,1,-0.215081125497818,0.16634869575500488,0.11320886015892029,0.29453017696541944,1,-0.09589272737503052,0.08236348628997803,0.44332414865493774,0.4609939910865289,0,,,,nan,ar1_velocity,high,1,4s:obstacle_replaced_or_inactive_before_horizon;history_padding_or_gap
0,eval_flow_id,53,10.600000000000001,14,0,0,4,1,-1.3632234185934067e-07,-5.960464477539063e-08,1.73225998878479e-07,2.2835004106910568e-07,1,-2.7264468371868134e-07,-1.1920928955078125e-07,3.46451997756958e-07,4.5670008213821136e-07,1,-5.452893674373627e-07,-2.384185791015625e-07,6.92903995513916e-07,9.134001642764227e-07,linear,medium,1,history_padding_or_gap
0,eval_flow_id,53,10.600000000000001,1,1,1,20,1,-4.470348358154297e-08,0.0,-1.8067657947540283e-07,1.861247641106815e-07,1,-8.940696716308594e-08,-1.1920928955078125e-07,-3.6135315895080566e-07,3.908715466444563e-07,1,5.364418029785156e-07,-7.152557373046875e-07,-7.227063179016113e-07,1.1496368990533566e-06,crossing_or_sudden_threat,high,0,
